t_recv,kind,type,name,detail
0.0192,Node,ADDED,kind-control-plane,taints=1
0.0209,Node,ADDED,kind-worker,taints=0
0.0223,Node,ADDED,kind-worker2,taints=0
0.024,Node,ADDED,kind-worker3,taints=0
0.0253,Node,ADDED,kind-worker4,taints=0
0.0266,Node,ADDED,kind-worker5,taints=0
0.0273,Event,ADDED,eval-conflicts-rho010-r0-000-wrpq9.18d53b098e1bf614,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho010-r0-000-wrpq9 to kind-worker2
0.0277,Event,ADDED,eval-conflicts-rho010-r0-000-wrpq9.18d53b09ad3b0b61,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.028,Event,ADDED,eval-conflicts-rho010-r0-000-wrpq9.18d53b09aebe9f8d,reason=Created count=1 msg=Created container: task
0.0282,Event,ADDED,eval-conflicts-rho010-r0-000-wrpq9.18d53b09b56c4a2a,reason=Started count=1 msg=Started container task
0.0284,Event,ADDED,eval-conflicts-rho010-r0-000.18d53b098d000cc5,reason=SuccessfulCreate count=1 msg=Created pod: eval-conflicts-rho010-r0-000-wrpq9
0.0289,Event,ADDED,eval-conflicts-rho010-r0-000.18d53b0f44c1efa5,reason=Completed count=1 msg=Job completed
0.029,Event,ADDED,eval-conflicts-rho010-r0-001-4ngss.18d53b09bc4bda34,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho010-r0-001-4ngss to kind-worker3
0.0292,Event,ADDED,eval-conflicts-rho010-r0-001-4ngss.18d53b09d89d1257,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0296,Event,ADDED,eval-conflicts-rho010-r0-001-4ngss.18d53b09d9afeede,reason=Created count=1 msg=Created container: task
0.0298,Event,ADDED,eval-conflicts-rho010-r0-001-4ngss.18d53b09df389ee5,reason=Started count=1 msg=Started container task
0.03,Event,ADDED,eval-conflicts-rho010-r0-001.18d53b09bb03f2ed,reason=SuccessfulCreate count=1 msg=Created pod: eval-conflicts-rho010-r0-001-4ngss
0.0302,Event,ADDED,eval-conflicts-rho010-r0-001.18d53b0f4d014236,reason=Completed count=1 msg=Job completed
0.0305,Event,ADDED,eval-conflicts-rho010-r0-002-4tdcg.18d53b09f92eef11,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho010-r0-002-4tdcg to kind-worker2
0.0307,Event,ADDED,eval-conflicts-rho010-r0-002-4tdcg.18d53b0a135eca1c,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0309,Event,ADDED,eval-conflicts-rho010-r0-002-4tdcg.18d53b0a148667b1,reason=Created count=1 msg=Created container: task
0.0311,Event,ADDED,eval-conflicts-rho010-r0-002-4tdcg.18d53b0a1cb13e64,reason=Started count=1 msg=Started container task
0.0314,Event,ADDED,eval-conflicts-rho010-r0-002.18d53b09f8084461,reason=SuccessfulCreate count=1 msg=Created pod: eval-conflicts-rho010-r0-002-4tdcg
0.0316,Event,ADDED,eval-conflicts-rho010-r0-002.18d53b0fbe44aa0c,reason=Completed count=1 msg=Job completed
0.0318,Event,ADDED,eval-conflicts-rho010-r0-003-zlzcb.18d53b0a332a5490,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho010-r0-003-zlzcb to kind-worker4
