t_recv,node,sanitizing,lambda_size,lambda
0.0213,kind-control-plane,False,0,[]
0.0249,kind-worker,False,0,[]
0.0261,kind-worker2,False,0,[]
0.0273,kind-worker3,False,0,[]
0.0284,kind-worker4,False,0,[]
0.0295,kind-worker5,False,0,[]
0.1281,kind-worker5,False,1,"[""x08""]"
0.1419,kind-worker5,False,1,"[""x08""]"
1.0686,kind-worker3,False,1,"[""x05""]"
1.0794,kind-worker3,False,1,"[""x05""]"
2.072,kind-worker,False,1,"[""x09""]"
2.0871,kind-worker,False,1,"[""x09""]"
3.1162,kind-worker3,False,2,"[""x05"", ""x06""]"
3.1264,kind-worker3,False,2,"[""x05"", ""x06""]"
3.1717,kind-worker,True,1,"[""x09""]"
3.1886,kind-worker,True,1,"[""x09""]"
4.0626,kind-worker5,False,2,"[""x03"", ""x08""]"
4.0724,kind-worker5,False,2,"[""x03"", ""x08""]"
5.0673,kind-worker4,False,1,"[""x07""]"
5.0777,kind-worker4,False,1,"[""x07""]"
5.6096,kind-worker4,True,1,"[""x07""]"
5.6224,kind-worker4,True,1,"[""x07""]"
6.0651,kind-worker2,False,1,"[""x01""]"
6.0732,kind-worker2,False,1,"[""x01""]"
6.4161,kind-worker3,True,2,"[""x05"", ""x06""]"
6.4297,kind-worker3,True,2,"[""x05"", ""x06""]"
6.4994,kind-worker5,True,2,"[""x03"", ""x08""]"
6.5293,kind-worker5,True,2,"[""x03"", ""x08""]"
6.7651,kind-worker2,True,1,"[""x01""]"
6.7767,kind-worker2,True,1,"[""x01""]"
24.1131,kind-worker3,True,2,"[""x05"", ""x06""]"
38.368,kind-worker,True,0,[]
38.3806,kind-worker,False,0,[]
38.3927,kind-worker,False,0,[]
38.4246,kind-worker,False,1,"[""x05""]"
38.4645,kind-worker,False,1,"[""x05""]"
38.4759,kind-worker,False,1,"[""x05""]"
38.489,kind-worker,False,2,"[""x05"", ""x06""]"
38.5003,kind-worker,False,2,"[""x05"", ""x06""]"
38.5846,kind-worker,False,3,"[""x05"", ""x06"", ""x09""]"
