task_id,name,issuer,context,context_degree,datasets,replica,t_submit_planned,t_submit_start,t_submit_end,submit_jitter_s,admission_s,admission_status,admitted,t_tr_pending,t_tr_scheduled,t_tr_complete,t_tr_failed,job_name,t_job_seen,translation_s,pod_name,t_pod_seen,pod_creation_s,t_pod_scheduled,scheduling_s,node,latency_s,n_failed_attempts,n_attempts_wall,n_attempts_taint,n_attempts_other,nodes_wall_first,nodes_taint_first,block_cause,blocked,t_first_rejection,wait_s,first_rejection_msg,t_pod_running,t_pod_succeeded,t_pod_failed,startup_s,execution_s,completion_s,final_phase,tr_final_phase,timed_out
0,eval-sanitize-35-r0-000,issuer8,x08,3,"[""d08""]",0,0.0,0.0031,0.0687,0.0031,0.0656,201,True,0.0755,0.0971,14.1837,nan,eval-sanitize-35-r0-000,0.0926,0.0239,eval-sanitize-35-r0-000-dcp6m,0.1007,0.008,0.1166,0.0159,kind-worker5,0.1134,0,0,0,0,0,0,none,False,nan,nan,,1.1237,12.231,nan,1.0071,11.1073,12.2279,Succeeded,Complete,False
1,eval-sanitize-35-r0-001,issuer5,x05,4,"[""d05""]",0,1.0,1.0002,1.0135,0.0002,0.0133,201,True,1.0191,1.0409,15.011,nan,eval-sanitize-35-r0-001,1.0329,0.0194,eval-sanitize-35-r0-001-nb9jf,1.0391,0.0062,1.0566,0.0175,kind-worker3,0.0564,0,0,0,0,0,0,none,False,nan,nan,,1.9578,13.0585,nan,0.9012,11.1007,12.0583,Succeeded,Complete,False
2,eval-sanitize-35-r0-002,issuer9,x09,4,"[""d09""]",0,2.0,2.0005,2.0126,0.0005,0.0121,201,True,2.0177,2.0385,15.8236,nan,eval-sanitize-35-r0-002,2.0325,0.0199,eval-sanitize-35-r0-002-78vzw,2.0412,0.0087,2.059,0.0178,kind-worker,0.0585,0,0,0,0,0,0,none,False,nan,nan,,2.7698,13.8744,nan,0.7109,11.1046,11.8739,Succeeded,Complete,False
3,eval-sanitize-35-r0-003,issuer6,x06,5,"[""d06""]",0,3.0,3.0002,3.0346,0.0002,0.0344,201,True,3.039,3.0609,17.0412,nan,eval-sanitize-35-r0-003,3.0541,0.0194,eval-sanitize-35-r0-003-9jllr,3.0608,0.0067,3.103,0.0422,kind-worker3,0.1027,0,0,0,0,0,0,none,False,nan,nan,,3.9584,15.1096,nan,0.8555,11.1512,12.1094,Succeeded,Complete,False
4,eval-sanitize-35-r0-004,issuer3,x03,3,"[""d03""]",0,4.0,4.0005,4.0139,0.0005,0.0134,201,True,4.0172,4.0373,18.1887,nan,eval-sanitize-35-r0-004,4.032,0.0181,eval-sanitize-35-r0-004-lmsbj,4.0405,0.0085,4.0536,0.0131,kind-worker5,0.0531,0,0,0,0,0,0,none,False,nan,nan,,5.133,16.2344,nan,1.0795,11.1014,12.2339,Succeeded,Complete,False
5,eval-sanitize-35-r0-005,issuer7,x07,8,"[""d07""]",0,5.0,5.0003,5.016,0.0003,0.0157,201,True,5.0211,5.0417,19.1945,nan,eval-sanitize-35-r0-005,5.0347,0.0187,eval-sanitize-35-r0-005-f2s2l,5.0415,0.0068,5.057,0.0155,kind-worker4,0.0567,0,0,0,0,0,0,none,False,nan,nan,,6.1215,17.2289,nan,1.0645,11.1073,12.2286,Succeeded,Complete,False
6,eval-sanitize-35-r0-006,issuer1,x01,5,"[""d01""]",0,6.0,6.0002,6.0118,0.0002,0.0116,201,True,6.0169,6.0366,20.4333,nan,eval-sanitize-35-r0-006,6.0316,0.0197,eval-sanitize-35-r0-006-nvc2h,6.0386,0.007,6.0505,0.0119,kind-worker2,0.0502,0,0,0,0,0,0,none,False,nan,nan,,7.3757,18.4812,nan,1.3253,11.1054,12.4809,Succeeded,Complete,False
7,eval-sanitize-35-r0-007,issuer6,x06,5,"[""d06""]",0,7.0,7.0005,7.0138,0.0005,0.0133,201,True,7.0189,7.0405,52.1748,nan,eval-sanitize-35-r0-007,7.0343,0.0205,eval-sanitize-35-r0-007-c22bw,7.0397,0.0054,38.3862,31.3465,kind-worker,31.3857,1,0,1,0,0,6,taint,True,7.0473,31.3389,"0/6 nodes are available: 6 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 6 Preemption is not helpful for scheduling.",39.8446,51.1625,nan,1.4585,11.3179,44.162,Succeeded,Complete,False
8,eval-sanitize-35-r0-008,issuer8,x08,3,"[""d08""]",0,8.0,8.0003,8.0142,0.0003,0.0139,201,True,8.0179,8.038,65.1396,nan,eval-sanitize-35-r0-008,8.0338,0.0196,eval-sanitize-35-r0-008-lqfvw,8.0411,0.0074,43.596,35.5549,kind-worker5,35.5958,5,4,5,0,0,6,mixed,True,8.0489,35.5471,"0/6 nodes are available: 6 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 6 Preemption is not helpful for scheduling.",44.2244,55.4611,nan,0.6284,11.2367,47.4608,Succeeded,Complete,False
9,eval-sanitize-35-r0-009,issuer5,x05,4,"[""d05""]",0,9.0,9.0003,9.0096,0.0003,0.0094,201,True,9.0129,9.0362,52.1372,nan,eval-sanitize-35-r0-009,9.0292,0.0196,eval-sanitize-35-r0-009-6bpdn,9.036,0.0068,38.4126,29.3766,kind-worker,29.4123,1,0,1,0,0,6,taint,True,9.0436,29.369,"0/6 nodes are available: 6 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 6 Preemption is not helpful for scheduling.",39.8633,51.1397,nan,1.4507,11.2764,42.1395,Succeeded,Complete,False
