t_recv,node,sanitizing,lambda_size,lambda
0.0337,kind-control-plane,False,0,[]
0.0368,kind-worker,False,0,[]
0.0392,kind-worker2,False,0,[]
0.0424,kind-worker3,False,0,[]
0.0452,kind-worker4,False,0,[]
0.0477,kind-worker5,False,0,[]
0.3002,kind-worker2,False,1,"[""x02""]"
0.3118,kind-worker2,False,1,"[""x02""]"
1.0811,kind-worker3,False,1,"[""x10""]"
1.0908,kind-worker3,False,1,"[""x10""]"
2.1001,kind-worker2,False,2,"[""x02"", ""x10""]"
2.1107,kind-worker2,False,2,"[""x02"", ""x10""]"
3.0732,kind-worker4,False,1,"[""x09""]"
3.0843,kind-worker4,False,1,"[""x09""]"
4.0857,kind-worker2,False,3,"[""x02"", ""x08"", ""x10""]"
4.0963,kind-worker2,False,3,"[""x02"", ""x08"", ""x10""]"
5.0744,kind-worker3,False,2,"[""x08"", ""x10""]"
5.0847,kind-worker3,False,2,"[""x08"", ""x10""]"
6.0785,kind-worker5,False,1,"[""x03""]"
6.0886,kind-worker5,False,1,"[""x03""]"
7.0886,kind-worker4,False,2,"[""x06"", ""x09""]"
7.0988,kind-worker4,False,2,"[""x06"", ""x09""]"
7.7945,kind-worker3,True,2,"[""x08"", ""x10""]"
7.809,kind-worker3,True,2,"[""x08"", ""x10""]"
9.0878,kind-worker2,False,4,"[""x02"", ""x04"", ""x08"", ""x10""]"
9.099,kind-worker2,False,4,"[""x02"", ""x04"", ""x08"", ""x10""]"
9.6048,kind-worker2,True,4,"[""x02"", ""x04"", ""x08"", ""x10""]"
9.6234,kind-worker2,True,4,"[""x02"", ""x04"", ""x08"", ""x10""]"
10.0707,kind-worker4,False,3,"[""x03"", ""x06"", ""x09""]"
10.0807,kind-worker4,False,3,"[""x03"", ""x06"", ""x09""]"
11.0777,kind-worker5,False,2,"[""x03"", ""x05""]"
11.0888,kind-worker5,False,2,"[""x03"", ""x05""]"
12.1685,kind-worker,False,1,"[""x10""]"
12.1799,kind-worker,False,1,"[""x10""]"
13.1152,kind-worker,False,2,"[""x01"", ""x10""]"
13.1802,kind-worker,False,2,"[""x01"", ""x10""]"
14.0806,kind-worker4,False,4,"[""x03"", ""x05"", ""x06"", ""x09""]"
14.092,kind-worker4,False,4,"[""x03"", ""x05"", ""x06"", ""x09""]"
15.1486,kind-worker5,False,3,"[""x03"", ""x05"", ""x07""]"
15.1584,kind-worker5,False,3,"[""x03"", ""x05"", ""x07""]"
16.0707,kind-worker,False,3,"[""x01"", ""x04"", ""x10""]"
16.0812,kind-worker,False,3,"[""x01"", ""x04"", ""x10""]"
17.6717,kind-worker4,True,4,"[""x03"", ""x05"", ""x06"", ""x09""]"
17.6851,kind-worker4,True,4,"[""x03"", ""x05"", ""x06"", ""x09""]"
18.063,kind-worker,False,4,"[""x01"", ""x02"", ""x04"", ""x10""]"
18.0733,kind-worker,False,4,"[""x01"", ""x02"", ""x04"", ""x10""]"
21.0982,kind-worker5,True,3,"[""x03"", ""x05"", ""x07""]"
21.1132,kind-worker5,True,3,"[""x03"", ""x05"", ""x07""]"
22.0697,kind-worker,False,5,"[""x01"", ""x02"", ""x04"", ""x09"", ""x10""]"
22.0798,kind-worker,False,5,"[""x01"", ""x02"", ""x04"", ""x09"", ""x10""]"
