task_id,name,issuer,context,context_degree,datasets,replica,t_submit_planned,t_submit_start,t_submit_end,submit_jitter_s,admission_s,admission_status,admitted,t_tr_pending,t_tr_scheduled,t_tr_complete,t_tr_failed,job_name,t_job_seen,translation_s,pod_name,t_pod_seen,pod_creation_s,t_pod_scheduled,scheduling_s,node,latency_s,n_failed_attempts,n_attempts_wall,n_attempts_taint,n_attempts_other,nodes_wall_first,nodes_taint_first,block_cause,blocked,t_first_rejection,wait_s,first_rejection_msg,t_pod_running,t_pod_succeeded,t_pod_failed,startup_s,execution_s,completion_s,final_phase,tr_final_phase,timed_out
0,eval-conflicts-rho010-r0-000,issuer2,x02,2,"[""d02""]",0,0.0,0.0035,0.0488,0.0035,0.0453,201,True,0.1766,0.3743,24.8605,nan,eval-conflicts-rho010-r0-000,0.257,0.2081,eval-conflicts-rho010-r0-000-wrpq9,0.2696,0.0126,0.2881,0.0185,kind-worker2,0.2846,0,0,0,0,0,0,none,False,nan,nan,,1.6516,22.9012,nan,1.3636,21.2496,22.8977,Succeeded,Complete,False
1,eval-conflicts-rho010-r0-001,issuer10,x10,1,"[""d10""]",0,1.0,1.0003,1.0132,0.0003,0.0129,201,True,1.0177,1.0418,24.9862,nan,eval-conflicts-rho010-r0-001,1.0351,0.0219,eval-conflicts-rho010-r0-001-4ngss,1.0416,0.0065,1.0628,0.0212,kind-worker3,0.0624,0,0,0,0,0,0,none,False,nan,nan,,1.7762,23.0514,nan,0.7134,21.2752,22.051,Succeeded,Complete,False
2,eval-conflicts-rho010-r0-002,issuer10,x10,1,"[""d10""]",0,2.0,2.0003,2.0086,0.0003,0.0083,201,True,2.0137,2.0678,26.8879,nan,eval-conflicts-rho010-r0-002,2.0598,0.0512,eval-conflicts-rho010-r0-002-4tdcg,2.0715,0.0117,2.0899,0.0184,kind-worker2,0.0896,0,0,0,0,0,0,none,False,nan,nan,,3.6054,24.8343,nan,1.5156,21.2288,22.834,Succeeded,Complete,False
3,eval-conflicts-rho010-r0-003,issuer9,x09,0,"[""d09""]",0,3.0,3.0003,3.0132,0.0003,0.0129,201,True,3.0192,3.0414,26.8939,nan,eval-conflicts-rho010-r0-003,3.0369,0.0237,eval-conflicts-rho010-r0-003-zlzcb,3.0444,0.0075,3.0629,0.0185,kind-worker4,0.0626,0,0,0,0,0,0,none,False,nan,nan,,3.8091,25.0434,nan,0.7462,21.2344,22.0432,Succeeded,Complete,False
4,eval-conflicts-rho010-r0-004,issuer8,x08,0,"[""d08""]",0,4.0,4.0002,4.0139,0.0002,0.0137,201,True,4.029,4.0532,28.7541,nan,eval-conflicts-rho010-r0-004,4.046,0.0321,eval-conflicts-rho010-r0-004-rrl5c,4.0515,0.0055,4.0722,0.0208,kind-worker2,0.0721,0,0,0,0,0,0,none,False,nan,nan,,5.6623,26.8759,nan,1.5901,21.2136,22.8757,Succeeded,Complete,False
5,eval-conflicts-rho010-r0-005,issuer8,x08,0,"[""d08""]",0,5.0,5.0001,5.0088,0.0001,0.0087,201,True,5.0153,5.0384,28.9657,nan,eval-conflicts-rho010-r0-005,5.0328,0.0241,eval-conflicts-rho010-r0-005-fl2w9,5.0415,0.0086,5.062,0.0205,kind-worker3,0.0619,0,0,0,0,0,0,none,False,nan,nan,,5.7617,27.0386,nan,0.6997,21.2769,22.0385,Succeeded,Complete,False
6,eval-conflicts-rho010-r0-006,issuer3,x03,2,"[""d03""]",0,6.0,6.0002,6.0141,0.0002,0.0139,201,True,6.0192,6.0464,30.1358,nan,eval-conflicts-rho010-r0-006,6.0382,0.0241,eval-conflicts-rho010-r0-006-pnfjd,6.0454,0.0072,6.0679,0.0225,kind-worker5,0.0677,0,0,0,0,0,0,none,False,nan,nan,,7.0252,28.2637,nan,0.9572,21.2386,22.2635,Succeeded,Complete,False
7,eval-conflicts-rho010-r0-007,issuer6,x06,1,"[""d06""]",0,7.0,7.0004,7.0198,0.0004,0.0194,201,True,7.0257,7.0475,33.4356,nan,eval-conflicts-rho010-r0-007,7.0415,0.0216,eval-conflicts-rho010-r0-007-8nghh,7.0517,0.0102,7.0777,0.0261,kind-worker4,0.0773,0,0,0,0,0,0,none,False,nan,nan,,8.7498,29.985,nan,1.6721,21.2352,22.9846,Succeeded,Complete,False
8,eval-conflicts-rho010-r0-008,issuer2,x02,2,"[""d02""]",0,8.0,8.0001,8.0065,0.0001,0.0065,201,True,8.0101,8.0295,33.4225,nan,eval-conflicts-rho010-r0-008,8.0255,0.019,eval-conflicts-rho010-r0-008-7ttj7,8.0329,0.0074,8.0519,0.019,kind-worker2,0.0518,0,0,0,0,0,0,none,False,nan,nan,,9.622,30.8332,nan,1.5701,21.2112,22.8332,Succeeded,Complete,False
9,eval-conflicts-rho010-r0-009,issuer4,x04,1,"[""d04""]",0,9.0,9.0001,9.0237,0.0001,0.0236,201,True,9.0285,9.0553,33.415,nan,eval-conflicts-rho010-r0-009,9.0481,0.0245,eval-conflicts-rho010-r0-009-8jx7q,9.054,0.0059,9.0744,0.0203,kind-worker2,0.0743,0,0,0,0,0,0,none,False,nan,nan,,10.6223,31.8212,nan,1.5479,21.1989,22.8211,Succeeded,Complete,False
10,eval-conflicts-rho010-r0-010,issuer3,x03,2,"[""d03""]",0,10.0,10.0003,10.0141,0.0003,0.0138,201,True,10.0184,10.0449,33.4266,nan,eval-conflicts-rho010-r0-010,10.0366,0.0225,eval-conflicts-rho010-r0-010-snxnd,10.046,0.0094,10.0615,0.0155,kind-worker4,0.0612,0,0,0,0,0,0,none,False,nan,nan,,10.7974,31.9134,nan,0.7359,21.116,21.9131,Succeeded,Complete,False
11,eval-conflicts-rho010-r0-011,issuer5,x05,1,"[""d05""]",0,11.0,11.0001,11.0207,0.0001,0.0206,201,True,11.0254,11.0482,35.0851,nan,eval-conflicts-rho010-r0-011,11.0438,0.0231,eval-conflicts-rho010-r0-011-fzmjw,11.0519,0.0081,11.0658,0.0139,kind-worker5,0.0657,0,0,0,0,0,0,none,False,nan,nan,,12.1039,33.1809,nan,1.038,21.0771,22.1808,Succeeded,Complete,False
12,eval-conflicts-rho010-r0-012,issuer10,x10,1,"[""d10""]",0,12.0,12.0005,12.1044,0.0005,0.1039,201,True,12.1109,12.1342,36.7022,nan,eval-conflicts-rho010-r0-012,12.1268,0.0224,eval-conflicts-rho010-r0-012-kmtjz,12.1341,0.0073,12.1464,0.0123,kind-worker,0.1458,0,0,0,0,0,0,none,False,nan,nan,,13.6891,35.0161,nan,1.5427,21.3271,23.0156,Succeeded,Complete,False
