t_recv,node,sanitizing,lambda_size,lambda
0.0199,kind-control-plane,False,0,[]
0.0221,kind-worker,False,0,[]
0.0234,kind-worker2,False,0,[]
0.0247,kind-worker3,False,0,[]
0.0269,kind-worker4,False,0,[]
0.029,kind-worker5,False,0,[]
0.0964,kind-worker,False,1,"[""x01""]"
0.1079,kind-worker,False,1,"[""x01""]"
1.0699,kind-worker3,False,1,"[""x05""]"
1.08,kind-worker3,False,1,"[""x05""]"
2.0769,kind-worker4,False,1,"[""x03""]"
2.0869,kind-worker4,False,1,"[""x03""]"
3.0722,kind-worker4,False,2,"[""x03"", ""x08""]"
3.0821,kind-worker4,False,2,"[""x03"", ""x08""]"
4.0702,kind-worker3,False,2,"[""x05"", ""x06""]"
4.081,kind-worker3,False,2,"[""x05"", ""x06""]"
5.0736,kind-worker2,False,1,"[""x02""]"
5.0842,kind-worker2,False,1,"[""x02""]"
6.0725,kind-worker3,False,3,"[""x05"", ""x06"", ""x08""]"
6.0832,kind-worker3,False,3,"[""x05"", ""x06"", ""x08""]"
7.0869,kind-worker4,False,3,"[""x03"", ""x08"", ""x10""]"
7.0986,kind-worker4,False,3,"[""x03"", ""x08"", ""x10""]"
8.1191,kind-worker5,False,1,"[""x08""]"
8.1302,kind-worker5,False,1,"[""x08""]"
9.1672,kind-worker,False,2,"[""x01"", ""x10""]"
9.18,kind-worker,False,2,"[""x01"", ""x10""]"
9.9319,kind-worker5,True,1,"[""x08""]"
9.9518,kind-worker5,True,1,"[""x08""]"
10.0583,kind-worker,True,2,"[""x01"", ""x10""]"
10.0699,kind-worker,True,2,"[""x01"", ""x10""]"
10.1129,kind-worker2,False,2,"[""x01"", ""x02""]"
10.1536,kind-worker2,False,2,"[""x01"", ""x02""]"
10.4537,kind-worker3,True,3,"[""x05"", ""x06"", ""x08""]"
10.4677,kind-worker3,True,3,"[""x05"", ""x06"", ""x08""]"
11.0398,kind-worker2,True,2,"[""x01"", ""x02""]"
11.0521,kind-worker2,True,2,"[""x01"", ""x02""]"
11.0813,kind-worker4,False,4,"[""x03"", ""x08"", ""x09"", ""x10""]"
11.1483,kind-worker4,False,4,"[""x03"", ""x08"", ""x09"", ""x10""]"
11.2949,kind-worker4,True,4,"[""x03"", ""x08"", ""x09"", ""x10""]"
11.3117,kind-worker4,True,4,"[""x03"", ""x08"", ""x09"", ""x10""]"
30.6542,kind-worker3,True,0,[]
30.6682,kind-worker3,False,0,[]
30.8006,kind-worker3,False,1,"[""x07""]"
30.8203,kind-worker3,False,1,"[""x07""]"
30.8322,kind-worker3,False,1,"[""x07""]"
30.9237,kind-worker3,False,2,"[""x07"", ""x10""]"
30.9327,kind-worker3,False,2,"[""x07"", ""x10""]"
30.9606,kind-worker3,False,3,"[""x02"", ""x07"", ""x10""]"
30.9756,kind-worker3,False,3,"[""x02"", ""x07"", ""x10""]"
31.0253,kind-worker3,False,4,"[""x02"", ""x06"", ""x07"", ""x10""]"
31.0354,kind-worker3,False,4,"[""x02"", ""x06"", ""x07"", ""x10""]"
31.1619,kind-worker3,False,5,"[""x02"", ""x03"", ""x06"", ""x07"", ""x10""]"
31.2546,kind-worker3,False,5,"[""x02"", ""x03"", ""x06"", ""x07"", ""x10""]"
31.3153,kind-worker3,False,6,"[""x01"", ""x02"", ""x03"", ""x06"", ""x07"", ""x10""]"
31.3292,kind-worker3,False,6,"[""x01"", ""x02"", ""x03"", ""x06"", ""x07"", ""x10""]"
31.5605,kind-worker3,False,7,"[""x01"", ""x02"", ""x03"", ""x06"", ""x07"", ""x08"", ""x10""]"
31.5743,kind-worker3,False,7,"[""x01"", ""x02"", ""x03"", ""x06"", ""x07"", ""x08"", ""x10""]"
32.0522,kind-worker3,False,8,"[""x01"", ""x02"", ""x03"", ""x06"", ""x07"", ""x08"", ""x09"", ""x10""]"
32.0624,kind-worker3,False,8,"[""x01"", ""x02"", ""x03"", ""x06"", ""x07"", ""x08"", ""x09"", ""x10""]"
33.1915,kind-worker3,False,9,"[""x01"", ""x02"", ""x03"", ""x05"", ""x06"", ""x07"", ""x08"", ""x09"", ""x10""]"
33.2017,kind-worker3,False,9,"[""x01"", ""x02"", ""x03"", ""x05"", ""x06"", ""x07"", ""x08"", ""x09"", ""x10""]"
46.0091,kind-worker2,True,2,"[""x01"", ""x02""]"
50.044,kind-worker5,True,0,[]
50.213,kind-worker5,True,0,[]
50.2235,kind-worker5,False,0,[]
50.2351,kind-worker5,False,0,[]
50.3794,kind-worker,True,0,[]
50.3934,kind-worker,False,0,[]
50.4043,kind-worker,False,0,[]
50.4159,kind-worker,False,0,[]
50.7119,kind-worker3,True,9,"[""x01"", ""x02"", ""x03"", ""x05"", ""x06"", ""x07"", ""x08"", ""x09"", ""x10""]"
50.7272,kind-worker3,True,9,"[""x01"", ""x02"", ""x03"", ""x05"", ""x06"", ""x07"", ""x08"", ""x09"", ""x10""]"
51.0611,kind-worker,False,1,"[""x01""]"
51.2314,kind-worker,False,1,"[""x01""]"
51.31,kind-worker2,True,0,[]
51.3936,kind-worker2,False,0,[]
51.4032,kind-worker2,False,0,[]
51.4134,kind-worker2,False,0,[]
51.5471,kind-worker4,True,0,[]
51.5958,kind-worker4,False,0,[]
51.6054,kind-worker4,False,0,[]
51.6164,kind-worker4,False,0,[]
52.074,kind-worker4,False,1,"[""x02""]"
52.0849,kind-worker4,False,1,"[""x02""]"
53.1427,kind-worker4,False,2,"[""x02"", ""x10""]"
53.1507,kind-worker4,False,2,"[""x02"", ""x10""]"
