t_recv,node,sanitizing,lambda_size,lambda
0.0184,kind-control-plane,False,0,[]
0.0218,kind-worker,False,0,[]
0.023,kind-worker2,False,0,[]
0.0242,kind-worker3,False,0,[]
0.0253,kind-worker4,False,0,[]
0.0263,kind-worker5,False,0,[]
0.0951,kind-worker,False,1,"[""x09""]"
0.1074,kind-worker,False,1,"[""x09""]"
1.0762,kind-worker,False,2,"[""x07"", ""x09""]"
1.0852,kind-worker,False,2,"[""x07"", ""x09""]"
2.0849,kind-worker5,False,1,"[""x05""]"
2.0928,kind-worker5,False,1,"[""x05""]"
3.0773,kind-worker5,False,2,"[""x05"", ""x06""]"
3.0836,kind-worker5,False,2,"[""x05"", ""x06""]"
4.0003,kind-worker,True,2,"[""x07"", ""x09""]"
4.0121,kind-worker,True,2,"[""x07"", ""x09""]"
4.0631,kind-worker2,False,1,"[""x05""]"
4.0718,kind-worker2,False,1,"[""x05""]"
5.0737,kind-worker4,False,1,"[""x03""]"
5.0834,kind-worker4,False,1,"[""x03""]"
5.6392,kind-worker2,True,1,"[""x05""]"
5.6545,kind-worker2,True,1,"[""x05""]"
5.8673,kind-worker4,True,1,"[""x03""]"
5.8797,kind-worker4,True,1,"[""x03""]"
6.113,kind-worker3,False,1,"[""x09""]"
6.1228,kind-worker3,False,1,"[""x09""]"
6.1825,kind-worker5,True,2,"[""x05"", ""x06""]"
6.1948,kind-worker5,True,2,"[""x05"", ""x06""]"
6.5738,kind-worker3,True,1,"[""x09""]"
6.5855,kind-worker3,True,1,"[""x09""]"
14.1496,kind-worker,True,0,[]
14.1635,kind-worker,False,0,[]
14.1733,kind-worker,False,0,[]
14.1875,kind-worker,False,0,[]
14.2004,kind-worker,False,1,"[""x05""]"
14.2103,kind-worker,False,1,"[""x05""]"
14.272,kind-worker,False,2,"[""x05"", ""x07""]"
14.2818,kind-worker,False,2,"[""x05"", ""x07""]"
14.3713,kind-worker,False,3,"[""x02"", ""x05"", ""x07""]"
14.3821,kind-worker,False,3,"[""x02"", ""x05"", ""x07""]"
16.2797,kind-worker5,True,0,[]
16.3507,kind-worker5,False,0,[]
16.3597,kind-worker5,False,0,[]
16.3692,kind-worker5,False,1,"[""x01""]"
16.3799,kind-worker5,False,1,"[""x01""]"
16.3934,kind-worker5,False,1,"[""x01""]"
16.407,kind-worker5,False,2,"[""x01"", ""x06""]"
16.4182,kind-worker5,False,2,"[""x01"", ""x06""]"
16.4627,kind-worker5,False,3,"[""x01"", ""x04"", ""x06""]"
16.474,kind-worker5,False,3,"[""x01"", ""x04"", ""x06""]"
17.0585,kind-worker5,False,4,"[""x01"", ""x03"", ""x04"", ""x06""]"
17.0679,kind-worker5,False,4,"[""x01"", ""x03"", ""x04"", ""x06""]"
18.3809,kind-worker3,True,1,"[""x09""]"
24.1824,kind-worker,True,3,"[""x02"", ""x05"", ""x07""]"
24.1999,kind-worker,True,3,"[""x02"", ""x05"", ""x07""]"
25.7472,kind-worker2,True,0,[]
25.7595,kind-worker2,False,0,[]
25.7685,kind-worker2,False,0,[]
