task_id,name,issuer,context,context_degree,datasets,replica,t_submit_planned,t_submit_start,t_submit_end,submit_jitter_s,admission_s,admission_status,admitted,t_tr_pending,t_tr_scheduled,t_tr_complete,t_tr_failed,job_name,t_job_seen,translation_s,pod_name,t_pod_seen,pod_creation_s,t_pod_scheduled,scheduling_s,node,latency_s,n_failed_attempts,n_attempts_wall,n_attempts_taint,n_attempts_other,nodes_wall_first,nodes_taint_first,block_cause,blocked,t_first_rejection,wait_s,first_rejection_msg,t_pod_running,t_pod_succeeded,t_pod_failed,startup_s,execution_s,completion_s,final_phase,tr_final_phase,timed_out
0,eval-conflicts-rho040-r2-000,issuer4,x04,3,"[""d04""]",2,0.0,0.0031,0.0445,0.0031,0.0414,201,True,0.1405,0.1589,24.9209,nan,eval-conflicts-rho040-r2-000,0.1555,0.111,eval-conflicts-rho040-r2-000-5qktp,0.1642,0.0088,0.1787,0.0144,kind-worker2,0.1756,0,0,0,0,0,0,none,False,nan,nan,,1.7784,23.0106,nan,1.5997,21.2322,23.0075,Succeeded,Complete,False
1,eval-conflicts-rho040-r2-001,issuer4,x04,3,"[""d04""]",2,1.0,1.0005,1.0444,0.0005,0.0439,201,True,1.0505,1.0701,24.9175,nan,eval-conflicts-rho040-r2-001,1.0652,0.0208,eval-conflicts-rho040-r2-001-jkqw2,1.0739,0.0087,1.0923,0.0184,kind-worker2,0.0918,0,0,0,0,0,0,none,False,nan,nan,,1.772,23.0547,nan,0.6797,21.2827,22.0542,Succeeded,Complete,False
2,eval-conflicts-rho040-r2-002,issuer10,x10,4,"[""d10""]",2,2.0,2.0066,2.0222,0.0066,0.0155,201,True,2.0249,2.0507,25.9157,nan,eval-conflicts-rho040-r2-002,2.0418,0.0196,eval-conflicts-rho040-r2-002-cztnv,2.05,0.0082,2.0632,0.0132,kind-worker3,0.0566,0,0,0,0,0,0,none,False,nan,nan,,2.799,23.9961,nan,0.7358,21.1971,21.9895,Succeeded,Complete,False
3,eval-conflicts-rho040-r2-003,issuer5,x05,4,"[""d05""]",2,3.0,3.0008,3.0199,0.0008,0.0191,201,True,3.0238,3.0427,26.9553,nan,eval-conflicts-rho040-r2-003,3.0392,0.0193,eval-conflicts-rho040-r2-003-xhwrh,3.0468,0.0076,3.0647,0.0178,kind-worker2,0.0639,0,0,0,0,0,0,none,False,nan,nan,,3.8084,24.9783,nan,0.7438,21.1698,21.9775,Succeeded,Complete,False
4,eval-conflicts-rho040-r2-004,issuer10,x10,4,"[""d10""]",2,4.0,4.0005,4.0316,0.0005,0.0311,201,True,4.0352,4.0573,27.9618,nan,eval-conflicts-rho040-r2-004,4.0494,0.0178,eval-conflicts-rho040-r2-004-95r2f,4.0565,0.0071,4.0719,0.0153,kind-worker3,0.0714,0,0,0,0,0,0,none,False,nan,nan,,4.8286,25.9911,nan,0.7567,21.1625,21.9906,Succeeded,Complete,False
5,eval-conflicts-rho040-r2-005,issuer3,x03,5,"[""d03""]",2,5.0,5.0003,5.012,0.0003,0.0117,201,True,5.0171,5.0361,29.3786,nan,eval-conflicts-rho040-r2-005,5.0301,0.0181,eval-conflicts-rho040-r2-005-lrljf,5.0379,0.0078,5.0538,0.0159,kind-worker4,0.0535,0,0,0,0,0,0,none,False,nan,nan,,6.3022,27.4388,nan,1.2484,21.1366,22.4385,Succeeded,Complete,False
6,eval-conflicts-rho040-r2-006,issuer6,x06,3,"[""d06""]",2,6.0,6.0002,6.0123,0.0002,0.0121,201,True,6.0161,6.0393,30.3649,nan,eval-conflicts-rho040-r2-006,6.0324,0.0201,eval-conflicts-rho040-r2-006-jvfs6,6.0391,0.0068,6.0591,0.02,kind-worker4,0.059,0,0,0,0,0,0,none,False,nan,nan,,7.2545,28.6116,nan,1.1953,21.3572,22.6114,Succeeded,Complete,False
7,eval-conflicts-rho040-r2-007,issuer3,x03,5,"[""d03""]",2,7.0,7.0005,7.0084,0.0005,0.0079,201,True,7.0147,7.036,31.692,nan,eval-conflicts-rho040-r2-007,7.0294,0.021,eval-conflicts-rho040-r2-007-n7l5l,7.0358,0.0064,7.064,0.0282,kind-worker5,0.0636,0,0,0,0,0,0,none,False,nan,nan,,8.6256,29.852,nan,1.5615,21.2264,22.8515,Succeeded,Complete,False
8,eval-conflicts-rho040-r2-008,issuer10,x10,4,"[""d10""]",2,8.0,8.0002,8.0074,0.0002,0.0072,201,True,8.0296,8.0524,31.9523,nan,eval-conflicts-rho040-r2-008,8.044,0.0366,eval-conflicts-rho040-r2-008-xnhm9,8.0512,0.0073,8.0687,0.0175,kind-worker2,0.0685,0,0,0,0,0,0,none,False,nan,nan,,8.8784,30.0472,nan,0.8097,21.1688,22.0469,Succeeded,Complete,False
9,eval-conflicts-rho040-r2-009,issuer5,x05,4,"[""d05""]",2,9.0,9.0005,9.0092,0.0005,0.0086,201,True,9.0148,9.0366,32.927,nan,eval-conflicts-rho040-r2-009,9.0288,0.0197,eval-conflicts-rho040-r2-009-g2jmf,9.036,0.0072,9.0515,0.0155,kind-worker3,0.051,0,0,0,0,0,0,none,False,nan,nan,,9.8019,30.9809,nan,0.7504,21.1791,21.9804,Succeeded,Complete,False
10,eval-conflicts-rho040-r2-010,issuer10,x10,4,"[""d10""]",2,10.0,10.0003,10.0078,0.0003,0.0075,201,True,10.0114,10.0345,32.9554,nan,eval-conflicts-rho040-r2-010,10.0277,0.0199,eval-conflicts-rho040-r2-010-s9k68,10.0343,0.0066,10.0495,0.0152,kind-worker2,0.0492,0,0,0,0,0,0,none,False,nan,nan,,10.8823,32.1158,nan,0.8328,21.2334,22.1155,Succeeded,Complete,False
11,eval-conflicts-rho040-r2-011,issuer1,x01,2,"[""d01""]",2,11.0,11.0003,11.1366,0.0003,0.1363,201,True,11.1413,11.1624,35.8532,nan,eval-conflicts-rho040-r2-011,11.1559,0.0193,eval-conflicts-rho040-r2-011-zl7gx,11.161,0.0051,11.1768,0.0158,kind-worker,0.1765,0,0,0,0,0,0,none,False,nan,nan,,12.6382,33.8959,nan,1.4614,21.2577,22.8955,Succeeded,Complete,False
12,eval-conflicts-rho040-r2-012,issuer2,x02,5,"[""d02""]",2,12.0,12.0005,12.0147,0.0005,0.0142,201,True,12.0189,12.0476,35.858,nan,eval-conflicts-rho040-r2-012,12.0403,0.0256,eval-conflicts-rho040-r2-012-tlxmv,12.0474,0.0071,12.0649,0.0175,kind-worker,0.0644,0,0,0,0,0,0,none,False,nan,nan,,12.6465,33.9411,nan,0.5816,21.2945,21.9406,Succeeded,Complete,False
13,eval-conflicts-rho040-r2-013,issuer3,x03,5,"[""d03""]",2,13.0,13.0003,13.0079,0.0003,0.0076,201,True,13.0218,13.0496,58.1472,nan,eval-conflicts-rho040-r2-013,13.0422,0.0343,eval-conflicts-rho040-r2-013-xnr7p,13.0491,0.007,33.8154,20.7662,kind-worker3,20.8151,8,8,8,0,3,3,mixed,True,13.0665,20.7489,"0/6 nodes are available: 3 c_wall violated: 2 conflicting context pair(s) with node memory, 3 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 3 No preemption victims found for incoming pod, 3 Preemption is not helpful for scheduling.",34.9945,56.1026,nan,1.1792,21.1081,43.1023,Succeeded,Complete,False
14,eval-conflicts-rho040-r2-014,issuer8,x08,4,"[""d08""]",2,14.0,14.0003,14.0132,0.0003,0.0129,201,True,14.0185,14.039,57.3229,nan,eval-conflicts-rho040-r2-014,14.0327,0.0195,eval-conflicts-rho040-r2-014-vphr2,14.038,0.0053,33.8973,19.8593,kind-worker2,19.897,5,5,5,0,1,5,mixed,True,14.0473,19.85,"0/6 nodes are available: 1 c_wall violated: 1 conflicting context pair(s) with node memory, 5 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 1 No preemption victims found for incoming pod, 5 Preemption is not helpful for scheduling.",34.9808,56.2193,nan,1.0835,21.2386,42.219,Succeeded,Complete,False
15,eval-conflicts-rho040-r2-015,issuer9,x09,3,"[""d09""]",2,15.0,15.0003,15.014,0.0003,0.0137,201,True,15.0192,15.0422,57.0274,nan,eval-conflicts-rho040-r2-015,15.0342,0.0202,eval-conflicts-rho040-r2-015-stw52,15.0408,0.0065,33.9119,18.8711,kind-worker3,18.9116,3,3,3,0,1,5,mixed,True,15.0513,18.8606,"0/6 nodes are available: 1 c_wall violated: 1 conflicting context pair(s) with node memory, 5 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 1 No preemption victims found for incoming pod, 5 Preemption is not helpful for scheduling.",34.9821,56.1529,nan,1.0703,21.1708,41.1526,Succeeded,Complete,False
16,eval-conflicts-rho040-r2-016,issuer7,x07,3,"[""d07""]",2,16.0,16.0003,16.0487,0.0003,0.0484,201,True,16.0571,16.0807,39.876,nan,eval-conflicts-rho040-r2-016,16.0726,0.0239,eval-conflicts-rho040-r2-016-kspw9,16.0787,0.0061,16.0864,0.0077,kind-worker,0.0861,0,0,0,0,0,0,none,False,nan,nan,,16.6498,37.9023,nan,0.5634,21.2525,21.902,Succeeded,Complete,False
17,eval-conflicts-rho040-r2-017,issuer2,x02,5,"[""d02""]",2,17.0,17.0001,17.0094,0.0001,0.0093,201,True,17.0127,17.0331,40.8772,nan,eval-conflicts-rho040-r2-017,17.0287,0.0194,eval-conflicts-rho040-r2-017-plgg9,17.0369,0.0082,17.0452,0.0082,kind-worker,0.045,0,0,0,0,0,0,none,False,nan,nan,,18.6893,39.0539,nan,1.6442,20.3645,22.0537,Succeeded,Complete,False
18,eval-conflicts-rho040-r2-018,issuer5,x05,4,"[""d05""]",2,18.0,18.0002,18.0083,0.0002,0.008,201,True,18.0121,18.035,75.2814,nan,eval-conflicts-rho040-r2-018,18.0284,0.0201,eval-conflicts-rho040-r2-018-smt76,18.0349,0.0065,47.8124,29.7775,kind-worker4,29.8121,7,7,7,0,1,5,mixed,True,18.0456,29.7668,"0/6 nodes are available: 1 c_wall violated: 1 conflicting context pair(s) with node memory, 5 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 1 No preemption victims found for incoming pod, 5 Preemption is not helpful for scheduling.",49.4293,70.614,nan,1.6169,21.1847,52.6137,Succeeded,Complete,False
19,eval-conflicts-rho040-r2-019,issuer5,x05,4,"[""d05""]",2,19.0,19.0002,19.0093,0.0002,0.009,201,True,19.0127,19.0869,71.5295,nan,eval-conflicts-rho040-r2-019,19.0632,0.0539,eval-conflicts-rho040-r2-019-m6xsm,19.0879,0.0248,47.8215,28.7335,kind-worker4,28.8212,7,7,7,0,1,5,mixed,True,19.0975,28.7239,"0/6 nodes are available: 1 c_wall violated: 1 conflicting context pair(s) with node memory, 5 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 1 No preemption victims found for incoming pod, 5 Preemption is not helpful for scheduling.",49.4138,70.6467,nan,1.5923,21.2329,51.6465,Succeeded,Complete,False
