t_recv,node,sanitizing,lambda_size,lambda
0.0202,kind-control-plane,False,0,[]
0.0242,kind-worker,False,0,[]
0.0259,kind-worker2,False,0,[]
0.0278,kind-worker3,False,0,[]
0.029,kind-worker4,False,0,[]
0.0302,kind-worker5,False,0,[]
0.0768,kind-worker2,False,1,"[""x09""]"
0.0958,kind-worker2,False,1,"[""x09""]"
1.0875,kind-worker5,False,1,"[""x07""]"
1.0997,kind-worker5,False,1,"[""x07""]"
1.6928,kind-worker5,True,1,"[""x07""]"
1.7096,kind-worker5,True,1,"[""x07""]"
2.0703,kind-worker,False,1,"[""x05""]"
2.0803,kind-worker,False,1,"[""x05""]"
3.0737,kind-worker,False,2,"[""x05"", ""x06""]"
3.0836,kind-worker,False,2,"[""x05"", ""x06""]"
4.0965,kind-worker2,False,2,"[""x05"", ""x09""]"
4.1082,kind-worker2,False,2,"[""x05"", ""x09""]"
5.0692,kind-worker4,False,1,"[""x03""]"
5.0779,kind-worker4,False,1,"[""x03""]"
6.1086,kind-worker,False,3,"[""x05"", ""x06"", ""x09""]"
6.1178,kind-worker,False,3,"[""x05"", ""x06"", ""x09""]"
8.0717,kind-worker2,False,3,"[""x02"", ""x05"", ""x09""]"
8.0827,kind-worker2,False,3,"[""x02"", ""x05"", ""x09""]"
9.0773,kind-worker,False,4,"[""x01"", ""x05"", ""x06"", ""x09""]"
9.0882,kind-worker,False,4,"[""x01"", ""x05"", ""x06"", ""x09""]"
9.1034,kind-worker,True,4,"[""x01"", ""x05"", ""x06"", ""x09""]"
9.1165,kind-worker,True,4,"[""x01"", ""x05"", ""x06"", ""x09""]"
9.5989,kind-worker2,True,3,"[""x02"", ""x05"", ""x09""]"
9.6131,kind-worker2,True,3,"[""x02"", ""x05"", ""x09""]"
9.7071,kind-worker4,True,1,"[""x03""]"
9.7197,kind-worker4,True,1,"[""x03""]"
10.0647,kind-worker3,False,1,"[""x04""]"
10.074,kind-worker3,False,1,"[""x04""]"
10.4908,kind-worker3,True,1,"[""x04""]"
10.5036,kind-worker3,True,1,"[""x04""]"
19.8107,kind-worker4,True,0,[]
19.8761,kind-worker4,True,0,[]
19.8869,kind-worker4,False,0,[]
19.9031,kind-worker4,False,0,[]
19.9197,kind-worker4,False,1,"[""x07""]"
19.9263,kind-worker4,False,2,"[""x07"", ""x09""]"
19.9355,kind-worker4,False,2,"[""x07"", ""x09""]"
19.9719,kind-worker4,False,2,"[""x07"", ""x09""]"
20.0737,kind-worker4,False,3,"[""x05"", ""x07"", ""x09""]"
20.0846,kind-worker4,False,3,"[""x05"", ""x07"", ""x09""]"
20.0968,kind-worker4,False,4,"[""x03"", ""x05"", ""x07"", ""x09""]"
20.1076,kind-worker4,False,4,"[""x03"", ""x05"", ""x07"", ""x09""]"
20.228,kind-worker4,False,5,"[""x01"", ""x03"", ""x05"", ""x07"", ""x09""]"
20.2418,kind-worker4,False,5,"[""x01"", ""x03"", ""x05"", ""x07"", ""x09""]"
21.1093,kind-worker4,False,6,"[""x01"", ""x03"", ""x04"", ""x05"", ""x07"", ""x09""]"
21.1195,kind-worker4,False,6,"[""x01"", ""x03"", ""x04"", ""x05"", ""x07"", ""x09""]"
21.8744,kind-worker5,True,0,[]
21.8887,kind-worker5,True,0,[]
21.8984,kind-worker5,False,0,[]
21.9116,kind-worker5,False,0,[]
21.924,kind-worker5,False,1,"[""x06""]"
