task_id,name,issuer,context,context_degree,datasets,replica,t_submit_planned,t_submit_start,t_submit_end,submit_jitter_s,admission_s,admission_status,admitted,t_tr_pending,t_tr_scheduled,t_tr_complete,t_tr_failed,job_name,t_job_seen,translation_s,pod_name,t_pod_seen,pod_creation_s,t_pod_scheduled,scheduling_s,node,latency_s,n_failed_attempts,n_attempts_wall,n_attempts_taint,n_attempts_other,nodes_wall_first,nodes_taint_first,block_cause,blocked,t_first_rejection,wait_s,first_rejection_msg,t_pod_running,t_pod_succeeded,t_pod_failed,startup_s,execution_s,completion_s,final_phase,tr_final_phase,timed_out
0,eval-conflicts-rho005-r7-000,issuer9,x09,0,"[""d09""]",7,0.0,0.0028,0.0246,0.0028,0.0218,201,True,0.026,0.0504,13.7904,nan,eval-conflicts-rho005-r7-000,0.0427,0.0181,eval-conflicts-rho005-r7-000-x48qj,0.0519,0.0092,0.065,0.0131,kind-worker2,0.0622,0,0,0,0,0,0,none,False,nan,nan,,0.7244,11.8717,nan,0.6594,11.1473,11.8689,Succeeded,Complete,False
1,eval-conflicts-rho005-r7-001,issuer7,x07,1,"[""d07""]",7,1.0,1.0035,1.0333,0.0035,0.0298,201,True,1.0353,1.0597,15.4075,nan,eval-conflicts-rho005-r7-001,1.0513,0.018,eval-conflicts-rho005-r7-001-6pdqs,1.0616,0.0103,1.0776,0.016,kind-worker5,0.0741,0,0,0,0,0,0,none,False,nan,nan,,2.3391,13.4622,nan,1.2615,11.123,12.4586,Succeeded,Complete,False
2,eval-conflicts-rho005-r7-002,issuer5,x05,1,"[""d05""]",7,2.0,2.0017,2.018,0.0017,0.0163,201,True,2.0215,2.0456,16.2554,nan,eval-conflicts-rho005-r7-002,2.0383,0.0203,eval-conflicts-rho005-r7-002-64hpb,2.0479,0.0097,2.0591,0.0112,kind-worker,0.0574,0,0,0,0,0,0,none,False,nan,nan,,3.181,14.3003,nan,1.1218,11.1193,12.2986,Succeeded,Complete,False
3,eval-conflicts-rho005-r7-003,issuer6,x06,1,"[""d06""]",7,3.0,3.0009,3.0174,0.0009,0.0165,201,True,3.0209,3.0419,17.258,nan,eval-conflicts-rho005-r7-003,3.0376,0.0201,eval-conflicts-rho005-r7-003-vfm42,3.0512,0.0136,3.0631,0.0119,kind-worker,0.0621,0,0,0,0,0,0,none,False,nan,nan,,4.1823,15.3166,nan,1.1192,11.1343,12.3157,Succeeded,Complete,False
4,eval-conflicts-rho005-r7-004,issuer5,x05,1,"[""d05""]",7,4.0,4.0005,4.0084,0.0005,0.0079,201,True,4.0466,4.0693,17.8092,nan,eval-conflicts-rho005-r7-004,4.0627,0.0544,eval-conflicts-rho005-r7-004-tpwvb,4.069,0.0063,4.0846,0.0156,kind-worker2,0.0841,0,0,0,0,0,0,none,False,nan,nan,,4.7335,15.8495,nan,0.6489,11.1161,11.8491,Succeeded,Complete,False
5,eval-conflicts-rho005-r7-005,issuer3,x03,1,"[""d03""]",7,5.0,5.0001,5.0143,0.0001,0.0142,201,True,5.0193,5.0389,19.0465,nan,eval-conflicts-rho005-r7-005,5.0333,0.0191,eval-conflicts-rho005-r7-005-dvcl4,5.0428,0.0094,5.0583,0.0156,kind-worker4,0.0582,0,0,0,0,0,0,none,False,nan,nan,,5.9515,17.0595,nan,0.8931,11.108,12.0594,Succeeded,Complete,False
6,eval-conflicts-rho005-r7-006,issuer9,x09,0,"[""d09""]",7,6.0,6.0004,6.0528,0.0004,0.0524,201,True,6.0577,6.0786,20.284,nan,eval-conflicts-rho005-r7-006,6.0719,0.0191,eval-conflicts-rho005-r7-006-c2bbc,6.0781,0.0062,6.0978,0.0197,kind-worker,0.0974,0,0,0,0,0,0,none,False,nan,nan,,7.1911,18.355,nan,1.0933,11.1639,12.3546,Succeeded,Complete,False
7,eval-conflicts-rho005-r7-007,issuer5,x05,1,"[""d05""]",7,7.0,7.0004,7.0089,0.0004,0.0085,201,True,7.0472,7.0679,21.28,nan,eval-conflicts-rho005-r7-007,7.0635,0.0546,eval-conflicts-rho005-r7-007-qbkjw,7.0709,0.0074,7.0908,0.02,kind-worker,0.0904,0,0,0,0,0,0,none,False,nan,nan,,8.1956,19.3363,nan,1.1047,11.1407,12.3358,Succeeded,Complete,False
8,eval-conflicts-rho005-r7-008,issuer2,x02,0,"[""d02""]",7,8.0,8.0005,8.0146,0.0005,0.0141,201,True,8.0183,8.0423,21.8204,nan,eval-conflicts-rho005-r7-008,8.0353,0.0207,eval-conflicts-rho005-r7-008-dfzct,8.0408,0.0055,8.0612,0.0204,kind-worker2,0.0608,0,0,0,0,0,0,none,False,nan,nan,,8.7431,19.8839,nan,0.6819,11.1408,11.8835,Succeeded,Complete,False
9,eval-conflicts-rho005-r7-009,issuer1,x01,0,"[""d01""]",7,9.0,9.0005,9.0145,0.0005,0.014,201,True,9.0198,9.0415,23.2921,nan,eval-conflicts-rho005-r7-009,9.035,0.0205,eval-conflicts-rho005-r7-009-tbnf7,9.0438,0.0088,9.0654,0.0216,kind-worker,0.0648,0,0,0,0,0,0,none,False,nan,nan,,10.2041,21.3283,nan,1.1387,11.1242,12.3278,Succeeded,Complete,False
10,eval-conflicts-rho005-r7-010,issuer4,x04,0,"[""d04""]",7,10.0,10.0006,10.0085,0.0006,0.0079,201,True,10.0132,10.0322,23.8617,nan,eval-conflicts-rho005-r7-010,10.0269,0.0185,eval-conflicts-rho005-r7-010-brbwk,10.0349,0.008,10.0407,0.0057,kind-worker3,0.0401,0,0,0,0,0,0,none,False,nan,nan,,10.7992,21.9859,nan,0.7586,11.1867,11.9854,Succeeded,Complete,False
11,eval-conflicts-rho005-r7-011,issuer7,x07,1,"[""d07""]",7,11.0,11.0001,11.0213,0.0001,0.0212,201,True,11.0261,11.0493,33.5982,nan,eval-conflicts-rho005-r7-011,11.0421,0.0208,eval-conflicts-rho005-r7-011-5phhp,11.0492,0.0071,19.8932,8.844,kind-worker4,8.8931,1,0,1,0,0,6,taint,True,11.0563,8.8369,"0/6 nodes are available: 6 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 6 Preemption is not helpful for scheduling.",21.0116,32.4814,nan,1.1184,11.4698,21.4813,Succeeded,Complete,False
12,eval-conflicts-rho005-r7-012,issuer7,x07,1,"[""d07""]",7,12.0,12.0001,12.0086,0.0001,0.0085,201,True,12.0125,12.0363,33.2013,nan,eval-conflicts-rho005-r7-012,12.0303,0.0216,eval-conflicts-rho005-r7-012-l6k72,12.0407,0.0104,19.9018,7.8611,kind-worker4,7.9016,1,0,1,0,0,6,taint,True,12.0473,7.8544,"0/6 nodes are available: 6 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 6 Preemption is not helpful for scheduling.",21.0252,32.5809,nan,1.1235,11.5556,20.5807,Succeeded,Complete,False
13,eval-conflicts-rho005-r7-013,issuer5,x05,1,"[""d05""]",7,13.0,13.0005,13.0102,0.0005,0.0096,201,True,13.0139,13.0356,34.1701,nan,eval-conflicts-rho005-r7-013,13.0311,0.0209,eval-conflicts-rho005-r7-013-7czrr,13.0387,0.0077,19.9102,6.8715,kind-worker4,6.9097,1,0,1,0,0,6,taint,True,13.0462,6.864,"0/6 nodes are available: 6 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 6 Preemption is not helpful for scheduling.",21.0412,32.6281,nan,1.131,11.5869,19.6276,Succeeded,Complete,False
14,eval-conflicts-rho005-r7-014,issuer9,x09,0,"[""d09""]",7,14.0,14.0005,14.0153,0.0005,0.0148,201,True,14.0206,14.044,34.2831,nan,eval-conflicts-rho005-r7-014,14.035,0.0196,eval-conflicts-rho005-r7-014-cb5px,14.0429,0.0079,19.9134,5.8705,kind-worker4,5.9129,1,0,1,0,0,6,taint,True,14.0495,5.864,"0/6 nodes are available: 6 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 6 Preemption is not helpful for scheduling.",20.997,32.6447,nan,1.0836,11.6476,18.6441,Succeeded,Complete,False
15,eval-conflicts-rho005-r7-015,issuer6,x06,1,"[""d06""]",7,15.0,15.0004,15.0103,0.0004,0.0098,201,True,15.0145,15.0377,36.597,nan,eval-conflicts-rho005-r7-015,15.0311,0.0208,eval-conflicts-rho005-r7-015-pgzc9,15.0364,0.0053,21.9077,6.8713,kind-worker5,6.9073,4,3,4,0,0,6,mixed,True,15.0431,6.8645,"0/6 nodes are available: 6 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 6 Preemption is not helpful for scheduling.",23.3905,34.6543,nan,1.4828,11.2639,19.6539,Succeeded,Complete,False
16,eval-conflicts-rho005-r7-016,issuer7,x07,1,"[""d07""]",7,16.0,16.0004,16.0083,0.0004,0.0078,201,True,16.0132,16.0384,33.3127,nan,eval-conflicts-rho005-r7-016,16.0286,0.0203,eval-conflicts-rho005-r7-016-4zvz9,16.0357,0.0071,19.9939,3.9582,kind-worker4,3.9934,1,0,1,0,0,6,taint,True,16.043,3.9509,"0/6 nodes are available: 6 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 6 Preemption is not helpful for scheduling.",21.0184,32.5981,nan,1.0245,11.5797,16.5976,Succeeded,Complete,False
