task_id,name,issuer,context,context_degree,datasets,replica,t_submit_planned,t_submit_start,t_submit_end,submit_jitter_s,admission_s,admission_status,admitted,t_tr_pending,t_tr_scheduled,t_tr_complete,t_tr_failed,job_name,t_job_seen,translation_s,pod_name,t_pod_seen,pod_creation_s,t_pod_scheduled,scheduling_s,node,latency_s,n_failed_attempts,n_attempts_wall,n_attempts_taint,n_attempts_other,nodes_wall_first,nodes_taint_first,block_cause,blocked,t_first_rejection,wait_s,first_rejection_msg,t_pod_running,t_pod_succeeded,t_pod_failed,startup_s,execution_s,completion_s,final_phase,tr_final_phase,timed_out
0,eval-sanitize-1-r1-000,issuer7,x07,4,"[""d07""]",1,0.0,0.0034,0.038,0.0034,0.0345,201,True,0.0439,0.0651,23.859,nan,eval-sanitize-1-r1-000,0.0621,0.0242,eval-sanitize-1-r1-000-dtxtp,0.0708,0.0087,0.0865,0.0157,kind-worker3,0.0831,0,0,0,0,0,0,none,False,nan,nan,,0.7822,21.914,nan,0.6957,21.1318,21.9105,Succeeded,Complete,False
1,eval-sanitize-1-r1-001,issuer9,x09,3,"[""d09""]",1,1.0,1.0008,1.0233,0.0008,0.0225,201,True,1.0261,1.0529,25.2622,nan,eval-sanitize-1-r1-001,1.0456,0.0223,eval-sanitize-1-r1-001-v7r9t,1.0546,0.009,1.064,0.0095,kind-worker,0.0633,0,0,0,0,0,0,none,False,nan,nan,,2.1802,23.3076,nan,1.1162,21.1274,22.3069,Succeeded,Complete,False
2,eval-sanitize-1-r1-002,issuer10,x10,5,"[""d10""]",1,2.0,2.0006,2.0185,0.0006,0.0179,201,True,2.0234,2.0428,26.5535,nan,eval-sanitize-1-r1-002,2.0392,0.0208,eval-sanitize-1-r1-002-bt6jp,2.0479,0.0087,2.0666,0.0187,kind-worker5,0.0661,0,0,0,0,0,0,none,False,nan,nan,,3.4708,24.6048,nan,1.4041,21.1341,22.6043,Succeeded,Complete,False
3,eval-sanitize-1-r1-003,issuer8,x08,5,"[""d08""]",1,3.0,3.001,3.0125,0.001,0.0115,201,True,3.0168,3.0383,27.1923,nan,eval-sanitize-1-r1-003,3.0322,0.0197,eval-sanitize-1-r1-003-9s8g8,3.0443,0.0121,3.0635,0.0192,kind-worker2,0.0625,0,0,0,0,0,0,none,False,nan,nan,,4.0996,25.2966,nan,1.0361,21.197,22.2955,Succeeded,Complete,False
4,eval-sanitize-1-r1-004,issuer7,x07,4,"[""d07""]",1,4.0,4.0003,4.0082,0.0003,0.0078,201,True,4.0137,4.0325,28.5537,nan,eval-sanitize-1-r1-004,4.0276,0.0194,eval-sanitize-1-r1-004-zphsx,4.0349,0.0073,4.0416,0.0068,kind-worker4,0.0413,0,0,0,0,0,0,none,False,nan,nan,,5.466,26.6326,nan,1.4244,21.1665,22.6322,Succeeded,Complete,False
5,eval-sanitize-1-r1-005,issuer3,x03,5,"[""d03""]",1,5.0,5.0004,5.0107,0.0004,0.0103,201,True,5.0155,5.0379,45.9617,nan,eval-sanitize-1-r1-005,5.0286,0.0179,eval-sanitize-1-r1-005-g7klm,5.0348,0.0061,22.1852,17.1504,kind-worker3,17.1848,1,0,1,0,0,6,taint,True,5.0414,17.1438,"0/6 nodes are available: 6 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 6 Preemption is not helpful for scheduling.",22.8234,44.1071,nan,0.6382,21.2837,39.1066,Succeeded,Complete,False
6,eval-sanitize-1-r1-006,issuer6,x06,3,"[""d06""]",1,6.0,6.0002,6.015,0.0002,0.0149,201,True,6.0224,6.0413,46.0338,nan,eval-sanitize-1-r1-006,6.0365,0.0214,eval-sanitize-1-r1-006-xzc9f,6.0445,0.0081,22.1968,16.1523,kind-worker3,16.1966,1,0,1,0,0,6,taint,True,6.0505,16.1463,"0/6 nodes are available: 6 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 6 Preemption is not helpful for scheduling.",22.8512,44.0651,nan,0.6544,21.2139,38.0649,Succeeded,Complete,False
7,eval-sanitize-1-r1-007,issuer7,x07,4,"[""d07""]",1,7.0,7.0002,7.0156,0.0002,0.0155,201,True,7.0204,7.0394,46.9771,nan,eval-sanitize-1-r1-007,7.0341,0.0185,eval-sanitize-1-r1-007-ml9kv,7.0427,0.0086,22.1994,15.1567,kind-worker3,15.1992,1,0,1,0,0,6,taint,True,7.0498,15.1496,"0/6 nodes are available: 6 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 6 Preemption is not helpful for scheduling.",22.8376,45.1557,nan,0.6382,22.3182,38.1555,Succeeded,Complete,False
8,eval-sanitize-1-r1-008,issuer4,x04,6,"[""d04""]",1,8.0,8.0003,8.014,0.0003,0.0137,201,True,8.0177,8.0413,53.7787,nan,eval-sanitize-1-r1-008,8.0342,0.0202,eval-sanitize-1-r1-008-54ljj,8.0401,0.006,26.2862,18.2461,kind-worker2,18.2859,10,9,10,0,0,6,mixed,True,8.0465,18.2397,"0/6 nodes are available: 6 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 6 Preemption is not helpful for scheduling.",27.1574,48.3501,nan,0.8712,21.1927,40.3498,Succeeded,Complete,False
9,eval-sanitize-1-r1-009,issuer10,x10,5,"[""d10""]",1,9.0,9.0002,9.0159,0.0002,0.0157,201,True,9.02,9.0447,53.5023,nan,eval-sanitize-1-r1-009,9.0363,0.0204,eval-sanitize-1-r1-009-pcsqk,9.044,0.0077,25.4552,16.4112,kind-worker5,16.455,9,8,9,0,0,6,mixed,True,9.0502,16.405,"0/6 nodes are available: 6 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 6 Preemption is not helpful for scheduling.",26.5463,47.7647,nan,1.0912,21.2183,38.7645,Succeeded,Complete,False
