t_recv,node,sanitizing,lambda_size,lambda
0.0245,kind-control-plane,False,0,[]
0.0264,kind-worker,False,0,[]
0.028,kind-worker2,False,0,[]
0.0294,kind-worker3,False,0,[]
0.0307,kind-worker4,False,0,[]
0.0318,kind-worker5,False,0,[]
0.1097,kind-worker,False,1,"[""x04""]"
0.1172,kind-worker,False,1,"[""x04""]"
1.0815,kind-worker5,False,1,"[""x10""]"
1.0885,kind-worker5,False,1,"[""x10""]"
2.1285,kind-worker2,False,1,"[""x09""]"
2.1364,kind-worker2,False,1,"[""x09""]"
3.0643,kind-worker4,False,1,"[""x03""]"
3.0739,kind-worker4,False,1,"[""x03""]"
4.1547,kind-worker5,False,2,"[""x06"", ""x10""]"
4.1652,kind-worker5,False,2,"[""x06"", ""x10""]"
5.2584,kind-worker4,False,2,"[""x03"", ""x10""]"
5.2686,kind-worker4,False,2,"[""x03"", ""x10""]"
6.1408,kind-worker3,False,1,"[""x08""]"
6.1513,kind-worker3,False,1,"[""x08""]"
8.1389,kind-worker,False,2,"[""x02"", ""x04""]"
8.1523,kind-worker,False,2,"[""x02"", ""x04""]"
9.1741,kind-worker,False,3,"[""x02"", ""x04"", ""x10""]"
9.1836,kind-worker,False,3,"[""x02"", ""x04"", ""x10""]"
10.119,kind-worker,False,4,"[""x01"", ""x02"", ""x04"", ""x10""]"
10.1291,kind-worker,False,4,"[""x01"", ""x02"", ""x04"", ""x10""]"
12.226,kind-worker3,False,2,"[""x05"", ""x08""]"
12.2372,kind-worker3,False,2,"[""x05"", ""x08""]"
12.4955,kind-worker3,False,2,"[""x05"", ""x08""]"
14.2649,kind-worker4,False,3,"[""x03"", ""x04"", ""x10""]"
14.2772,kind-worker4,False,3,"[""x03"", ""x04"", ""x10""]"
15.0943,kind-worker5,False,3,"[""x04"", ""x06"", ""x10""]"
15.1045,kind-worker5,False,3,"[""x04"", ""x06"", ""x10""]"
20.1921,kind-worker2,False,2,"[""x07"", ""x09""]"
20.2009,kind-worker2,False,2,"[""x07"", ""x09""]"
21.1137,kind-worker5,False,4,"[""x03"", ""x04"", ""x06"", ""x10""]"
21.1235,kind-worker5,False,4,"[""x03"", ""x04"", ""x06"", ""x10""]"
26.1843,kind-worker4,False,4,"[""x01"", ""x03"", ""x04"", ""x10""]"
26.1946,kind-worker4,False,4,"[""x01"", ""x03"", ""x04"", ""x10""]"
39.9725,kind-worker,False,4,"[""x01"", ""x02"", ""x04"", ""x10""]"
50.7664,kind-worker,True,4,"[""x01"", ""x02"", ""x04"", ""x10""]"
50.8875,kind-worker,True,4,"[""x01"", ""x02"", ""x04"", ""x10""]"
51.1899,kind-worker4,True,4,"[""x01"", ""x03"", ""x04"", ""x10""]"
51.2023,kind-worker4,True,4,"[""x01"", ""x03"", ""x04"", ""x10""]"
51.5017,kind-worker2,True,2,"[""x07"", ""x09""]"
51.5152,kind-worker2,True,2,"[""x07"", ""x09""]"
52.0547,kind-worker5,True,4,"[""x03"", ""x04"", ""x06"", ""x10""]"
52.0685,kind-worker5,True,4,"[""x03"", ""x04"", ""x06"", ""x10""]"
52.7203,kind-worker3,True,2,"[""x05"", ""x08""]"
52.7322,kind-worker3,True,2,"[""x05"", ""x08""]"
60.0799,kind-control-plane,False,0,[]
60.0862,kind-worker,True,4,"[""x01"", ""x02"", ""x04"", ""x10""]"
60.0913,kind-worker2,True,2,"[""x07"", ""x09""]"
60.0963,kind-worker3,True,2,"[""x05"", ""x08""]"
60.1008,kind-worker4,True,4,"[""x01"", ""x03"", ""x04"", ""x10""]"
60.1025,kind-worker5,True,4,"[""x03"", ""x04"", ""x06"", ""x10""]"
111.0294,kind-worker,True,0,[]
111.0453,kind-worker,False,0,[]
111.0573,kind-worker,False,0,[]
111.078,kind-worker,False,1,"[""x07""]"
111.099,kind-worker,False,2,"[""x07"", ""x09""]"
111.1522,kind-worker,False,2,"[""x07"", ""x09""]"
111.163,kind-worker,False,2,"[""x07"", ""x09""]"
111.2473,kind-worker4,True,0,[]
111.2596,kind-worker4,True,0,[]
111.3222,kind-worker4,False,0,[]
111.3338,kind-worker4,False,0,[]
111.3714,kind-worker4,False,1,"[""x10""]"
111.3845,kind-worker4,False,1,"[""x10""]"
111.4635,kind-worker4,False,2,"[""x02"", ""x10""]"
111.4752,kind-worker4,False,2,"[""x02"", ""x10""]"
111.5572,kind-worker4,False,3,"[""x02"", ""x04"", ""x10""]"
111.5683,kind-worker4,False,3,"[""x02"", ""x04"", ""x10""]"
111.6925,kind-worker4,False,4,"[""x02"", ""x04"", ""x08"", ""x10""]"
111.7302,kind-worker4,False,4,"[""x02"", ""x04"", ""x08"", ""x10""]"
111.7323,kind-worker2,True,0,[]
111.8081,kind-worker2,False,0,[]
111.8238,kind-worker2,False,0,[]
111.8436,kind-worker2,False,0,[]
111.921,kind-worker2,False,1,"[""x03""]"
111.9329,kind-worker2,False,2,"[""x01"", ""x03""]"
111.9484,kind-worker2,False,2,"[""x01"", ""x03""]"
111.9631,kind-worker2,False,2,"[""x01"", ""x03""]"
112.2364,kind-worker5,True,0,[]
112.2552,kind-worker5,True,0,[]
112.3239,kind-worker5,False,0,[]
112.3379,kind-worker5,False,0,[]
112.4313,kind-worker2,False,3,"[""x01"", ""x03"", ""x10""]"
112.4423,kind-worker2,False,3,"[""x01"", ""x03"", ""x10""]"
112.5362,kind-worker5,False,1,"[""x10""]"
112.547,kind-worker5,False,1,"[""x10""]"
112.6173,kind-worker5,False,2,"[""x01"", ""x10""]"
112.6308,kind-worker5,False,2,"[""x01"", ""x10""]"
112.6404,kind-worker5,False,3,"[""x01"", ""x07"", ""x10""]"
112.655,kind-worker5,False,3,"[""x01"", ""x07"", ""x10""]"
112.9311,kind-worker3,True,0,[]
112.9489,kind-worker3,True,0,[]
113.0657,kind-worker3,False,0,[]
113.0907,kind-worker3,False,0,[]
113.2294,kind-worker3,False,1,"[""x09""]"
113.2396,kind-worker3,False,1,"[""x09""]"
113.4393,kind-worker2,False,4,"[""x01"", ""x03"", ""x04"", ""x10""]"
113.4456,kind-worker2,False,4,"[""x01"", ""x03"", ""x04"", ""x10""]"
113.8196,kind-worker5,False,4,"[""x01"", ""x02"", ""x07"", ""x10""]"
113.8302,kind-worker5,False,4,"[""x01"", ""x02"", ""x07"", ""x10""]"
114.5785,kind-worker3,False,2,"[""x07"", ""x09""]"
114.5898,kind-worker3,False,2,"[""x07"", ""x09""]"
120.1313,kind-control-plane,False,0,[]
120.1397,kind-worker,False,2,"[""x07"", ""x09""]"
120.1449,kind-worker2,False,4,"[""x01"", ""x03"", ""x04"", ""x10""]"
120.1503,kind-worker3,False,2,"[""x07"", ""x09""]"
120.2027,kind-worker4,False,4,"[""x02"", ""x04"", ""x08"", ""x10""]"
120.2265,kind-worker5,False,4,"[""x01"", ""x02"", ""x07"", ""x10""]"
127.2676,kind-control-plane,False,0,[]
149.929,kind-worker2,False,4,"[""x01"", ""x03"", ""x04"", ""x10""]"
170.2566,kind-worker4,False,4,"[""x02"", ""x04"", ""x08"", ""x10""]"
171.0641,kind-worker,True,2,"[""x07"", ""x09""]"
171.1478,kind-worker,True,2,"[""x07"", ""x09""]"
