t_recv,node,sanitizing,lambda_size,lambda
0.0227,kind-control-plane,False,0,[]
0.0242,kind-worker,False,0,[]
0.0254,kind-worker2,False,0,[]
0.0265,kind-worker3,False,0,[]
0.0293,kind-worker4,False,0,[]
0.0309,kind-worker5,False,0,[]
0.1016,kind-worker2,False,1,"[""x08""]"
0.1129,kind-worker2,False,1,"[""x08""]"
1.0744,kind-worker2,False,2,"[""x04"", ""x08""]"
1.0831,kind-worker2,False,2,"[""x04"", ""x08""]"
2.0717,kind-worker3,False,1,"[""x02""]"
2.0789,kind-worker3,False,1,"[""x02""]"
3.0732,kind-worker2,False,3,"[""x04"", ""x07"", ""x08""]"
3.0929,kind-worker2,False,3,"[""x04"", ""x07"", ""x08""]"
4.0671,kind-worker4,False,1,"[""x07""]"
4.0766,kind-worker4,False,1,"[""x07""]"
5.0652,kind-worker3,False,2,"[""x02"", ""x04""]"
5.0748,kind-worker3,False,2,"[""x02"", ""x04""]"
6.1656,kind-worker4,False,2,"[""x02"", ""x07""]"
6.1768,kind-worker4,False,2,"[""x02"", ""x07""]"
7.0652,kind-worker5,False,1,"[""x09""]"
7.0751,kind-worker5,False,1,"[""x09""]"
8.0055,kind-worker3,True,2,"[""x02"", ""x04""]"
8.0179,kind-worker3,True,2,"[""x02"", ""x04""]"
8.0683,kind-worker2,False,4,"[""x04"", ""x07"", ""x08"", ""x10""]"
8.119,kind-worker2,False,4,"[""x04"", ""x07"", ""x08"", ""x10""]"
8.5034,kind-worker2,True,4,"[""x04"", ""x07"", ""x08"", ""x10""]"
8.5166,kind-worker2,True,4,"[""x04"", ""x07"", ""x08"", ""x10""]"
9.0636,kind-worker,False,1,"[""x02""]"
9.0744,kind-worker,False,1,"[""x02""]"
10.0699,kind-worker,False,2,"[""x02"", ""x07""]"
10.0799,kind-worker,False,2,"[""x02"", ""x07""]"
11.0722,kind-worker4,False,3,"[""x02"", ""x07"", ""x10""]"
11.0822,kind-worker4,False,3,"[""x02"", ""x07"", ""x10""]"
12.2213,kind-worker5,False,2,"[""x01"", ""x09""]"
12.233,kind-worker5,False,2,"[""x01"", ""x09""]"
13.6243,kind-worker5,True,2,"[""x01"", ""x09""]"
13.636,kind-worker5,True,2,"[""x01"", ""x09""]"
14.0763,kind-worker4,True,3,"[""x02"", ""x07"", ""x10""]"
14.0979,kind-worker4,True,3,"[""x02"", ""x07"", ""x10""]"
14.1143,kind-worker,False,3,"[""x02"", ""x07"", ""x08""]"
14.1818,kind-worker,False,3,"[""x02"", ""x07"", ""x08""]"
16.7612,kind-worker,False,4,"[""x02"", ""x05"", ""x07"", ""x08""]"
16.7711,kind-worker,False,4,"[""x02"", ""x05"", ""x07"", ""x08""]"
20.0598,kind-worker,False,5,"[""x02"", ""x05"", ""x07"", ""x08"", ""x10""]"
20.0723,kind-worker,False,5,"[""x02"", ""x05"", ""x07"", ""x08"", ""x10""]"
20.697,kind-worker,True,5,"[""x02"", ""x05"", ""x07"", ""x08"", ""x10""]"
20.7171,kind-worker,True,5,"[""x02"", ""x05"", ""x07"", ""x08"", ""x10""]"
28.2149,kind-worker3,True,0,[]
28.2258,kind-worker3,True,0,[]
28.3895,kind-worker3,False,0,[]
28.408,kind-worker3,False,0,[]
28.4203,kind-worker3,False,1,"[""x03""]"
28.4294,kind-worker3,False,1,"[""x03""]"
28.623,kind-worker3,False,2,"[""x01"", ""x03""]"
28.6456,kind-worker3,False,2,"[""x01"", ""x03""]"
28.6563,kind-worker3,False,3,"[""x01"", ""x03"", ""x09""]"
28.8863,kind-worker3,False,3,"[""x01"", ""x03"", ""x09""]"
28.9139,kind-worker3,False,4,"[""x01"", ""x03"", ""x06"", ""x09""]"
28.9254,kind-worker3,False,4,"[""x01"", ""x03"", ""x06"", ""x09""]"
34.3213,kind-worker4,True,0,[]
34.4046,kind-worker4,True,0,[]
34.4111,kind-worker4,False,0,[]
34.4283,kind-worker4,False,0,[]
34.4431,kind-worker4,False,1,"[""x05""]"
34.4527,kind-worker4,False,1,"[""x05""]"
34.6267,kind-worker4,False,2,"[""x05"", ""x08""]"
34.6392,kind-worker4,False,2,"[""x05"", ""x08""]"
34.66,kind-worker4,False,3,"[""x05"", ""x08"", ""x10""]"
34.6698,kind-worker4,False,3,"[""x05"", ""x08"", ""x10""]"
34.7947,kind-worker4,False,4,"[""x02"", ""x05"", ""x08"", ""x10""]"
34.8058,kind-worker4,False,4,"[""x02"", ""x05"", ""x08"", ""x10""]"
48.4117,kind-worker3,True,4,"[""x01"", ""x03"", ""x06"", ""x09""]"
48.4273,kind-worker3,True,4,"[""x01"", ""x03"", ""x06"", ""x09""]"
48.9958,kind-worker2,True,0,[]
49.0109,kind-worker2,True,0,[]
49.0202,kind-worker2,False,0,[]
49.0363,kind-worker2,False,0,[]
49.0659,kind-worker2,False,1,"[""x04""]"
49.0765,kind-worker2,False,1,"[""x04""]"
49.179,kind-worker2,False,2,"[""x04"", ""x07""]"
49.1888,kind-worker2,False,2,"[""x04"", ""x07""]"
50.0737,kind-worker2,False,3,"[""x04"", ""x07"", ""x08""]"
50.083,kind-worker2,False,3,"[""x04"", ""x07"", ""x08""]"
53.7794,kind-worker5,True,0,[]
53.8188,kind-worker5,False,0,[]
53.8279,kind-worker5,False,0,[]
53.8381,kind-worker5,False,1,"[""x01""]"
53.8473,kind-worker5,False,1,"[""x01""]"
53.8572,kind-worker5,False,1,"[""x01""]"
54.0729,kind-worker5,False,2,"[""x01"", ""x08""]"
54.0827,kind-worker5,False,2,"[""x01"", ""x08""]"
54.5141,kind-worker4,True,4,"[""x02"", ""x05"", ""x08"", ""x10""]"
54.5339,kind-worker4,True,4,"[""x02"", ""x05"", ""x08"", ""x10""]"
55.0844,kind-worker5,False,3,"[""x01"", ""x08"", ""x09""]"
55.094,kind-worker5,False,3,"[""x01"", ""x08"", ""x09""]"
59.0597,kind-worker2,False,4,"[""x04"", ""x07"", ""x08"", ""x10""]"
59.0694,kind-worker2,False,4,"[""x04"", ""x07"", ""x08"", ""x10""]"
60.0263,kind-control-plane,False,0,[]
60.0323,kind-worker,True,5,"[""x02"", ""x05"", ""x07"", ""x08"", ""x10""]"
60.0385,kind-worker2,False,4,"[""x04"", ""x07"", ""x08"", ""x10""]"
60.0451,kind-worker3,True,4,"[""x01"", ""x03"", ""x06"", ""x09""]"
60.05,kind-worker4,True,4,"[""x02"", ""x05"", ""x08"", ""x10""]"
60.0578,kind-worker5,False,3,"[""x01"", ""x08"", ""x09""]"
60.0721,kind-worker2,False,5,"[""x02"", ""x04"", ""x07"", ""x08"", ""x10""]"
60.0816,kind-worker2,False,5,"[""x02"", ""x04"", ""x07"", ""x08"", ""x10""]"
61.0307,kind-worker,True,0,[]
61.0443,kind-worker,True,0,[]
61.0548,kind-worker,False,0,[]
61.0727,kind-worker,False,0,[]
61.0936,kind-worker,False,1,"[""x03""]"
61.1557,kind-worker,False,1,"[""x03""]"
61.1719,kind-worker,False,2,"[""x03"", ""x09""]"
61.1754,kind-worker,False,2,"[""x03"", ""x09""]"
65.1922,kind-worker,False,3,"[""x03"", ""x06"", ""x09""]"
65.2021,kind-worker,False,3,"[""x03"", ""x06"", ""x09""]"
67.126,kind-worker,False,4,"[""x03"", ""x05"", ""x06"", ""x09""]"
67.1371,kind-worker,False,4,"[""x03"", ""x05"", ""x06"", ""x09""]"
68.0807,kind-worker,False,5,"[""x02"", ""x03"", ""x05"", ""x06"", ""x09""]"
68.0913,kind-worker,False,5,"[""x02"", ""x03"", ""x05"", ""x06"", ""x09""]"
68.7422,kind-worker3,True,0,[]
68.7548,kind-worker3,False,0,[]
68.7634,kind-worker3,False,0,[]
68.8616,kind-worker3,False,0,[]
69.037,kind-worker2,True,5,"[""x02"", ""x04"", ""x07"", ""x08"", ""x10""]"
69.0507,kind-worker2,True,5,"[""x02"", ""x04"", ""x07"", ""x08"", ""x10""]"
69.0656,kind-worker3,False,1,"[""x07""]"
69.2227,kind-worker3,False,1,"[""x07""]"
70.0758,kind-worker3,False,2,"[""x03"", ""x07""]"
70.0852,kind-worker3,False,2,"[""x03"", ""x07""]"
71.0887,kind-worker3,False,3,"[""x03"", ""x07"", ""x10""]"
71.0981,kind-worker3,False,3,"[""x03"", ""x07"", ""x10""]"
73.8391,kind-worker5,True,3,"[""x01"", ""x08"", ""x09""]"
73.8532,kind-worker5,True,3,"[""x01"", ""x08"", ""x09""]"
74.1304,kind-worker3,False,4,"[""x02"", ""x03"", ""x07"", ""x10""]"
74.1405,kind-worker3,False,4,"[""x02"", ""x03"", ""x07"", ""x10""]"
74.8517,kind-worker4,True,0,[]
74.9253,kind-worker4,True,0,[]
74.9392,kind-worker4,False,0,[]
74.9517,kind-worker4,False,0,[]
75.0565,kind-worker4,False,1,"[""x04""]"
