t_recv,node,sanitizing,lambda_size,lambda
0.0203,kind-control-plane,False,0,[]
0.0221,kind-worker,False,0,[]
0.0233,kind-worker2,False,0,[]
0.0248,kind-worker3,False,0,[]
0.0261,kind-worker4,False,0,[]
0.0272,kind-worker5,False,0,[]
0.0951,kind-worker2,False,1,"[""x01""]"
0.1065,kind-worker2,False,1,"[""x01""]"
0.1093,kind-worker,False,0,[]
0.5273,kind-worker2,True,1,"[""x01""]"
0.5442,kind-worker2,True,1,"[""x01""]"
1.0694,kind-worker3,False,1,"[""x10""]"
1.0788,kind-worker3,False,1,"[""x10""]"
3.0643,kind-worker4,False,1,"[""x10""]"
3.0741,kind-worker4,False,1,"[""x10""]"
4.0838,kind-worker5,False,1,"[""x02""]"
4.2537,kind-worker5,False,1,"[""x02""]"
5.0689,kind-worker,False,1,"[""x01""]"
5.0791,kind-worker,False,1,"[""x01""]"
6.0762,kind-worker5,False,2,"[""x01"", ""x02""]"
6.087,kind-worker5,False,2,"[""x01"", ""x02""]"
7.116,kind-worker3,False,2,"[""x05"", ""x10""]"
7.1275,kind-worker3,False,2,"[""x05"", ""x10""]"
8.0782,kind-worker4,False,2,"[""x04"", ""x10""]"
8.088,kind-worker4,False,2,"[""x04"", ""x10""]"
8.9307,kind-worker4,True,2,"[""x04"", ""x10""]"
8.9432,kind-worker4,True,2,"[""x04"", ""x10""]"
9.0649,kind-worker,False,2,"[""x01"", ""x07""]"
9.0754,kind-worker,False,2,"[""x01"", ""x07""]"
10.0695,kind-worker3,False,3,"[""x04"", ""x05"", ""x10""]"
10.0803,kind-worker3,False,3,"[""x04"", ""x05"", ""x10""]"
12.0919,kind-worker,False,3,"[""x01"", ""x05"", ""x07""]"
12.1028,kind-worker,False,3,"[""x01"", ""x05"", ""x07""]"
12.9369,kind-worker5,True,2,"[""x01"", ""x02""]"
12.9488,kind-worker5,True,2,"[""x01"", ""x02""]"
14.0627,kind-worker,True,3,"[""x01"", ""x05"", ""x07""]"
14.0753,kind-worker,True,3,"[""x01"", ""x05"", ""x07""]"
19.2749,kind-worker3,True,3,"[""x04"", ""x05"", ""x10""]"
19.2885,kind-worker3,True,3,"[""x04"", ""x05"", ""x10""]"
33.0141,kind-worker5,True,0,[]
33.1726,kind-worker5,False,0,[]
33.1941,kind-worker5,False,0,[]
33.2024,kind-worker5,False,0,[]
33.223,kind-worker5,False,1,"[""x06""]"
33.232,kind-worker5,False,1,"[""x06""]"
33.2759,kind-worker5,False,2,"[""x06"", ""x07""]"
33.2852,kind-worker5,False,2,"[""x06"", ""x07""]"
33.3135,kind-worker5,False,3,"[""x01"", ""x06"", ""x07""]"
33.3229,kind-worker5,False,3,"[""x01"", ""x06"", ""x07""]"
39.4975,kind-worker3,True,0,[]
39.515,kind-worker3,True,0,[]
39.5286,kind-worker3,False,0,[]
39.5434,kind-worker3,False,0,[]
39.6162,kind-worker3,False,1,"[""x10""]"
39.6295,kind-worker3,False,1,"[""x10""]"
39.6436,kind-worker3,False,2,"[""x05"", ""x10""]"
39.6533,kind-worker3,False,2,"[""x05"", ""x10""]"
40.7924,kind-worker2,True,0,[]
40.9279,kind-worker2,False,0,[]
40.9371,kind-worker2,False,0,[]
40.9469,kind-worker2,False,0,[]
41.0476,kind-worker2,False,1,"[""x02""]"
41.0583,kind-worker2,False,1,"[""x02""]"
