task_id,name,issuer,context,context_degree,datasets,replica,t_submit_planned,t_submit_start,t_submit_end,submit_jitter_s,admission_s,admission_status,admitted,t_tr_pending,t_tr_scheduled,t_tr_complete,t_tr_failed,job_name,t_job_seen,translation_s,pod_name,t_pod_seen,pod_creation_s,t_pod_scheduled,scheduling_s,node,latency_s,n_failed_attempts,n_attempts_wall,n_attempts_taint,n_attempts_other,nodes_wall_first,nodes_taint_first,block_cause,blocked,t_first_rejection,wait_s,first_rejection_msg,t_pod_running,t_pod_succeeded,t_pod_failed,startup_s,execution_s,completion_s,final_phase,tr_final_phase,timed_out
0,eval-conflicts-rho050-r4-000,issuer1,x01,2,"[""d01""]",4,0.0,0.0033,0.0398,0.0033,0.0365,201,True,0.0433,0.0671,24.1806,nan,eval-conflicts-rho050-r4-000,0.0613,0.0215,eval-conflicts-rho050-r4-000-sthgh,0.0687,0.0074,0.084,0.0153,kind-worker2,0.0806,0,0,0,0,0,0,none,False,nan,nan,,1.1146,22.2421,nan,1.0306,21.1275,22.2387,Succeeded,Complete,False
1,eval-conflicts-rho050-r4-001,issuer10,x10,5,"[""d10""]",4,1.0,1.0005,1.019,0.0005,0.0186,201,True,1.0232,1.0446,24.139,nan,eval-conflicts-rho050-r4-001,1.0386,0.0196,eval-conflicts-rho050-r4-001-jrwnk,1.0461,0.0075,1.0551,0.009,kind-worker3,0.0547,0,0,0,0,0,0,none,False,nan,nan,,1.9478,23.1386,nan,0.8927,21.1908,22.1382,Succeeded,Complete,False
2,eval-conflicts-rho050-r4-002,issuer10,x10,5,"[""d10""]",4,2.0,2.0105,2.0199,0.0105,0.0094,201,True,2.0251,2.0512,26.1042,nan,eval-conflicts-rho050-r4-002,2.0409,0.021,eval-conflicts-rho050-r4-002-rcq62,2.0491,0.0082,2.0655,0.0164,kind-worker3,0.055,0,0,0,0,0,0,none,False,nan,nan,,2.9481,24.1486,nan,0.8827,21.2005,22.1381,Succeeded,Complete,False
3,eval-conflicts-rho050-r4-003,issuer10,x10,5,"[""d10""]",4,3.0,3.0017,3.0113,0.0017,0.0096,201,True,3.0147,3.0348,26.8045,nan,eval-conflicts-rho050-r4-003,3.0296,0.0184,eval-conflicts-rho050-r4-003-m5l94,3.0385,0.0089,3.0498,0.0113,kind-worker4,0.0481,0,0,0,0,0,0,none,False,nan,nan,,3.6627,24.8023,nan,0.6129,21.1396,21.8006,Succeeded,Complete,False
4,eval-conflicts-rho050-r4-004,issuer2,x02,7,"[""d02""]",4,4.0,4.0053,4.0256,0.0053,0.0203,201,True,4.0295,4.0506,27.9085,nan,eval-conflicts-rho050-r4-004,4.045,0.0194,eval-conflicts-rho050-r4-004-xnxq5,4.0526,0.0076,4.0691,0.0165,kind-worker5,0.0639,0,0,0,0,0,0,none,False,nan,nan,,4.7753,25.9691,nan,0.7062,21.1938,21.9638,Succeeded,Complete,False
5,eval-conflicts-rho050-r4-005,issuer1,x01,2,"[""d01""]",4,5.0,5.0005,5.0083,0.0005,0.0077,201,True,5.014,5.036,29.3029,nan,eval-conflicts-rho050-r4-005,5.0295,0.0212,eval-conflicts-rho050-r4-005-nnsk6,5.0347,0.0052,5.0573,0.0226,kind-worker,0.0567,0,0,0,0,0,0,none,False,nan,nan,,6.1503,27.3289,nan,1.093,21.1786,22.3284,Succeeded,Complete,False
6,eval-conflicts-rho050-r4-006,issuer1,x01,2,"[""d01""]",4,6.0,6.0002,6.0084,0.0002,0.0082,201,True,6.0129,6.0382,29.9231,nan,eval-conflicts-rho050-r4-006,6.0302,0.0218,eval-conflicts-rho050-r4-006-9p2hw,6.0424,0.0122,6.0646,0.0221,kind-worker5,0.0643,0,0,0,0,0,0,none,False,nan,nan,,6.7809,27.9866,nan,0.7163,21.2057,21.9864,Succeeded,Complete,False
7,eval-conflicts-rho050-r4-007,issuer5,x05,5,"[""d05""]",4,7.0,7.0005,7.0133,0.0005,0.0129,201,True,7.0173,7.0446,31.1952,nan,eval-conflicts-rho050-r4-007,7.0345,0.0211,eval-conflicts-rho050-r4-007-pbszx,7.0426,0.0082,7.1052,0.0625,kind-worker3,0.1047,0,0,0,0,0,0,none,False,nan,nan,,7.9701,29.1672,nan,0.865,21.1971,22.1667,Succeeded,Complete,False
8,eval-conflicts-rho050-r4-008,issuer4,x04,3,"[""d04""]",4,8.0,8.0002,8.0129,0.0002,0.0127,201,True,8.0165,8.0438,31.8196,nan,eval-conflicts-rho050-r4-008,8.0367,0.0238,eval-conflicts-rho050-r4-008-rdk8m,8.0436,0.007,8.0672,0.0235,kind-worker4,0.067,0,0,0,0,0,0,none,False,nan,nan,,8.673,29.8816,nan,0.6058,21.2086,21.8815,Succeeded,Complete,False
9,eval-conflicts-rho050-r4-009,issuer7,x07,4,"[""d07""]",4,9.0,9.0006,9.0131,0.0006,0.0125,201,True,9.0171,9.0395,33.3612,nan,eval-conflicts-rho050-r4-009,9.0325,0.0195,eval-conflicts-rho050-r4-009-bjw9b,9.0394,0.0068,9.055,0.0156,kind-worker,0.0544,0,0,0,0,0,0,none,False,nan,nan,,10.1731,31.3395,nan,1.1181,21.1664,22.3389,Succeeded,Complete,False
