t_recv,kind,type,name,detail
0.1449,Node,ADDED,kind-control-plane,taints=1
0.1472,Node,ADDED,kind-worker,taints=0
0.1474,TaskRequest,ADDED,eval-sanitize-40-r0-000,phase=None job=None
0.1513,Node,ADDED,kind-worker2,taints=0
0.1551,Node,ADDED,kind-worker3,taints=0
0.1553,TaskRequest,MODIFIED,eval-sanitize-40-r0-000,phase=Pending job=None
0.1568,Node,ADDED,kind-worker4,taints=0
0.1584,Node,ADDED,kind-worker5,taints=0
0.1765,Job,ADDED,eval-sanitize-40-r0-000,
0.1848,TaskRequest,MODIFIED,eval-sanitize-40-r0-000,phase=Scheduled job=None
0.19,Pod,ADDED,eval-sanitize-40-r0-000-ggw6d,phase=Pending node=None
0.1915,Job,MODIFIED,eval-sanitize-40-r0-000,
0.1933,Event,ADDED,eval-image-prepull-5fdtt.18d4f5b20f23636b,reason=Scheduled count=1 msg=Successfully assigned compute/eval-image-prepull-5fdtt to kind-worker3
0.194,Event,ADDED,eval-image-prepull-5fdtt.18d4f5b229567e33,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.1945,Event,ADDED,eval-image-prepull-5fdtt.18d4f5b22b7fc662,reason=Created count=1 msg=Created container: pause
0.1948,Event,ADDED,eval-image-prepull-5fdtt.18d4f5b22dd6ec62,reason=Started count=1 msg=Started container pause
0.1951,Event,ADDED,eval-image-prepull-5fdtt.18d4f5b37ecb6df0,reason=Killing count=1 msg=Stopping container pause
0.1959,Event,ADDED,eval-image-prepull-6kfcq.18d4f5b20f982ff7,reason=Scheduled count=1 msg=Successfully assigned compute/eval-image-prepull-6kfcq to kind-worker2
0.1969,Event,ADDED,eval-image-prepull-6kfcq.18d4f5b22919ca05,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.1978,Event,ADDED,eval-image-prepull-6kfcq.18d4f5b22b2694d0,reason=Created count=1 msg=Created container: pause
0.1987,Event,ADDED,eval-image-prepull-6kfcq.18d4f5b22d7e741a,reason=Started count=1 msg=Started container pause
0.1996,Event,ADDED,eval-image-prepull-6kfcq.18d4f5b37ec7bd78,reason=Killing count=1 msg=Stopping container pause
0.2007,Event,ADDED,eval-image-prepull-7sh82.18d4f5b20f923df6,reason=Scheduled count=1 msg=Successfully assigned compute/eval-image-prepull-7sh82 to kind-worker5
0.2012,Event,ADDED,eval-image-prepull-7sh82.18d4f5b2295d1f54,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.2026,Event,ADDED,eval-image-prepull-7sh82.18d4f5b22bc17818,reason=Created count=1 msg=Created container: pause
0.2035,Event,ADDED,eval-image-prepull-7sh82.18d4f5b22e0cd672,reason=Started count=1 msg=Started container pause
0.2039,Event,ADDED,eval-image-prepull-7sh82.18d4f5b37ec86566,reason=Killing count=1 msg=Stopping container pause
0.2045,Event,ADDED,eval-image-prepull-8xlxx.18d4f76364ff8b1a,reason=Scheduled count=1 msg=Successfully assigned compute/eval-image-prepull-8xlxx to kind-worker3
0.2054,Event,ADDED,eval-image-prepull-8xlxx.18d4f7638451a97c,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.2056,Event,ADDED,eval-image-prepull-8xlxx.18d4f76386ec6f75,reason=Created count=1 msg=Created container: pause
0.2059,Event,ADDED,eval-image-prepull-8xlxx.18d4f7638ffbc693,reason=Started count=1 msg=Started container pause
0.2062,Event,ADDED,eval-image-prepull-8xlxx.18d4f7643b9d3f86,reason=Killing count=1 msg=Stopping container pause
0.2066,Event,ADDED,eval-image-prepull-hkrvn.18d4f76365721826,reason=Scheduled count=1 msg=Successfully assigned compute/eval-image-prepull-hkrvn to kind-worker2
0.2068,Event,ADDED,eval-image-prepull-hkrvn.18d4f763844df6ab,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.2071,Event,ADDED,eval-image-prepull-hkrvn.18d4f76386d63046,reason=Created count=1 msg=Created container: pause
