task_id,name,issuer,context,context_degree,datasets,replica,t_submit_planned,t_submit_start,t_submit_end,submit_jitter_s,admission_s,admission_status,admitted,t_tr_pending,t_tr_scheduled,t_tr_complete,t_tr_failed,job_name,t_job_seen,translation_s,pod_name,t_pod_seen,pod_creation_s,t_pod_scheduled,scheduling_s,node,latency_s,n_failed_attempts,n_attempts_wall,n_attempts_taint,n_attempts_other,nodes_wall_first,nodes_taint_first,block_cause,blocked,t_first_rejection,wait_s,first_rejection_msg,t_pod_running,t_pod_succeeded,t_pod_failed,startup_s,execution_s,completion_s,final_phase,tr_final_phase,timed_out
0,eval-conflicts-rho040-r6-000,issuer6,x06,2,"[""d06""]",6,0.0,0.0033,0.0514,0.0033,0.0481,201,True,0.0555,0.0793,13.0915,nan,eval-conflicts-rho040-r6-000,0.0755,0.0241,eval-conflicts-rho040-r6-000-62xmt,0.0849,0.0094,0.098,0.0131,kind-worker2,0.0948,0,0,0,0,0,0,none,False,nan,nan,,1.0375,12.151,nan,0.9395,11.1135,12.1477,Succeeded,Complete,False
1,eval-conflicts-rho040-r6-001,issuer8,x08,5,"[""d08""]",6,1.0,1.0358,1.0509,0.0358,0.0152,201,True,1.0557,1.0815,14.8498,nan,eval-conflicts-rho040-r6-001,1.0709,0.02,eval-conflicts-rho040-r6-001-ljhbl,1.0814,0.0105,1.0966,0.0152,kind-worker5,0.0608,0,0,0,0,0,0,none,False,nan,nan,,1.7905,12.907,nan,0.6939,11.1166,11.8712,Succeeded,Complete,False
2,eval-conflicts-rho040-r6-002,issuer8,x08,5,"[""d08""]",6,2.0,2.0004,2.0209,0.0004,0.0205,201,True,2.0244,2.0457,15.8547,nan,eval-conflicts-rho040-r6-002,2.0411,0.0203,eval-conflicts-rho040-r6-002-s95mp,2.0494,0.0083,2.0683,0.0189,kind-worker5,0.0679,0,0,0,0,0,0,none,False,nan,nan,,2.7956,13.999,nan,0.7273,11.2033,11.9985,Succeeded,Complete,False
3,eval-conflicts-rho040-r6-003,issuer5,x05,5,"[""d05""]",6,3.0,3.1069,3.2064,0.1069,0.0995,201,True,3.2126,3.2331,16.0858,nan,eval-conflicts-rho040-r6-003,3.2283,0.0219,eval-conflicts-rho040-r6-003-m9vhg,3.2372,0.0089,3.2493,0.0121,kind-worker,0.1424,0,0,0,0,0,0,none,False,nan,nan,,4.0223,15.1992,nan,0.773,11.1769,12.0924,Succeeded,Complete,False
4,eval-conflicts-rho040-r6-004,issuer7,x07,5,"[""d07""]",6,4.0,4.0007,4.0156,0.0007,0.0149,201,True,4.0224,4.0425,18.0875,nan,eval-conflicts-rho040-r6-004,4.0365,0.021,eval-conflicts-rho040-r6-004-6ggls,4.047,0.0105,4.0608,0.0138,kind-worker,0.0601,0,0,0,0,0,0,none,False,nan,nan,,5.0275,16.1742,nan,0.9667,11.1467,12.1735,Succeeded,Complete,False
5,eval-conflicts-rho040-r6-005,issuer4,x04,3,"[""d04""]",6,5.0,5.0002,5.0195,0.0002,0.0193,201,True,5.0283,5.052,18.8749,nan,eval-conflicts-rho040-r6-005,5.0439,0.0244,eval-conflicts-rho040-r6-005-6f6hf,5.0519,0.008,5.0677,0.0158,kind-worker5,0.0675,0,0,0,0,0,0,none,False,nan,nan,,5.7998,16.9265,nan,0.7321,11.1267,11.9262,Succeeded,Complete,False
6,eval-conflicts-rho040-r6-006,issuer8,x08,5,"[""d08""]",6,6.0,6.0005,6.0119,0.0005,0.0114,201,True,6.0154,6.0376,19.878,nan,eval-conflicts-rho040-r6-006,6.0312,0.0193,eval-conflicts-rho040-r6-006-7d2kv,6.0373,0.0062,6.0513,0.0139,kind-worker5,0.0508,0,0,0,0,0,0,none,False,nan,nan,,6.8026,17.9605,nan,0.7514,11.1578,11.9599,Succeeded,Complete,False
7,eval-conflicts-rho040-r6-007,issuer1,x01,3,"[""d01""]",6,7.0,7.0003,7.0099,0.0003,0.0095,201,True,7.0141,7.0357,21.26,nan,eval-conflicts-rho040-r6-007,7.0291,0.0192,eval-conflicts-rho040-r6-007-d4wmm,7.0346,0.0055,7.0465,0.012,kind-worker4,0.0462,0,0,0,0,0,0,none,False,nan,nan,,8.1955,19.3086,nan,1.149,11.1131,12.3083,Succeeded,Complete,False
8,eval-conflicts-rho040-r6-008,issuer7,x07,5,"[""d07""]",6,8.0,8.0004,8.011,0.0004,0.0106,201,True,8.0148,8.0357,22.1011,nan,eval-conflicts-rho040-r6-008,8.031,0.02,eval-conflicts-rho040-r6-008-n9dzk,8.039,0.008,8.0549,0.0159,kind-worker,0.0545,0,0,0,0,0,0,none,False,nan,nan,,9.0312,20.1534,nan,0.9763,11.1222,12.153,Succeeded,Complete,False
9,eval-conflicts-rho040-r6-009,issuer5,x05,5,"[""d05""]",6,9.0,9.0005,9.0163,0.0005,0.0159,201,True,9.0204,9.0453,23.1077,nan,eval-conflicts-rho040-r6-009,9.0364,0.0201,eval-conflicts-rho040-r6-009-rncvb,9.0434,0.0069,9.0607,0.0173,kind-worker,0.0602,0,0,0,0,0,0,none,False,nan,nan,,10.0362,21.2113,nan,0.9756,11.1751,12.2108,Succeeded,Complete,False
