t_recv,kind,type,name,detail
0.0213,Node,ADDED,kind-control-plane,taints=1
0.0226,Node,ADDED,kind-worker,taints=0
0.0241,Node,ADDED,kind-worker2,taints=0
0.0254,Node,ADDED,kind-worker3,taints=0
0.0267,Node,ADDED,kind-worker4,taints=0
0.0279,Node,ADDED,kind-worker5,taints=0
0.0351,Event,ADDED,eval-conflicts-rho000-r0-000-nrwfr.18d62b4cc65c688d,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho000-r0-000-nrwfr to kind-worker3
0.0355,Event,ADDED,eval-conflicts-rho000-r0-000-nrwfr.18d62b4ce164d855,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0357,Event,ADDED,eval-conflicts-rho000-r0-000-nrwfr.18d62b4ce29d436b,reason=Created count=1 msg=Created container: task
0.0359,Event,ADDED,eval-conflicts-rho000-r0-000-nrwfr.18d62b4ce460276f,reason=Started count=1 msg=Started container task
0.0361,Event,ADDED,eval-conflicts-rho000-r0-000.18d62b4cc57a5f38,reason=SuccessfulCreate count=1 msg=Created pod: eval-conflicts-rho000-r0-000-nrwfr
0.0363,Event,ADDED,eval-conflicts-rho000-r0-000.18d62b526a4dd6fe,reason=Completed count=1 msg=Job completed
0.0365,Event,ADDED,eval-conflicts-rho000-r0-001-47rxg.18d62b4cff6b9b32,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho000-r0-001-47rxg to kind-worker
0.0367,Event,ADDED,eval-conflicts-rho000-r0-001-47rxg.18d62b4d1dc105ce,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0372,Event,ADDED,eval-conflicts-rho000-r0-001-47rxg.18d62b4d1efb35f4,reason=Created count=1 msg=Created container: task
0.0378,Event,ADDED,eval-conflicts-rho000-r0-001-47rxg.18d62b4d26f78199,reason=Started count=1 msg=Started container task
0.0383,Event,ADDED,eval-conflicts-rho000-r0-001.18d62b4cfe674eb8,reason=SuccessfulCreate count=1 msg=Created pod: eval-conflicts-rho000-r0-001-47rxg
0.0385,Event,ADDED,eval-conflicts-rho000-r0-001.18d62b52ac99894e,reason=Completed count=1 msg=Job completed
0.0389,Event,ADDED,eval-conflicts-rho000-r0-002-nhvvf.18d62b4d3d31039d,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho000-r0-002-nhvvf to kind-worker4
0.0391,Event,ADDED,eval-conflicts-rho000-r0-002-nhvvf.18d62b4d5b1d6729,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0393,Event,ADDED,eval-conflicts-rho000-r0-002-nhvvf.18d62b4d5c549629,reason=Created count=1 msg=Created container: task
0.0395,Event,ADDED,eval-conflicts-rho000-r0-002-nhvvf.18d62b4d6042c718,reason=Started count=1 msg=Started container task
0.0401,Event,ADDED,eval-conflicts-rho000-r0-002.18d62b4d3c34025b,reason=SuccessfulCreate count=1 msg=Created pod: eval-conflicts-rho000-r0-002-nhvvf
0.0403,Event,ADDED,eval-conflicts-rho000-r0-002.18d62b52ed8f3caf,reason=Completed count=1 msg=Job completed
