t_recv,node,sanitizing,lambda_size,lambda
0.0206,kind-control-plane,False,0,[]
0.0233,kind-worker,False,0,[]
0.0247,kind-worker2,False,0,[]
0.0258,kind-worker3,False,0,[]
0.027,kind-worker4,False,0,[]
0.0281,kind-worker5,False,0,[]
0.1083,kind-worker3,False,1,"[""x10""]"
0.1194,kind-worker3,False,1,"[""x10""]"
1.0738,kind-worker5,False,1,"[""x08""]"
1.0849,kind-worker5,False,1,"[""x08""]"
2.0728,kind-worker,False,1,"[""x03""]"
2.0824,kind-worker,False,1,"[""x03""]"
3.09,kind-worker3,False,2,"[""x04"", ""x10""]"
3.0987,kind-worker3,False,2,"[""x04"", ""x10""]"
4.0943,kind-worker5,False,2,"[""x07"", ""x08""]"
4.1048,kind-worker5,False,2,"[""x07"", ""x08""]"
5.1031,kind-worker3,False,3,"[""x01"", ""x04"", ""x10""]"
5.1147,kind-worker3,False,3,"[""x01"", ""x04"", ""x10""]"
7.0792,kind-worker2,False,1,"[""x09""]"
7.0902,kind-worker2,False,1,"[""x09""]"
11.0932,kind-worker,True,1,"[""x03""]"
11.0948,kind-worker2,True,1,"[""x09""]"
11.2578,kind-worker,True,1,"[""x03""]"
11.2647,kind-worker2,True,1,"[""x09""]"
12.7808,kind-worker5,True,2,"[""x07"", ""x08""]"
12.7952,kind-worker5,True,2,"[""x07"", ""x08""]"
12.9836,kind-worker3,True,3,"[""x01"", ""x04"", ""x10""]"
12.9949,kind-worker3,True,3,"[""x01"", ""x04"", ""x10""]"
13.0632,kind-worker4,False,1,"[""x02""]"
13.073,kind-worker4,False,1,"[""x02""]"
18.0616,kind-worker4,False,2,"[""x02"", ""x05""]"
18.0727,kind-worker4,False,2,"[""x02"", ""x05""]"
22.0512,kind-worker4,False,3,"[""x02"", ""x05"", ""x07""]"
22.0625,kind-worker4,False,3,"[""x02"", ""x05"", ""x07""]"
24.0775,kind-worker4,False,4,"[""x01"", ""x02"", ""x05"", ""x07""]"
24.0873,kind-worker4,False,4,"[""x01"", ""x02"", ""x05"", ""x07""]"
41.3943,kind-worker2,True,0,[]
41.513,kind-worker,True,0,[]
41.5147,kind-worker2,True,0,[]
41.5226,kind-worker2,False,0,[]
41.5858,kind-worker,True,0,[]
41.6313,kind-worker2,False,0,[]
41.6352,kind-worker,False,0,[]
41.6385,kind-worker2,False,1,"[""x06""]"
41.652,kind-worker2,False,2,"[""x06"", ""x10""]"
41.6544,kind-worker,False,0,[]
41.6626,kind-worker2,False,2,"[""x06"", ""x10""]"
41.6726,kind-worker2,False,2,"[""x06"", ""x10""]"
41.8213,kind-worker,False,1,"[""x09""]"
41.8316,kind-worker,False,1,"[""x09""]"
42.1392,kind-worker,False,2,"[""x07"", ""x09""]"
42.1514,kind-worker,False,2,"[""x07"", ""x09""]"
42.2132,kind-worker4,True,4,"[""x01"", ""x02"", ""x05"", ""x07""]"
42.2292,kind-worker4,True,4,"[""x01"", ""x02"", ""x05"", ""x07""]"
42.5752,kind-worker,False,3,"[""x07"", ""x09"", ""x10""]"
42.5861,kind-worker,False,3,"[""x07"", ""x09"", ""x10""]"
42.9613,kind-worker5,True,0,[]
42.9766,kind-worker5,True,0,[]
42.9884,kind-worker5,False,0,[]
43.0506,kind-worker5,False,1,"[""x04""]"
43.0591,kind-worker5,False,1,"[""x04""]"
43.0719,kind-worker5,False,1,"[""x04""]"
43.239,kind-worker5,False,2,"[""x04"", ""x07""]"
43.2623,kind-worker5,False,3,"[""x04"", ""x07"", ""x08""]"
43.3631,kind-worker3,True,0,[]
43.3675,kind-worker5,False,3,"[""x04"", ""x07"", ""x08""]"
43.589,kind-worker3,False,0,[]
43.5953,kind-worker5,False,3,"[""x04"", ""x07"", ""x08""]"
43.5976,kind-worker3,False,0,[]
43.6106,kind-worker3,False,0,[]
43.6964,kind-worker3,False,1,"[""x08""]"
43.7081,kind-worker3,False,1,"[""x08""]"
46.139,kind-worker3,False,2,"[""x07"", ""x08""]"
46.1523,kind-worker3,False,2,"[""x07"", ""x08""]"
53.1306,kind-worker3,False,3,"[""x04"", ""x07"", ""x08""]"
53.1506,kind-worker3,False,3,"[""x04"", ""x07"", ""x08""]"
60.0212,kind-control-plane,False,0,[]
60.0252,kind-worker,False,3,"[""x07"", ""x09"", ""x10""]"
60.029,kind-worker2,False,2,"[""x06"", ""x10""]"
60.0349,kind-worker3,False,3,"[""x04"", ""x07"", ""x08""]"
60.0407,kind-worker4,True,4,"[""x01"", ""x02"", ""x05"", ""x07""]"
60.0475,kind-worker5,False,3,"[""x04"", ""x07"", ""x08""]"
66.2354,kind-worker2,False,3,"[""x05"", ""x06"", ""x10""]"
66.246,kind-worker2,False,3,"[""x05"", ""x06"", ""x10""]"
71.5762,kind-worker2,True,3,"[""x05"", ""x06"", ""x10""]"
71.5916,kind-worker2,True,3,"[""x05"", ""x06"", ""x10""]"
71.7515,kind-worker,True,3,"[""x07"", ""x09"", ""x10""]"
71.764,kind-worker,True,3,"[""x07"", ""x09"", ""x10""]"
72.457,kind-worker4,True,0,[]
72.4682,kind-worker4,True,0,[]
72.4852,kind-worker4,False,0,[]
72.5281,kind-worker4,False,1,"[""x09""]"
72.5508,kind-worker4,False,1,"[""x09""]"
72.5624,kind-worker4,False,1,"[""x09""]"
73.0329,kind-worker4,False,2,"[""x02"", ""x09""]"
73.0438,kind-worker4,False,2,"[""x02"", ""x09""]"
73.0604,kind-worker5,True,3,"[""x04"", ""x07"", ""x08""]"
