t_recv,node,sanitizing,lambda_size,lambda
0.0196,kind-control-plane,False,0,[]
0.0236,kind-worker,False,0,[]
0.0252,kind-worker2,False,0,[]
0.0264,kind-worker3,False,0,[]
0.0277,kind-worker4,False,0,[]
0.0293,kind-worker5,False,0,[]
0.1001,kind-worker2,False,1,"[""x03""]"
0.1106,kind-worker2,False,1,"[""x03""]"
1.0816,kind-worker,False,1,"[""x02""]"
1.0911,kind-worker,False,1,"[""x02""]"
2.1028,kind-worker,False,2,"[""x02"", ""x08""]"
2.1123,kind-worker,False,2,"[""x02"", ""x08""]"
3.076,kind-worker5,False,1,"[""x06""]"
3.0887,kind-worker5,False,1,"[""x06""]"
3.2543,kind-worker2,True,1,"[""x03""]"
3.2689,kind-worker2,True,1,"[""x03""]"
4.0627,kind-worker5,False,2,"[""x04"", ""x06""]"
4.0733,kind-worker5,False,2,"[""x04"", ""x06""]"
6.1344,kind-worker4,False,1,"[""x08""]"
6.1445,kind-worker4,False,1,"[""x08""]"
6.3674,kind-worker5,True,2,"[""x04"", ""x06""]"
6.3803,kind-worker5,True,2,"[""x04"", ""x06""]"
8.0594,kind-worker,False,3,"[""x02"", ""x03"", ""x08""]"
8.069,kind-worker,False,3,"[""x02"", ""x03"", ""x08""]"
9.3968,kind-worker,True,3,"[""x02"", ""x03"", ""x08""]"
9.4115,kind-worker,True,3,"[""x02"", ""x03"", ""x08""]"
10.0878,kind-worker4,False,2,"[""x05"", ""x08""]"
10.0979,kind-worker4,False,2,"[""x05"", ""x08""]"
11.318,kind-worker4,True,2,"[""x05"", ""x08""]"
11.3317,kind-worker4,True,2,"[""x05"", ""x08""]"
12.1642,kind-worker3,False,1,"[""x05""]"
12.1739,kind-worker3,False,1,"[""x05""]"
13.1677,kind-worker3,False,2,"[""x04"", ""x05""]"
13.178,kind-worker3,False,2,"[""x04"", ""x05""]"
13.3586,kind-worker2,True,0,[]
13.3703,kind-worker2,True,0,[]
13.3785,kind-worker2,False,0,[]
13.5163,kind-worker2,False,0,[]
14.0697,kind-worker2,False,1,"[""x05""]"
14.0821,kind-worker2,False,1,"[""x05""]"
15.0594,kind-worker2,False,2,"[""x02"", ""x05""]"
15.069,kind-worker2,False,2,"[""x02"", ""x05""]"
16.0641,kind-worker2,False,3,"[""x02"", ""x05"", ""x06""]"
16.0737,kind-worker2,False,3,"[""x02"", ""x05"", ""x06""]"
17.0671,kind-worker2,False,4,"[""x02"", ""x05"", ""x06"", ""x09""]"
17.0777,kind-worker2,False,4,"[""x02"", ""x05"", ""x06"", ""x09""]"
18.2867,kind-worker3,True,2,"[""x04"", ""x05""]"
18.301,kind-worker3,True,2,"[""x04"", ""x05""]"
18.3064,kind-worker2,False,5,"[""x02"", ""x03"", ""x05"", ""x06"", ""x09""]"
18.344,kind-worker2,False,5,"[""x02"", ""x03"", ""x05"", ""x06"", ""x09""]"
19.1677,kind-worker2,False,6,"[""x02"", ""x03"", ""x04"", ""x05"", ""x06"", ""x09""]"
19.1781,kind-worker2,False,6,"[""x02"", ""x03"", ""x04"", ""x05"", ""x06"", ""x09""]"
23.5169,kind-worker2,True,6,"[""x02"", ""x03"", ""x04"", ""x05"", ""x06"", ""x09""]"
23.5298,kind-worker2,True,6,"[""x02"", ""x03"", ""x04"", ""x05"", ""x06"", ""x09""]"
26.4882,kind-worker5,True,0,[]
26.6388,kind-worker5,True,0,[]
26.6457,kind-worker5,False,0,[]
26.6634,kind-worker5,False,0,[]
26.6756,kind-worker5,False,1,"[""x04""]"
26.6868,kind-worker5,False,1,"[""x04""]"
26.7551,kind-worker5,False,2,"[""x04"", ""x10""]"
26.7655,kind-worker5,False,2,"[""x04"", ""x10""]"
27.1305,kind-worker5,False,3,"[""x04"", ""x09"", ""x10""]"
27.153,kind-worker5,False,3,"[""x04"", ""x09"", ""x10""]"
27.1886,kind-worker5,False,4,"[""x04"", ""x08"", ""x09"", ""x10""]"
27.2014,kind-worker5,False,4,"[""x04"", ""x08"", ""x09"", ""x10""]"
28.4387,kind-worker3,True,0,[]
28.4535,kind-worker3,False,0,[]
28.4617,kind-worker3,False,0,[]
28.473,kind-worker3,False,0,[]
29.0654,kind-worker5,False,5,"[""x04"", ""x05"", ""x08"", ""x09"", ""x10""]"
29.0786,kind-worker5,False,5,"[""x04"", ""x05"", ""x08"", ""x09"", ""x10""]"
29.7375,kind-worker,True,0,[]
29.7488,kind-worker,True,0,[]
29.7571,kind-worker,False,0,[]
29.769,kind-worker,False,0,[]
30.0603,kind-worker,False,1,"[""x05""]"
30.0704,kind-worker,False,1,"[""x05""]"
31.0748,kind-worker,False,2,"[""x01"", ""x05""]"
31.0864,kind-worker,False,2,"[""x01"", ""x05""]"
31.4333,kind-worker4,True,0,[]
31.4468,kind-worker4,False,0,[]
31.4555,kind-worker4,False,0,[]
31.4656,kind-worker4,False,0,[]
32.0665,kind-worker4,False,1,"[""x06""]"
32.076,kind-worker4,False,1,"[""x06""]"
33.0695,kind-worker,False,3,"[""x01"", ""x05"", ""x07""]"
33.081,kind-worker,False,3,"[""x01"", ""x05"", ""x07""]"
34.0677,kind-worker,False,4,"[""x01"", ""x04"", ""x05"", ""x07""]"
34.0786,kind-worker,False,4,"[""x01"", ""x04"", ""x05"", ""x07""]"
35.0717,kind-worker4,False,2,"[""x06"", ""x07""]"
35.0845,kind-worker4,False,2,"[""x06"", ""x07""]"
36.0828,kind-worker,False,5,"[""x01"", ""x04"", ""x05"", ""x07"", ""x09""]"
36.0935,kind-worker,False,5,"[""x01"", ""x04"", ""x05"", ""x07"", ""x09""]"
36.672,kind-worker5,True,5,"[""x04"", ""x05"", ""x08"", ""x09"", ""x10""]"
36.6845,kind-worker5,True,5,"[""x04"", ""x05"", ""x08"", ""x09"", ""x10""]"
38.0833,kind-worker3,False,1,"[""x10""]"
38.0937,kind-worker3,False,1,"[""x10""]"
38.4793,kind-worker3,True,1,"[""x10""]"
38.4918,kind-worker3,True,1,"[""x10""]"
39.0765,kind-worker,False,6,"[""x01"", ""x04"", ""x05"", ""x07"", ""x09"", ""x10""]"
39.0884,kind-worker,False,6,"[""x01"", ""x04"", ""x05"", ""x07"", ""x09"", ""x10""]"
39.7815,kind-worker,True,6,"[""x01"", ""x04"", ""x05"", ""x07"", ""x09"", ""x10""]"
39.7981,kind-worker,True,6,"[""x01"", ""x04"", ""x05"", ""x07"", ""x09"", ""x10""]"
40.0669,kind-worker4,False,3,"[""x06"", ""x07"", ""x09""]"
40.0757,kind-worker4,False,3,"[""x06"", ""x07"", ""x09""]"
41.0736,kind-worker4,False,4,"[""x05"", ""x06"", ""x07"", ""x09""]"
41.0838,kind-worker4,False,4,"[""x05"", ""x06"", ""x07"", ""x09""]"
41.4719,kind-worker4,True,4,"[""x05"", ""x06"", ""x07"", ""x09""]"
41.487,kind-worker4,True,4,"[""x05"", ""x06"", ""x07"", ""x09""]"
43.9448,kind-worker2,True,0,[]
44.0316,kind-worker2,True,0,[]
44.0464,kind-worker2,False,0,[]
44.0643,kind-worker2,False,0,[]
44.0773,kind-worker2,False,1,"[""x05""]"
44.0893,kind-worker2,False,1,"[""x05""]"
44.1574,kind-worker2,False,2,"[""x05"", ""x10""]"
44.167,kind-worker2,False,2,"[""x05"", ""x10""]"
45.0601,kind-worker2,False,3,"[""x05"", ""x09"", ""x10""]"
45.0696,kind-worker2,False,3,"[""x05"", ""x09"", ""x10""]"
46.08,kind-worker2,False,4,"[""x02"", ""x05"", ""x09"", ""x10""]"
46.0929,kind-worker2,False,4,"[""x02"", ""x05"", ""x09"", ""x10""]"
46.845,kind-worker5,True,0,[]
46.8581,kind-worker5,False,0,[]
46.8662,kind-worker5,False,0,[]
46.8762,kind-worker5,False,0,[]
47.0859,kind-worker5,False,1,"[""x05""]"
47.0955,kind-worker5,False,1,"[""x05""]"
48.0821,kind-worker5,False,2,"[""x05"", ""x08""]"
48.0932,kind-worker5,False,2,"[""x05"", ""x08""]"
49.0709,kind-worker5,False,3,"[""x05"", ""x08"", ""x10""]"
49.0837,kind-worker5,False,3,"[""x05"", ""x08"", ""x10""]"
50.0593,kind-worker5,False,4,"[""x05"", ""x08"", ""x09"", ""x10""]"
50.0697,kind-worker5,False,4,"[""x05"", ""x08"", ""x09"", ""x10""]"
51.067,kind-worker5,False,5,"[""x03"", ""x05"", ""x08"", ""x09"", ""x10""]"
51.0793,kind-worker5,False,5,"[""x03"", ""x05"", ""x08"", ""x09"", ""x10""]"
53.0645,kind-worker2,False,5,"[""x02"", ""x03"", ""x05"", ""x09"", ""x10""]"
53.0762,kind-worker2,False,5,"[""x02"", ""x03"", ""x05"", ""x09"", ""x10""]"
54.0698,kind-worker2,True,5,"[""x02"", ""x03"", ""x05"", ""x09"", ""x10""]"
54.0799,kind-worker5,False,6,"[""x03"", ""x04"", ""x05"", ""x08"", ""x09"", ""x10""]"
54.0894,kind-worker2,True,5,"[""x02"", ""x03"", ""x05"", ""x09"", ""x10""]"
54.2488,kind-worker5,False,6,"[""x03"", ""x04"", ""x05"", ""x08"", ""x09"", ""x10""]"
56.066,kind-worker5,False,7,"[""x03"", ""x04"", ""x05"", ""x07"", ""x08"", ""x09"", ""x10""]"
56.0755,kind-worker5,False,7,"[""x03"", ""x04"", ""x05"", ""x07"", ""x08"", ""x09"", ""x10""]"
56.8815,kind-worker5,True,7,"[""x03"", ""x04"", ""x05"", ""x07"", ""x08"", ""x09"", ""x10""]"
56.8936,kind-worker5,True,7,"[""x03"", ""x04"", ""x05"", ""x07"", ""x08"", ""x09"", ""x10""]"
58.7341,kind-worker3,True,0,[]
58.7481,kind-worker3,False,0,[]
58.7577,kind-worker3,False,0,[]
58.7703,kind-worker3,False,0,[]
58.7823,kind-worker3,False,1,"[""x03""]"
58.7936,kind-worker3,False,2,"[""x03"", ""x07""]"
58.8333,kind-worker3,False,2,"[""x03"", ""x07""]"
58.8441,kind-worker3,False,2,"[""x03"", ""x07""]"
59.058,kind-worker3,False,3,"[""x03"", ""x07"", ""x09""]"
59.0711,kind-worker3,False,3,"[""x03"", ""x07"", ""x09""]"
60.0222,kind-control-plane,False,0,[]
60.0255,kind-worker,True,6,"[""x01"", ""x04"", ""x05"", ""x07"", ""x09"", ""x10""]"
60.028,kind-worker2,True,5,"[""x02"", ""x03"", ""x05"", ""x09"", ""x10""]"
60.0308,kind-worker3,False,3,"[""x03"", ""x07"", ""x09""]"
60.0333,kind-worker4,True,4,"[""x05"", ""x06"", ""x07"", ""x09""]"
60.0351,kind-worker5,True,7,"[""x03"", ""x04"", ""x05"", ""x07"", ""x08"", ""x09"", ""x10""]"
60.051,kind-worker,True,0,[]
60.074,kind-worker3,False,4,"[""x03"", ""x07"", ""x08"", ""x09""]"
60.1369,kind-worker,True,0,[]
60.1475,kind-worker3,False,4,"[""x03"", ""x07"", ""x08"", ""x09""]"
60.1577,kind-worker,False,0,[]
60.1674,kind-worker,False,0,[]
61.1169,kind-worker,False,1,"[""x10""]"
61.1267,kind-worker,False,1,"[""x10""]"
61.7389,kind-worker4,True,0,[]
61.7538,kind-worker4,True,0,[]
61.7614,kind-worker4,False,0,[]
61.8342,kind-worker4,False,0,[]
62.0692,kind-worker,False,2,"[""x02"", ""x10""]"
62.0779,kind-worker,False,2,"[""x02"", ""x10""]"
63.0615,kind-worker,False,3,"[""x02"", ""x04"", ""x10""]"
63.0703,kind-worker,False,3,"[""x02"", ""x04"", ""x10""]"
64.1068,kind-worker4,False,1,"[""x10""]"
64.1162,kind-worker4,False,1,"[""x10""]"
65.0625,kind-worker,False,4,"[""x02"", ""x04"", ""x05"", ""x10""]"
65.073,kind-worker,False,4,"[""x02"", ""x04"", ""x05"", ""x10""]"
66.0657,kind-worker4,False,2,"[""x09"", ""x10""]"
66.0765,kind-worker4,False,2,"[""x09"", ""x10""]"
67.0951,kind-worker,False,5,"[""x02"", ""x04"", ""x05"", ""x06"", ""x10""]"
67.2332,kind-worker,False,5,"[""x02"", ""x04"", ""x05"", ""x06"", ""x10""]"
68.7672,kind-worker3,True,4,"[""x03"", ""x07"", ""x08"", ""x09""]"
68.7818,kind-worker3,True,4,"[""x03"", ""x07"", ""x08"", ""x09""]"
