task_id,name,issuer,context,context_degree,datasets,replica,t_submit_planned,t_submit_start,t_submit_end,submit_jitter_s,admission_s,admission_status,admitted,t_tr_pending,t_tr_scheduled,t_tr_complete,t_tr_failed,job_name,t_job_seen,translation_s,pod_name,t_pod_seen,pod_creation_s,t_pod_scheduled,scheduling_s,node,latency_s,n_failed_attempts,n_attempts_wall,n_attempts_taint,n_attempts_other,nodes_wall_first,nodes_taint_first,block_cause,blocked,t_first_rejection,wait_s,first_rejection_msg,t_pod_running,t_pod_succeeded,t_pod_failed,startup_s,execution_s,completion_s,final_phase,tr_final_phase,timed_out
0,eval-conflicts-rho010-r5-000,issuer4,x04,1,"[""d04""]",5,0.0,0.0027,0.0241,0.0027,0.0215,201,True,0.027,0.0483,13.7839,nan,eval-conflicts-rho010-r5-000,0.0439,0.0197,eval-conflicts-rho010-r5-000-pl8k2,0.0547,0.0108,0.0719,0.0172,kind-worker2,0.0692,0,0,0,0,0,0,none,False,nan,nan,,0.7296,11.8341,nan,0.6577,11.1044,11.8314,Succeeded,Complete,False
1,eval-conflicts-rho010-r5-001,issuer1,x01,0,"[""d01""]",5,1.0,1.0017,1.0183,0.0017,0.0166,201,True,1.0218,1.0454,14.8051,nan,eval-conflicts-rho010-r5-001,1.0371,0.0188,eval-conflicts-rho010-r5-001-rxrgl,1.0453,0.0082,1.0627,0.0173,kind-worker5,0.061,0,0,0,0,0,0,none,False,nan,nan,,1.7403,12.9235,nan,0.6776,11.1833,11.9218,Succeeded,Complete,False
2,eval-conflicts-rho010-r5-002,issuer9,x09,0,"[""d09""]",5,2.0,2.0002,2.0303,0.0002,0.0301,201,True,2.0348,2.0577,16.5727,nan,eval-conflicts-rho010-r5-002,2.0501,0.0198,eval-conflicts-rho010-r5-002-tfvg2,2.0559,0.0058,2.0744,0.0185,kind-worker,0.0742,0,0,0,0,0,0,none,False,nan,nan,,3.4937,14.629,nan,1.4193,11.1354,12.6288,Succeeded,Complete,False
3,eval-conflicts-rho010-r5-003,issuer1,x01,0,"[""d01""]",5,3.0,3.0013,3.0157,0.0013,0.0143,201,True,3.0211,3.0432,16.8109,nan,eval-conflicts-rho010-r5-003,3.0341,0.0184,eval-conflicts-rho010-r5-003-8j7hc,3.0449,0.0108,3.0576,0.0127,kind-worker5,0.0562,0,0,0,0,0,0,none,False,nan,nan,,3.7374,14.9146,nan,0.6799,11.1771,11.9132,Succeeded,Complete,False
4,eval-conflicts-rho010-r5-004,issuer3,x03,2,"[""d03""]",5,4.0,4.0003,4.0091,0.0003,0.0088,201,True,4.0127,4.0365,17.8076,nan,eval-conflicts-rho010-r5-004,4.0285,0.0194,eval-conflicts-rho010-r5-004-s5nst,4.0364,0.0079,4.051,0.0146,kind-worker2,0.0507,0,0,0,0,0,0,none,False,nan,nan,,4.7298,15.8439,nan,0.6789,11.114,11.8436,Succeeded,Complete,False
5,eval-conflicts-rho010-r5-005,issuer4,x04,1,"[""d04""]",5,5.0,5.0003,5.0099,0.0003,0.0096,201,True,5.0135,5.0355,18.8294,nan,eval-conflicts-rho010-r5-005,5.0291,0.0192,eval-conflicts-rho010-r5-005-rqk55,5.0344,0.0053,5.0479,0.0135,kind-worker5,0.0476,0,0,0,0,0,0,none,False,nan,nan,,5.7446,16.9438,nan,0.6967,11.1992,11.9435,Succeeded,Complete,False
6,eval-conflicts-rho010-r5-006,issuer1,x01,0,"[""d01""]",5,6.0,6.0005,6.0085,0.0005,0.008,201,True,6.0157,6.0404,19.9245,nan,eval-conflicts-rho010-r5-006,6.0326,0.0241,eval-conflicts-rho010-r5-006-7j56n,6.0394,0.0067,6.0533,0.0139,kind-worker4,0.0528,0,0,0,0,0,0,none,False,nan,nan,,6.8528,18.0332,nan,0.7994,11.1804,12.0327,Succeeded,Complete,False
7,eval-conflicts-rho010-r5-007,issuer1,x01,0,"[""d01""]",5,7.0,7.0003,7.0078,0.0003,0.0075,201,True,7.0133,7.0371,20.9257,nan,eval-conflicts-rho010-r5-007,7.0306,0.0228,eval-conflicts-rho010-r5-007-mrcnp,7.0357,0.0051,7.0496,0.0139,kind-worker4,0.0493,0,0,0,0,0,0,none,False,nan,nan,,7.8553,19.0526,nan,0.8057,11.1974,12.0523,Succeeded,Complete,False
8,eval-conflicts-rho010-r5-008,issuer3,x03,2,"[""d03""]",5,8.0,8.0003,8.0087,0.0003,0.0084,201,True,8.0126,8.0336,21.925,nan,eval-conflicts-rho010-r5-008,8.0293,0.0206,eval-conflicts-rho010-r5-008-45jpp,8.0371,0.0078,8.0502,0.0131,kind-worker4,0.0499,0,0,0,0,0,0,none,False,nan,nan,,8.8638,19.9752,nan,0.8136,11.1113,11.9748,Succeeded,Complete,False
9,eval-conflicts-rho010-r5-009,issuer6,x06,1,"[""d06""]",5,9.0,9.0005,9.023,0.0005,0.0225,201,True,9.0282,9.0509,22.932,nan,eval-conflicts-rho010-r5-009,9.0441,0.0211,eval-conflicts-rho010-r5-009-jf85t,9.0492,0.005,9.0773,0.0281,kind-worker4,0.0768,0,0,0,0,0,0,none,False,nan,nan,,9.8623,21.0517,nan,0.785,11.1894,12.0512,Succeeded,Complete,False
10,eval-conflicts-rho010-r5-010,issuer4,x04,1,"[""d04""]",5,10.0,10.0003,10.0128,0.0003,0.0125,201,True,10.0166,10.0404,24.4464,nan,eval-conflicts-rho010-r5-010,10.0329,0.02,eval-conflicts-rho010-r5-010-n7m4m,10.0403,0.0074,10.0522,0.0119,kind-worker3,0.0519,0,0,0,0,0,0,none,False,nan,nan,,11.3848,22.5483,nan,1.3326,11.1635,12.548,Succeeded,Complete,False
11,eval-conflicts-rho010-r5-011,issuer2,x02,0,"[""d02""]",5,11.0,11.0001,11.0148,0.0001,0.0147,201,True,11.0217,11.0406,25.4573,nan,eval-conflicts-rho010-r5-011,11.0361,0.0212,eval-conflicts-rho010-r5-011-bpzt6,11.0433,0.0072,11.0615,0.0182,kind-worker3,0.0614,0,0,0,0,0,0,none,False,nan,nan,,12.3891,23.5876,nan,1.3276,11.1986,12.5875,Succeeded,Complete,False
