t_recv,node,sanitizing,lambda_size,lambda
0.0218,kind-control-plane,False,0,[]
0.0238,kind-worker,False,0,[]
0.0254,kind-worker2,False,0,[]
0.0269,kind-worker3,False,0,[]
0.0282,kind-worker4,False,0,[]
0.0293,kind-worker5,False,0,[]
0.0861,kind-worker2,False,1,"[""x04""]"
0.1013,kind-worker2,False,1,"[""x04""]"
1.0762,kind-worker5,False,1,"[""x01""]"
1.0841,kind-worker5,False,1,"[""x01""]"
2.0891,kind-worker,False,1,"[""x09""]"
2.0962,kind-worker,False,1,"[""x09""]"
2.6512,kind-worker,True,1,"[""x09""]"
2.6621,kind-worker,True,1,"[""x09""]"
4.0639,kind-worker2,False,2,"[""x03"", ""x04""]"
4.075,kind-worker2,False,2,"[""x03"", ""x04""]"
4.8443,kind-worker2,True,2,"[""x03"", ""x04""]"
4.8584,kind-worker2,True,2,"[""x03"", ""x04""]"
5.0578,kind-worker5,False,2,"[""x01"", ""x04""]"
5.068,kind-worker5,False,2,"[""x01"", ""x04""]"
6.0649,kind-worker4,False,1,"[""x01""]"
6.0755,kind-worker4,False,1,"[""x01""]"
6.1145,kind-worker5,True,2,"[""x01"", ""x04""]"
6.1277,kind-worker5,True,2,"[""x01"", ""x04""]"
8.061,kind-worker4,False,2,"[""x01"", ""x03""]"
8.0711,kind-worker4,False,2,"[""x01"", ""x03""]"
9.0869,kind-worker4,False,3,"[""x01"", ""x03"", ""x06""]"
9.0981,kind-worker4,False,3,"[""x01"", ""x03"", ""x06""]"
10.0663,kind-worker3,False,1,"[""x04""]"
10.0767,kind-worker3,False,1,"[""x04""]"
11.0737,kind-worker3,False,2,"[""x02"", ""x04""]"
11.0844,kind-worker3,False,2,"[""x02"", ""x04""]"
12.0716,kind-worker3,False,3,"[""x02"", ""x04"", ""x06""]"
12.0803,kind-worker3,False,3,"[""x02"", ""x04"", ""x06""]"
13.0717,kind-worker3,False,4,"[""x02"", ""x04"", ""x06"", ""x08""]"
13.0803,kind-worker3,False,4,"[""x02"", ""x04"", ""x06"", ""x08""]"
13.9441,kind-worker3,True,4,"[""x02"", ""x04"", ""x06"", ""x08""]"
13.9564,kind-worker3,True,4,"[""x02"", ""x04"", ""x06"", ""x08""]"
14.3148,kind-worker3,True,4,"[""x02"", ""x04"", ""x06"", ""x08""]"
14.447,kind-worker4,True,3,"[""x01"", ""x03"", ""x06""]"
14.46,kind-worker4,True,3,"[""x01"", ""x03"", ""x06""]"
22.7518,kind-worker,True,0,[]
22.7998,kind-worker,True,0,[]
22.8081,kind-worker,False,0,[]
22.8234,kind-worker,False,0,[]
22.8387,kind-worker,False,1,"[""x07""]"
22.8492,kind-worker,False,1,"[""x07""]"
22.9005,kind-worker,False,2,"[""x05"", ""x07""]"
22.9114,kind-worker,False,2,"[""x05"", ""x07""]"
23.7008,kind-worker,False,2,"[""x05"", ""x07""]"
24.945,kind-worker2,True,0,[]
24.9574,kind-worker2,True,0,[]
24.9953,kind-worker2,False,0,[]
25.0187,kind-worker2,False,0,[]
25.0424,kind-worker2,False,1,"[""x04""]"
25.0526,kind-worker2,False,1,"[""x04""]"
25.1426,kind-worker2,False,2,"[""x04"", ""x09""]"
25.1531,kind-worker2,False,2,"[""x04"", ""x09""]"
25.1676,kind-worker2,False,3,"[""x04"", ""x06"", ""x09""]"
25.1769,kind-worker2,False,3,"[""x04"", ""x06"", ""x09""]"
25.8704,kind-worker5,True,2,"[""x01"", ""x04""]"
26.251,kind-worker5,True,0,[]
26.2994,kind-worker5,True,0,[]
26.3077,kind-worker5,False,0,[]
26.3193,kind-worker5,False,0,[]
27.0614,kind-worker5,False,1,"[""x04""]"
27.0707,kind-worker5,False,1,"[""x04""]"
28.0829,kind-worker5,False,2,"[""x04"", ""x10""]"
28.0929,kind-worker5,False,2,"[""x04"", ""x10""]"
29.0723,kind-worker5,False,3,"[""x04"", ""x08"", ""x10""]"
29.0838,kind-worker5,False,3,"[""x04"", ""x08"", ""x10""]"
32.0838,kind-worker5,False,4,"[""x02"", ""x04"", ""x08"", ""x10""]"
32.0932,kind-worker5,False,4,"[""x02"", ""x04"", ""x08"", ""x10""]"
32.8301,kind-worker,True,2,"[""x05"", ""x07""]"
32.8434,kind-worker,True,2,"[""x05"", ""x07""]"
34.1963,kind-worker3,True,0,[]
34.2079,kind-worker3,True,0,[]
34.2158,kind-worker3,False,0,[]
34.2275,kind-worker3,False,0,[]
34.5938,kind-worker4,True,0,[]
34.6093,kind-worker4,True,0,[]
34.6219,kind-worker4,False,0,[]
34.6335,kind-worker4,False,0,[]
35.0138,kind-worker2,True,3,"[""x04"", ""x06"", ""x09""]"
35.0262,kind-worker2,True,3,"[""x04"", ""x06"", ""x09""]"
35.0575,kind-worker4,False,1,"[""x06""]"
35.1772,kind-worker4,False,1,"[""x06""]"
36.0617,kind-worker4,False,2,"[""x06"", ""x08""]"
36.0719,kind-worker4,False,2,"[""x06"", ""x08""]"
36.3706,kind-worker5,True,4,"[""x02"", ""x04"", ""x08"", ""x10""]"
36.4021,kind-worker5,True,4,"[""x02"", ""x04"", ""x08"", ""x10""]"
37.0579,kind-worker4,False,3,"[""x06"", ""x08"", ""x10""]"
37.068,kind-worker4,False,3,"[""x06"", ""x08"", ""x10""]"
39.1067,kind-worker3,False,1,"[""x08""]"
39.1166,kind-worker3,False,1,"[""x08""]"
40.0941,kind-worker3,False,2,"[""x07"", ""x08""]"
40.1034,kind-worker3,False,2,"[""x07"", ""x08""]"
41.059,kind-worker4,False,4,"[""x02"", ""x06"", ""x08"", ""x10""]"
41.0685,kind-worker4,False,4,"[""x02"", ""x06"", ""x08"", ""x10""]"
43.0993,kind-worker,True,0,[]
43.1185,kind-worker,False,0,[]
43.1199,kind-worker3,False,3,"[""x01"", ""x07"", ""x08""]"
43.1239,kind-worker,False,0,[]
43.1936,kind-worker3,False,3,"[""x01"", ""x07"", ""x08""]"
43.1954,kind-worker,False,0,[]
44.0553,kind-worker,False,1,"[""x04""]"
44.0657,kind-worker,False,1,"[""x04""]"
44.2418,kind-worker3,True,3,"[""x01"", ""x07"", ""x08""]"
44.2539,kind-worker3,True,3,"[""x01"", ""x07"", ""x08""]"
44.6434,kind-worker4,True,4,"[""x02"", ""x06"", ""x08"", ""x10""]"
44.6548,kind-worker4,True,4,"[""x02"", ""x06"", ""x08"", ""x10""]"
45.0618,kind-worker,False,2,"[""x03"", ""x04""]"
45.0715,kind-worker,False,2,"[""x03"", ""x04""]"
45.251,kind-worker2,True,0,[]
45.2628,kind-worker2,True,0,[]
45.2708,kind-worker2,False,0,[]
45.2817,kind-worker2,False,0,[]
46.1294,kind-worker2,False,1,"[""x09""]"
46.139,kind-worker2,False,1,"[""x09""]"
46.5004,kind-worker5,True,0,[]
46.5149,kind-worker5,True,0,[]
46.5239,kind-worker5,False,0,[]
46.6491,kind-worker5,False,0,[]
47.0607,kind-worker5,False,1,"[""x03""]"
47.0706,kind-worker5,False,1,"[""x03""]"
48.067,kind-worker5,False,2,"[""x03"", ""x10""]"
