t_recv,kind,type,name,detail
0.032,Node,ADDED,kind-control-plane,taints=1
0.0335,Node,ADDED,kind-worker,taints=0
0.0361,Node,ADDED,kind-worker2,taints=0
0.0378,Node,ADDED,kind-worker3,taints=0
0.0391,Node,ADDED,kind-worker4,taints=0
0.0419,Node,ADDED,kind-worker5,taints=0
0.0603,TaskRequest,ADDED,eval-sanitize-20-r1-000,phase=None job=None
0.0699,TaskRequest,MODIFIED,eval-sanitize-20-r1-000,phase=Pending job=None
0.1115,Event,ADDED,eval-sanitize-10-r0-000-pfjp6.18d4a71133933c1d,reason=Scheduled count=None msg=Successfully assigned compute/eval-sanitize-10-r0-000-pfjp6 to kind-worker3
0.1124,Event,ADDED,eval-sanitize-10-r0-000-pfjp6.18d4a7114df777e7,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.1128,Event,ADDED,eval-sanitize-10-r0-000-pfjp6.18d4a7114fad227d,reason=Created count=1 msg=Created container: task
0.1133,Event,ADDED,eval-sanitize-10-r0-000-pfjp6.18d4a71158d3637c,reason=Started count=1 msg=Started container task
0.1136,Event,ADDED,eval-sanitize-10-r0-000.18d4a7112f8c9ee1,reason=SuccessfulCreate count=1 msg=Created pod: eval-sanitize-10-r0-000-pfjp6
0.1144,Event,ADDED,eval-sanitize-10-r0-000.18d4a716eb27b854,reason=Completed count=1 msg=Job completed
0.1148,Event,ADDED,eval-sanitize-10-r0-001-gj45n.18d4a71168ce27cf,reason=Scheduled count=None msg=Successfully assigned compute/eval-sanitize-10-r0-001-gj45n to kind-worker
0.1153,Event,ADDED,eval-sanitize-10-r0-001-gj45n.18d4a7118c30d6b5,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.1157,Event,ADDED,eval-sanitize-10-r0-001-gj45n.18d4a7118d75c6b7,reason=Created count=1 msg=Created container: task
0.1164,Event,ADDED,eval-sanitize-10-r0-001-gj45n.18d4a711935be136,reason=Started count=1 msg=Started container task
0.1169,Event,ADDED,eval-sanitize-10-r0-001.18d4a7116564d624,reason=SuccessfulCreate count=1 msg=Created pod: eval-sanitize-10-r0-001-gj45n
0.1175,Event,ADDED,eval-sanitize-10-r0-001.18d4a7172d64b7af,reason=Completed count=1 msg=Job completed
0.1181,Event,ADDED,eval-sanitize-10-r0-002-gtb8z.18d4a711a4184f9d,reason=Scheduled count=None msg=Successfully assigned compute/eval-sanitize-10-r0-002-gtb8z to kind-worker3
0.1187,Event,ADDED,eval-sanitize-10-r0-002-gtb8z.18d4a711c321d948,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.1193,Event,ADDED,eval-sanitize-10-r0-002-gtb8z.18d4a711c4822da2,reason=Created count=1 msg=Created container: task
0.1196,Event,ADDED,eval-sanitize-10-r0-002-gtb8z.18d4a711c90ea87a,reason=Started count=1 msg=Started container task
0.1203,Event,ADDED,eval-sanitize-10-r0-002.18d4a711a2dc92e3,reason=SuccessfulCreate count=1 msg=Created pod: eval-sanitize-10-r0-002-gtb8z
0.1208,Event,ADDED,eval-sanitize-10-r0-002.18d4a7176a5495fe,reason=Completed count=1 msg=Job completed
0.121,Event,ADDED,eval-sanitize-10-r0-003-2zbts.18d4a711dc6b0c24,reason=Scheduled count=None msg=Successfully assigned compute/eval-sanitize-10-r0-003-2zbts to kind-worker5
0.1212,Event,ADDED,eval-sanitize-10-r0-003-2zbts.18d4a711f7c0e8e0,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.1217,Event,ADDED,eval-sanitize-10-r0-003-2zbts.18d4a711f935af7e,reason=Created count=1 msg=Created container: task
0.1223,Event,ADDED,eval-sanitize-10-r0-003-2zbts.18d4a711fff9a0f2,reason=Started count=1 msg=Started container task
0.1226,Event,ADDED,eval-sanitize-10-r0-003.18d4a711dbce7c2b,reason=SuccessfulCreate count=1 msg=Created pod: eval-sanitize-10-r0-003-2zbts
0.1231,Event,ADDED,eval-sanitize-10-r0-003.18d4a7179aa86f13,reason=Completed count=1 msg=Job completed
0.1234,Event,ADDED,eval-sanitize-10-r0-004-svwdg.18d4a712195ea50e,reason=Scheduled count=None msg=Successfully assigned compute/eval-sanitize-10-r0-004-svwdg to kind-worker2
0.1239,Event,ADDED,eval-sanitize-10-r0-004-svwdg.18d4a71234ea2f48,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.1248,Event,ADDED,eval-sanitize-10-r0-004-svwdg.18d4a712362a2e24,reason=Created count=1 msg=Created container: task
0.126,Event,ADDED,eval-sanitize-10-r0-004-svwdg.18d4a7123b77d3bf,reason=Started count=1 msg=Started container task
0.1265,Event,ADDED,eval-sanitize-10-r0-004.18d4a712184ca4b5,reason=SuccessfulCreate count=1 msg=Created pod: eval-sanitize-10-r0-004-svwdg
0.1269,Event,ADDED,eval-sanitize-10-r0-004.18d4a717cca7efab,reason=Completed count=1 msg=Job completed
0.1271,Event,ADDED,eval-sanitize-10-r0-005-qrjzt.18d4a712544bd672,reason=Scheduled count=None msg=Successfully assigned compute/eval-sanitize-10-r0-005-qrjzt to kind-worker5
0.1276,Event,ADDED,eval-sanitize-10-r0-005-qrjzt.18d4a7126ef00003,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.1284,Event,ADDED,eval-sanitize-10-r0-005-qrjzt.18d4a7127044b41a,reason=Created count=1 msg=Created container: task
0.129,Event,ADDED,eval-sanitize-10-r0-005-qrjzt.18d4a712734061d5,reason=Started count=1 msg=Started container task
0.1299,Event,ADDED,eval-sanitize-10-r0-005.18d4a712531edf7c,reason=SuccessfulCreate count=1 msg=Created pod: eval-sanitize-10-r0-005-qrjzt
0.1304,Event,ADDED,eval-sanitize-10-r0-005.18d4a718125e1cff,reason=Completed count=1 msg=Job completed
0.1309,Event,ADDED,eval-sanitize-10-r0-006-ss7sf.18d4a7128f197909,reason=Scheduled count=None msg=Successfully assigned compute/eval-sanitize-10-r0-006-ss7sf to kind-worker5
0.1311,Event,ADDED,eval-sanitize-10-r0-006-ss7sf.18d4a712b70b35b7,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.1315,Event,ADDED,eval-sanitize-10-r0-006-ss7sf.18d4a712b86680db,reason=Created count=1 msg=Created container: task
0.1317,Event,ADDED,eval-sanitize-10-r0-006-ss7sf.18d4a712be7c9ee1,reason=Started count=1 msg=Started container task
0.1319,Event,ADDED,eval-sanitize-10-r0-006.18d4a7128dfd8c42,reason=SuccessfulCreate count=1 msg=Created pod: eval-sanitize-10-r0-006-ss7sf
0.1323,Event,ADDED,eval-sanitize-10-r0-006.18d4a7184d790ea8,reason=Completed count=1 msg=Job completed
0.1326,Event,ADDED,eval-sanitize-10-r0-007-j2wxd.18d4a712ccfcc6c5,reason=Scheduled count=None msg=Successfully assigned compute/eval-sanitize-10-r0-007-j2wxd to kind-worker5
0.1334,Event,ADDED,eval-sanitize-10-r0-007-j2wxd.18d4a712e7382a9d,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.1339,Event,ADDED,eval-sanitize-10-r0-007-j2wxd.18d4a712e854d736,reason=Created count=1 msg=Created container: task
0.1355,Job,ADDED,eval-sanitize-20-r1-000,
0.1364,Event,ADDED,eval-sanitize-10-r0-007-j2wxd.18d4a712ec8ed2f3,reason=Started count=1 msg=Started container task
0.137,Event,ADDED,eval-sanitize-10-r0-007.18d4a712cbca3f3c,reason=SuccessfulCreate count=1 msg=Created pod: eval-sanitize-10-r0-007-j2wxd
