task_id,name,issuer,context,context_degree,datasets,replica,t_submit_planned,t_submit_start,t_submit_end,submit_jitter_s,admission_s,admission_status,admitted,t_tr_pending,t_tr_scheduled,t_tr_complete,t_tr_failed,job_name,t_job_seen,translation_s,pod_name,t_pod_seen,pod_creation_s,t_pod_scheduled,scheduling_s,node,latency_s,n_failed_attempts,n_attempts_wall,n_attempts_taint,n_attempts_other,nodes_wall_first,nodes_taint_first,block_cause,blocked,t_first_rejection,wait_s,first_rejection_msg,t_pod_running,t_pod_succeeded,t_pod_failed,startup_s,execution_s,completion_s,final_phase,tr_final_phase,timed_out
0,eval-sanitize-20-r4-000,issuer1,x01,2,"[""d01""]",4,0.0,0.0043,0.0498,0.0043,0.0455,201,True,0.0989,0.1273,23.1454,nan,eval-sanitize-20-r4-000,0.1196,0.0698,eval-sanitize-20-r4-000-77nw5,0.1406,0.021,0.154,0.0134,kind-worker,0.1496,0,0,0,0,0,0,none,False,nan,nan,,1.0011,22.2588,nan,0.8471,21.2577,22.2545,Succeeded,Complete,False
1,eval-sanitize-20-r4-001,issuer8,x08,5,"[""d08""]",4,1.0,1.0019,1.0244,0.0019,0.0225,201,True,1.0869,1.1215,24.1493,nan,eval-sanitize-20-r4-001,1.1082,0.0839,eval-sanitize-20-r4-001-xsdr8,1.1233,0.0151,1.1508,0.0275,kind-worker,0.1489,0,0,0,0,0,0,none,False,nan,nan,,2.0989,23.2552,nan,0.9481,21.1563,22.2533,Succeeded,Complete,False
2,eval-sanitize-20-r4-002,issuer4,x04,6,"[""d04""]",4,2.0,2.0014,2.0903,0.0014,0.089,201,True,2.0925,2.1144,26.3241,nan,eval-sanitize-20-r4-002,2.1084,0.0181,eval-sanitize-20-r4-002-c8xvt,2.1201,0.0117,2.1469,0.0268,kind-worker5,0.1455,0,0,0,0,0,0,none,False,nan,nan,,3.2592,24.4625,nan,1.1123,21.2033,22.4611,Succeeded,Complete,False
3,eval-sanitize-20-r4-003,issuer6,x06,3,"[""d06""]",4,3.0,3.0012,3.0256,0.0012,0.0244,201,True,3.0346,3.0649,27.6956,nan,eval-sanitize-20-r4-003,3.0532,0.0276,eval-sanitize-20-r4-003-zbnv9,3.0715,0.0184,3.0889,0.0173,kind-worker3,0.0877,0,0,0,0,0,0,none,False,nan,nan,,4.5754,25.7608,nan,1.4865,21.1854,22.7596,Succeeded,Complete,False
4,eval-sanitize-20-r4-004,issuer6,x06,3,"[""d06""]",4,4.0,4.0013,4.0159,0.0013,0.0147,201,True,4.021,4.0564,28.7157,nan,eval-sanitize-20-r4-004,4.0436,0.0277,eval-sanitize-20-r4-004-pwc5q,4.061,0.0173,4.0896,0.0286,kind-worker3,0.0884,0,0,0,0,0,0,none,False,nan,nan,,5.5897,26.8585,nan,1.5001,21.2688,22.8572,Succeeded,Complete,False
5,eval-sanitize-20-r4-005,issuer2,x02,6,"[""d02""]",4,5.0,5.0011,5.0275,0.0011,0.0264,201,True,5.0325,5.0638,28.1324,nan,eval-sanitize-20-r4-005,5.054,0.0265,eval-sanitize-20-r4-005-t4sdz,5.0753,0.0213,5.0974,0.022,kind-worker,0.0963,0,0,0,0,0,0,none,False,nan,nan,,6.0517,27.2312,nan,0.9543,21.1795,22.2301,Succeeded,Complete,False
6,eval-sanitize-20-r4-006,issuer10,x10,5,"[""d10""]",4,6.0,6.0009,6.0431,0.0009,0.0422,201,True,6.0521,6.1108,30.5902,nan,eval-sanitize-20-r4-006,6.1017,0.0586,eval-sanitize-20-r4-006-grz8z,6.152,0.0503,6.1755,0.0235,kind-worker5,0.1746,0,0,0,0,0,0,none,False,nan,nan,,7.2323,28.426,nan,1.0568,21.1937,22.4251,Succeeded,Complete,False
7,eval-sanitize-20-r4-007,issuer6,x06,3,"[""d06""]",4,7.0,7.0016,7.0427,0.0016,0.0411,201,True,7.0483,7.0827,31.7462,nan,eval-sanitize-20-r4-007,7.0702,0.0275,eval-sanitize-20-r4-007-5v8nm,7.0839,0.0137,7.1066,0.0228,kind-worker3,0.105,0,0,0,0,0,0,none,False,nan,nan,,8.6731,29.8154,nan,1.5665,21.1423,22.8139,Succeeded,Complete,False
8,eval-sanitize-20-r4-008,issuer5,x05,7,"[""d05""]",4,8.0,8.0016,8.0233,0.0016,0.0217,201,True,8.0286,8.0601,33.0576,nan,eval-sanitize-20-r4-008,8.0505,0.0272,eval-sanitize-20-r4-008-rrdbh,8.06,0.0094,8.0924,0.0324,kind-worker2,0.0908,0,0,0,0,0,0,none,False,nan,nan,,9.7112,30.9882,nan,1.6187,21.277,22.9866,Succeeded,Complete,False
9,eval-sanitize-20-r4-009,issuer10,x10,5,"[""d10""]",4,9.0,9.001,9.0227,0.001,0.0217,201,True,9.0278,9.062,34.0603,nan,eval-sanitize-20-r4-009,9.0491,0.0264,eval-sanitize-20-r4-009-zdcq8,9.0649,0.0158,9.0808,0.0159,kind-worker2,0.0798,0,0,0,0,0,0,none,False,nan,nan,,9.7219,31.9952,nan,0.6411,22.2732,22.9941,Succeeded,Complete,False
