task_id,name,issuer,context,context_degree,datasets,replica,t_submit_planned,t_submit_start,t_submit_end,submit_jitter_s,admission_s,admission_status,admitted,t_tr_pending,t_tr_scheduled,t_tr_complete,t_tr_failed,job_name,t_job_seen,translation_s,pod_name,t_pod_seen,pod_creation_s,t_pod_scheduled,scheduling_s,node,latency_s,n_failed_attempts,n_attempts_wall,n_attempts_taint,n_attempts_other,nodes_wall_first,nodes_taint_first,block_cause,blocked,t_first_rejection,wait_s,first_rejection_msg,t_pod_running,t_pod_succeeded,t_pod_failed,startup_s,execution_s,completion_s,final_phase,tr_final_phase,timed_out
0,eval-sanitize-3-r2-000,issuer4,x04,3,"[""d04""]",2,0.0,0.003,0.0936,0.003,0.0906,201,True,0.1009,0.1198,24.4383,nan,eval-sanitize-3-r2-000,0.1144,0.0208,eval-sanitize-3-r2-000-rl4q4,0.1262,0.0119,0.1377,0.0115,kind-worker,0.1348,0,0,0,0,0,0,none,False,nan,nan,,1.4183,22.5197,nan,1.2806,21.1013,22.5167,Succeeded,Complete,False
1,eval-sanitize-3-r2-001,issuer5,x05,6,"[""d05""]",2,1.0,1.001,1.026,0.001,0.025,201,True,1.0325,1.052,25.0966,nan,eval-sanitize-3-r2-001,1.0476,0.0217,eval-sanitize-3-r2-001-l9kkx,1.0545,0.0069,1.0735,0.019,kind-worker5,0.0725,0,0,0,0,0,0,none,False,nan,nan,,2.047,23.1929,nan,0.9735,21.1459,22.192,Succeeded,Complete,False
2,eval-sanitize-3-r2-002,issuer2,x02,3,"[""d02""]",2,2.0,2.0024,2.045,0.0024,0.0426,201,True,2.0471,2.0661,26.6033,nan,eval-sanitize-3-r2-002,2.065,0.02,eval-sanitize-3-r2-002-xwdln,2.0706,0.0056,2.0823,0.0117,kind-worker4,0.0799,0,0,0,0,0,0,none,False,nan,nan,,3.5078,24.6523,nan,1.4254,21.1446,22.6499,Succeeded,Complete,False
3,eval-sanitize-3-r2-003,issuer7,x07,5,"[""d07""]",2,3.0,3.0003,3.0118,0.0003,0.0115,201,True,3.0151,3.0359,26.7713,nan,eval-sanitize-3-r2-003,3.0307,0.0189,eval-sanitize-3-r2-003-xpjhg,3.0376,0.0068,3.0539,0.0163,kind-worker2,0.0536,0,0,0,0,0,0,none,False,nan,nan,,3.6773,24.9413,nan,0.6234,21.264,21.941,Succeeded,Complete,False
4,eval-sanitize-3-r2-004,issuer8,x08,5,"[""d08""]",2,4.0,4.0002,4.0764,0.0002,0.0763,201,True,4.0819,4.105,28.6964,nan,eval-sanitize-3-r2-004,4.0982,0.0218,eval-sanitize-3-r2-004-kkhn6,4.1049,0.0067,4.1182,0.0134,kind-worker4,0.1181,0,0,0,0,0,0,none,False,nan,nan,,5.4991,26.7071,nan,1.3809,21.208,22.7069,Succeeded,Complete,False
5,eval-sanitize-3-r2-005,issuer3,x03,5,"[""d03""]",2,5.0,5.0004,5.0142,0.0004,0.0138,201,True,5.0181,5.0421,29.4258,nan,eval-sanitize-3-r2-005,5.0343,0.0201,eval-sanitize-3-r2-005-jn92t,5.0404,0.0061,5.0471,0.0067,kind-worker3,0.0467,0,0,0,0,0,0,none,False,nan,nan,,6.307,27.4131,nan,1.2599,21.1062,22.4127,Succeeded,Complete,False
6,eval-sanitize-3-r2-006,issuer2,x02,3,"[""d02""]",2,6.0,6.0003,6.0114,0.0003,0.0111,201,True,6.0278,6.0536,47.3675,nan,eval-sanitize-3-r2-006,6.0443,0.0329,eval-sanitize-3-r2-006-b56d2,6.0509,0.0066,23.3987,17.3477,kind-worker5,17.3983,3,3,3,0,1,5,mixed,True,6.0615,17.3372,"0/6 nodes are available: 1 c_wall violated: 1 conflicting context pair(s) with node memory, 5 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 1 No preemption victims found for incoming pod, 5 Preemption is not helpful for scheduling.",24.0768,45.3501,nan,0.6781,21.2733,39.3498,Succeeded,Complete,False
7,eval-sanitize-3-r2-007,issuer2,x02,3,"[""d02""]",2,7.0,7.0003,7.0072,0.0003,0.0068,201,True,7.0111,7.0382,47.3618,nan,eval-sanitize-3-r2-007,7.0288,0.0217,eval-sanitize-3-r2-007-twrn2,7.0368,0.0079,23.4065,16.3697,kind-worker5,16.4062,1,0,1,0,0,6,taint,True,7.0434,16.3631,"0/6 nodes are available: 6 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 6 Preemption is not helpful for scheduling.",24.0662,45.4774,nan,0.6597,21.4112,38.4771,Succeeded,Complete,False
8,eval-sanitize-3-r2-008,issuer1,x01,3,"[""d01""]",2,8.0,8.0004,8.0163,0.0004,0.0159,201,True,8.0202,8.0435,47.2796,nan,eval-sanitize-3-r2-008,8.0366,0.0203,eval-sanitize-3-r2-008-47npl,8.0444,0.0078,23.4096,15.3652,kind-worker5,15.4092,1,0,1,0,0,6,taint,True,8.0511,15.3586,"0/6 nodes are available: 6 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 6 Preemption is not helpful for scheduling.",24.0945,45.4838,nan,0.6849,21.3893,37.4834,Succeeded,Complete,False
9,eval-sanitize-3-r2-009,issuer7,x07,5,"[""d07""]",2,9.0,9.0003,9.0081,0.0003,0.0078,201,True,9.0119,9.0331,46.3245,nan,eval-sanitize-3-r2-009,9.0291,0.021,eval-sanitize-3-r2-009-rfrwp,9.036,0.0069,23.4151,14.3791,kind-worker5,14.4148,1,0,1,0,0,6,taint,True,9.0434,14.3717,"0/6 nodes are available: 6 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 6 Preemption is not helpful for scheduling.",24.1036,45.4902,nan,0.6886,21.3866,36.49,Succeeded,Complete,False
