t_recv,kind,type,name,detail
0.0204,Node,ADDED,kind-control-plane,taints=1
0.0224,Node,ADDED,kind-worker,taints=0
0.0244,Node,ADDED,kind-worker2,taints=0
0.0259,Node,ADDED,kind-worker3,taints=0
0.0272,Node,ADDED,kind-worker4,taints=0
0.0283,Node,ADDED,kind-worker5,taints=0
0.0567,Event,ADDED,eval-image-prepull-24cfx.18d508bb9e2f9244,reason=Scheduled count=1 msg=Successfully assigned compute/eval-image-prepull-24cfx to kind-worker2
0.0572,Event,ADDED,eval-image-prepull-24cfx.18d508bbc3d6126d,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0574,Event,ADDED,eval-image-prepull-24cfx.18d508bbc635e817,reason=Created count=1 msg=Created container: pause
0.0576,Event,ADDED,eval-image-prepull-24cfx.18d508bbcadb9d1c,reason=Started count=1 msg=Started container pause
0.0577,Event,ADDED,eval-image-prepull-24cfx.18d508bc1d0de009,reason=Killing count=1 msg=Stopping container pause
0.058,Event,ADDED,eval-image-prepull-49b8d.18d5067fcccc1073,reason=Scheduled count=1 msg=Successfully assigned compute/eval-image-prepull-49b8d to kind-worker5
0.0582,Event,ADDED,eval-image-prepull-49b8d.18d5067fed52caf9,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0584,Event,ADDED,eval-image-prepull-49b8d.18d5067fefe68878,reason=Created count=1 msg=Created container: pause
0.0586,Event,ADDED,eval-image-prepull-49b8d.18d5067ff3c02c13,reason=Started count=1 msg=Started container pause
0.0588,Event,ADDED,eval-image-prepull-49b8d.18d5068042c5f358,reason=Killing count=1 msg=Stopping container pause
0.059,Event,ADDED,eval-image-prepull-5rjk7.18d508bb9e2e659a,reason=Scheduled count=1 msg=Successfully assigned compute/eval-image-prepull-5rjk7 to kind-worker
0.0592,Event,ADDED,eval-image-prepull-5rjk7.18d508bbc3e1709e,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0594,Event,ADDED,eval-image-prepull-5rjk7.18d508bbc65dfa85,reason=Created count=1 msg=Created container: pause
0.0596,Event,ADDED,eval-image-prepull-5rjk7.18d508bbcadb5ded,reason=Started count=1 msg=Started container pause
0.0597,Event,ADDED,eval-image-prepull-5rjk7.18d508bc353e8079,reason=Killing count=1 msg=Stopping container pause
0.0599,Event,ADDED,eval-image-prepull-7qpj6.18d508bb9edc4f0e,reason=Scheduled count=1 msg=Successfully assigned compute/eval-image-prepull-7qpj6 to kind-worker5
0.0602,Event,ADDED,eval-image-prepull-7qpj6.18d508bbc3d81039,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0605,Event,ADDED,eval-image-prepull-7qpj6.18d508bbca2c7e9a,reason=Created count=1 msg=Created container: pause
0.0608,Event,ADDED,eval-image-prepull-7qpj6.18d508bbcc736511,reason=Started count=1 msg=Started container pause
0.0614,Event,ADDED,eval-image-prepull-7qpj6.18d508bc152ce9c4,reason=Killing count=1 msg=Stopping container pause
0.0616,Event,ADDED,eval-image-prepull-9sj44.18d508bb9e0d5913,reason=Scheduled count=1 msg=Successfully assigned compute/eval-image-prepull-9sj44 to kind-worker3
0.0618,Event,ADDED,eval-image-prepull-9sj44.18d508bbc3e1deb7,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0619,Event,ADDED,eval-image-prepull-9sj44.18d508bbca2bae1f,reason=Created count=1 msg=Created container: pause
0.0624,Event,ADDED,eval-image-prepull-9sj44.18d508bbcc8370f3,reason=Started count=1 msg=Started container pause
0.0626,Event,ADDED,eval-image-prepull-9sj44.18d508bc7c15d736,reason=Killing count=1 msg=Stopping container pause
0.0628,Event,ADDED,eval-image-prepull-dggxh.18d5067fcc2e7aa2,reason=Scheduled count=1 msg=Successfully assigned compute/eval-image-prepull-dggxh to kind-worker3
0.063,Event,ADDED,eval-image-prepull-dggxh.18d5067fed42ba3c,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0633,Event,ADDED,eval-image-prepull-dggxh.18d5067fefc1eb30,reason=Created count=1 msg=Created container: pause
0.0635,Event,ADDED,eval-image-prepull-dggxh.18d5067ff32d35cb,reason=Started count=1 msg=Started container pause
0.0637,Event,ADDED,eval-image-prepull-dggxh.18d5068039669fd1,reason=Killing count=1 msg=Stopping container pause
0.0642,Event,ADDED,eval-image-prepull-lbzm2.18d5067fcc1d8169,reason=Scheduled count=1 msg=Successfully assigned compute/eval-image-prepull-lbzm2 to kind-worker
0.0645,Event,ADDED,eval-image-prepull-lbzm2.18d5067fed513249,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0647,Event,ADDED,eval-image-prepull-lbzm2.18d5067ff01bdc54,reason=Created count=1 msg=Created container: pause
0.0648,Event,ADDED,eval-image-prepull-lbzm2.18d5067ff3c05d73,reason=Started count=1 msg=Started container pause
0.0651,Event,ADDED,eval-image-prepull-lbzm2.18d50680a2360804,reason=Killing count=1 msg=Stopping container pause
0.0652,Event,ADDED,eval-image-prepull-lqpgp.18d5067fcccae194,reason=Scheduled count=1 msg=Successfully assigned compute/eval-image-prepull-lqpgp to kind-worker2
0.0654,Event,ADDED,eval-image-prepull-lqpgp.18d5067fed4b2b99,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0658,Event,ADDED,eval-image-prepull-lqpgp.18d5067fefe7149b,reason=Created count=1 msg=Created container: pause
0.066,Event,ADDED,eval-image-prepull-lqpgp.18d5067ff3aa136c,reason=Started count=1 msg=Started container pause
