task_id,name,issuer,context,context_degree,datasets,replica,t_submit_planned,t_submit_start,t_submit_end,submit_jitter_s,admission_s,admission_status,admitted,t_tr_pending,t_tr_scheduled,t_tr_complete,t_tr_failed,job_name,t_job_seen,translation_s,pod_name,t_pod_seen,pod_creation_s,t_pod_scheduled,scheduling_s,node,latency_s,n_failed_attempts,n_attempts_wall,n_attempts_taint,n_attempts_other,nodes_wall_first,nodes_taint_first,block_cause,blocked,t_first_rejection,wait_s,first_rejection_msg,t_pod_running,t_pod_succeeded,t_pod_failed,startup_s,execution_s,completion_s,final_phase,tr_final_phase,timed_out
0,eval-sanitize-1-r0-000,issuer8,x08,5,"[""d08""]",0,0.0,0.0037,0.0487,0.0037,0.045,201,True,0.0556,0.0822,24.0879,nan,eval-sanitize-1-r0-000,0.0764,0.0277,eval-sanitize-1-r0-000-6g6vw,0.0885,0.0121,0.103,0.0144,kind-worker,0.0993,0,0,0,0,0,0,none,False,nan,nan,,0.9459,22.1198,nan,0.843,21.1739,22.1162,Succeeded,Complete,False
1,eval-sanitize-1-r0-001,issuer2,x02,6,"[""d02""]",0,1.0,1.0015,1.0351,0.0015,0.0336,201,True,1.0393,1.0622,25.5328,nan,eval-sanitize-1-r0-001,1.0557,0.0206,eval-sanitize-1-r0-001-m9nsx,1.0655,0.0098,1.0744,0.0088,kind-worker5,0.0728,0,0,0,0,0,0,none,False,nan,nan,,2.4115,23.6169,nan,1.3372,21.2053,22.6153,Succeeded,Complete,False
2,eval-sanitize-1-r0-002,issuer1,x01,2,"[""d01""]",0,2.0,2.0045,2.0375,0.0045,0.033,201,True,2.0421,2.0661,26.0233,nan,eval-sanitize-1-r0-002,2.0584,0.0209,eval-sanitize-1-r0-002-nwf2t,2.0682,0.0098,2.0776,0.0093,kind-worker3,0.0731,0,0,0,0,0,0,none,False,nan,nan,,2.8826,24.0582,nan,0.8051,21.1756,22.0537,Succeeded,Complete,False
3,eval-sanitize-1-r0-003,issuer2,x02,6,"[""d02""]",0,3.0,3.0089,3.0197,0.0089,0.0108,201,True,3.024,3.0823,27.5165,nan,eval-sanitize-1-r0-003,3.0652,0.0454,eval-sanitize-1-r0-003-hmtxj,3.0859,0.0208,3.0958,0.0099,kind-worker2,0.0869,0,0,0,0,0,0,none,False,nan,nan,,4.3477,25.5098,nan,1.2519,21.1621,22.5008,Succeeded,Complete,False
4,eval-sanitize-1-r0-004,issuer10,x10,5,"[""d10""]",0,4.0,4.0009,4.0176,0.0009,0.0167,201,True,4.023,4.0428,27.8734,nan,eval-sanitize-1-r0-004,4.0388,0.0211,eval-sanitize-1-r0-004-jv58t,4.0478,0.009,4.0536,0.0058,kind-worker4,0.0527,0,0,0,0,0,0,none,False,nan,nan,,5.6714,25.8558,nan,1.6178,20.1843,21.8548,Succeeded,Complete,False
5,eval-sanitize-1-r0-005,issuer1,x01,2,"[""d01""]",0,5.0,5.0001,5.0206,0.0001,0.0205,201,True,5.0241,5.0443,46.206,nan,eval-sanitize-1-r0-005,5.0407,0.0201,eval-sanitize-1-r0-005-xczgs,5.0476,0.0069,22.3342,17.2866,kind-worker,17.3341,1,0,1,0,0,6,taint,True,5.054,17.2802,"0/6 nodes are available: 6 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 6 Preemption is not helpful for scheduling.",22.9929,44.1891,nan,0.6587,21.1962,39.189,Succeeded,Complete,False
6,eval-sanitize-1-r0-006,issuer2,x02,6,"[""d02""]",0,6.0,6.0004,6.0119,0.0004,0.0116,201,True,6.016,6.0365,47.312,nan,eval-sanitize-1-r0-006,6.0324,0.0205,eval-sanitize-1-r0-006-xhw86,6.0395,0.0071,22.3421,16.3026,kind-worker,16.3417,1,0,1,0,0,6,taint,True,6.0465,16.2956,"0/6 nodes are available: 6 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 6 Preemption is not helpful for scheduling.",24.0796,45.3611,nan,1.7375,21.2816,39.3608,Succeeded,Complete,False
7,eval-sanitize-1-r0-007,issuer2,x02,6,"[""d02""]",0,7.0,7.0005,7.0562,0.0005,0.0557,201,True,7.0609,7.0841,50.2879,nan,eval-sanitize-1-r0-007,7.079,0.0228,eval-sanitize-1-r0-007-28hgk,7.0874,0.0084,22.3535,15.2661,kind-worker,15.353,1,0,1,0,0,6,taint,True,7.0935,15.26,"0/6 nodes are available: 6 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 6 Preemption is not helpful for scheduling.",23.01,45.343,nan,0.6565,22.3329,38.3425,Succeeded,Complete,False
8,eval-sanitize-1-r0-008,issuer6,x06,3,"[""d06""]",0,8.0,8.0004,8.0124,0.0004,0.012,201,True,8.0687,8.1883,53.0981,nan,eval-sanitize-1-r0-008,8.0829,0.0705,eval-sanitize-1-r0-008-xjcpg,8.0898,0.0069,24.2214,16.1316,kind-worker5,16.221,4,3,4,0,0,6,mixed,True,8.0984,16.123,"0/6 nodes are available: 6 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 6 Preemption is not helpful for scheduling.",25.5413,46.7283,nan,1.3199,21.187,38.7279,Succeeded,Complete,False
9,eval-sanitize-1-r0-009,issuer4,x04,6,"[""d04""]",0,9.0,9.0002,9.017,0.0002,0.0167,201,True,9.021,9.0461,53.3998,nan,eval-sanitize-1-r0-009,9.0421,0.0251,eval-sanitize-1-r0-009-xq8hk,9.0491,0.007,25.1721,16.123,kind-worker3,16.1718,8,7,8,0,0,6,mixed,True,9.0557,16.1164,"0/6 nodes are available: 6 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 6 Preemption is not helpful for scheduling.",25.9595,47.3021,nan,0.7875,21.3425,38.3018,Succeeded,Complete,False
10,eval-sanitize-1-r0-010,issuer1,x01,2,"[""d01""]",0,10.0,10.0003,10.0116,0.0003,0.0113,201,True,10.0175,10.0389,50.4725,nan,eval-sanitize-1-r0-010,10.033,0.0213,eval-sanitize-1-r0-010-mrp6r,10.0423,0.0094,22.4061,12.3638,kind-worker,12.4058,1,0,1,0,0,6,taint,True,10.0484,12.3577,"0/6 nodes are available: 6 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 6 Preemption is not helpful for scheduling.",24.0654,45.3487,nan,1.6593,21.2834,35.3484,Succeeded,Complete,False
11,eval-sanitize-1-r0-011,issuer1,x01,2,"[""d01""]",0,11.0,11.0006,11.0109,0.0006,0.0103,201,True,11.0168,11.0408,46.4225,nan,eval-sanitize-1-r0-011,11.0328,0.022,eval-sanitize-1-r0-011-26l2v,11.0402,0.0073,22.4505,11.4103,kind-worker,11.4499,1,0,1,0,0,6,taint,True,11.0461,11.4044,"0/6 nodes are available: 6 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 6 Preemption is not helpful for scheduling.",24.103,45.3136,nan,1.6525,21.2106,34.3131,Succeeded,Complete,False
