t_recv,node,sanitizing,lambda_size,lambda
0.0232,kind-control-plane,False,0,[]
0.0247,kind-worker,False,0,[]
0.0262,kind-worker2,False,0,[]
0.0282,kind-worker3,False,0,[]
0.0303,kind-worker4,False,0,[]
0.0317,kind-worker5,False,0,[]
0.1161,kind-worker,False,1,"[""x08""]"
0.1279,kind-worker,False,1,"[""x08""]"
0.7937,kind-worker,True,1,"[""x08""]"
0.807,kind-worker,True,1,"[""x08""]"
1.0847,kind-worker5,False,1,"[""x02""]"
1.0971,kind-worker5,False,1,"[""x02""]"
1.8022,kind-worker5,True,1,"[""x02""]"
1.8202,kind-worker5,True,1,"[""x02""]"
2.0892,kind-worker3,False,1,"[""x01""]"
2.1033,kind-worker3,False,1,"[""x01""]"
2.8258,kind-worker3,True,1,"[""x01""]"
2.8628,kind-worker3,True,1,"[""x01""]"
3.1082,kind-worker2,False,1,"[""x02""]"
3.1174,kind-worker2,False,1,"[""x02""]"
3.8118,kind-worker2,True,1,"[""x02""]"
3.8234,kind-worker2,True,1,"[""x02""]"
4.067,kind-worker4,False,1,"[""x10""]"
4.1505,kind-worker4,False,1,"[""x10""]"
4.7229,kind-worker4,True,1,"[""x10""]"
4.7351,kind-worker4,True,1,"[""x10""]"
11.1429,kind-worker4,True,1,"[""x10""]"
22.2557,kind-worker,True,0,[]
22.3279,kind-worker,False,0,[]
22.3374,kind-worker,False,0,[]
22.3521,kind-worker,False,0,[]
22.3622,kind-worker,False,1,"[""x02""]"
22.3731,kind-worker,False,1,"[""x02""]"
22.4519,kind-worker,False,2,"[""x01"", ""x02""]"
22.4619,kind-worker,False,2,"[""x01"", ""x02""]"
22.5669,kind-worker,False,3,"[""x01"", ""x02"", ""x08""]"
22.5777,kind-worker,False,3,"[""x01"", ""x02"", ""x08""]"
23.3468,kind-worker,True,3,"[""x01"", ""x02"", ""x08""]"
23.3617,kind-worker,True,3,"[""x01"", ""x02"", ""x08""]"
24.1151,kind-worker5,True,0,[]
24.1964,kind-worker5,True,0,[]
24.2067,kind-worker5,False,0,[]
24.2277,kind-worker5,False,0,[]
24.2409,kind-worker5,False,1,"[""x06""]"
24.2534,kind-worker5,False,2,"[""x03"", ""x06""]"
24.2615,kind-worker5,False,2,"[""x03"", ""x06""]"
24.2711,kind-worker5,False,2,"[""x03"", ""x06""]"
24.4726,kind-worker5,False,3,"[""x03"", ""x06"", ""x09""]"
24.4877,kind-worker5,False,3,"[""x03"", ""x06"", ""x09""]"
25.0931,kind-worker3,True,0,[]
25.1282,kind-worker3,False,0,[]
25.138,kind-worker3,False,0,[]
25.1586,kind-worker3,False,1,"[""x10""]"
25.1902,kind-worker3,False,1,"[""x10""]"
25.2017,kind-worker3,False,1,"[""x10""]"
25.2277,kind-worker3,False,2,"[""x04"", ""x10""]"
25.2297,kind-worker5,True,3,"[""x03"", ""x06"", ""x09""]"
25.2379,kind-worker3,False,2,"[""x04"", ""x10""]"
25.2876,kind-worker5,True,3,"[""x03"", ""x06"", ""x09""]"
26.2137,kind-worker4,True,0,[]
26.218,kind-worker2,True,0,[]
26.2324,kind-worker4,False,0,[]
26.2437,kind-worker2,False,0,[]
26.246,kind-worker4,False,0,[]
26.2564,kind-worker4,False,1,"[""x08""]"
26.2681,kind-worker4,False,2,"[""x02"", ""x08""]"
26.2849,kind-worker3,True,2,"[""x04"", ""x10""]"
26.4099,kind-worker2,False,0,[]
26.4125,kind-worker4,False,2,"[""x02"", ""x08""]"
26.414,kind-worker3,True,2,"[""x04"", ""x10""]"
26.4358,kind-worker2,False,0,[]
26.4372,kind-worker4,False,2,"[""x02"", ""x08""]"
27.1466,kind-worker2,False,1,"[""x09""]"
27.1545,kind-worker2,False,1,"[""x09""]"
27.3422,kind-worker4,True,2,"[""x02"", ""x08""]"
27.3445,kind-worker2,True,1,"[""x09""]"
27.5235,kind-worker4,True,2,"[""x02"", ""x08""]"
27.5313,kind-worker2,True,1,"[""x09""]"
46.0977,kind-worker,True,0,[]
46.1109,kind-worker,False,0,[]
46.1299,kind-worker,False,1,"[""x08""]"
46.1415,kind-worker,False,2,"[""x02"", ""x08""]"
46.1958,kind-worker,False,2,"[""x02"", ""x08""]"
46.2174,kind-worker,False,3,"[""x01"", ""x02"", ""x08""]"
46.43,kind-worker,False,3,"[""x01"", ""x02"", ""x08""]"
46.4407,kind-worker,False,3,"[""x01"", ""x02"", ""x08""]"
