t_recv,kind,type,name,detail
0.0232,Node,ADDED,kind-control-plane,taints=1
0.0247,Node,ADDED,kind-worker,taints=0
0.0262,Node,ADDED,kind-worker2,taints=0
0.0282,Node,ADDED,kind-worker3,taints=0
0.0303,Node,ADDED,kind-worker4,taints=0
0.0317,Node,ADDED,kind-worker5,taints=0
0.0484,TaskRequest,ADDED,eval-sanitize-1-r0-000,phase=None job=None
0.0556,TaskRequest,MODIFIED,eval-sanitize-1-r0-000,phase=Pending job=None
0.0608,Event,ADDED,eval-image-prepull-5mshf.18d4a087f8757105,reason=Scheduled count=1 msg=Successfully assigned compute/eval-image-prepull-5mshf to kind-worker3
0.0614,Event,ADDED,eval-image-prepull-5mshf.18d4a08824913b5c,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0619,Event,ADDED,eval-image-prepull-5mshf.18d4a08826fc0945,reason=Created count=1 msg=Created container: pause
0.0621,Event,ADDED,eval-image-prepull-5mshf.18d4a0882a24eda3,reason=Started count=1 msg=Started container pause
0.0623,Event,ADDED,eval-image-prepull-5mshf.18d4a089560061f2,reason=Killing count=1 msg=Stopping container pause
0.0627,Event,ADDED,eval-image-prepull-6kt7n.18d4a1d3f076f033,reason=Scheduled count=1 msg=Successfully assigned compute/eval-image-prepull-6kt7n to kind-worker
0.0629,Event,ADDED,eval-image-prepull-6kt7n.18d4a1d40c115a5c,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0631,Event,ADDED,eval-image-prepull-6kt7n.18d4a1d40ec3e5be,reason=Created count=1 msg=Created container: pause
0.0633,Event,ADDED,eval-image-prepull-6kt7n.18d4a1d412dc71a4,reason=Started count=1 msg=Started container pause
0.0637,Event,ADDED,eval-image-prepull-6kt7n.18d4a1d46849058f,reason=Killing count=1 msg=Stopping container pause
0.0639,Event,ADDED,eval-image-prepull-c9m54.18d4a1d3f10ba701,reason=Scheduled count=1 msg=Successfully assigned compute/eval-image-prepull-c9m54 to kind-worker2
0.0641,Event,ADDED,eval-image-prepull-c9m54.18d4a1d40c09787c,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0644,Event,ADDED,eval-image-prepull-c9m54.18d4a1d40e98903b,reason=Created count=1 msg=Created container: pause
0.0647,Event,ADDED,eval-image-prepull-c9m54.18d4a1d412d32c53,reason=Started count=1 msg=Started container pause
0.0652,Event,ADDED,eval-image-prepull-c9m54.18d4a1d47f555b17,reason=Killing count=1 msg=Stopping container pause
0.0654,Event,ADDED,eval-image-prepull-gkpnn.18d4a1d3f1b1227a,reason=Scheduled count=1 msg=Successfully assigned compute/eval-image-prepull-gkpnn to kind-worker3
0.0658,Event,ADDED,eval-image-prepull-gkpnn.18d4a1d40c120330,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.066,Event,ADDED,eval-image-prepull-gkpnn.18d4a1d40ef8e10d,reason=Created count=1 msg=Created container: pause
0.0662,Event,ADDED,eval-image-prepull-gkpnn.18d4a1d4132a47a9,reason=Started count=1 msg=Started container pause
