t_recv,kind,type,name,detail
0.0214,Node,ADDED,kind-control-plane,taints=1
0.0231,Node,ADDED,kind-worker,taints=0
0.0243,Node,ADDED,kind-worker2,taints=0
0.0255,Node,ADDED,kind-worker3,taints=0
0.0272,Node,ADDED,kind-worker4,taints=0
0.0284,Node,ADDED,kind-worker5,taints=0
0.0483,TaskRequest,ADDED,eval-sanitize-3-r1-000,phase=None job=None
0.0486,Event,ADDED,eval-image-prepull-24cfx.18d508bb9e2f9244,reason=Scheduled count=1 msg=Successfully assigned compute/eval-image-prepull-24cfx to kind-worker2
0.0491,Event,ADDED,eval-image-prepull-24cfx.18d508bbc3d6126d,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0493,Event,ADDED,eval-image-prepull-24cfx.18d508bbc635e817,reason=Created count=1 msg=Created container: pause
0.0495,Event,ADDED,eval-image-prepull-24cfx.18d508bbcadb9d1c,reason=Started count=1 msg=Started container pause
0.0497,Event,ADDED,eval-image-prepull-24cfx.18d508bc1d0de009,reason=Killing count=1 msg=Stopping container pause
0.0502,Event,ADDED,eval-image-prepull-49b8d.18d5067fcccc1073,reason=Scheduled count=1 msg=Successfully assigned compute/eval-image-prepull-49b8d to kind-worker5
0.0504,Event,ADDED,eval-image-prepull-49b8d.18d5067fed52caf9,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0506,Event,ADDED,eval-image-prepull-49b8d.18d5067fefe68878,reason=Created count=1 msg=Created container: pause
0.0507,Event,ADDED,eval-image-prepull-49b8d.18d5067ff3c02c13,reason=Started count=1 msg=Started container pause
0.051,Event,ADDED,eval-image-prepull-49b8d.18d5068042c5f358,reason=Killing count=1 msg=Stopping container pause
0.0512,Event,ADDED,eval-image-prepull-5rjk7.18d508bb9e2e659a,reason=Scheduled count=1 msg=Successfully assigned compute/eval-image-prepull-5rjk7 to kind-worker
0.0513,Event,ADDED,eval-image-prepull-5rjk7.18d508bbc3e1709e,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0518,Event,ADDED,eval-image-prepull-5rjk7.18d508bbc65dfa85,reason=Created count=1 msg=Created container: pause
0.0521,Event,ADDED,eval-image-prepull-5rjk7.18d508bbcadb5ded,reason=Started count=1 msg=Started container pause
0.0524,Event,ADDED,eval-image-prepull-5rjk7.18d508bc353e8079,reason=Killing count=1 msg=Stopping container pause
0.0526,Event,ADDED,eval-image-prepull-7qpj6.18d508bb9edc4f0e,reason=Scheduled count=1 msg=Successfully assigned compute/eval-image-prepull-7qpj6 to kind-worker5
0.0528,TaskRequest,MODIFIED,eval-sanitize-3-r1-000,phase=Pending job=None
0.0532,Event,ADDED,eval-image-prepull-7qpj6.18d508bbc3d81039,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
