task_id,name,issuer,context,context_degree,datasets,replica,t_submit_planned,t_submit_start,t_submit_end,submit_jitter_s,admission_s,admission_status,admitted,t_tr_pending,t_tr_scheduled,t_tr_complete,t_tr_failed,job_name,t_job_seen,translation_s,pod_name,t_pod_seen,pod_creation_s,t_pod_scheduled,scheduling_s,node,latency_s,n_failed_attempts,n_attempts_wall,n_attempts_taint,n_attempts_other,nodes_wall_first,nodes_taint_first,block_cause,blocked,t_first_rejection,wait_s,first_rejection_msg,t_pod_running,t_pod_succeeded,t_pod_failed,startup_s,execution_s,completion_s,final_phase,tr_final_phase,timed_out
0,eval-sanitize-10-r1-000,issuer10,x10,4,"[""d10""]",1,0.0,0.0028,0.0405,0.0028,0.0378,201,True,0.0448,0.0646,24.1702,nan,eval-sanitize-10-r1-000,0.062,0.0215,eval-sanitize-10-r1-000-bgl6m,0.0718,0.0098,0.0848,0.0131,kind-worker5,0.0821,0,0,0,0,0,0,none,False,nan,nan,,1.0574,22.2666,nan,0.9725,21.2092,22.2638,Succeeded,Complete,False
1,eval-sanitize-10-r1-001,issuer4,x04,5,"[""d04""]",1,1.0,1.0017,1.0217,0.0017,0.02,201,True,1.0227,1.0532,24.6861,nan,eval-sanitize-10-r1-001,1.0464,0.0247,eval-sanitize-10-r1-001-j8hjl,1.0523,0.0059,1.0693,0.017,kind-worker2,0.0675,0,0,0,0,0,0,none,False,nan,nan,,1.6005,22.7202,nan,0.5312,21.1198,21.7185,Succeeded,Complete,False
2,eval-sanitize-10-r1-002,issuer9,x09,6,"[""d09""]",1,2.0,2.0009,2.0153,0.0009,0.0144,201,True,2.0204,2.0413,26.4902,nan,eval-sanitize-10-r1-002,2.0349,0.0196,eval-sanitize-10-r1-002-p2r8l,2.0443,0.0094,2.061,0.0167,kind-worker4,0.0601,0,0,0,0,0,0,none,False,nan,nan,,3.4099,24.6261,nan,1.3489,21.2161,22.6251,Succeeded,Complete,False
3,eval-sanitize-10-r1-003,issuer2,x02,7,"[""d02""]",1,3.0,3.0005,3.019,0.0005,0.0185,201,True,3.0229,3.0473,27.2138,nan,eval-sanitize-10-r1-003,3.0391,0.0201,eval-sanitize-10-r1-003-pj66m,3.0483,0.0092,3.0636,0.0153,kind-worker,0.0631,0,0,0,0,0,0,none,False,nan,nan,,4.0846,25.2697,nan,1.0209,21.1852,22.2692,Succeeded,Complete,False
4,eval-sanitize-10-r1-004,issuer9,x09,6,"[""d09""]",1,4.0,4.0004,4.0618,0.0004,0.0614,201,True,4.0656,4.0847,28.121,nan,eval-sanitize-10-r1-004,4.0801,0.0184,eval-sanitize-10-r1-004-gdm5v,4.0872,0.0071,4.0996,0.0124,kind-worker3,0.0992,0,0,0,0,0,0,none,False,nan,nan,,5.0258,26.1823,nan,0.9262,21.1565,22.1819,Succeeded,Complete,False
5,eval-sanitize-10-r1-005,issuer9,x09,6,"[""d09""]",1,5.0,5.0003,5.0148,0.0003,0.0145,201,True,5.0201,5.0419,29.1263,nan,eval-sanitize-10-r1-005,5.0377,0.0229,eval-sanitize-10-r1-005-zqm9z,5.0458,0.0081,5.0628,0.0171,kind-worker3,0.0626,0,0,0,0,0,0,none,False,nan,nan,,6.0283,27.228,nan,0.9655,21.1997,22.2278,Succeeded,Complete,False
6,eval-sanitize-10-r1-006,issuer10,x10,4,"[""d10""]",1,6.0,6.0003,6.0121,0.0003,0.0117,201,True,6.0182,6.0389,30.1274,nan,eval-sanitize-10-r1-006,6.0356,0.0236,eval-sanitize-10-r1-006-zwshz,6.0422,0.0066,6.0593,0.017,kind-worker3,0.0589,0,0,0,0,0,0,none,False,nan,nan,,7.098,28.2482,nan,1.0388,21.1502,22.2479,Succeeded,Complete,False
7,eval-sanitize-10-r1-007,issuer9,x09,6,"[""d09""]",1,7.0,7.0001,7.0905,0.0001,0.0904,201,True,7.094,7.1178,31.1349,nan,eval-sanitize-10-r1-007,7.1102,0.0197,eval-sanitize-10-r1-007-z69tb,7.1165,0.0063,7.139,0.0225,kind-worker3,0.1389,0,0,0,0,0,0,none,False,nan,nan,,8.037,29.2585,nan,0.898,21.2215,22.2584,Succeeded,Complete,False
8,eval-sanitize-10-r1-008,issuer10,x10,4,"[""d10""]",1,8.0,8.0003,8.0128,0.0003,0.0125,201,True,8.0166,8.0402,32.1842,nan,eval-sanitize-10-r1-008,8.0329,0.0201,eval-sanitize-10-r1-008-cj5zw,8.04,0.0071,8.0567,0.0167,kind-worker3,0.0564,0,0,0,0,0,0,none,False,nan,nan,,9.1954,30.1958,nan,1.1387,21.0004,22.1955,Succeeded,Complete,False
9,eval-sanitize-10-r1-009,issuer9,x09,6,"[""d09""]",1,9.0,9.0003,9.1885,0.0003,0.1882,201,True,9.1955,9.2164,33.2768,nan,eval-sanitize-10-r1-009,9.2112,0.0227,eval-sanitize-10-r1-009-knll7,9.2193,0.0081,9.2377,0.0185,kind-worker3,0.2374,0,0,0,0,0,0,none,False,nan,nan,,10.0433,31.3018,nan,0.8056,21.2585,22.3015,Succeeded,Complete,False
10,eval-sanitize-10-r1-010,issuer5,x05,5,"[""d05""]",1,10.0,10.0004,10.0339,0.0004,0.0336,201,True,10.0378,10.1037,34.2949,nan,eval-sanitize-10-r1-010,10.0538,0.0199,eval-sanitize-10-r1-010-lz228,10.0599,0.0061,10.0777,0.0178,kind-worker,0.0774,0,0,0,0,0,0,none,False,nan,nan,,11.0982,32.3209,nan,1.0205,21.2227,22.3205,Succeeded,Complete,False
11,eval-sanitize-10-r1-011,issuer3,x03,3,"[""d03""]",1,11.0,11.0004,11.0188,0.0004,0.0184,201,True,11.0257,11.0496,47.3388,nan,eval-sanitize-10-r1-011,11.0427,0.0239,eval-sanitize-10-r1-011-xdc8x,11.0538,0.0112,22.8796,11.8258,kind-worker5,11.8792,5,5,5,0,2,4,mixed,True,11.0673,11.8123,"0/6 nodes are available: 1 c_wall violated: 1 conflicting context pair(s) with node memory, 1 c_wall violated: 2 conflicting context pair(s) with node memory, 4 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 2 No preemption victims found for incom",24.1204,45.5083,nan,1.2408,21.3879,34.5079,Succeeded,Complete,False
12,eval-sanitize-10-r1-012,issuer10,x10,4,"[""d10""]",1,12.0,12.0003,12.0107,0.0003,0.0104,201,True,12.0147,12.0545,36.2145,nan,eval-sanitize-10-r1-012,12.0474,0.0367,eval-sanitize-10-r1-012-t64st,12.0543,0.0069,12.0693,0.015,kind-worker3,0.069,0,0,0,0,0,0,none,False,nan,nan,,13.0546,34.2964,nan,0.9853,21.2418,22.2961,Succeeded,Complete,False
13,eval-sanitize-10-r1-013,issuer6,x06,5,"[""d06""]",1,13.0,13.0002,13.0139,0.0002,0.0137,201,True,13.0178,13.0392,47.354,nan,eval-sanitize-10-r1-013,13.0348,0.021,eval-sanitize-10-r1-013-gkqz2,13.0431,0.0083,22.889,9.8458,kind-worker5,9.8888,3,3,3,0,1,5,mixed,True,13.055,9.834,"0/6 nodes are available: 1 c_wall violated: 1 conflicting context pair(s) with node memory, 5 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 1 No preemption victims found for incoming pod, 5 Preemption is not helpful for scheduling.",24.1065,45.5231,nan,1.2175,21.4166,32.5229,Succeeded,Complete,False
14,eval-sanitize-10-r1-014,issuer6,x06,5,"[""d06""]",1,14.0,14.0004,14.0137,0.0004,0.0133,201,True,14.0175,14.0417,47.345,nan,eval-sanitize-10-r1-014,14.0334,0.0197,eval-sanitize-10-r1-014-mtc4p,14.0404,0.007,22.8959,8.8555,kind-worker5,8.8955,1,0,1,0,0,6,taint,True,14.0469,8.849,"0/6 nodes are available: 6 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 6 Preemption is not helpful for scheduling.",24.1133,45.5298,nan,1.2174,21.4165,31.5294,Succeeded,Complete,False
15,eval-sanitize-10-r1-015,issuer8,x08,4,"[""d08""]",1,15.0,15.0004,15.0135,0.0004,0.0131,201,True,15.0173,15.0439,56.5127,nan,eval-sanitize-10-r1-015,15.0342,0.0207,eval-sanitize-10-r1-015-2nwzb,15.0415,0.0073,33.0044,17.9629,kind-worker,18.004,6,5,6,0,0,6,mixed,True,15.0485,17.9559,"0/6 nodes are available: 6 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 6 Preemption is not helpful for scheduling.",34.2086,55.4361,nan,1.2042,21.2275,40.4358,Succeeded,Complete,False
16,eval-sanitize-10-r1-016,issuer1,x01,3,"[""d01""]",1,16.0,16.0004,16.0161,0.0004,0.0157,201,True,16.02,16.0555,57.6172,nan,eval-sanitize-10-r1-016,16.0473,0.0311,eval-sanitize-10-r1-016-5zqhb,16.0529,0.0056,33.6819,17.629,kind-worker4,17.6815,6,5,6,0,0,6,mixed,True,16.061,17.6209,"0/6 nodes are available: 6 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 6 Preemption is not helpful for scheduling.",34.4719,55.8218,nan,0.7899,21.3499,39.8214,Succeeded,Complete,False
17,eval-sanitize-10-r1-017,issuer5,x05,5,"[""d05""]",1,17.0,17.0002,17.0113,0.0002,0.0111,201,True,17.0267,17.0495,57.3559,nan,eval-sanitize-10-r1-017,17.0433,0.032,eval-sanitize-10-r1-017-chm5l,17.0531,0.0098,33.0299,15.9768,kind-worker,16.0296,9,8,9,0,0,6,mixed,True,17.0594,15.9704,"0/6 nodes are available: 6 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 6 Preemption is not helpful for scheduling.",34.2159,55.4426,nan,1.186,21.2267,38.4423,Succeeded,Complete,False
18,eval-sanitize-10-r1-018,issuer8,x08,4,"[""d08""]",1,18.0,18.0005,18.017,0.0005,0.0165,201,True,18.043,18.0666,57.366,nan,eval-sanitize-10-r1-018,18.0589,0.0419,eval-sanitize-10-r1-018-qgscl,18.0653,0.0064,32.8623,14.797,kind-worker,14.8618,6,5,6,0,0,6,mixed,True,18.0726,14.7897,"0/6 nodes are available: 6 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 6 Preemption is not helpful for scheduling.",34.2223,55.4234,nan,1.36,21.2011,37.423,Succeeded,Complete,False
19,eval-sanitize-10-r1-019,issuer7,x07,4,"[""d07""]",1,19.0,19.0003,19.0348,0.0003,0.0345,201,True,19.0392,19.0605,53.8139,nan,eval-sanitize-10-r1-019,19.0562,0.0214,eval-sanitize-10-r1-019-2fpkp,19.0644,0.0082,30.9318,11.8675,kind-worker2,11.9315,6,5,6,0,0,6,mixed,True,19.0707,11.8611,"0/6 nodes are available: 6 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 6 Preemption is not helpful for scheduling.",31.6885,52.9648,nan,0.7567,21.2762,33.9645,Succeeded,Complete,False
20,eval-sanitize-10-r1-020,issuer5,x05,5,"[""d05""]",1,20.0,20.0004,20.0188,0.0004,0.0183,201,True,20.0225,20.0477,57.3597,nan,eval-sanitize-10-r1-020,20.0395,0.0207,eval-sanitize-10-r1-020-ggn42,20.0457,0.0062,32.846,12.8003,kind-worker,12.8456,9,8,9,0,0,6,mixed,True,20.0527,12.7933,"0/6 nodes are available: 6 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 6 Preemption is not helpful for scheduling.",34.1934,55.3808,nan,1.3474,21.1874,35.3803,Succeeded,Complete,False
