t_recv,node,sanitizing,lambda_size,lambda
0.0227,kind-control-plane,False,0,[]
0.0241,kind-worker,False,0,[]
0.0255,kind-worker2,False,0,[]
0.0267,kind-worker3,False,0,[]
0.0278,kind-worker4,False,0,[]
0.0296,kind-worker5,False,0,[]
0.0964,kind-worker5,False,1,"[""x10""]"
0.1108,kind-worker5,False,1,"[""x10""]"
1.0873,kind-worker2,False,1,"[""x04""]"
1.0938,kind-worker2,False,1,"[""x04""]"
2.0761,kind-worker4,False,1,"[""x09""]"
2.0852,kind-worker4,False,1,"[""x09""]"
2.7727,kind-worker5,True,1,"[""x10""]"
2.785,kind-worker5,True,1,"[""x10""]"
3.0729,kind-worker,False,1,"[""x02""]"
3.0837,kind-worker,False,1,"[""x02""]"
3.3701,kind-worker4,True,1,"[""x09""]"
3.3823,kind-worker4,True,1,"[""x09""]"
4.1083,kind-worker3,False,1,"[""x09""]"
4.118,kind-worker3,False,1,"[""x09""]"
6.0701,kind-worker3,False,2,"[""x09"", ""x10""]"
6.0803,kind-worker3,False,2,"[""x09"", ""x10""]"
10.0902,kind-worker,False,2,"[""x02"", ""x05""]"
10.1015,kind-worker,False,2,"[""x02"", ""x05""]"
10.5335,kind-worker2,True,1,"[""x04""]"
10.5474,kind-worker2,True,1,"[""x04""]"
12.0512,kind-worker3,False,2,"[""x09"", ""x10""]"
12.3642,kind-worker,True,2,"[""x02"", ""x05""]"
12.3779,kind-worker,True,2,"[""x02"", ""x05""]"
13.7375,kind-worker3,True,2,"[""x09"", ""x10""]"
13.7511,kind-worker3,True,2,"[""x09"", ""x10""]"
22.8607,kind-worker5,True,0,[]
22.8746,kind-worker5,False,0,[]
22.8852,kind-worker5,False,0,[]
22.9004,kind-worker5,False,0,[]
22.9106,kind-worker5,False,1,"[""x03""]"
22.9207,kind-worker5,False,1,"[""x03""]"
22.975,kind-worker5,False,2,"[""x03"", ""x06""]"
22.9857,kind-worker5,False,2,"[""x03"", ""x06""]"
24.0663,kind-worker5,False,3,"[""x03"", ""x04"", ""x06""]"
24.0771,kind-worker5,False,3,"[""x03"", ""x04"", ""x06""]"
30.6475,kind-worker2,True,0,[]
30.6615,kind-worker2,True,0,[]
30.6736,kind-worker2,False,0,[]
30.6854,kind-worker2,False,0,[]
30.7418,kind-worker2,False,1,"[""x09""]"
30.753,kind-worker2,False,1,"[""x09""]"
30.9409,kind-worker2,False,2,"[""x07"", ""x09""]"
30.9536,kind-worker2,False,2,"[""x07"", ""x09""]"
31.3034,kind-worker2,False,3,"[""x07"", ""x09"", ""x10""]"
31.3133,kind-worker2,False,3,"[""x07"", ""x09"", ""x10""]"
32.7648,kind-worker,True,0,[]
32.7773,kind-worker,False,0,[]
32.7864,kind-worker,False,0,[]
32.7958,kind-worker,False,0,[]
32.8711,kind-worker,False,1,"[""x05""]"
32.8814,kind-worker,False,1,"[""x05""]"
32.8912,kind-worker5,True,3,"[""x03"", ""x04"", ""x06""]"
32.8934,kind-worker,False,2,"[""x05"", ""x08""]"
32.9044,kind-worker5,True,3,"[""x03"", ""x04"", ""x06""]"
32.9947,kind-worker,False,2,"[""x05"", ""x08""]"
33.5587,kind-worker4,True,0,[]
33.5747,kind-worker4,False,0,[]
33.5809,kind-worker4,False,0,[]
33.5919,kind-worker4,False,0,[]
33.6909,kind-worker4,False,1,"[""x01""]"
33.7044,kind-worker4,False,1,"[""x01""]"
33.7719,kind-worker4,False,2,"[""x01"", ""x02""]"
33.7821,kind-worker4,False,2,"[""x01"", ""x02""]"
40.7084,kind-worker2,True,3,"[""x07"", ""x09"", ""x10""]"
40.7242,kind-worker2,True,3,"[""x07"", ""x09"", ""x10""]"
42.8404,kind-worker,True,2,"[""x05"", ""x08""]"
42.8548,kind-worker,True,2,"[""x05"", ""x08""]"
43.7395,kind-worker4,True,2,"[""x01"", ""x02""]"
43.7526,kind-worker4,True,2,"[""x01"", ""x02""]"
44.1232,kind-worker3,True,0,[]
44.1381,kind-worker3,True,0,[]
44.1488,kind-worker3,False,0,[]
44.1717,kind-worker3,False,0,[]
44.1879,kind-worker3,False,1,"[""x03""]"
44.1967,kind-worker3,False,1,"[""x03""]"
44.2776,kind-worker3,False,2,"[""x03"", ""x10""]"
44.289,kind-worker3,False,2,"[""x03"", ""x10""]"
47.0705,kind-worker3,False,3,"[""x03"", ""x07"", ""x10""]"
47.0807,kind-worker3,False,3,"[""x03"", ""x07"", ""x10""]"
48.0545,kind-worker3,False,4,"[""x03"", ""x07"", ""x08"", ""x10""]"
48.0651,kind-worker3,False,4,"[""x03"", ""x07"", ""x08"", ""x10""]"
53.3677,kind-worker5,True,0,[]
53.3816,kind-worker5,False,0,[]
53.3921,kind-worker5,False,0,[]
53.4031,kind-worker5,False,0,[]
53.4161,kind-worker5,False,1,"[""x02""]"
53.4314,kind-worker5,False,2,"[""x02"", ""x05""]"
53.4446,kind-worker5,False,2,"[""x02"", ""x05""]"
53.4663,kind-worker5,False,2,"[""x02"", ""x05""]"
54.1743,kind-worker3,True,4,"[""x03"", ""x07"", ""x08"", ""x10""]"
54.1879,kind-worker3,True,4,"[""x03"", ""x07"", ""x08"", ""x10""]"
56.8732,kind-worker,True,2,"[""x05"", ""x08""]"
60.0725,kind-control-plane,False,0,[]
60.0794,kind-worker,True,2,"[""x05"", ""x08""]"
60.0853,kind-worker2,True,3,"[""x07"", ""x09"", ""x10""]"
60.0866,kind-worker3,True,4,"[""x03"", ""x07"", ""x08"", ""x10""]"
60.092,kind-worker4,True,2,"[""x01"", ""x02""]"
60.0972,kind-worker5,False,2,"[""x02"", ""x05""]"
61.2276,kind-worker2,True,0,[]
61.2416,kind-worker2,True,0,[]
61.2599,kind-worker2,False,0,[]
61.2722,kind-worker2,False,0,[]
61.4003,kind-worker2,False,1,"[""x04""]"
61.4068,kind-worker2,False,1,"[""x04""]"
61.4659,kind-worker2,False,2,"[""x03"", ""x04""]"
61.4753,kind-worker2,False,2,"[""x03"", ""x04""]"
63.4736,kind-worker5,True,2,"[""x02"", ""x05""]"
63.486,kind-worker5,True,2,"[""x02"", ""x05""]"
64.0,kind-worker4,True,0,[]
64.0172,kind-worker4,False,0,[]
64.0266,kind-worker4,False,0,[]
64.0405,kind-worker4,False,0,[]
64.0672,kind-worker4,False,1,"[""x07""]"
64.0761,kind-worker4,False,1,"[""x07""]"
64.2372,kind-worker4,False,2,"[""x07"", ""x09""]"
64.2465,kind-worker4,False,2,"[""x07"", ""x09""]"
66.1528,kind-worker4,False,3,"[""x07"", ""x09"", ""x10""]"
66.1612,kind-worker4,False,3,"[""x07"", ""x09"", ""x10""]"
71.288,kind-worker2,True,2,"[""x03"", ""x04""]"
71.3023,kind-worker2,True,2,"[""x03"", ""x04""]"
73.6219,kind-worker,True,0,[]
73.6869,kind-worker,True,0,[]
73.6935,kind-worker,False,0,[]
73.7518,kind-worker,False,0,[]
73.8229,kind-worker,False,1,"[""x08""]"
73.8809,kind-worker,False,1,"[""x08""]"
73.9931,kind-worker,False,2,"[""x05"", ""x08""]"
74.0342,kind-worker,False,2,"[""x05"", ""x08""]"
74.0582,kind-worker4,True,3,"[""x07"", ""x09"", ""x10""]"
74.0749,kind-worker4,True,3,"[""x07"", ""x09"", ""x10""]"
74.5673,kind-worker3,True,0,[]
74.5801,kind-worker3,False,0,[]
74.5911,kind-worker3,False,0,[]
74.6042,kind-worker3,False,0,[]
74.617,kind-worker3,False,1,"[""x02""]"
74.6301,kind-worker3,False,1,"[""x02""]"
83.7164,kind-worker,True,2,"[""x05"", ""x08""]"
83.7294,kind-worker,True,2,"[""x05"", ""x08""]"
84.2416,kind-worker5,True,0,[]
84.2717,kind-worker5,False,0,[]
84.2814,kind-worker5,False,0,[]
84.3253,kind-worker5,False,1,"[""x10""]"
84.475,kind-worker5,False,1,"[""x10""]"
84.4867,kind-worker5,False,1,"[""x10""]"
84.5712,kind-worker5,False,2,"[""x09"", ""x10""]"
84.5825,kind-worker5,False,2,"[""x09"", ""x10""]"
84.602,kind-worker3,True,1,"[""x02""]"
84.615,kind-worker3,True,1,"[""x02""]"
94.0619,kind-worker5,False,3,"[""x07"", ""x09"", ""x10""]"
94.0739,kind-worker5,False,3,"[""x07"", ""x09"", ""x10""]"
94.5337,kind-worker5,True,3,"[""x07"", ""x09"", ""x10""]"
94.5485,kind-worker5,True,3,"[""x07"", ""x09"", ""x10""]"
94.7509,kind-worker4,True,0,[]
94.8865,kind-worker4,True,0,[]
94.9849,kind-worker4,False,0,[]
95.0031,kind-worker4,False,0,[]
95.0203,kind-worker4,False,1,"[""x06""]"
95.1064,kind-worker4,False,2,"[""x04"", ""x06""]"
95.1471,kind-worker4,False,2,"[""x04"", ""x06""]"
95.1615,kind-worker4,False,2,"[""x04"", ""x06""]"
95.3931,kind-worker4,False,3,"[""x03"", ""x04"", ""x06""]"
95.4028,kind-worker4,False,3,"[""x03"", ""x04"", ""x06""]"
101.7674,kind-worker2,True,0,[]
101.7809,kind-worker2,False,0,[]
101.7901,kind-worker2,False,0,[]
101.9416,kind-worker2,False,0,[]
101.9525,kind-worker2,False,1,"[""x08""]"
101.9627,kind-worker2,False,1,"[""x08""]"
101.976,kind-worker2,False,2,"[""x08"", ""x10""]"
101.987,kind-worker2,False,2,"[""x08"", ""x10""]"
104.4825,kind-worker,True,0,[]
104.5013,kind-worker,True,0,[]
104.5131,kind-worker,False,0,[]
104.5257,kind-worker,False,0,[]
104.6837,kind-worker,False,1,"[""x02""]"
104.7005,kind-worker,False,1,"[""x02""]"
104.7254,kind-worker,False,2,"[""x01"", ""x02""]"
104.735,kind-worker,False,2,"[""x01"", ""x02""]"
104.752,kind-worker,False,3,"[""x01"", ""x02"", ""x05""]"
104.762,kind-worker,False,3,"[""x01"", ""x02"", ""x05""]"
