t_recv,node,sanitizing,lambda_size,lambda
0.023,kind-control-plane,False,0,[]
0.025,kind-worker,False,0,[]
0.0264,kind-worker2,False,0,[]
0.0277,kind-worker3,False,0,[]
0.0289,kind-worker4,False,0,[]
0.0303,kind-worker5,False,0,[]
0.1043,kind-worker2,False,1,"[""x03""]"
0.1175,kind-worker2,False,1,"[""x03""]"
1.1773,kind-worker3,False,1,"[""x07""]"
1.1893,kind-worker3,False,1,"[""x07""]"
2.0761,kind-worker4,False,1,"[""x05""]"
2.0873,kind-worker4,False,1,"[""x05""]"
3.131,kind-worker5,False,1,"[""x04""]"
3.1402,kind-worker5,False,1,"[""x04""]"
5.0766,kind-worker,False,1,"[""x06""]"
5.0866,kind-worker,False,1,"[""x06""]"
5.1908,kind-worker5,True,1,"[""x04""]"
5.2031,kind-worker5,True,1,"[""x04""]"
6.0949,kind-worker2,False,2,"[""x03"", ""x09""]"
6.1045,kind-worker2,False,2,"[""x03"", ""x09""]"
7.2481,kind-worker3,False,2,"[""x07"", ""x10""]"
7.2593,kind-worker3,False,2,"[""x07"", ""x10""]"
12.0798,kind-worker4,False,2,"[""x05"", ""x09""]"
12.0905,kind-worker4,False,2,"[""x05"", ""x09""]"
12.3335,kind-worker3,True,2,"[""x07"", ""x10""]"
12.3469,kind-worker3,True,2,"[""x07"", ""x10""]"
13.7244,kind-worker2,True,2,"[""x03"", ""x09""]"
13.7383,kind-worker2,True,2,"[""x03"", ""x09""]"
21.5541,kind-worker4,True,2,"[""x05"", ""x09""]"
21.57,kind-worker4,True,2,"[""x05"", ""x09""]"
24.5124,kind-worker,True,1,"[""x06""]"
24.5257,kind-worker,True,1,"[""x06""]"
41.7526,kind-worker4,True,0,[]
41.7883,kind-worker4,False,0,[]
41.799,kind-worker4,False,0,[]
41.8263,kind-worker4,False,1,"[""x08""]"
41.8482,kind-worker4,False,1,"[""x08""]"
41.8597,kind-worker4,False,1,"[""x08""]"
41.8724,kind-worker4,False,2,"[""x01"", ""x08""]"
41.8854,kind-worker4,False,2,"[""x01"", ""x08""]"
44.6941,kind-worker,True,0,[]
44.7082,kind-worker,True,0,[]
44.7164,kind-worker,False,0,[]
44.7294,kind-worker,False,0,[]
44.7918,kind-worker,False,1,"[""x03""]"
44.8033,kind-worker,False,1,"[""x03""]"
45.0105,kind-worker,False,2,"[""x03"", ""x09""]"
45.0205,kind-worker,False,2,"[""x03"", ""x09""]"
45.3527,kind-worker5,True,0,[]
45.3676,kind-worker5,False,0,[]
45.377,kind-worker5,False,0,[]
45.3905,kind-worker5,False,0,[]
45.3996,kind-worker5,False,1,"[""x10""]"
45.454,kind-worker5,False,1,"[""x10""]"
45.5118,kind-worker5,False,2,"[""x05"", ""x10""]"
45.5252,kind-worker5,False,2,"[""x05"", ""x10""]"
50.9014,kind-worker,False,2,"[""x03"", ""x09""]"
52.6691,kind-worker3,True,0,[]
52.6894,kind-worker3,False,0,[]
52.6992,kind-worker3,False,0,[]
52.7089,kind-worker3,False,0,[]
52.8573,kind-worker3,False,1,"[""x02""]"
52.8671,kind-worker3,False,1,"[""x02""]"
54.0588,kind-worker2,True,0,[]
54.0713,kind-worker2,False,0,[]
54.0824,kind-worker2,False,0,[]
54.0955,kind-worker2,False,0,[]
54.2764,kind-worker2,False,1,"[""x04""]"
54.286,kind-worker2,False,1,"[""x04""]"
60.0293,kind-control-plane,False,0,[]
