t_recv,node,sanitizing,lambda_size,lambda
0.0245,kind-control-plane,False,0,[]
0.0259,kind-worker,False,0,[]
0.0273,kind-worker2,False,0,[]
0.0286,kind-worker3,False,0,[]
0.0298,kind-worker4,False,0,[]
0.0312,kind-worker5,False,0,[]
0.1002,kind-worker2,False,1,"[""x06""]"
0.1123,kind-worker2,False,1,"[""x06""]"
1.0753,kind-worker2,False,2,"[""x06"", ""x10""]"
1.0849,kind-worker2,False,2,"[""x06"", ""x10""]"
2.0735,kind-worker3,False,1,"[""x08""]"
2.085,kind-worker3,False,1,"[""x08""]"
3.0703,kind-worker4,False,1,"[""x04""]"
3.0806,kind-worker4,False,1,"[""x04""]"
4.0687,kind-worker2,False,3,"[""x06"", ""x07"", ""x10""]"
4.0786,kind-worker2,False,3,"[""x06"", ""x07"", ""x10""]"
5.0717,kind-worker3,False,2,"[""x07"", ""x08""]"
5.0816,kind-worker3,False,2,"[""x07"", ""x08""]"
6.0689,kind-worker4,False,2,"[""x04"", ""x08""]"
6.0788,kind-worker4,False,2,"[""x04"", ""x08""]"
7.0757,kind-worker5,False,1,"[""x01""]"
7.0859,kind-worker5,False,1,"[""x01""]"
8.1498,kind-worker3,False,3,"[""x07"", ""x08"", ""x10""]"
8.1596,kind-worker3,False,3,"[""x07"", ""x08"", ""x10""]"
9.0818,kind-worker,False,1,"[""x03""]"
9.0923,kind-worker,False,1,"[""x03""]"
11.1594,kind-worker5,False,2,"[""x01"", ""x09""]"
11.1688,kind-worker5,False,2,"[""x01"", ""x09""]"
13.3018,kind-worker2,True,3,"[""x06"", ""x07"", ""x10""]"
13.3142,kind-worker2,True,3,"[""x06"", ""x07"", ""x10""]"
14.1045,kind-worker3,True,3,"[""x07"", ""x08"", ""x10""]"
14.1181,kind-worker3,True,3,"[""x07"", ""x08"", ""x10""]"
16.1162,kind-worker5,False,3,"[""x01"", ""x03"", ""x09""]"
16.1257,kind-worker5,False,3,"[""x01"", ""x03"", ""x09""]"
