t_recv,node,sanitizing,lambda_size,lambda
0.02,kind-control-plane,False,0,[]
0.0237,kind-worker,False,0,[]
0.0255,kind-worker2,False,0,[]
0.0273,kind-worker3,False,0,[]
0.0288,kind-worker4,False,0,[]
0.0305,kind-worker5,False,0,[]
0.0845,kind-worker2,False,1,"[""x08""]"
0.0978,kind-worker2,False,1,"[""x08""]"
1.1678,kind-worker5,False,1,"[""x05""]"
1.1753,kind-worker5,False,1,"[""x05""]"
2.0812,kind-worker,False,1,"[""x09""]"
2.0871,kind-worker,False,1,"[""x09""]"
2.3176,kind-worker2,True,1,"[""x08""]"
2.3674,kind-worker2,True,1,"[""x08""]"
3.0795,kind-worker,False,2,"[""x06"", ""x09""]"
3.089,kind-worker,False,2,"[""x06"", ""x09""]"
4.0766,kind-worker5,False,2,"[""x03"", ""x05""]"
4.086,kind-worker5,False,2,"[""x03"", ""x05""]"
5.0733,kind-worker5,False,3,"[""x03"", ""x05"", ""x07""]"
5.083,kind-worker5,False,3,"[""x03"", ""x05"", ""x07""]"
6.0692,kind-worker,False,3,"[""x01"", ""x06"", ""x09""]"
6.0792,kind-worker,False,3,"[""x01"", ""x06"", ""x09""]"
6.1127,kind-worker5,True,3,"[""x03"", ""x05"", ""x07""]"
6.1265,kind-worker5,True,3,"[""x03"", ""x05"", ""x07""]"
8.0714,kind-worker4,False,1,"[""x08""]"
8.0818,kind-worker4,False,1,"[""x08""]"
9.0685,kind-worker,False,4,"[""x01"", ""x05"", ""x06"", ""x09""]"
9.0829,kind-worker,False,4,"[""x01"", ""x05"", ""x06"", ""x09""]"
9.0918,kind-worker,True,4,"[""x01"", ""x05"", ""x06"", ""x09""]"
9.1081,kind-worker,True,4,"[""x01"", ""x05"", ""x06"", ""x09""]"
9.3804,kind-worker4,True,1,"[""x08""]"
9.3937,kind-worker4,True,1,"[""x08""]"
10.0652,kind-worker3,False,1,"[""x08""]"
10.073,kind-worker3,False,1,"[""x08""]"
11.0591,kind-worker3,False,2,"[""x08"", ""x10""]"
