task_id,name,issuer,context,context_degree,datasets,replica,t_submit_planned,t_submit_start,t_submit_end,submit_jitter_s,admission_s,admission_status,admitted,t_tr_pending,t_tr_scheduled,t_tr_complete,t_tr_failed,job_name,t_job_seen,translation_s,pod_name,t_pod_seen,pod_creation_s,t_pod_scheduled,scheduling_s,node,latency_s,n_failed_attempts,n_attempts_wall,n_attempts_taint,n_attempts_other,nodes_wall_first,nodes_taint_first,block_cause,blocked,t_first_rejection,wait_s,first_rejection_msg,t_pod_running,t_pod_succeeded,t_pod_failed,startup_s,execution_s,completion_s,final_phase,tr_final_phase,timed_out
0,eval-sanitize-35-r1-000,issuer5,x05,4,"[""d05""]",1,0.0,0.0035,0.0391,0.0035,0.0356,201,True,0.0459,0.0702,14.4695,nan,eval-sanitize-35-r1-000,0.0653,0.0261,eval-sanitize-35-r1-000-clwjf,0.0755,0.0102,0.0914,0.0159,kind-worker3,0.0879,0,0,0,0,0,0,none,False,nan,nan,,1.4079,12.5698,nan,1.3166,11.1619,12.5663,Succeeded,Complete,False
1,eval-sanitize-35-r1-001,issuer5,x05,4,"[""d05""]",1,1.0,1.0002,1.0083,0.0002,0.0081,201,True,1.0118,1.0344,15.6181,nan,eval-sanitize-35-r1-001,1.0289,0.0206,eval-sanitize-35-r1-001-96bfx,1.0378,0.0089,1.0561,0.0183,kind-worker5,0.0559,0,0,0,0,0,0,none,False,nan,nan,,2.5522,13.6662,nan,1.496,11.114,12.666,Succeeded,Complete,False
2,eval-sanitize-35-r1-002,issuer3,x03,3,"[""d03""]",1,2.0,2.0001,2.0145,0.0001,0.0144,201,True,2.0195,2.0445,16.3923,nan,eval-sanitize-35-r1-002,2.0365,0.022,eval-sanitize-35-r1-002-hvbn4,2.0453,0.0088,2.0637,0.0184,kind-worker,0.0636,0,0,0,0,0,0,none,False,nan,nan,,3.3321,14.4458,nan,1.2684,11.1137,12.4457,Succeeded,Complete,False
3,eval-sanitize-35-r1-003,issuer4,x04,5,"[""d04""]",1,3.0,3.0005,3.0197,0.0005,0.0193,201,True,3.0236,3.1032,17.475,nan,eval-sanitize-35-r1-003,3.0987,0.0789,eval-sanitize-35-r1-003-bdzwj,3.1067,0.008,3.1276,0.0209,kind-worker3,0.1271,0,0,0,0,0,0,none,False,nan,nan,,4.5166,15.5234,nan,1.3891,11.0068,12.523,Succeeded,Complete,False
4,eval-sanitize-35-r1-004,issuer3,x03,3,"[""d03""]",1,4.0,4.0003,4.0222,0.0003,0.0219,201,True,4.0274,4.0492,18.8139,nan,eval-sanitize-35-r1-004,4.0418,0.0196,eval-sanitize-35-r1-004-n8fqm,4.0479,0.0061,4.07,0.0221,kind-worker2,0.0696,0,0,0,0,0,0,none,False,nan,nan,,5.775,16.8584,nan,1.705,11.0834,12.8581,Succeeded,Complete,False
5,eval-sanitize-35-r1-005,issuer4,x04,5,"[""d04""]",1,5.0,5.0001,5.0234,0.0001,0.0232,201,True,5.0271,5.05,19.6324,nan,eval-sanitize-35-r1-005,5.043,0.0196,eval-sanitize-35-r1-005-6k8pc,5.0485,0.0056,5.1561,0.1076,kind-worker5,0.156,0,0,0,0,0,0,none,False,nan,nan,,6.5631,17.7177,nan,1.407,11.1546,12.7175,Succeeded,Complete,False
6,eval-sanitize-35-r1-006,issuer3,x03,3,"[""d03""]",1,6.0,6.0,6.026,0.0,0.026,201,True,6.0314,6.0555,20.6245,nan,eval-sanitize-35-r1-006,6.0475,0.0215,eval-sanitize-35-r1-006-r4f4p,6.0582,0.0107,6.1611,0.1029,kind-worker4,0.1611,0,0,0,0,0,0,none,False,nan,nan,,7.5616,18.801,nan,1.4005,11.2394,12.801,Succeeded,Complete,False
7,eval-sanitize-35-r1-007,issuer3,x03,3,"[""d03""]",1,7.0,7.0003,7.0135,0.0003,0.0132,201,True,7.0174,7.038,21.4075,nan,eval-sanitize-35-r1-007,7.0336,0.0201,eval-sanitize-35-r1-007-csmbw,7.0415,0.0078,7.1603,0.1188,kind-worker,0.16,0,0,0,0,0,0,none,False,nan,nan,,8.3456,19.4578,nan,1.1853,11.1122,12.4574,Succeeded,Complete,False
8,eval-sanitize-35-r1-008,issuer2,x02,4,"[""d02""]",1,8.0,8.0002,8.0187,0.0002,0.0185,201,True,8.0223,8.0418,22.4859,nan,eval-sanitize-35-r1-008,8.0377,0.019,eval-sanitize-35-r1-008-rvwkn,8.045,0.0074,8.1536,0.1086,kind-worker3,0.1534,0,0,0,0,0,0,none,False,nan,nan,,9.4229,20.6177,nan,1.2693,11.1948,12.6175,Succeeded,Complete,False
9,eval-sanitize-35-r1-009,issuer9,x09,4,"[""d09""]",1,9.0,9.0004,9.0132,0.0004,0.0127,201,True,9.0169,9.0406,23.4178,nan,eval-sanitize-35-r1-009,9.0336,0.0205,eval-sanitize-35-r1-009-zv96w,9.0405,0.0069,9.0959,0.0554,kind-worker,0.0955,0,0,0,0,0,0,none,False,nan,nan,,10.3492,21.6476,nan,1.2533,11.2984,12.6472,Succeeded,Complete,False
