t_recv,kind,type,name,detail
0.02,Node,ADDED,kind-control-plane,taints=1
0.0214,Node,ADDED,kind-worker,taints=0
0.0226,Node,ADDED,kind-worker2,taints=0
0.0239,Node,ADDED,kind-worker3,taints=0
0.025,Node,ADDED,kind-worker4,taints=0
0.0266,Node,ADDED,kind-worker5,taints=0
0.0392,TaskRequest,ADDED,eval-conflicts-rho060-r3-000,phase=None job=None
0.0431,TaskRequest,MODIFIED,eval-conflicts-rho060-r3-000,phase=Pending job=None
0.0516,Event,ADDED,eval-conflicts-rho040-r0-018-67fqd.18d52f2ac14f61ce,"reason=FailedScheduling count=None msg=0/6 nodes are available: 3 c_wall violated: 1 conflicting context pair(s) with node memory, 3 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 3 No preemption victims found for incoming pod, 3 Preemption is not helpful for scheduling."
0.0525,Event,ADDED,eval-conflicts-rho040-r0-018-67fqd.18d52f2ba3994628,"reason=FailedScheduling count=None msg=0/6 nodes are available: 2 c_wall violated: 1 conflicting context pair(s) with node memory, 4 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 2 No preemption victims found for incoming pod, 4 Preemption is not helpful for scheduling."
0.0531,Event,ADDED,eval-conflicts-rho040-r0-018-67fqd.18d52f2bbfc0e743,"reason=FailedScheduling count=None msg=0/6 nodes are available: 1 c_wall violated: 1 conflicting context pair(s) with node memory, 5 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 1 No preemption victims found for incoming pod, 5 Preemption is not helpful for scheduling."
0.0535,Event,ADDED,eval-conflicts-rho040-r0-022-lwdfj.18d52f2baf663e1b,"reason=FailedScheduling count=None msg=0/6 nodes are available: 1 c_wall violated: 1 conflicting context pair(s) with node memory, 1 c_wall violated: 2 conflicting context pair(s) with node memory, 4 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 2 No preemption victims found for incoming pod, 4 Preemption is not helpful for scheduling."
0.0541,Event,ADDED,eval-conflicts-rho040-r0-022-lwdfj.18d52f2bbff2100c,"reason=FailedScheduling count=None msg=0/6 nodes are available: 1 c_wall violated: 1 conflicting context pair(s) with node memory, 5 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 1 No preemption victims found for incoming pod, 5 Preemption is not helpful for scheduling."
0.0543,Event,ADDED,eval-conflicts-rho040-r0-023-dzxw6.18d52f2d310db7f2,"reason=FailedScheduling count=None msg=0/6 nodes are available: 1 c_wall violated: 3 conflicting context pair(s) with node memory, 5 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 1 No preemption victims found for incoming pod, 5 Preemption is not helpful for scheduling."
0.0548,Event,ADDED,eval-conflicts-rho040-r0-027-pd82v.18d52f2d2dfea16a,"reason=FailedScheduling count=None msg=0/6 nodes are available: 1 c_wall violated: 1 conflicting context pair(s) with node memory, 5 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 1 No preemption victims found for incoming pod, 5 Preemption is not helpful for scheduling."
0.055,Event,ADDED,eval-conflicts-rho040-r0-028-qmxft.18d52f2d2e31ecf5,"reason=FailedScheduling count=None msg=0/6 nodes are available: 1 c_wall violated: 3 conflicting context pair(s) with node memory, 5 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 1 No preemption victims found for incoming pod, 5 Preemption is not helpful for scheduling."
0.0552,Event,ADDED,eval-conflicts-rho040-r0-032-fd9md.18d52f2e00d5bc26,"reason=FailedScheduling count=None msg=0/6 nodes are available: 1 c_wall violated: 3 conflicting context pair(s) with node memory, 5 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 1 No preemption victims found for incoming pod, 5 Preemption is not helpful for scheduling."
0.0556,Event,ADDED,eval-conflicts-rho040-r0-033-x2jf4.18d52f2e414f639a,"reason=FailedScheduling count=None msg=0/6 nodes are available: 1 c_wall violated: 3 conflicting context pair(s) with node memory, 5 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 1 No preemption victims found for incoming pod, 5 Preemption is not helpful for scheduling."
0.0558,Event,ADDED,eval-conflicts-rho040-r0-035-vfln2.18d52f2eba1657b6,"reason=FailedScheduling count=None msg=0/6 nodes are available: 1 c_wall violated: 1 conflicting context pair(s) with node memory, 5 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 1 No preemption victims found for incoming pod, 5 Preemption is not helpful for scheduling."
0.056,Event,ADDED,eval-conflicts-rho040-r0-037-hjmnr.18d52f2f2df0a103,"reason=FailedScheduling count=None msg=0/6 nodes are available: 1 c_wall violated: 3 conflicting context pair(s) with node memory, 5 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 1 No preemption victims found for incoming pod, 5 Preemption is not helpful for scheduling."
