task_id,name,issuer,context,context_degree,datasets,replica,t_submit_planned,t_submit_start,t_submit_end,submit_jitter_s,admission_s,admission_status,admitted,t_tr_pending,t_tr_scheduled,t_tr_complete,t_tr_failed,job_name,t_job_seen,translation_s,pod_name,t_pod_seen,pod_creation_s,t_pod_scheduled,scheduling_s,node,latency_s,n_failed_attempts,n_attempts_wall,n_attempts_taint,n_attempts_other,nodes_wall_first,nodes_taint_first,block_cause,blocked,t_first_rejection,wait_s,first_rejection_msg,t_pod_running,t_pod_succeeded,t_pod_failed,startup_s,execution_s,completion_s,final_phase,tr_final_phase,timed_out
0,eval-sanitize-2-r0-000,issuer8,x08,5,"[""d08""]",0,0.0,0.0029,0.0459,0.0029,0.043,201,True,0.0496,0.0733,24.3121,nan,eval-sanitize-2-r0-000,0.0682,0.0224,eval-sanitize-2-r0-000-jp5j4,0.0798,0.0116,0.0931,0.0133,kind-worker3,0.0902,0,0,0,0,0,0,none,False,nan,nan,,1.2107,22.4115,nan,1.1176,21.2008,22.4086,Succeeded,Complete,False
1,eval-sanitize-2-r0-001,issuer2,x02,6,"[""d02""]",0,1.0,1.0011,1.0186,0.0011,0.0175,201,True,1.0197,1.0469,25.3241,nan,eval-sanitize-2-r0-001,1.0364,0.0178,eval-sanitize-2-r0-001-j5dk2,1.0555,0.0191,1.0646,0.0091,kind-worker,0.0635,0,0,0,0,0,0,none,False,nan,nan,,2.228,23.4706,nan,1.1635,21.2425,22.4695,Succeeded,Complete,False
2,eval-sanitize-2-r0-002,issuer1,x01,2,"[""d01""]",0,2.0,2.008,2.1086,0.008,0.1006,201,True,2.1145,2.1322,26.3152,nan,eval-sanitize-2-r0-002,2.1295,0.0209,eval-sanitize-2-r0-002-8l6zz,2.1369,0.0074,2.1538,0.0169,kind-worker,0.1458,0,0,0,0,0,0,none,False,nan,nan,,3.2988,24.4373,nan,1.1449,21.1385,22.4292,Succeeded,Complete,False
3,eval-sanitize-2-r0-003,issuer2,x02,6,"[""d02""]",0,3.0,3.0007,3.0191,0.0007,0.0183,201,True,3.0295,3.0457,27.6215,nan,eval-sanitize-2-r0-003,3.0407,0.0217,eval-sanitize-2-r0-003-gklt4,3.0495,0.0088,3.0571,0.0076,kind-worker5,0.0564,0,0,0,0,0,0,none,False,nan,nan,,4.4924,25.6614,nan,1.4354,21.1689,22.6606,Succeeded,Complete,False
4,eval-sanitize-2-r0-004,issuer10,x10,5,"[""d10""]",0,4.0,4.0098,4.0259,0.0098,0.0161,201,True,4.0277,4.0479,27.076,nan,eval-sanitize-2-r0-004,4.0428,0.0168,eval-sanitize-2-r0-004-khrjx,4.0507,0.0079,4.0638,0.0132,kind-worker2,0.054,0,0,0,0,0,0,none,False,nan,nan,,5.8779,26.0025,nan,1.8141,20.1246,21.9927,Succeeded,Complete,False
5,eval-sanitize-2-r0-005,issuer1,x01,2,"[""d01""]",0,5.0,5.0005,5.0108,0.0005,0.0103,201,True,5.0146,5.0398,29.0403,nan,eval-sanitize-2-r0-005,5.0305,0.0198,eval-sanitize-2-r0-005-s9vjp,5.0381,0.0075,5.0446,0.0065,kind-worker4,0.0441,0,0,0,0,0,0,none,False,nan,nan,,5.9402,27.1437,nan,0.8956,21.2035,22.1432,Succeeded,Complete,False
6,eval-sanitize-2-r0-006,issuer2,x02,6,"[""d02""]",0,6.0,6.0002,6.0077,0.0002,0.0075,201,True,6.0112,6.0338,30.0387,nan,eval-sanitize-2-r0-006,6.0269,0.0192,eval-sanitize-2-r0-006-qtj8n,6.0336,0.0068,6.042,0.0083,kind-worker4,0.0417,0,0,0,0,0,0,none,False,nan,nan,,6.9317,28.0504,nan,0.8897,21.1187,22.0502,Succeeded,Complete,False
7,eval-sanitize-2-r0-007,issuer2,x02,6,"[""d02""]",0,7.0,7.0001,7.0071,0.0001,0.007,201,True,7.0556,7.0742,47.5181,nan,eval-sanitize-2-r0-007,7.0711,0.0639,eval-sanitize-2-r0-007-s2bcl,7.0773,0.0063,23.6306,16.5532,kind-worker3,16.6305,1,0,1,0,0,6,taint,True,7.0839,16.5466,"0/6 nodes are available: 6 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 6 Preemption is not helpful for scheduling.",25.2946,46.6944,nan,1.664,21.3998,39.6943,Succeeded,Complete,False
8,eval-sanitize-2-r0-008,issuer6,x06,3,"[""d06""]",0,8.0,8.0003,8.0137,0.0003,0.0134,201,True,8.0728,8.0984,52.7762,nan,eval-sanitize-2-r0-008,8.0907,0.0769,eval-sanitize-2-r0-008-2wh5v,8.0972,0.0065,25.9207,17.8235,kind-worker,17.9204,4,3,4,0,0,6,mixed,True,8.1035,17.8173,"0/6 nodes are available: 6 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 6 Preemption is not helpful for scheduling.",27.2797,48.5946,nan,1.3589,21.3149,40.5943,Succeeded,Complete,False
9,eval-sanitize-2-r0-009,issuer4,x04,6,"[""d04""]",0,9.0,9.0003,9.0169,0.0003,0.0166,201,True,9.0223,9.0451,55.3865,nan,eval-sanitize-2-r0-009,9.0386,0.0217,eval-sanitize-2-r0-009-hkgsg,9.0441,0.0055,29.2624,20.2184,kind-worker4,20.2621,11,10,11,0,0,6,mixed,True,9.0498,20.2126,"0/6 nodes are available: 6 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 6 Preemption is not helpful for scheduling.",29.9761,51.2437,nan,0.7137,21.2675,42.2434,Succeeded,Complete,False
