task_id,name,issuer,context,context_degree,datasets,replica,t_submit_planned,t_submit_start,t_submit_end,submit_jitter_s,admission_s,admission_status,admitted,t_tr_pending,t_tr_scheduled,t_tr_complete,t_tr_failed,job_name,t_job_seen,translation_s,pod_name,t_pod_seen,pod_creation_s,t_pod_scheduled,scheduling_s,node,latency_s,n_failed_attempts,n_attempts_wall,n_attempts_taint,n_attempts_other,nodes_wall_first,nodes_taint_first,block_cause,blocked,t_first_rejection,wait_s,first_rejection_msg,t_pod_running,t_pod_succeeded,t_pod_failed,startup_s,execution_s,completion_s,final_phase,tr_final_phase,timed_out
0,eval-sanitize-20-r0-000,issuer10,x10,4,"[""d10""]",0,0.0,0.0036,0.0397,0.0036,0.0361,201,True,0.0461,0.0692,13.7622,nan,eval-sanitize-20-r0-000,0.0642,0.0246,eval-sanitize-20-r0-000-jg679,0.0757,0.0115,0.0964,0.0207,kind-worker5,0.0928,0,0,0,0,0,0,none,False,nan,nan,,0.706,11.8187,nan,0.6096,11.1127,11.8151,Succeeded,Complete,False
1,eval-sanitize-20-r0-001,issuer1,x01,4,"[""d01""]",0,1.0,1.0003,1.0154,0.0003,0.0151,201,True,1.0199,1.0446,15.1846,nan,eval-sanitize-20-r0-001,1.0386,0.0232,eval-sanitize-20-r0-001-d2nvh,1.047,0.0084,1.066,0.019,kind-worker3,0.0657,0,0,0,0,0,0,none,False,nan,nan,,2.125,13.2399,nan,1.059,11.1149,12.2396,Succeeded,Complete,False
2,eval-sanitize-20-r0-002,issuer7,x07,5,"[""d07""]",0,2.0,2.0004,2.0163,0.0004,0.0159,201,True,2.0253,2.0504,16.1414,nan,eval-sanitize-20-r0-002,2.043,0.0267,eval-sanitize-20-r0-002-q96k2,2.0502,0.0072,2.0704,0.0202,kind-worker,0.07,0,0,0,0,0,0,none,False,nan,nan,,3.074,14.2829,nan,1.0037,11.2088,12.2825,Succeeded,Complete,False
3,eval-sanitize-20-r0-003,issuer8,x08,6,"[""d08""]",0,3.0,3.0004,3.0141,0.0004,0.0137,201,True,3.0186,3.0421,16.7747,nan,eval-sanitize-20-r0-003,3.0367,0.0225,eval-sanitize-20-r0-003-48wrn,3.0454,0.0088,3.0646,0.0192,kind-worker5,0.0642,0,0,0,0,0,0,none,False,nan,nan,,3.7115,14.8267,nan,0.6469,11.1152,11.8264,Succeeded,Complete,False
4,eval-sanitize-20-r0-004,issuer10,x10,4,"[""d10""]",0,4.0,4.0006,4.0108,0.0006,0.0102,201,True,4.0147,4.0373,17.7888,nan,eval-sanitize-20-r0-004,4.0325,0.0217,eval-sanitize-20-r0-004-6h9f8,4.041,0.0085,4.0646,0.0236,kind-worker5,0.064,0,0,0,0,0,0,none,False,nan,nan,,4.714,15.834,nan,0.6494,11.12,11.8334,Succeeded,Complete,False
5,eval-sanitize-20-r0-005,issuer1,x01,4,"[""d01""]",0,5.0,5.0002,5.0082,0.0002,0.008,201,True,5.0121,5.034,19.1999,nan,eval-sanitize-20-r0-005,5.0293,0.0211,eval-sanitize-20-r0-005-p9pcb,5.038,0.0087,5.057,0.019,kind-worker3,0.0568,0,0,0,0,0,0,none,False,nan,nan,,6.132,17.2475,nan,1.075,11.1155,12.2472,Succeeded,Complete,False
6,eval-sanitize-20-r0-006,issuer4,x04,4,"[""d04""]",0,6.0,6.0003,6.0135,0.0003,0.0132,201,True,6.0179,6.0425,20.5974,nan,eval-sanitize-20-r0-006,6.0343,0.0208,eval-sanitize-20-r0-006-ppwvx,6.0415,0.0072,6.0684,0.0269,kind-worker4,0.0681,0,0,0,0,0,0,none,False,nan,nan,,7.5374,18.6481,nan,1.469,11.1107,12.6478,Succeeded,Complete,False
7,eval-sanitize-20-r0-007,issuer8,x08,6,"[""d08""]",0,7.0,7.0002,7.0124,0.0002,0.0122,201,True,7.0164,7.0428,20.7789,nan,eval-sanitize-20-r0-007,7.0351,0.0227,eval-sanitize-20-r0-007-4g6pt,7.0413,0.0062,7.067,0.0257,kind-worker2,0.0668,0,0,0,0,0,0,none,False,nan,nan,,7.7178,18.8388,nan,0.6508,11.1211,11.8386,Succeeded,Complete,False
8,eval-sanitize-20-r0-008,issuer8,x08,6,"[""d08""]",0,8.0,8.0004,8.0098,0.0004,0.0094,201,True,8.0139,8.0425,22.6107,nan,eval-sanitize-20-r0-008,8.0334,0.0236,eval-sanitize-20-r0-008-hmcww,8.0423,0.0089,8.1541,0.1118,kind-worker4,0.1537,0,0,0,0,0,0,none,False,nan,nan,,9.5412,20.6543,nan,1.3871,11.1132,12.654,Succeeded,Complete,False
9,eval-sanitize-20-r0-009,issuer5,x05,5,"[""d05""]",0,9.0,9.0002,9.0198,0.0002,0.0196,201,True,9.0243,9.0476,23.154,nan,eval-sanitize-20-r0-009,9.0407,0.0208,eval-sanitize-20-r0-009-mgjls,9.0487,0.0081,9.2507,0.2019,kind-worker,0.2505,0,0,0,0,0,0,none,False,nan,nan,,10.0892,21.2467,nan,0.8385,11.1576,12.2465,Succeeded,Complete,False
