t_recv,node,sanitizing,lambda_size,lambda
0.0211,kind-control-plane,False,0,[]
0.025,kind-worker,False,0,[]
0.0265,kind-worker2,False,0,[]
0.0279,kind-worker3,False,0,[]
0.0292,kind-worker4,False,0,[]
0.0306,kind-worker5,False,0,[]
0.1053,kind-worker5,False,1,"[""x10""]"
0.1197,kind-worker5,False,1,"[""x10""]"
1.0783,kind-worker3,False,1,"[""x01""]"
1.0899,kind-worker3,False,1,"[""x01""]"
2.0836,kind-worker,False,1,"[""x07""]"
2.0957,kind-worker,False,1,"[""x07""]"
3.0768,kind-worker5,False,2,"[""x08"", ""x10""]"
3.0884,kind-worker5,False,2,"[""x08"", ""x10""]"
6.0798,kind-worker4,False,1,"[""x04""]"
6.0901,kind-worker4,False,1,"[""x04""]"
7.0798,kind-worker2,False,1,"[""x08""]"
7.0907,kind-worker2,False,1,"[""x08""]"
8.1669,kind-worker4,False,2,"[""x04"", ""x08""]"
8.1776,kind-worker4,False,2,"[""x04"", ""x08""]"
9.2606,kind-worker,False,2,"[""x05"", ""x07""]"
9.2721,kind-worker,False,2,"[""x05"", ""x07""]"
10.1602,kind-worker3,False,2,"[""x01"", ""x03""]"
10.1704,kind-worker3,False,2,"[""x01"", ""x03""]"
11.5274,kind-worker,True,2,"[""x05"", ""x07""]"
11.5404,kind-worker,True,2,"[""x05"", ""x07""]"
11.6911,kind-worker4,True,2,"[""x04"", ""x08""]"
11.6924,kind-worker3,True,2,"[""x01"", ""x03""]"
11.6944,kind-worker2,True,1,"[""x08""]"
11.9408,kind-worker5,True,2,"[""x08"", ""x10""]"
11.9945,kind-worker4,True,2,"[""x04"", ""x08""]"
12.3921,kind-worker5,True,2,"[""x08"", ""x10""]"
12.4411,kind-worker3,True,2,"[""x01"", ""x03""]"
12.4431,kind-worker2,True,1,"[""x08""]"
31.7411,kind-worker,True,0,[]
31.7574,kind-worker,False,0,[]
31.7728,kind-worker,False,0,[]
31.7845,kind-worker,False,0,[]
31.7992,kind-worker,False,1,"[""x09""]"
31.8399,kind-worker,False,1,"[""x09""]"
31.8593,kind-worker,False,2,"[""x01"", ""x09""]"
31.8697,kind-worker,False,2,"[""x01"", ""x09""]"
32.494,kind-worker4,True,0,[]
32.5933,kind-worker4,True,0,[]
32.8027,kind-worker4,False,0,[]
32.8275,kind-worker4,False,1,"[""x10""]"
32.8552,kind-worker4,False,2,"[""x06"", ""x10""]"
32.8909,kind-worker4,False,2,"[""x06"", ""x10""]"
32.9907,kind-worker4,False,2,"[""x06"", ""x10""]"
33.0238,kind-worker4,False,3,"[""x06"", ""x08"", ""x10""]"
33.0896,kind-worker4,False,3,"[""x06"", ""x08"", ""x10""]"
33.6834,kind-worker3,True,0,[]
33.7859,kind-worker5,True,0,[]
33.788,kind-worker3,True,0,[]
33.886,kind-worker2,True,0,[]
33.8875,kind-worker5,True,0,[]
33.8976,kind-worker3,False,0,[]
33.9279,kind-worker3,False,1,"[""x07""]"
33.9912,kind-worker2,True,0,[]
33.9958,kind-worker3,False,1,"[""x07""]"
34.0253,kind-worker3,False,2,"[""x05"", ""x07""]"
34.0923,kind-worker3,False,2,"[""x05"", ""x07""]"
34.1875,kind-worker3,False,2,"[""x05"", ""x07""]"
34.19,kind-worker5,False,0,[]
34.1913,kind-worker2,False,0,[]
34.2388,kind-worker5,False,0,[]
34.2841,kind-worker2,False,0,[]
34.3477,kind-worker5,False,1,"[""x05""]"
34.3612,kind-worker5,False,1,"[""x05""]"
34.3768,kind-worker2,False,1,"[""x04""]"
34.3873,kind-worker2,False,1,"[""x04""]"
34.527,kind-worker2,False,2,"[""x03"", ""x04""]"
34.5383,kind-worker2,False,2,"[""x03"", ""x04""]"
34.6321,kind-worker5,False,2,"[""x02"", ""x05""]"
34.6435,kind-worker5,False,2,"[""x02"", ""x05""]"
34.8619,kind-worker5,False,3,"[""x02"", ""x05"", ""x07""]"
34.8728,kind-worker5,False,3,"[""x02"", ""x05"", ""x07""]"
35.2629,kind-worker2,False,3,"[""x03"", ""x04"", ""x10""]"
35.2736,kind-worker2,False,3,"[""x03"", ""x04"", ""x10""]"
44.1593,kind-worker3,False,3,"[""x05"", ""x07"", ""x09""]"
44.172,kind-worker3,False,3,"[""x05"", ""x07"", ""x09""]"
51.8048,kind-worker,True,2,"[""x01"", ""x09""]"
51.8186,kind-worker,True,2,"[""x01"", ""x09""]"
51.9165,kind-worker,True,0,[]
51.9312,kind-worker,True,0,[]
51.9384,kind-worker,False,0,[]
51.9856,kind-worker,False,0,[]
52.6699,kind-worker,False,1,"[""x08""]"
52.6794,kind-worker,False,1,"[""x08""]"
53.1985,kind-worker4,True,3,"[""x06"", ""x08"", ""x10""]"
53.2113,kind-worker4,True,3,"[""x06"", ""x08"", ""x10""]"
54.111,kind-worker3,True,3,"[""x05"", ""x07"", ""x09""]"
54.1237,kind-worker3,True,3,"[""x05"", ""x07"", ""x09""]"
54.2865,kind-worker5,True,3,"[""x02"", ""x05"", ""x07""]"
54.2881,kind-worker2,True,3,"[""x03"", ""x04"", ""x10""]"
54.3921,kind-worker5,True,3,"[""x02"", ""x05"", ""x07""]"
