task_id,name,issuer,context,context_degree,datasets,replica,t_submit_planned,t_submit_start,t_submit_end,submit_jitter_s,admission_s,admission_status,admitted,t_tr_pending,t_tr_scheduled,t_tr_complete,t_tr_failed,job_name,t_job_seen,translation_s,pod_name,t_pod_seen,pod_creation_s,t_pod_scheduled,scheduling_s,node,latency_s,n_failed_attempts,n_attempts_wall,n_attempts_taint,n_attempts_other,nodes_wall_first,nodes_taint_first,block_cause,blocked,t_first_rejection,wait_s,first_rejection_msg,t_pod_running,t_pod_succeeded,t_pod_failed,startup_s,execution_s,completion_s,final_phase,tr_final_phase,timed_out
0,eval-conflicts-rho070-r2-000,issuer4,x04,7,"[""d04""]",2,0.0,0.0029,0.0467,0.0029,0.0438,201,True,0.0506,0.0747,23.7555,nan,eval-conflicts-rho070-r2-000,0.0705,0.0238,eval-conflicts-rho070-r2-000-bc5z5,0.0822,0.0117,0.0987,0.0166,kind-worker2,0.0958,0,0,0,0,0,0,none,False,nan,nan,,0.6583,21.8289,nan,0.5596,21.1706,21.826,Succeeded,Complete,False
1,eval-conflicts-rho070-r2-001,issuer10,x10,7,"[""d10""]",2,1.0,1.0029,1.0222,0.0029,0.0194,201,True,1.0257,1.0475,24.7645,nan,eval-conflicts-rho070-r2-001,1.0418,0.0195,eval-conflicts-rho070-r2-001-948fx,1.05,0.0082,1.066,0.016,kind-worker3,0.0631,0,0,0,0,0,0,none,False,nan,nan,,1.6705,22.8863,nan,0.6045,21.2159,21.8834,Succeeded,Complete,False
2,eval-conflicts-rho070-r2-002,issuer9,x09,7,"[""d09""]",2,2.0,2.0005,2.0199,0.0005,0.0193,201,True,2.0228,2.0512,25.7453,nan,eval-conflicts-rho070-r2-002,2.0411,0.0212,eval-conflicts-rho070-r2-002-b5sfp,2.051,0.0099,2.0717,0.0207,kind-worker2,0.0711,0,0,0,0,0,0,none,False,nan,nan,,2.6602,23.8885,nan,0.5885,21.2284,21.888,Succeeded,Complete,False
3,eval-conflicts-rho070-r2-003,issuer3,x03,8,"[""d03""]",2,3.0,3.0002,3.0143,0.0002,0.0141,201,True,3.0182,3.0446,27.3433,nan,eval-conflicts-rho070-r2-003,3.0353,0.021,eval-conflicts-rho070-r2-003-dxqgm,3.0429,0.0077,3.058,0.0151,kind-worker4,0.0578,0,0,0,0,0,0,none,False,nan,nan,,4.1046,25.4124,nan,1.0465,21.3078,22.4122,Succeeded,Complete,False
4,eval-conflicts-rho070-r2-004,issuer6,x06,6,"[""d06""]",2,4.0,4.0001,4.0128,0.0001,0.0127,201,True,4.0167,4.0393,28.5477,nan,eval-conflicts-rho070-r2-004,4.0339,0.021,eval-conflicts-rho070-r2-004-rwmqr,4.0415,0.0076,4.0962,0.0548,kind-worker5,0.0962,0,0,0,0,0,0,none,False,nan,nan,,5.2341,26.4708,nan,1.1379,21.2367,22.4708,Succeeded,Complete,False
5,eval-conflicts-rho070-r2-005,issuer10,x10,7,"[""d10""]",2,5.0,5.0005,5.0146,0.0005,0.0142,201,True,5.0189,5.0466,29.9483,nan,eval-conflicts-rho070-r2-005,5.0374,0.0228,eval-conflicts-rho070-r2-005-cqr6s,5.0451,0.0077,5.0974,0.0523,kind-worker3,0.0969,0,0,0,0,0,0,none,False,nan,nan,,5.6848,27.9202,nan,0.5874,22.2355,22.9197,Succeeded,Complete,False
6,eval-conflicts-rho070-r2-006,issuer8,x08,6,"[""d08""]",2,6.0,6.0001,6.0133,0.0001,0.0132,201,True,6.017,6.0439,30.8287,nan,eval-conflicts-rho070-r2-006,6.0356,0.0223,eval-conflicts-rho070-r2-006-nj7ft,6.0429,0.0073,6.1053,0.0624,kind-worker,0.1052,0,0,0,0,0,0,none,False,nan,nan,,7.6858,28.8456,nan,1.5805,21.1598,22.8455,Succeeded,Complete,False
7,eval-conflicts-rho070-r2-007,issuer10,x10,7,"[""d10""]",2,7.0,7.0007,7.0384,0.0007,0.0377,201,True,7.0425,7.0703,31.8675,nan,eval-conflicts-rho070-r2-007,7.0596,0.0212,eval-conflicts-rho070-r2-007-tgf72,7.0666,0.007,7.1907,0.1241,kind-worker3,0.1899,0,0,0,0,0,0,none,False,nan,nan,,8.7119,29.9359,nan,1.5213,21.224,22.9352,Succeeded,Complete,False
8,eval-conflicts-rho070-r2-008,issuer2,x02,7,"[""d02""]",2,8.0,8.0002,8.0142,0.0002,0.0139,201,True,8.0178,8.0809,32.8806,nan,eval-conflicts-rho070-r2-008,8.0737,0.0595,eval-conflicts-rho070-r2-008-sghbc,8.0818,0.0081,8.2284,0.1466,kind-worker3,0.2282,0,0,0,0,0,0,none,False,nan,nan,,9.6945,30.9869,nan,1.4661,21.2925,22.9867,Succeeded,Complete,False
9,eval-conflicts-rho070-r2-009,issuer10,x10,7,"[""d10""]",2,9.0,9.0002,9.0081,0.0002,0.0079,201,True,9.0117,9.0374,32.8761,nan,eval-conflicts-rho070-r2-009,9.029,0.0209,eval-conflicts-rho070-r2-009-b265x,9.0362,0.0072,9.0946,0.0584,kind-worker3,0.0944,0,0,0,0,0,0,none,False,nan,nan,,9.6869,30.993,nan,0.5924,21.3061,21.9928,Succeeded,Complete,False
