t_recv,node,sanitizing,lambda_size,lambda
0.0229,kind-control-plane,False,0,[]
0.0248,kind-worker,False,0,[]
0.0263,kind-worker2,False,0,[]
0.0277,kind-worker3,False,0,[]
0.0291,kind-worker4,False,0,[]
0.0304,kind-worker5,False,0,[]
0.1112,kind-worker2,False,1,"[""x04""]"
0.1258,kind-worker2,False,1,"[""x04""]"
1.0793,kind-worker3,False,1,"[""x10""]"
1.0908,kind-worker3,False,1,"[""x10""]"
2.0817,kind-worker2,False,2,"[""x04"", ""x09""]"
2.0921,kind-worker2,False,2,"[""x04"", ""x09""]"
3.0677,kind-worker4,False,1,"[""x03""]"
3.0792,kind-worker4,False,1,"[""x03""]"
4.1083,kind-worker5,False,1,"[""x06""]"
4.1172,kind-worker5,False,1,"[""x06""]"
6.1296,kind-worker,False,1,"[""x08""]"
6.1412,kind-worker,False,1,"[""x08""]"
8.2404,kind-worker3,False,2,"[""x02"", ""x10""]"
8.2613,kind-worker3,False,2,"[""x02"", ""x10""]"
10.1088,kind-worker4,False,2,"[""x01"", ""x03""]"
10.1236,kind-worker4,False,2,"[""x01"", ""x03""]"
12.166,kind-worker5,False,2,"[""x05"", ""x06""]"
12.1765,kind-worker5,False,2,"[""x05"", ""x06""]"
12.2349,kind-worker3,True,2,"[""x02"", ""x10""]"
12.248,kind-worker3,True,2,"[""x02"", ""x10""]"
15.0671,kind-worker2,True,2,"[""x04"", ""x09""]"
15.0824,kind-worker2,True,2,"[""x04"", ""x09""]"
19.2315,kind-worker4,True,2,"[""x01"", ""x03""]"
19.2437,kind-worker4,True,2,"[""x01"", ""x03""]"
20.0826,kind-worker,False,2,"[""x07"", ""x08""]"
20.0932,kind-worker,False,2,"[""x07"", ""x08""]"
20.9161,kind-worker5,True,2,"[""x05"", ""x06""]"
21.0152,kind-worker5,True,2,"[""x05"", ""x06""]"
25.432,kind-worker,True,2,"[""x07"", ""x08""]"
25.4455,kind-worker,True,2,"[""x07"", ""x08""]"
32.4536,kind-worker3,True,0,[]
32.4666,kind-worker3,True,0,[]
32.4752,kind-worker3,False,0,[]
32.4886,kind-worker3,False,0,[]
32.5013,kind-worker3,False,1,"[""x09""]"
32.5148,kind-worker3,False,1,"[""x09""]"
32.7548,kind-worker3,False,2,"[""x04"", ""x09""]"
32.7673,kind-worker3,False,2,"[""x04"", ""x09""]"
39.3328,kind-worker4,True,0,[]
39.4019,kind-worker4,True,0,[]
39.4103,kind-worker4,False,0,[]
39.422,kind-worker4,False,0,[]
39.5075,kind-worker4,False,1,"[""x10""]"
39.519,kind-worker4,False,1,"[""x10""]"
39.5707,kind-worker4,False,2,"[""x01"", ""x10""]"
39.5811,kind-worker4,False,2,"[""x01"", ""x10""]"
41.1314,kind-worker5,True,0,[]
41.2023,kind-worker5,False,0,[]
41.2087,kind-worker5,False,0,[]
41.2189,kind-worker5,False,0,[]
41.3228,kind-worker5,False,1,"[""x07""]"
41.3329,kind-worker5,False,1,"[""x07""]"
