task_id,name,issuer,context,context_degree,datasets,replica,t_submit_planned,t_submit_start,t_submit_end,submit_jitter_s,admission_s,admission_status,admitted,t_tr_pending,t_tr_scheduled,t_tr_complete,t_tr_failed,job_name,t_job_seen,translation_s,pod_name,t_pod_seen,pod_creation_s,t_pod_scheduled,scheduling_s,node,latency_s,n_failed_attempts,n_attempts_wall,n_attempts_taint,n_attempts_other,nodes_wall_first,nodes_taint_first,block_cause,blocked,t_first_rejection,wait_s,first_rejection_msg,t_pod_running,t_pod_succeeded,t_pod_failed,startup_s,execution_s,completion_s,final_phase,tr_final_phase,timed_out
0,eval-sanitize-2-r2-000,issuer9,x09,3,"[""d09""]",2,0.0,0.0037,0.0432,0.0037,0.0395,201,True,0.0481,0.0712,24.0045,nan,eval-sanitize-2-r2-000,0.0656,0.0224,eval-sanitize-2-r2-000-bc2z7,0.0762,0.0106,0.0892,0.0131,kind-worker3,0.0855,0,0,0,0,0,0,none,False,nan,nan,,0.919,22.0727,nan,0.8298,21.1537,22.069,Succeeded,Complete,False
1,eval-sanitize-2-r2-001,issuer8,x08,5,"[""d08""]",2,1.0,1.0018,1.0175,0.0018,0.0157,201,True,1.0219,1.0445,25.0383,nan,eval-sanitize-2-r2-001,1.0435,0.0261,eval-sanitize-2-r2-001-x9brn,1.0484,0.0049,1.0577,0.0093,kind-worker,0.0559,0,0,0,0,0,0,none,False,nan,nan,,1.9396,23.1146,nan,0.8819,21.175,22.1128,Succeeded,Complete,False
2,eval-sanitize-2-r2-002,issuer8,x08,5,"[""d08""]",2,2.0,2.0089,2.0939,0.0089,0.085,201,True,2.0984,2.1204,25.0938,nan,eval-sanitize-2-r2-002,2.1148,0.021,eval-sanitize-2-r2-002-c2ljh,2.1224,0.0076,2.1314,0.009,kind-worker5,0.1225,0,0,0,0,0,0,none,False,nan,nan,,3.9854,24.187,nan,1.854,20.2016,22.1781,Succeeded,Complete,False
3,eval-sanitize-2-r2-003,issuer5,x05,7,"[""d05""]",2,3.0,3.0024,3.1448,0.0024,0.1424,201,True,3.1502,3.1706,27.4436,nan,eval-sanitize-2-r2-003,3.1652,0.0204,eval-sanitize-2-r2-003-4xd7s,3.1761,0.0109,3.1904,0.0143,kind-worker2,0.188,0,0,0,0,0,0,none,False,nan,nan,,4.2214,25.444,nan,1.031,21.2226,22.4416,Succeeded,Complete,False
4,eval-sanitize-2-r2-004,issuer9,x09,3,"[""d09""]",2,4.0,4.1511,4.1702,0.1511,0.0191,201,True,4.1737,4.1945,28.4744,nan,eval-sanitize-2-r2-004,4.19,0.0198,eval-sanitize-2-r2-004-wlkbc,4.1944,0.0044,4.2024,0.0079,kind-worker4,0.0513,0,0,0,0,0,0,none,False,nan,nan,,5.3968,26.449,nan,1.1945,21.0522,22.2979,Succeeded,Complete,False
5,eval-sanitize-2-r2-005,issuer6,x06,3,"[""d06""]",2,5.0,5.0003,5.1211,0.0003,0.1208,201,True,5.1264,5.1443,29.5326,nan,eval-sanitize-2-r2-005,5.1416,0.0204,eval-sanitize-2-r2-005-x55ct,5.1479,0.0063,5.1619,0.0141,kind-worker4,0.1616,0,0,0,0,0,0,none,False,nan,nan,,6.2652,27.4801,nan,1.1033,21.2148,22.4798,Succeeded,Complete,False
6,eval-sanitize-2-r2-006,issuer9,x09,3,"[""d09""]",2,6.0,6.0,6.0155,0.0,0.0155,201,True,6.0194,6.041,46.2315,nan,eval-sanitize-2-r2-006,6.0344,0.0189,eval-sanitize-2-r2-006-wpqvw,6.0409,0.0065,23.225,17.1842,kind-worker3,17.225,1,0,1,0,0,6,taint,True,6.0473,17.1777,"0/6 nodes are available: 6 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 6 Preemption is not helpful for scheduling.",24.0121,45.2249,nan,0.7871,21.2128,39.2248,Succeeded,Complete,False
7,eval-sanitize-2-r2-007,issuer2,x02,6,"[""d02""]",2,7.0,7.0002,7.0226,0.0002,0.0224,201,True,7.0279,7.0508,46.2269,nan,eval-sanitize-2-r2-007,7.044,0.0215,eval-sanitize-2-r2-007-5qppt,7.0507,0.0066,23.2341,16.1834,kind-worker3,16.2339,1,0,1,0,0,6,taint,True,7.0574,16.1766,"0/6 nodes are available: 6 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 6 Preemption is not helpful for scheduling.",23.967,45.2316,nan,0.7329,21.2646,38.2314,Succeeded,Complete,False
8,eval-sanitize-2-r2-008,issuer9,x09,3,"[""d09""]",2,8.0,8.0004,8.0093,0.0004,0.0089,201,True,8.0127,8.0338,46.2228,nan,eval-sanitize-2-r2-008,8.0271,0.0178,eval-sanitize-2-r2-008-82qfr,8.0329,0.0057,23.2363,15.2034,kind-worker3,15.2358,1,0,1,0,0,6,taint,True,8.0388,15.1975,"0/6 nodes are available: 6 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 6 Preemption is not helpful for scheduling.",23.959,45.187,nan,0.7227,21.228,37.1866,Succeeded,Complete,False
9,eval-sanitize-2-r2-009,issuer7,x07,4,"[""d07""]",2,9.0,9.0004,9.0163,0.0004,0.0159,201,True,9.0205,9.0868,53.4436,nan,eval-sanitize-2-r2-009,9.0719,0.0556,eval-sanitize-2-r2-009-v7ltf,9.0876,0.0157,26.7511,17.6635,kind-worker5,17.7507,7,6,7,0,0,6,mixed,True,9.0928,17.6583,"0/6 nodes are available: 6 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 6 Preemption is not helpful for scheduling.",28.0483,49.3253,nan,1.2971,21.2771,40.3249,Succeeded,Complete,False
