t_recv,node,sanitizing,lambda_size,lambda
0.0227,kind-control-plane,False,0,[]
0.0244,kind-worker,False,0,[]
0.0258,kind-worker2,False,0,[]
0.0271,kind-worker3,False,0,[]
0.0287,kind-worker4,False,0,[]
0.0307,kind-worker5,False,0,[]
0.1028,kind-worker3,False,1,"[""x09""]"
0.1144,kind-worker3,False,1,"[""x09""]"
0.5975,kind-worker3,True,1,"[""x09""]"
0.6136,kind-worker3,True,1,"[""x09""]"
1.0694,kind-worker,False,1,"[""x08""]"
1.0784,kind-worker,False,1,"[""x08""]"
2.0935,kind-worker,True,1,"[""x08""]"
2.11,kind-worker,True,1,"[""x08""]"
2.1461,kind-worker5,False,1,"[""x08""]"
2.3073,kind-worker5,False,1,"[""x08""]"
3.1684,kind-worker5,True,1,"[""x08""]"
3.187,kind-worker5,True,1,"[""x08""]"
3.2008,kind-worker2,False,1,"[""x05""]"
3.4358,kind-worker2,False,1,"[""x05""]"
3.5507,kind-worker2,True,1,"[""x05""]"
3.5642,kind-worker2,True,1,"[""x05""]"
4.2133,kind-worker4,False,1,"[""x09""]"
4.2251,kind-worker4,False,1,"[""x09""]"
5.1699,kind-worker4,True,1,"[""x09""]"
5.1835,kind-worker4,True,1,"[""x09""]"
5.1969,kind-worker4,True,2,"[""x06"", ""x09""]"
5.2246,kind-worker4,True,2,"[""x06"", ""x09""]"
23.1197,kind-worker3,True,0,[]
23.2063,kind-worker3,True,0,[]
23.2182,kind-worker3,False,0,[]
23.2316,kind-worker3,False,0,[]
23.2488,kind-worker3,False,1,"[""x02""]"
23.258,kind-worker3,False,1,"[""x02""]"
23.3007,kind-worker3,False,2,"[""x02"", ""x09""]"
23.3134,kind-worker3,False,2,"[""x02"", ""x09""]"
23.3279,kind-worker3,False,3,"[""x01"", ""x02"", ""x09""]"
23.3376,kind-worker3,False,3,"[""x01"", ""x02"", ""x09""]"
24.6663,kind-worker,True,0,[]
24.7534,kind-worker,True,0,[]
24.7615,kind-worker,False,0,[]
24.775,kind-worker,False,0,[]
24.8126,kind-worker,False,1,"[""x05""]"
24.8235,kind-worker,False,1,"[""x05""]"
24.9317,kind-worker,False,2,"[""x05"", ""x10""]"
24.942,kind-worker,False,2,"[""x05"", ""x10""]"
25.2415,kind-worker3,True,3,"[""x01"", ""x02"", ""x09""]"
25.256,kind-worker3,True,3,"[""x01"", ""x02"", ""x09""]"
26.2235,kind-worker5,True,0,[]
26.2389,kind-worker5,True,0,[]
26.3364,kind-worker5,False,0,[]
26.3384,kind-worker2,True,0,[]
26.3705,kind-worker5,False,1,"[""x03""]"
26.4005,kind-worker2,False,0,[]
26.4191,kind-worker5,False,1,"[""x03""]"
26.4208,kind-worker2,False,0,[]
26.4533,kind-worker5,False,2,"[""x01"", ""x03""]"
26.4879,kind-worker2,False,1,"[""x03""]"
26.4942,kind-worker5,False,2,"[""x01"", ""x03""]"
26.4968,kind-worker2,False,1,"[""x03""]"
26.5118,kind-worker5,False,2,"[""x01"", ""x03""]"
26.5141,kind-worker2,False,1,"[""x03""]"
26.557,kind-worker2,False,2,"[""x03"", ""x07""]"
26.5689,kind-worker2,False,2,"[""x03"", ""x07""]"
26.7663,kind-worker5,False,3,"[""x01"", ""x03"", ""x07""]"
26.7815,kind-worker5,False,3,"[""x01"", ""x03"", ""x07""]"
26.7869,kind-worker,True,2,"[""x05"", ""x10""]"
26.8014,kind-worker,True,2,"[""x05"", ""x10""]"
28.2353,kind-worker4,True,0,[]
28.2482,kind-worker4,True,0,[]
28.2564,kind-worker4,False,0,[]
28.268,kind-worker4,False,0,[]
28.3583,kind-worker4,False,1,"[""x08""]"
28.3706,kind-worker4,False,1,"[""x08""]"
