task_id,name,issuer,context,context_degree,datasets,replica,t_submit_planned,t_submit_start,t_submit_end,submit_jitter_s,admission_s,admission_status,admitted,t_tr_pending,t_tr_scheduled,t_tr_complete,t_tr_failed,job_name,t_job_seen,translation_s,pod_name,t_pod_seen,pod_creation_s,t_pod_scheduled,scheduling_s,node,latency_s,n_failed_attempts,n_attempts_wall,n_attempts_taint,n_attempts_other,nodes_wall_first,nodes_taint_first,block_cause,blocked,t_first_rejection,wait_s,first_rejection_msg,t_pod_running,t_pod_succeeded,t_pod_failed,startup_s,execution_s,completion_s,final_phase,tr_final_phase,timed_out
0,eval-sanitize-30-r2-000,issuer2,x02,4,"[""d02""]",2,0.0,0.003,0.039,0.003,0.036,201,True,0.043,0.1408,24.4833,nan,eval-sanitize-30-r2-000,0.1396,0.1006,eval-sanitize-30-r2-000-pq8f8,0.1455,0.0059,0.1603,0.0148,kind-worker3,0.1573,0,0,0,0,0,0,none,False,nan,nan,,1.36,22.5045,nan,1.1997,21.1445,22.5015,Succeeded,Complete,False
1,eval-sanitize-30-r2-001,issuer4,x04,4,"[""d04""]",2,1.0,1.0074,1.0239,0.0074,0.0165,201,True,1.0278,1.0527,25.5153,nan,eval-sanitize-30-r2-001,1.047,0.0231,eval-sanitize-30-r2-001-sqddd,1.0525,0.0055,1.0672,0.0147,kind-worker3,0.0598,0,0,0,0,0,0,none,False,nan,nan,,2.3867,23.5635,nan,1.3195,21.1768,22.5562,Succeeded,Complete,False
2,eval-sanitize-30-r2-002,issuer3,x03,8,"[""d03""]",2,2.0,2.0016,2.0213,0.0016,0.0197,201,True,2.0953,2.1203,26.8781,nan,eval-sanitize-30-r2-002,2.1163,0.095,eval-sanitize-30-r2-002-tvrn6,2.1187,0.0025,2.1309,0.0122,kind-worker,0.1293,0,0,0,0,0,0,none,False,nan,nan,,3.809,25.0152,nan,1.6781,21.2062,23.0136,Succeeded,Complete,False
3,eval-sanitize-30-r2-003,issuer7,x07,2,"[""d07""]",2,3.0,3.001,3.0996,0.001,0.0986,201,True,3.1048,3.1315,27.4327,nan,eval-sanitize-30-r2-003,3.1206,0.021,eval-sanitize-30-r2-003-rwdf7,3.1279,0.0073,3.1469,0.019,kind-worker5,0.1459,0,0,0,0,0,0,none,False,nan,nan,,4.3679,25.6655,nan,1.221,21.2976,22.6645,Succeeded,Complete,False
4,eval-sanitize-30-r2-004,issuer2,x02,4,"[""d02""]",2,4.0,4.0002,4.0647,0.0002,0.0645,201,True,4.0687,4.0932,28.4469,nan,eval-sanitize-30-r2-004,4.0845,0.0199,eval-sanitize-30-r2-004-7qv4p,4.0918,0.0072,4.1108,0.019,kind-worker3,0.1106,0,0,0,0,0,0,none,False,nan,nan,,5.4541,26.7451,nan,1.3433,21.2909,22.7449,Succeeded,Complete,False
5,eval-sanitize-30-r2-005,issuer7,x07,2,"[""d07""]",2,5.0,5.0004,5.034,0.0004,0.0336,201,True,5.0412,5.0623,29.431,nan,eval-sanitize-30-r2-005,5.0566,0.0226,eval-sanitize-30-r2-005-p8bsr,5.0642,0.0076,5.0845,0.0203,kind-worker5,0.0841,0,0,0,0,0,0,none,False,nan,nan,,6.3507,27.5764,nan,1.2662,21.2257,22.5759,Succeeded,Complete,False
6,eval-sanitize-30-r2-006,issuer1,x01,4,"[""d01""]",2,6.0,6.0005,6.0682,0.0005,0.0678,201,True,6.0728,6.0949,29.0515,nan,eval-sanitize-30-r2-006,6.086,0.0178,eval-sanitize-30-r2-006-4c92g,6.092,0.006,6.1124,0.0204,kind-worker2,0.1119,0,0,0,0,0,0,none,False,nan,nan,,7.0426,28.1744,nan,0.9302,21.1318,22.174,Succeeded,Complete,False
7,eval-sanitize-30-r2-007,issuer6,x06,7,"[""d06""]",2,7.0,7.0005,7.0428,0.0005,0.0423,201,True,7.0459,7.0682,31.6482,nan,eval-sanitize-30-r2-007,7.0601,0.0173,eval-sanitize-30-r2-007-scpcf,7.0662,0.0061,7.0881,0.0219,kind-worker4,0.0876,0,0,0,0,0,0,none,False,nan,nan,,8.6274,29.7597,nan,1.5392,21.1323,22.7591,Succeeded,Complete,False
8,eval-sanitize-30-r2-008,issuer7,x07,2,"[""d07""]",2,8.0,8.0003,8.0092,0.0003,0.0089,201,True,8.0152,8.0406,32.4714,nan,eval-sanitize-30-r2-008,8.0346,0.0255,eval-sanitize-30-r2-008-pm7w4,8.044,0.0094,8.0949,0.0509,kind-worker5,0.0947,0,0,0,0,0,0,none,False,nan,nan,,9.4337,30.5287,nan,1.3388,21.095,22.5285,Succeeded,Complete,False
9,eval-sanitize-30-r2-009,issuer1,x01,4,"[""d01""]",2,9.0,9.0001,9.0092,0.0001,0.0091,201,True,9.0127,9.0375,33.4796,nan,eval-sanitize-30-r2-009,9.0304,0.0212,eval-sanitize-30-r2-009-8fg8g,9.0358,0.0054,9.0924,0.0566,kind-worker3,0.0923,0,0,0,0,0,0,none,False,nan,nan,,10.3796,31.6422,nan,1.2871,21.2627,22.6421,Succeeded,Complete,False
10,eval-sanitize-30-r2-010,issuer5,x05,3,"[""d05""]",2,10.0,10.0002,10.0632,0.0002,0.063,201,True,10.0681,10.0869,33.0613,nan,eval-sanitize-30-r2-010,10.0829,0.0198,eval-sanitize-30-r2-010-6vmkf,10.09,0.0071,10.193,0.1029,kind-worker2,0.1927,0,0,0,0,0,0,none,False,nan,nan,,10.9664,32.0961,nan,0.7734,21.1298,22.0959,Succeeded,Complete,False
11,eval-sanitize-30-r2-011,issuer5,x05,3,"[""d05""]",2,11.0,11.0001,11.007,0.0001,0.0069,201,True,11.0103,11.0313,34.0623,nan,eval-sanitize-30-r2-011,11.0252,0.0181,eval-sanitize-30-r2-011-2dz7h,11.0312,0.006,11.0561,0.0249,kind-worker2,0.056,0,0,0,0,0,0,none,False,nan,nan,,12.0187,33.0961,nan,0.9626,21.0775,22.096,Succeeded,Complete,False
12,eval-sanitize-30-r2-012,issuer5,x05,3,"[""d05""]",2,12.0,12.0004,12.0109,0.0004,0.0105,201,True,12.0192,12.0455,36.4621,nan,eval-sanitize-30-r2-012,12.0392,0.0283,eval-sanitize-30-r2-012-bmr8r,12.05,0.0108,12.103,0.053,kind-worker5,0.1026,0,0,0,0,0,0,none,False,nan,nan,,13.3686,34.5222,nan,1.2656,21.1536,22.5218,Succeeded,Complete,False
13,eval-sanitize-30-r2-013,issuer3,x03,8,"[""d03""]",2,13.0,13.0003,13.0166,0.0003,0.0163,201,True,13.0216,13.0466,36.8582,nan,eval-sanitize-30-r2-013,13.0411,0.0245,eval-sanitize-30-r2-013-pwvnl,13.05,0.0089,13.0996,0.0496,kind-worker,0.0993,0,0,0,0,0,0,none,False,nan,nan,,13.7627,34.9332,nan,0.6631,21.1705,21.9329,Succeeded,Complete,False
14,eval-sanitize-30-r2-014,issuer9,x09,6,"[""d09""]",2,14.0,14.0005,14.0825,0.0005,0.082,201,True,14.0861,14.1093,79.6375,nan,eval-sanitize-30-r2-014,14.1027,0.0202,eval-sanitize-30-r2-014-qr7vm,14.109,0.0063,50.9017,36.7927,kind-worker2,36.9012,13,13,13,0,5,1,mixed,True,14.1903,36.7114,"0/6 nodes are available: 1 node(s) had untolerated taint(s), 2 c_wall violated: 2 conflicting context pair(s) with node memory, 3 c_wall violated: 1 conflicting context pair(s) with node memory. no new claims to deallocate, preemption: 0/6 nodes are available: 1 Preemption is not helpful for schedul",52.0917,73.4455,nan,1.19,21.3538,59.445,Succeeded,Complete,False
15,eval-sanitize-30-r2-015,issuer1,x01,4,"[""d01""]",2,15.0,15.0003,15.1014,0.0003,0.1011,201,True,15.105,15.1265,39.488,nan,eval-sanitize-30-r2-015,15.1195,0.0181,eval-sanitize-30-r2-015-9mzqp,15.1263,0.0067,15.1942,0.0679,kind-worker3,0.1939,0,0,0,0,0,0,none,False,nan,nan,,16.3972,37.5907,nan,1.203,21.1935,22.5904,Succeeded,Complete,False
16,eval-sanitize-30-r2-016,issuer9,x09,6,"[""d09""]",2,16.0,16.0006,16.0203,0.0006,0.0197,201,True,16.0239,16.0451,78.5168,nan,eval-sanitize-30-r2-016,16.0386,0.0183,eval-sanitize-30-r2-016-dvm8r,16.045,0.0063,50.8909,34.846,kind-worker2,34.8904,12,12,12,0,5,1,mixed,True,16.1711,34.7198,"0/6 nodes are available: 1 node(s) had untolerated taint(s), 2 c_wall violated: 2 conflicting context pair(s) with node memory, 3 c_wall violated: 1 conflicting context pair(s) with node memory. no new claims to deallocate, preemption: 0/6 nodes are available: 1 Preemption is not helpful for schedul",52.101,73.5175,nan,1.2101,21.4165,57.5169,Succeeded,Complete,False
17,eval-sanitize-30-r2-017,issuer2,x02,4,"[""d02""]",2,17.0,17.0003,17.0186,0.0003,0.0183,201,True,17.0237,17.0462,41.4711,nan,eval-sanitize-30-r2-017,17.0388,0.0201,eval-sanitize-30-r2-017-fmmrw,17.0453,0.0065,17.1507,0.1055,kind-worker5,0.1505,0,0,0,0,0,0,none,False,nan,nan,,18.3792,39.5074,nan,1.2285,21.1282,22.5072,Succeeded,Complete,False
