t_recv,node,sanitizing,lambda_size,lambda
0.0208,kind-control-plane,False,0,[]
0.0221,kind-worker,False,0,[]
0.0233,kind-worker2,False,0,[]
0.0245,kind-worker3,False,0,[]
0.0257,kind-worker4,False,0,[]
0.0267,kind-worker5,False,0,[]
0.1718,kind-worker3,False,1,"[""x02""]"
0.1838,kind-worker3,False,1,"[""x02""]"
1.0792,kind-worker3,False,2,"[""x02"", ""x04""]"
1.0893,kind-worker3,False,2,"[""x02"", ""x04""]"
2.1427,kind-worker,False,1,"[""x03""]"
2.1576,kind-worker,False,1,"[""x03""]"
3.1631,kind-worker5,False,1,"[""x07""]"
3.1721,kind-worker5,False,1,"[""x07""]"
6.1224,kind-worker2,False,1,"[""x01""]"
6.1323,kind-worker2,False,1,"[""x01""]"
7.0974,kind-worker4,False,1,"[""x06""]"
7.1079,kind-worker4,False,1,"[""x06""]"
9.1046,kind-worker3,False,3,"[""x01"", ""x02"", ""x04""]"
9.1143,kind-worker3,False,3,"[""x01"", ""x02"", ""x04""]"
10.2023,kind-worker2,False,2,"[""x01"", ""x05""]"
10.2127,kind-worker2,False,2,"[""x01"", ""x05""]"
12.2189,kind-worker5,False,2,"[""x05"", ""x07""]"
12.2324,kind-worker5,False,2,"[""x05"", ""x07""]"
17.1649,kind-worker5,False,3,"[""x02"", ""x05"", ""x07""]"
17.1747,kind-worker5,False,3,"[""x02"", ""x05"", ""x07""]"
20.6894,kind-worker2,True,2,"[""x01"", ""x05""]"
20.7029,kind-worker2,True,2,"[""x01"", ""x05""]"
21.211,kind-worker4,False,2,"[""x05"", ""x06""]"
21.2217,kind-worker4,False,2,"[""x05"", ""x06""]"
21.5769,kind-worker,True,1,"[""x03""]"
21.5892,kind-worker,True,1,"[""x03""]"
21.8737,kind-worker5,True,3,"[""x02"", ""x05"", ""x07""]"
21.888,kind-worker5,True,3,"[""x02"", ""x05"", ""x07""]"
22.5409,kind-worker3,True,3,"[""x01"", ""x02"", ""x04""]"
22.5543,kind-worker3,True,3,"[""x01"", ""x02"", ""x04""]"
23.0628,kind-worker4,True,2,"[""x05"", ""x06""]"
23.0789,kind-worker4,True,2,"[""x05"", ""x06""]"
50.8106,kind-worker2,True,0,[]
50.8849,kind-worker2,False,0,[]
50.8942,kind-worker2,False,0,[]
50.9126,kind-worker2,False,0,[]
50.9232,kind-worker2,False,1,"[""x09""]"
50.9351,kind-worker2,False,1,"[""x09""]"
50.9791,kind-worker2,False,2,"[""x07"", ""x09""]"
51.109,kind-worker2,False,2,"[""x07"", ""x09""]"
51.1597,kind-worker2,False,3,"[""x07"", ""x09"", ""x10""]"
51.1716,kind-worker2,False,3,"[""x07"", ""x09"", ""x10""]"
51.7852,kind-worker,True,0,[]
51.8081,kind-worker,True,0,[]
51.8774,kind-worker,False,0,[]
51.8943,kind-worker,False,0,[]
51.924,kind-worker,False,1,"[""x06""]"
51.9354,kind-worker,False,1,"[""x06""]"
52.0809,kind-worker5,True,0,[]
52.0963,kind-worker5,False,0,[]
52.1073,kind-worker5,False,0,[]
52.1229,kind-worker5,False,0,[]
52.2118,kind-worker5,False,1,"[""x05""]"
52.223,kind-worker5,False,1,"[""x05""]"
52.2893,kind-worker5,False,2,"[""x01"", ""x05""]"
52.2995,kind-worker5,False,2,"[""x01"", ""x05""]"
52.6256,kind-worker5,False,3,"[""x01"", ""x02"", ""x05""]"
52.6419,kind-worker5,False,3,"[""x01"", ""x02"", ""x05""]"
52.7335,kind-worker3,True,0,[]
52.828,kind-worker3,False,0,[]
52.8366,kind-worker3,False,0,[]
52.8478,kind-worker3,False,0,[]
52.9157,kind-worker3,False,1,"[""x08""]"
52.9261,kind-worker3,False,1,"[""x08""]"
53.278,kind-worker4,True,0,[]
53.2926,kind-worker4,False,0,[]
53.3034,kind-worker4,False,0,[]
53.315,kind-worker4,False,0,[]
53.4089,kind-worker3,False,2,"[""x04"", ""x08""]"
53.4215,kind-worker3,False,2,"[""x04"", ""x08""]"
53.6039,kind-worker4,False,1,"[""x03""]"
53.6165,kind-worker4,False,1,"[""x03""]"
54.3389,kind-worker,False,2,"[""x06"", ""x10""]"
54.3507,kind-worker,False,2,"[""x06"", ""x10""]"
56.0979,kind-worker5,False,4,"[""x01"", ""x02"", ""x05"", ""x07""]"
56.1084,kind-worker5,False,4,"[""x01"", ""x02"", ""x05"", ""x07""]"
57.0821,kind-worker,False,3,"[""x05"", ""x06"", ""x10""]"
57.093,kind-worker,False,3,"[""x05"", ""x06"", ""x10""]"
60.0277,kind-control-plane,False,0,[]
60.0334,kind-worker,False,3,"[""x05"", ""x06"", ""x10""]"
60.0348,kind-worker2,False,3,"[""x07"", ""x09"", ""x10""]"
60.0409,kind-worker3,False,2,"[""x04"", ""x08""]"
60.0442,kind-worker4,False,1,"[""x03""]"
60.0497,kind-worker5,False,4,"[""x01"", ""x02"", ""x05"", ""x07""]"
78.5234,kind-worker3,False,3,"[""x04"", ""x07"", ""x08""]"
78.5387,kind-worker3,False,3,"[""x04"", ""x07"", ""x08""]"
80.9828,kind-worker2,True,3,"[""x07"", ""x09"", ""x10""]"
80.9986,kind-worker2,True,3,"[""x07"", ""x09"", ""x10""]"
81.9526,kind-worker,True,3,"[""x05"", ""x06"", ""x10""]"
81.9686,kind-worker,True,3,"[""x05"", ""x06"", ""x10""]"
82.1125,kind-worker5,True,4,"[""x01"", ""x02"", ""x05"", ""x07""]"
82.1245,kind-worker5,True,4,"[""x01"", ""x02"", ""x05"", ""x07""]"
82.9301,kind-worker3,True,3,"[""x04"", ""x07"", ""x08""]"
82.9444,kind-worker3,True,3,"[""x04"", ""x07"", ""x08""]"
83.4357,kind-worker4,True,1,"[""x03""]"
83.4476,kind-worker4,True,1,"[""x03""]"
111.3798,kind-worker2,True,0,[]
111.3984,kind-worker2,False,0,[]
111.4062,kind-worker2,False,0,[]
111.4191,kind-worker2,False,0,[]
111.4305,kind-worker2,False,1,"[""x06""]"
111.4402,kind-worker2,False,1,"[""x06""]"
111.5161,kind-worker2,False,2,"[""x05"", ""x06""]"
111.5263,kind-worker2,False,2,"[""x05"", ""x06""]"
111.5414,kind-worker2,False,3,"[""x05"", ""x06"", ""x10""]"
111.5525,kind-worker2,False,3,"[""x05"", ""x06"", ""x10""]"
112.2214,kind-worker,True,0,[]
