task_id,name,issuer,context,context_degree,datasets,replica,t_submit_planned,t_submit_start,t_submit_end,submit_jitter_s,admission_s,admission_status,admitted,t_tr_pending,t_tr_scheduled,t_tr_complete,t_tr_failed,job_name,t_job_seen,translation_s,pod_name,t_pod_seen,pod_creation_s,t_pod_scheduled,scheduling_s,node,latency_s,n_failed_attempts,n_attempts_wall,n_attempts_taint,n_attempts_other,nodes_wall_first,nodes_taint_first,block_cause,blocked,t_first_rejection,wait_s,first_rejection_msg,t_pod_running,t_pod_succeeded,t_pod_failed,startup_s,execution_s,completion_s,final_phase,tr_final_phase,timed_out
0,eval-conflicts-rho030-r6-000,issuer6,x06,2,"[""d06""]",6,0.0,0.0036,0.037,0.0036,0.0334,201,True,0.041,0.0637,13.8817,nan,eval-conflicts-rho030-r6-000,0.0603,0.0232,eval-conflicts-rho030-r6-000-2r6nv,0.0697,0.0095,0.0837,0.014,kind-worker,0.0801,0,0,0,0,0,0,none,False,nan,nan,,0.7982,11.9023,nan,0.7145,11.1041,11.8987,Succeeded,Complete,False
1,eval-conflicts-rho030-r6-001,issuer8,x08,4,"[""d08""]",6,1.0,1.0075,1.0286,0.0075,0.0211,201,True,1.031,1.051,15.136,nan,eval-conflicts-rho030-r6-001,1.0468,0.0182,eval-conflicts-rho030-r6-001-kvxjp,1.0548,0.008,1.0725,0.0176,kind-worker2,0.065,0,0,0,0,0,0,none,False,nan,nan,,2.0736,13.2262,nan,1.0011,11.1526,12.2187,Succeeded,Complete,False
2,eval-conflicts-rho030-r6-002,issuer8,x08,4,"[""d08""]",6,2.0,2.0001,2.0164,0.0001,0.0163,201,True,2.0226,2.0366,15.889,nan,eval-conflicts-rho030-r6-002,2.0288,0.0123,eval-conflicts-rho030-r6-002-97sb4,2.0357,0.0069,2.0541,0.0185,kind-worker,0.054,0,0,0,0,0,0,none,False,nan,nan,,2.8059,13.9181,nan,0.7517,11.1122,11.9179,Succeeded,Complete,False
3,eval-conflicts-rho030-r6-003,issuer5,x05,4,"[""d05""]",6,3.0,3.0004,3.0161,0.0004,0.0157,201,True,3.123,3.145,17.6136,nan,eval-conflicts-rho030-r6-003,3.1383,0.1222,eval-conflicts-rho030-r6-003-24grw,3.1472,0.0089,3.1581,0.0109,kind-worker5,0.1578,0,0,0,0,0,0,none,False,nan,nan,,4.5357,15.7458,nan,1.3775,11.2101,12.7455,Succeeded,Complete,False
4,eval-conflicts-rho030-r6-004,issuer7,x07,4,"[""d07""]",6,4.0,4.0005,4.0077,0.0005,0.0072,201,True,4.0113,4.0354,18.6004,nan,eval-conflicts-rho030-r6-004,4.0266,0.0189,eval-conflicts-rho030-r6-004-2t2fn,4.0326,0.006,4.0451,0.0125,kind-worker5,0.0446,0,0,0,0,0,0,none,False,nan,nan,,5.5384,16.6964,nan,1.4933,11.158,12.6959,Succeeded,Complete,False
5,eval-conflicts-rho030-r6-005,issuer4,x04,2,"[""d04""]",6,5.0,5.0001,5.0149,0.0001,0.0148,201,True,5.0198,5.0411,19.3036,nan,eval-conflicts-rho030-r6-005,5.0348,0.0199,eval-conflicts-rho030-r6-005-kdj58,5.041,0.0061,5.0477,0.0067,kind-worker4,0.0476,0,0,0,0,0,0,none,False,nan,nan,,6.239,17.3679,nan,1.1913,11.1289,12.3678,Succeeded,Complete,False
6,eval-conflicts-rho030-r6-006,issuer8,x08,4,"[""d08""]",6,6.0,6.0002,6.0152,0.0002,0.015,201,True,6.0192,6.0441,20.307,nan,eval-conflicts-rho030-r6-006,6.0346,0.0194,eval-conflicts-rho030-r6-006-tlmf8,6.0437,0.0091,6.0557,0.012,kind-worker4,0.0555,0,0,0,0,0,0,none,False,nan,nan,,7.2426,18.405,nan,1.1868,11.1624,12.4048,Succeeded,Complete,False
7,eval-conflicts-rho030-r6-007,issuer1,x01,2,"[""d01""]",6,7.0,7.0002,7.0205,0.0002,0.0203,201,True,7.0244,7.0453,20.6594,nan,eval-conflicts-rho030-r6-007,7.0406,0.0201,eval-conflicts-rho030-r6-007-4bczb,7.0485,0.0078,7.0579,0.0095,kind-worker3,0.0577,0,0,0,0,0,0,none,False,nan,nan,,8.598,18.763,nan,1.5401,10.165,11.7628,Succeeded,Complete,False
8,eval-conflicts-rho030-r6-008,issuer7,x07,4,"[""d07""]",6,8.0,8.0005,8.0121,0.0005,0.0116,201,True,8.0169,8.0375,21.6625,nan,eval-conflicts-rho030-r6-008,8.0333,0.0211,eval-conflicts-rho030-r6-008-ftqcf,8.0408,0.0075,8.0511,0.0103,kind-worker3,0.0506,0,0,0,0,0,0,none,False,nan,nan,,8.6057,19.7078,nan,0.5546,11.1021,11.7073,Succeeded,Complete,False
9,eval-conflicts-rho030-r6-009,issuer5,x05,4,"[""d05""]",6,9.0,9.0002,9.0085,0.0002,0.0083,201,True,9.0138,9.0425,28.1664,nan,eval-conflicts-rho030-r6-009,9.0302,0.0217,eval-conflicts-rho030-r6-009-2rdbz,9.041,0.0109,14.3261,5.2851,kind-worker2,5.3259,3,3,3,0,2,4,mixed,True,9.0603,5.2658,"0/6 nodes are available: 1 c_wall violated: 1 conflicting context pair(s) with node memory, 1 c_wall violated: 2 conflicting context pair(s) with node memory, 4 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 2 No preemption victims found for incom",15.109,26.2672,nan,0.7829,11.1581,17.267,Succeeded,Complete,False
