task_id,name,issuer,context,context_degree,datasets,replica,t_submit_planned,t_submit_start,t_submit_end,submit_jitter_s,admission_s,admission_status,admitted,t_tr_pending,t_tr_scheduled,t_tr_complete,t_tr_failed,job_name,t_job_seen,translation_s,pod_name,t_pod_seen,pod_creation_s,t_pod_scheduled,scheduling_s,node,latency_s,n_failed_attempts,n_attempts_wall,n_attempts_taint,n_attempts_other,nodes_wall_first,nodes_taint_first,block_cause,blocked,t_first_rejection,wait_s,first_rejection_msg,t_pod_running,t_pod_succeeded,t_pod_failed,startup_s,execution_s,completion_s,final_phase,tr_final_phase,timed_out
0,eval-conflicts-rho000-r5-000,issuer4,x04,0,"[""d04""]",5,0.0,0.0034,0.0404,0.0034,0.037,201,True,0.0445,0.0664,13.1021,nan,eval-conflicts-rho000-r5-000,0.0632,0.0227,eval-conflicts-rho000-r5-000-rxvrg,0.0713,0.0081,0.0863,0.015,kind-worker2,0.0829,0,0,0,0,0,0,none,False,nan,nan,,0.9979,12.1612,nan,0.9115,11.1633,12.1578,Succeeded,Complete,False
1,eval-conflicts-rho000-r5-001,issuer1,x01,0,"[""d01""]",5,1.0,1.0026,1.0226,0.0026,0.02,201,True,1.0255,1.0481,15.5131,nan,eval-conflicts-rho000-r5-001,1.0405,0.0179,eval-conflicts-rho000-r5-001-66rrx,1.049,0.0085,1.0651,0.0161,kind-worker,0.0625,0,0,0,0,0,0,none,False,nan,nan,,2.4208,13.579,nan,1.3557,11.1583,12.5765,Succeeded,Complete,False
2,eval-conflicts-rho000-r5-002,issuer9,x09,0,"[""d09""]",5,2.0,2.0005,2.0171,0.0005,0.0166,201,True,2.0208,2.0466,16.5115,nan,eval-conflicts-rho000-r5-002,2.0383,0.0212,eval-conflicts-rho000-r5-002-2bgxl,2.0465,0.0082,2.0593,0.0128,kind-worker,0.0588,0,0,0,0,0,0,none,False,nan,nan,,3.4259,14.5947,nan,1.3666,11.1688,12.5942,Succeeded,Complete,False
3,eval-conflicts-rho000-r5-003,issuer1,x01,0,"[""d01""]",5,3.0,3.0002,3.008,0.0002,0.0079,201,True,3.0128,3.0359,17.6127,nan,eval-conflicts-rho000-r5-003,3.0279,0.0199,eval-conflicts-rho000-r5-003-lj8gz,3.0343,0.0064,3.0462,0.0119,kind-worker5,0.0461,0,0,0,0,0,0,none,False,nan,nan,,4.5369,15.7932,nan,1.4906,11.2564,12.7931,Succeeded,Complete,False
4,eval-conflicts-rho000-r5-004,issuer3,x03,0,"[""d03""]",5,4.0,4.0005,4.0104,0.0005,0.0099,201,True,4.0145,4.0356,18.6203,nan,eval-conflicts-rho000-r5-004,4.0308,0.0204,eval-conflicts-rho000-r5-004-mn877,4.0393,0.0085,4.058,0.0187,kind-worker5,0.0575,0,0,0,0,0,0,none,False,nan,nan,,5.5417,16.8336,nan,1.4838,11.2919,12.8331,Succeeded,Complete,False
5,eval-conflicts-rho000-r5-005,issuer4,x04,0,"[""d04""]",5,5.0,5.0004,5.0083,0.0004,0.0079,201,True,5.0137,5.0349,18.6163,nan,eval-conflicts-rho000-r5-005,5.0291,0.0208,eval-conflicts-rho000-r5-005-4wnpp,5.0368,0.0077,5.0524,0.0156,kind-worker5,0.052,0,0,0,0,0,0,none,False,nan,nan,,5.5475,16.7985,nan,0.4952,11.2509,11.7981,Succeeded,Complete,False
6,eval-conflicts-rho000-r5-006,issuer1,x01,0,"[""d01""]",5,6.0,6.0002,6.0086,0.0002,0.0084,201,True,6.0128,6.0365,19.6256,nan,eval-conflicts-rho000-r5-006,6.0286,0.02,eval-conflicts-rho000-r5-006-7sjf4,6.0364,0.0078,6.0544,0.018,kind-worker5,0.0541,0,0,0,0,0,0,none,False,nan,nan,,7.5537,17.7316,nan,1.4993,10.1779,11.7314,Succeeded,Complete,False
7,eval-conflicts-rho000-r5-007,issuer1,x01,0,"[""d01""]",5,7.0,7.0005,7.0116,0.0005,0.0111,201,True,7.017,7.0436,20.9914,nan,eval-conflicts-rho000-r5-007,7.0344,0.0228,eval-conflicts-rho000-r5-007-lsqzm,7.0413,0.0069,7.0541,0.0128,kind-worker4,0.0536,0,0,0,0,0,0,none,False,nan,nan,,7.9238,19.0303,nan,0.8697,11.1065,12.0298,Succeeded,Complete,False
8,eval-conflicts-rho000-r5-008,issuer3,x03,0,"[""d03""]",5,8.0,8.0004,8.0077,0.0004,0.0073,201,True,8.0132,8.0358,22.5232,nan,eval-conflicts-rho000-r5-008,8.0289,0.0212,eval-conflicts-rho000-r5-008-ppjh7,8.0355,0.0067,8.0524,0.0168,kind-worker,0.052,0,0,0,0,0,0,none,False,nan,nan,,9.4378,20.6036,nan,1.3854,11.1658,12.6032,Succeeded,Complete,False
9,eval-conflicts-rho000-r5-009,issuer6,x06,0,"[""d06""]",5,9.0,9.0002,9.022,0.0002,0.0218,201,True,9.0288,9.0516,23.0015,nan,eval-conflicts-rho000-r5-009,9.0435,0.0215,eval-conflicts-rho000-r5-009-2x479,9.0506,0.0071,9.0643,0.0137,kind-worker4,0.0641,0,0,0,0,0,0,none,False,nan,nan,,9.934,21.064,nan,0.8697,11.13,12.0638,Succeeded,Complete,False
10,eval-conflicts-rho000-r5-010,issuer4,x04,0,"[""d04""]",5,10.0,10.0004,10.0076,0.0004,0.0071,201,True,10.0133,10.0347,24.0006,nan,eval-conflicts-rho000-r5-010,10.0313,0.0237,eval-conflicts-rho000-r5-010-87khk,10.0385,0.0072,10.0518,0.0133,kind-worker4,0.0514,0,0,0,0,0,0,none,False,nan,nan,,10.9405,22.0578,nan,0.8887,11.1173,12.0574,Succeeded,Complete,False
11,eval-conflicts-rho000-r5-011,issuer2,x02,0,"[""d02""]",5,11.0,11.0004,11.0225,0.0004,0.0222,201,True,11.0266,11.0501,24.9987,nan,eval-conflicts-rho000-r5-011,11.0435,0.0209,eval-conflicts-rho000-r5-011-nxt5j,11.0489,0.0054,11.0634,0.0145,kind-worker4,0.063,0,0,0,0,0,0,none,False,nan,nan,,11.9356,23.125,nan,0.8723,11.1894,12.1246,Succeeded,Complete,False
12,eval-conflicts-rho000-r5-012,issuer6,x06,0,"[""d06""]",5,12.0,12.0004,12.0222,0.0004,0.0218,201,True,12.0287,12.0506,26.004,nan,eval-conflicts-rho000-r5-012,12.0464,0.0243,eval-conflicts-rho000-r5-012-hdkz7,12.0539,0.0075,12.0678,0.0139,kind-worker3,0.0674,0,0,0,0,0,0,none,False,nan,nan,,12.9101,24.0561,nan,0.8424,11.146,12.0557,Succeeded,Complete,False
13,eval-conflicts-rho000-r5-013,issuer8,x08,0,"[""d08""]",5,13.0,13.0002,13.0175,0.0002,0.0173,201,True,13.0215,13.0593,27.0047,nan,eval-conflicts-rho000-r5-013,13.0509,0.0334,eval-conflicts-rho000-r5-013-2vkh7,13.0587,0.0078,13.0787,0.02,kind-worker3,0.0785,0,0,0,0,0,0,none,False,nan,nan,,13.9145,25.0774,nan,0.8359,11.1628,12.0772,Succeeded,Complete,False
14,eval-conflicts-rho000-r5-014,issuer6,x06,0,"[""d06""]",5,14.0,14.0001,14.0085,0.0001,0.0084,201,True,14.0135,14.0372,28.005,nan,eval-conflicts-rho000-r5-014,14.0283,0.0198,eval-conflicts-rho000-r5-014-6gzgm,14.0355,0.0073,14.0442,0.0087,kind-worker3,0.0442,0,0,0,0,0,0,none,False,nan,nan,,14.9197,26.1449,nan,0.8754,11.2252,12.1448,Succeeded,Complete,False
15,eval-conflicts-rho000-r5-015,issuer5,x05,0,"[""d05""]",5,15.0,15.0001,15.0148,0.0001,0.0147,201,True,15.0188,15.0455,29.0433,nan,eval-conflicts-rho000-r5-015,15.0386,0.0239,eval-conflicts-rho000-r5-015-mdksr,15.0454,0.0067,15.0539,0.0085,kind-worker3,0.0538,0,0,0,0,0,0,none,False,nan,nan,,15.9238,27.0803,nan,0.8699,11.1565,12.0802,Succeeded,Complete,False
16,eval-conflicts-rho000-r5-016,issuer7,x07,0,"[""d07""]",5,16.0,16.0005,16.0123,0.0005,0.0118,201,True,16.0162,16.0402,30.0403,nan,eval-conflicts-rho000-r5-016,16.0333,0.021,eval-conflicts-rho000-r5-016-twmpz,16.0401,0.0068,16.0513,0.0112,kind-worker3,0.0508,0,0,0,0,0,0,none,False,nan,nan,,16.927,28.1733,nan,0.8757,11.2463,12.1728,Succeeded,Complete,False
17,eval-conflicts-rho000-r5-017,issuer5,x05,0,"[""d05""]",5,17.0,17.0001,17.0075,0.0001,0.0075,201,True,17.013,17.0355,31.0813,nan,eval-conflicts-rho000-r5-017,17.0283,0.0208,eval-conflicts-rho000-r5-017-f6n5x,17.0354,0.0071,17.0438,0.0084,kind-worker3,0.0437,0,0,0,0,0,0,none,False,nan,nan,,17.9284,29.1246,nan,0.8847,11.1962,12.1246,Succeeded,Complete,False
18,eval-conflicts-rho000-r5-018,issuer6,x06,0,"[""d06""]",5,18.0,18.0004,18.0079,0.0004,0.0075,201,True,18.0115,18.03,32.0509,nan,eval-conflicts-rho000-r5-018,18.0269,0.0189,eval-conflicts-rho000-r5-018-zwvqq,18.0329,0.006,18.0426,0.0097,kind-worker3,0.0422,0,0,0,0,0,0,none,False,nan,nan,,18.9342,30.1625,nan,0.8916,11.2282,12.1621,Succeeded,Complete,False
19,eval-conflicts-rho000-r5-019,issuer4,x04,0,"[""d04""]",5,19.0,19.0004,19.0128,0.0004,0.0124,201,True,19.0208,19.0405,33.0538,nan,eval-conflicts-rho000-r5-019,19.0373,0.0245,eval-conflicts-rho000-r5-019-hr64g,19.0435,0.0062,19.054,0.0105,kind-worker3,0.0536,0,0,0,0,0,0,none,False,nan,nan,,19.9332,31.1181,nan,0.8792,11.185,12.1177,Succeeded,Complete,False
20,eval-conflicts-rho000-r5-020,issuer4,x04,0,"[""d04""]",5,20.0,20.0001,20.0177,0.0001,0.0175,201,True,20.0236,20.0464,36.1634,nan,eval-conflicts-rho000-r5-020,20.0392,0.0216,eval-conflicts-rho000-r5-020-dfxhp,20.0444,0.0052,22.5746,2.5302,kind-worker2,2.5745,1,0,1,0,0,6,taint,True,20.0511,2.5235,"0/6 nodes are available: 6 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 6 Preemption is not helpful for scheduling.",24.0685,35.2993,nan,1.4938,11.2309,15.2992,Succeeded,Complete,False
21,eval-conflicts-rho000-r5-021,issuer6,x06,0,"[""d06""]",5,21.0,21.0002,21.0068,0.0002,0.0066,201,True,21.0101,21.0812,37.2067,nan,eval-conflicts-rho000-r5-021,21.027,0.0202,eval-conflicts-rho000-r5-021-ldqtk,21.0344,0.0074,22.5784,1.544,kind-worker2,1.5783,1,0,1,0,0,6,taint,True,21.0407,1.5377,"0/6 nodes are available: 6 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 6 Preemption is not helpful for scheduling.",24.0608,35.3132,nan,1.4824,11.2524,14.313,Succeeded,Complete,False
22,eval-conflicts-rho000-r5-022,issuer6,x06,0,"[""d06""]",5,22.0,22.0002,22.0068,0.0002,0.0066,201,True,22.0121,22.0356,37.1981,nan,eval-conflicts-rho000-r5-022,22.0271,0.0203,eval-conflicts-rho000-r5-022-lf8gl,22.0338,0.0067,22.5846,0.5507,kind-worker2,0.5844,1,0,1,0,0,6,taint,True,22.0404,0.5442,"0/6 nodes are available: 6 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 6 Preemption is not helpful for scheduling.",24.0435,35.3064,nan,1.4589,11.2629,13.3062,Succeeded,Complete,False
23,eval-conflicts-rho000-r5-023,issuer4,x04,0,"[""d04""]",5,23.0,23.0002,23.0067,0.0002,0.0065,201,True,23.0114,23.0332,37.2016,nan,eval-conflicts-rho000-r5-023,23.0275,0.0208,eval-conflicts-rho000-r5-023-wrvfs,23.0343,0.0068,23.0429,0.0086,kind-worker2,0.0427,0,0,0,0,0,0,none,False,nan,nan,,24.05,35.2887,nan,1.0072,11.2387,12.2885,Succeeded,Complete,False
24,eval-conflicts-rho000-r5-024,issuer5,x05,0,"[""d05""]",5,24.0,24.0001,24.0211,0.0001,0.021,201,True,24.0242,24.0457,38.1537,nan,eval-conflicts-rho000-r5-024,24.0421,0.0211,eval-conflicts-rho000-r5-024-p8t58,24.0525,0.0104,24.0631,0.0106,kind-worker2,0.063,0,0,0,0,0,0,none,False,nan,nan,,25.0483,36.2597,nan,0.9852,11.2115,12.2596,Succeeded,Complete,False
25,eval-conflicts-rho000-r5-025,issuer9,x09,0,"[""d09""]",5,25.0,25.0002,25.0089,0.0002,0.0087,201,True,25.0122,25.0567,38.1631,nan,eval-conflicts-rho000-r5-025,25.0291,0.0202,eval-conflicts-rho000-r5-025-n7lwh,25.0358,0.0067,25.0439,0.008,kind-worker2,0.0437,0,0,0,0,0,0,none,False,nan,nan,,26.0589,37.2906,nan,1.015,11.2317,12.2904,Succeeded,Complete,False
26,eval-conflicts-rho000-r5-026,issuer7,x07,0,"[""d07""]",5,26.0,26.0002,26.0062,0.0002,0.006,201,True,26.0105,26.0544,40.1422,nan,eval-conflicts-rho000-r5-026,26.0268,0.0206,eval-conflicts-rho000-r5-026-9xzng,26.0332,0.0064,26.0421,0.0089,kind-worker2,0.0419,0,0,0,0,0,0,none,False,nan,nan,,27.0569,38.2499,nan,1.0148,11.1929,12.2496,Succeeded,Complete,False
27,eval-conflicts-rho000-r5-027,issuer4,x04,0,"[""d04""]",5,27.0,27.0003,27.006,0.0003,0.0056,201,True,27.0096,27.0848,40.7695,nan,eval-conflicts-rho000-r5-027,27.0245,0.0186,eval-conflicts-rho000-r5-027-www9f,27.0294,0.0049,27.0493,0.0199,kind-worker5,0.049,0,0,0,0,0,0,none,False,nan,nan,,27.6199,38.8329,nan,0.5707,11.2129,11.8325,Succeeded,Complete,False
28,eval-conflicts-rho000-r5-028,issuer10,x10,0,"[""d10""]",5,28.0,28.0008,28.0202,0.0008,0.0194,201,True,28.0234,28.0474,41.7296,nan,eval-conflicts-rho000-r5-028,28.0388,0.0185,eval-conflicts-rho000-r5-028-jvbqg,28.0452,0.0064,28.0615,0.0163,kind-worker5,0.0607,0,0,0,0,0,0,none,False,nan,nan,,28.6153,39.8818,nan,0.5538,11.2664,11.881,Succeeded,Complete,False
29,eval-conflicts-rho000-r5-029,issuer8,x08,0,"[""d08""]",5,29.0,29.0002,29.0088,0.0002,0.0086,201,True,29.0167,29.037,43.7074,nan,eval-conflicts-rho000-r5-029,29.0314,0.0226,eval-conflicts-rho000-r5-029-j7vxj,29.0379,0.0065,29.0533,0.0155,kind-worker5,0.0531,0,0,0,0,0,0,none,False,nan,nan,,30.6198,41.9848,nan,1.5665,11.365,12.9846,Succeeded,Complete,False
30,eval-conflicts-rho000-r5-030,issuer7,x07,0,"[""d07""]",5,30.0,30.001,30.0094,0.001,0.0085,201,True,30.0143,30.0357,44.6359,nan,eval-conflicts-rho000-r5-030,30.0319,0.0224,eval-conflicts-rho000-r5-030-xhgvd,30.0391,0.0073,30.0533,0.0142,kind-worker,0.0524,0,0,0,0,0,0,none,False,nan,nan,,31.5242,42.8741,nan,1.4708,11.3499,12.8731,Succeeded,Complete,False
31,eval-conflicts-rho000-r5-031,issuer8,x08,0,"[""d08""]",5,31.0,31.0002,31.009,0.0002,0.0088,201,True,31.0161,31.0355,45.577,nan,eval-conflicts-rho000-r5-031,31.0313,0.0224,eval-conflicts-rho000-r5-031-ctqgn,31.0398,0.0085,31.0584,0.0186,kind-worker,0.0582,0,0,0,0,0,0,none,False,nan,nan,,32.4955,43.6687,nan,1.4371,11.1733,12.6685,Succeeded,Complete,False
