t_recv,kind,type,name,detail
0.0187,Node,ADDED,kind-control-plane,taints=1
0.0224,Node,ADDED,kind-worker,taints=0
0.0236,Node,ADDED,kind-worker2,taints=0
0.0247,Node,ADDED,kind-worker3,taints=0
0.0257,Node,ADDED,kind-worker4,taints=0
0.0267,Node,ADDED,kind-worker5,taints=0
0.0413,TaskRequest,ADDED,eval-conflicts-rho005-r8-000,phase=None job=None
0.047,TaskRequest,MODIFIED,eval-conflicts-rho005-r8-000,phase=Pending job=None
0.0625,Job,ADDED,eval-conflicts-rho005-r8-000,
0.0681,TaskRequest,MODIFIED,eval-conflicts-rho005-r8-000,phase=Scheduled job=None
0.0696,Event,ADDED,eval-conflicts-rho000-r0-000-x9fhd.18d463ba6155e921,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho000-r0-000-x9fhd to kind-worker2
0.07,Event,ADDED,eval-conflicts-rho000-r0-000-x9fhd.18d463ba7b6aefcd,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0703,Event,ADDED,eval-conflicts-rho000-r0-000-x9fhd.18d463ba7df44534,reason=Created count=1 msg=Created container: task
0.0709,Event,ADDED,eval-conflicts-rho000-r0-000-x9fhd.18d463ba82f8071e,reason=Started count=1 msg=Started container task
0.0714,Event,ADDED,eval-conflicts-rho000-r0-000.18d463ba6048cb66,reason=SuccessfulCreate count=1 msg=Created pod: eval-conflicts-rho000-r0-000-x9fhd
0.0719,Event,ADDED,eval-conflicts-rho000-r0-000.18d463bd9142f300,reason=Completed count=1 msg=Job completed
0.0721,Event,ADDED,eval-conflicts-rho000-r0-001-j2cwl.18d463ba9a7834f2,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho000-r0-001-j2cwl to kind-worker
0.0724,Event,ADDED,eval-conflicts-rho000-r0-001-j2cwl.18d463bab34d9b1a,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0726,Event,ADDED,eval-conflicts-rho000-r0-001-j2cwl.18d463bab466f0dd,reason=Created count=1 msg=Created container: task
0.0728,Event,ADDED,eval-conflicts-rho000-r0-001-j2cwl.18d463bab6600c86,reason=Started count=1 msg=Started container task
0.073,Event,ADDED,eval-conflicts-rho000-r0-001.18d463ba99ef62ab,reason=SuccessfulCreate count=1 msg=Created pod: eval-conflicts-rho000-r0-001-j2cwl
0.0732,Event,ADDED,eval-conflicts-rho000-r0-001.18d463bde1d09c8c,reason=Completed count=1 msg=Job completed
0.0748,Pod,ADDED,eval-conflicts-rho005-r8-000-2zkhp,phase=Pending node=None
0.0752,Event,ADDED,eval-conflicts-rho000-r0-002-9pxwb.18d463bad6401206,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho000-r0-002-9pxwb to kind-worker
0.0754,Event,ADDED,eval-conflicts-rho000-r0-002-9pxwb.18d463baeffa6cf8,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0757,Event,ADDED,eval-conflicts-rho000-r0-002-9pxwb.18d463baf104ea48,reason=Created count=1 msg=Created container: task
0.076,Event,ADDED,eval-conflicts-rho000-r0-002-9pxwb.18d463baf2e12231,reason=Started count=1 msg=Started container task
0.0764,Event,ADDED,eval-conflicts-rho000-r0-002.18d463bad5335e9a,reason=SuccessfulCreate count=1 msg=Created pod: eval-conflicts-rho000-r0-002-9pxwb
0.0766,Event,ADDED,eval-conflicts-rho000-r0-002.18d463be1da8ff6f,reason=Completed count=1 msg=Job completed
0.0768,Event,ADDED,eval-conflicts-rho000-r0-003-w2mgt.18d463bb11290453,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho000-r0-003-w2mgt to kind-worker5
0.0777,Job,MODIFIED,eval-conflicts-rho005-r8-000,
0.0782,Event,ADDED,eval-conflicts-rho000-r0-003-w2mgt.18d463bb2a62ee4c,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0787,Event,ADDED,eval-conflicts-rho000-r0-003-w2mgt.18d463bb2b71af6d,reason=Created count=1 msg=Created container: task
0.0789,Event,ADDED,eval-conflicts-rho000-r0-003-w2mgt.18d463bb2d4ca1b2,reason=Started count=1 msg=Started container task
0.0791,Event,ADDED,eval-conflicts-rho000-r0-003.18d463bb1061b84f,reason=SuccessfulCreate count=1 msg=Created pod: eval-conflicts-rho000-r0-003-w2mgt
0.0793,TaskRequest,MODIFIED,eval-conflicts-rho005-r8-000,phase=Scheduled job=None
0.0796,Event,ADDED,eval-conflicts-rho000-r0-003.18d463be17d648d6,reason=Completed count=1 msg=Job completed
0.0797,Event,ADDED,eval-conflicts-rho000-r0-004-6p5hl.18d463bb4ca1fab5,reason=Scheduled count=None msg=Successfully assigned compute/eval-conflicts-rho000-r0-004-6p5hl to kind-worker5
0.0799,Event,ADDED,eval-conflicts-rho000-r0-004-6p5hl.18d463bb66b691ab,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0801,Event,ADDED,eval-conflicts-rho000-r0-004-6p5hl.18d463bb67c324d6,reason=Created count=1 msg=Created container: task
0.0805,Event,ADDED,eval-conflicts-rho000-r0-004-6p5hl.18d463bb69ac71cb,reason=Started count=1 msg=Started container task
0.0807,Event,ADDED,eval-conflicts-rho000-r0-004.18d463bb4baf1d54,reason=SuccessfulCreate count=1 msg=Created pod: eval-conflicts-rho000-r0-004-6p5hl
0.0809,Event,ADDED,eval-conflicts-rho000-r0-004.18d463be8f4d4f59,reason=Completed count=1 msg=Job completed
