task_id,name,issuer,context,context_degree,datasets,replica,t_submit_planned,t_submit_start,t_submit_end,submit_jitter_s,admission_s,admission_status,admitted,t_tr_pending,t_tr_scheduled,t_tr_complete,t_tr_failed,job_name,t_job_seen,translation_s,pod_name,t_pod_seen,pod_creation_s,t_pod_scheduled,scheduling_s,node,latency_s,n_failed_attempts,n_attempts_wall,n_attempts_taint,n_attempts_other,nodes_wall_first,nodes_taint_first,block_cause,blocked,t_first_rejection,wait_s,first_rejection_msg,t_pod_running,t_pod_succeeded,t_pod_failed,startup_s,execution_s,completion_s,final_phase,tr_final_phase,timed_out
0,eval-conflicts-rho080-r3-000,issuer3,x03,8,"[""d03""]",3,0.0,0.0037,0.0493,0.0037,0.0457,201,True,0.0962,0.1219,24.9588,nan,eval-conflicts-rho080-r3-000,0.1166,0.0673,eval-conflicts-rho080-r3-000-9jkqs,0.1284,0.0118,0.1404,0.012,kind-worker2,0.1368,0,0,0,0,0,0,none,False,nan,nan,,1.7249,22.9048,nan,1.5845,21.1799,22.9011,Succeeded,Complete,False
1,eval-conflicts-rho080-r3-001,issuer7,x07,7,"[""d07""]",3,1.0,1.0006,1.021,0.0006,0.0204,201,True,1.0837,1.1054,25.966,nan,eval-conflicts-rho080-r3-001,1.104,0.083,eval-conflicts-rho080-r3-001-twq57,1.1074,0.0034,1.1216,0.0142,kind-worker3,0.121,0,0,0,0,0,0,none,False,nan,nan,,2.7096,24.091,nan,1.5879,21.3814,23.0904,Succeeded,Complete,False
2,eval-conflicts-rho080-r3-002,issuer5,x05,9,"[""d05""]",3,2.0,2.0021,2.0165,0.0021,0.0144,201,True,2.0197,2.0415,26.116,nan,eval-conflicts-rho080-r3-002,2.0364,0.0198,eval-conflicts-rho080-r3-002-vprk6,2.0432,0.0068,2.0676,0.0245,kind-worker4,0.0655,0,0,0,0,0,0,none,False,nan,nan,,3.0131,24.2565,nan,0.9455,21.2434,22.2544,Succeeded,Complete,False
3,eval-conflicts-rho080-r3-003,issuer4,x04,7,"[""d04""]",3,3.0,3.0013,3.0177,0.0013,0.0165,201,True,3.022,3.0425,27.141,nan,eval-conflicts-rho080-r3-003,3.0374,0.0196,eval-conflicts-rho080-r3-003-z24hk,3.047,0.0097,3.0649,0.0179,kind-worker5,0.0637,0,0,0,0,0,0,none,False,nan,nan,,4.0101,25.1864,nan,0.9452,21.1763,22.1851,Succeeded,Complete,False
4,eval-conflicts-rho080-r3-004,issuer4,x04,7,"[""d04""]",3,4.0,4.0004,4.0106,0.0004,0.0102,201,True,4.013,4.0374,28.7508,nan,eval-conflicts-rho080-r3-004,4.0291,0.0185,eval-conflicts-rho080-r3-004-khhpw,4.0373,0.0082,4.0574,0.0201,kind-worker,0.057,0,0,0,0,0,0,none,False,nan,nan,,5.5762,26.8037,nan,1.5188,21.2274,22.8033,Succeeded,Complete,False
5,eval-conflicts-rho080-r3-005,issuer6,x06,8,"[""d06""]",3,5.0,5.0003,5.0149,0.0003,0.0147,201,True,5.0187,5.0443,69.001,nan,eval-conflicts-rho080-r3-005,5.0362,0.0213,eval-conflicts-rho080-r3-005-74dpj,5.0456,0.0094,44.7258,39.6801,kind-worker3,39.7255,14,14,14,0,4,2,mixed,True,5.0685,39.6572,"0/6 nodes are available: 2 node(s) had untolerated taint(s), 4 c_wall violated: 1 conflicting context pair(s) with node memory. no new claims to deallocate, preemption: 0/6 nodes are available: 2 Preemption is not helpful for scheduling, 4 No preemption victims found for incoming pod.",45.8307,67.0275,nan,1.105,21.1967,62.0272,Succeeded,Complete,False
6,eval-conflicts-rho080-r3-006,issuer9,x09,5,"[""d09""]",3,6.0,6.0003,6.0139,0.0003,0.0136,201,True,6.0177,6.0416,30.0764,nan,eval-conflicts-rho080-r3-006,6.034,0.0201,eval-conflicts-rho080-r3-006-b2dq9,6.0414,0.0074,6.0947,0.0533,kind-worker2,0.0944,0,0,0,0,0,0,none,False,nan,nan,,6.7348,27.9227,nan,0.6401,21.1879,21.9224,Succeeded,Complete,False
7,eval-conflicts-rho080-r3-007,issuer10,x10,8,"[""d10""]",3,7.0,7.0004,7.0152,0.0004,0.0148,201,True,7.0191,7.0388,81.3064,nan,eval-conflicts-rho080-r3-007,7.0345,0.0193,eval-conflicts-rho080-r3-007-697ns,7.0425,0.0079,57.6847,50.6422,kind-worker5,50.6843,23,23,23,0,3,3,mixed,True,7.0602,50.6244,"0/6 nodes are available: 3 c_wall violated: 1 conflicting context pair(s) with node memory, 3 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 3 No preemption victims found for incoming pod, 3 Preemption is not helpful for scheduling.",59.1207,80.46,nan,1.436,21.3394,73.4597,Succeeded,Complete,False
8,eval-conflicts-rho080-r3-008,issuer6,x06,8,"[""d06""]",3,8.0,8.0003,8.0082,0.0003,0.0079,201,True,8.0136,8.0371,67.9205,nan,eval-conflicts-rho080-r3-008,8.0305,0.0223,eval-conflicts-rho080-r3-008-m87cj,8.0387,0.0082,44.2284,36.1897,kind-worker3,36.2281,12,12,12,0,3,3,mixed,True,8.0554,36.1731,"0/6 nodes are available: 3 c_wall violated: 1 conflicting context pair(s) with node memory, 3 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 3 No preemption victims found for incoming pod, 3 Preemption is not helpful for scheduling.",44.7846,65.9688,nan,0.5561,21.1843,57.9685,Succeeded,Complete,False
9,eval-conflicts-rho080-r3-009,issuer7,x07,7,"[""d07""]",3,9.0,9.0003,9.0111,0.0003,0.0108,201,True,9.0151,9.0365,81.3839,nan,eval-conflicts-rho080-r3-009,9.0323,0.0212,eval-conflicts-rho080-r3-009-mpx64,9.0397,0.0074,58.1213,49.0816,kind-worker5,49.121,22,22,22,0,3,3,mixed,True,9.0569,49.0643,"0/6 nodes are available: 3 c_wall violated: 1 conflicting context pair(s) with node memory, 3 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 3 No preemption victims found for incoming pod, 3 Preemption is not helpful for scheduling.",59.1063,80.4687,nan,0.985,21.3624,71.4684,Succeeded,Complete,False
