t_recv,node,sanitizing,lambda_size,lambda
0.0219,kind-control-plane,False,0,[]
0.0238,kind-worker,False,0,[]
0.0255,kind-worker2,False,0,[]
0.0268,kind-worker3,False,0,[]
0.0278,kind-worker4,False,0,[]
0.0289,kind-worker5,False,0,[]
0.1515,kind-worker2,False,1,"[""x03""]"
0.1652,kind-worker2,False,1,"[""x03""]"
1.1335,kind-worker3,False,1,"[""x07""]"
1.1455,kind-worker3,False,1,"[""x07""]"
2.0784,kind-worker4,False,1,"[""x05""]"
2.0879,kind-worker4,False,1,"[""x05""]"
3.0789,kind-worker5,False,1,"[""x04""]"
3.0864,kind-worker5,False,1,"[""x04""]"
3.9138,kind-worker3,True,1,"[""x07""]"
3.9252,kind-worker3,True,1,"[""x07""]"
4.0706,kind-worker,False,1,"[""x04""]"
4.0804,kind-worker,False,1,"[""x04""]"
6.1042,kind-worker2,False,2,"[""x03"", ""x09""]"
6.1146,kind-worker2,False,2,"[""x03"", ""x09""]"
6.1852,kind-worker2,True,2,"[""x03"", ""x09""]"
6.1981,kind-worker2,True,2,"[""x03"", ""x09""]"
12.0831,kind-worker5,False,2,"[""x04"", ""x09""]"
12.0968,kind-worker5,False,2,"[""x04"", ""x09""]"
13.7839,kind-worker4,True,1,"[""x05""]"
13.7974,kind-worker4,True,1,"[""x05""]"
14.1171,kind-worker,False,2,"[""x04"", ""x09""]"
14.1276,kind-worker,False,2,"[""x04"", ""x09""]"
16.9561,kind-worker5,True,2,"[""x04"", ""x09""]"
16.9737,kind-worker5,True,2,"[""x04"", ""x09""]"
19.0524,kind-worker,True,2,"[""x04"", ""x09""]"
19.0676,kind-worker,True,2,"[""x04"", ""x09""]"
34.0329,kind-worker4,True,0,[]
34.0495,kind-worker4,False,0,[]
34.0625,kind-worker4,False,0,[]
34.0763,kind-worker4,False,0,[]
34.0892,kind-worker4,False,1,"[""x03""]"
34.1561,kind-worker4,False,1,"[""x03""]"
34.3524,kind-worker4,False,2,"[""x03"", ""x09""]"
34.3628,kind-worker4,False,2,"[""x03"", ""x09""]"
39.361,kind-worker,True,0,[]
39.3774,kind-worker,True,0,[]
39.3884,kind-worker,False,0,[]
39.4008,kind-worker,False,0,[]
