task_id,name,issuer,context,context_degree,datasets,replica,t_submit_planned,t_submit_start,t_submit_end,submit_jitter_s,admission_s,admission_status,admitted,t_tr_pending,t_tr_scheduled,t_tr_complete,t_tr_failed,job_name,t_job_seen,translation_s,pod_name,t_pod_seen,pod_creation_s,t_pod_scheduled,scheduling_s,node,latency_s,n_failed_attempts,n_attempts_wall,n_attempts_taint,n_attempts_other,nodes_wall_first,nodes_taint_first,block_cause,blocked,t_first_rejection,wait_s,first_rejection_msg,t_pod_running,t_pod_succeeded,t_pod_failed,startup_s,execution_s,completion_s,final_phase,tr_final_phase,timed_out
0,eval-sanitize-40-r0-000,issuer4,x04,4,"[""d04""]",0,0.0,0.0036,0.0435,0.0036,0.0399,201,True,0.0487,0.0753,24.1211,nan,eval-sanitize-40-r0-000,0.0703,0.0268,eval-sanitize-40-r0-000-vmx8b,0.081,0.0107,0.0955,0.0145,kind-worker3,0.0919,0,0,0,0,0,0,none,False,nan,nan,,0.7613,21.9458,nan,0.6657,21.1845,21.9421,Succeeded,Complete,False
1,eval-sanitize-40-r0-001,issuer6,x06,5,"[""d06""]",0,1.0,1.0006,1.0188,0.0006,0.0182,201,True,1.0251,1.0551,24.9239,nan,eval-sanitize-40-r0-001,1.0445,0.0257,eval-sanitize-40-r0-001-jf5q7,1.0589,0.0144,1.0814,0.0225,kind-worker3,0.0808,0,0,0,0,0,0,none,False,nan,nan,,1.7669,22.995,nan,0.6854,21.2281,21.9943,Succeeded,Complete,False
2,eval-sanitize-40-r0-002,issuer7,x07,4,"[""d07""]",0,2.0,2.0004,2.0191,0.0004,0.0187,201,True,2.0288,2.0635,26.4611,nan,eval-sanitize-40-r0-002,2.0631,0.044,eval-sanitize-40-r0-002-rmc8x,2.0711,0.008,2.0837,0.0125,kind-worker5,0.0833,0,0,0,0,0,0,none,False,nan,nan,,3.1739,24.4117,nan,1.0902,21.2378,22.4113,Succeeded,Complete,False
3,eval-sanitize-40-r0-003,issuer3,x03,6,"[""d03""]",0,3.0,3.0006,3.0253,0.0006,0.0247,201,True,3.0293,3.064,27.0623,nan,eval-sanitize-40-r0-003,3.0526,0.0274,eval-sanitize-40-r0-003-ktw4f,3.0713,0.0187,3.0965,0.0252,kind-worker,0.0959,0,0,0,0,0,0,none,False,nan,nan,,3.854,25.0555,nan,0.7575,21.2015,22.0549,Succeeded,Complete,False
4,eval-sanitize-40-r0-004,issuer4,x04,4,"[""d04""]",0,4.0,4.0026,4.0219,0.0026,0.0193,201,True,4.0243,4.3136,29.0022,nan,eval-sanitize-40-r0-004,4.2875,0.2656,eval-sanitize-40-r0-004-sxkqt,4.305,0.0175,4.3289,0.024,kind-worker3,0.3263,0,0,0,0,0,0,none,False,nan,nan,,5.7756,27.0967,nan,1.4467,21.3211,23.0941,Succeeded,Complete,False
5,eval-sanitize-40-r0-005,issuer1,x01,4,"[""d01""]",0,5.0,5.096,5.1142,0.096,0.0182,201,True,5.1195,5.1559,29.4152,nan,eval-sanitize-40-r0-005,5.1441,0.0299,eval-sanitize-40-r0-005-j9r8n,5.1581,0.014,5.1822,0.0241,kind-worker5,0.0862,0,0,0,0,0,0,none,False,nan,nan,,6.1836,27.411,nan,1.0014,21.2274,22.315,Succeeded,Complete,False
6,eval-sanitize-40-r0-006,issuer2,x02,5,"[""d02""]",0,6.0,6.0011,6.0251,0.0011,0.0239,201,True,6.0269,6.0611,30.2075,nan,eval-sanitize-40-r0-006,6.052,0.027,eval-sanitize-40-r0-006-x5dr9,6.0626,0.0106,6.1556,0.093,kind-worker2,0.1545,0,0,0,0,0,0,none,False,nan,nan,,6.9743,29.3393,nan,0.8187,22.365,23.3381,Succeeded,Complete,False
7,eval-sanitize-40-r0-007,issuer3,x03,6,"[""d03""]",0,7.0,7.0003,7.0112,0.0003,0.0109,201,True,7.0161,7.0494,30.199,nan,eval-sanitize-40-r0-007,7.0369,0.0257,eval-sanitize-40-r0-007-g5bvc,7.0491,0.0122,7.2094,0.1602,kind-worker,0.2091,0,0,0,0,0,0,none,False,nan,nan,,7.9354,29.245,nan,0.726,21.3096,22.2447,Succeeded,Complete,False
8,eval-sanitize-40-r0-008,issuer4,x04,4,"[""d04""]",0,8.0,8.0001,8.0134,0.0001,0.0132,201,True,8.0176,8.0539,33.0058,nan,eval-sanitize-40-r0-008,8.0402,0.0268,eval-sanitize-40-r0-008-mnrj8,8.0537,0.0135,8.1663,0.1126,kind-worker3,0.1662,0,0,0,0,0,0,none,False,nan,nan,,9.7895,31.0422,nan,1.6232,21.2527,23.0421,Succeeded,Complete,False
9,eval-sanitize-40-r0-009,issuer9,x09,5,"[""d09""]",0,9.0,9.0003,9.0262,0.0003,0.0259,201,True,9.0309,9.0635,32.1799,nan,eval-sanitize-40-r0-009,9.0519,0.0257,eval-sanitize-40-r0-009-554wr,9.0632,0.0113,9.1618,0.0986,kind-worker2,0.1616,0,0,0,0,0,0,none,False,nan,nan,,9.955,31.1589,nan,0.7931,21.204,22.1586,Succeeded,Complete,False
