t_recv,kind,type,name,detail
0.0243,Node,ADDED,kind-control-plane,taints=1
0.0256,Node,ADDED,kind-worker,taints=0
0.027,Node,ADDED,kind-worker2,taints=0
0.0285,Node,ADDED,kind-worker3,taints=0
0.0298,Node,ADDED,kind-worker4,taints=0
0.031,Node,ADDED,kind-worker5,taints=0
0.0445,Event,ADDED,eval-image-prepull-24cfx.18d508bb9e2f9244,reason=Scheduled count=1 msg=Successfully assigned compute/eval-image-prepull-24cfx to kind-worker2
0.0453,Event,ADDED,eval-image-prepull-24cfx.18d508bbc3d6126d,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0457,Event,ADDED,eval-image-prepull-24cfx.18d508bbc635e817,reason=Created count=1 msg=Created container: pause
0.046,Event,ADDED,eval-image-prepull-24cfx.18d508bbcadb9d1c,reason=Started count=1 msg=Started container pause
0.0461,Event,ADDED,eval-image-prepull-24cfx.18d508bc1d0de009,reason=Killing count=1 msg=Stopping container pause
0.0465,Event,ADDED,eval-image-prepull-49b8d.18d5067fcccc1073,reason=Scheduled count=1 msg=Successfully assigned compute/eval-image-prepull-49b8d to kind-worker5
0.0467,Event,ADDED,eval-image-prepull-49b8d.18d5067fed52caf9,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0469,Event,ADDED,eval-image-prepull-49b8d.18d5067fefe68878,reason=Created count=1 msg=Created container: pause
0.0471,Event,ADDED,eval-image-prepull-49b8d.18d5067ff3c02c13,reason=Started count=1 msg=Started container pause
0.0474,Event,ADDED,eval-image-prepull-49b8d.18d5068042c5f358,reason=Killing count=1 msg=Stopping container pause
0.0476,Event,ADDED,eval-image-prepull-5rjk7.18d508bb9e2e659a,reason=Scheduled count=1 msg=Successfully assigned compute/eval-image-prepull-5rjk7 to kind-worker
0.0478,Event,ADDED,eval-image-prepull-5rjk7.18d508bbc3e1709e,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.048,Event,ADDED,eval-image-prepull-5rjk7.18d508bbc65dfa85,reason=Created count=1 msg=Created container: pause
0.0482,Event,ADDED,eval-image-prepull-5rjk7.18d508bbcadb5ded,reason=Started count=1 msg=Started container pause
0.0484,Event,ADDED,eval-image-prepull-5rjk7.18d508bc353e8079,reason=Killing count=1 msg=Stopping container pause
0.0486,Event,ADDED,eval-image-prepull-7qpj6.18d508bb9edc4f0e,reason=Scheduled count=1 msg=Successfully assigned compute/eval-image-prepull-7qpj6 to kind-worker5
0.049,Event,ADDED,eval-image-prepull-7qpj6.18d508bbc3d81039,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0492,Event,ADDED,eval-image-prepull-7qpj6.18d508bbca2c7e9a,reason=Created count=1 msg=Created container: pause
0.0494,Event,ADDED,eval-image-prepull-7qpj6.18d508bbcc736511,reason=Started count=1 msg=Started container pause
0.0497,Event,ADDED,eval-image-prepull-7qpj6.18d508bc152ce9c4,reason=Killing count=1 msg=Stopping container pause
0.0499,Event,ADDED,eval-image-prepull-9sj44.18d508bb9e0d5913,reason=Scheduled count=1 msg=Successfully assigned compute/eval-image-prepull-9sj44 to kind-worker3
0.0501,Event,ADDED,eval-image-prepull-9sj44.18d508bbc3e1deb7,"reason=Pulled count=1 msg=Container image ""busybox:musl"" already present on machine"
0.0503,Event,ADDED,eval-image-prepull-9sj44.18d508bbca2bae1f,reason=Created count=1 msg=Created container: pause
0.0509,Event,ADDED,eval-image-prepull-9sj44.18d508bbcc8370f3,reason=Started count=1 msg=Started container pause
0.0511,Event,ADDED,eval-image-prepull-9sj44.18d508bc7c15d736,reason=Killing count=1 msg=Stopping container pause
