t_recv,node,sanitizing,lambda_size,lambda
0.0179,kind-control-plane,False,0,[]
0.0202,kind-worker,False,0,[]
0.0215,kind-worker2,False,0,[]
0.0229,kind-worker3,False,0,[]
0.0241,kind-worker4,False,0,[]
0.0252,kind-worker5,False,0,[]
0.1709,kind-worker3,False,1,"[""x06""]"
0.1826,kind-worker3,False,1,"[""x06""]"
1.0797,kind-worker,False,1,"[""x02""]"
1.0886,kind-worker,False,1,"[""x02""]"
2.1059,kind-worker5,False,1,"[""x07""]"
2.1147,kind-worker5,False,1,"[""x07""]"
4.1406,kind-worker5,False,2,"[""x02"", ""x07""]"
4.1503,kind-worker5,False,2,"[""x02"", ""x07""]"
5.0718,kind-worker2,False,1,"[""x03""]"
5.0817,kind-worker2,False,1,"[""x03""]"
8.096,kind-worker,False,2,"[""x02"", ""x09""]"
8.1061,kind-worker,False,2,"[""x02"", ""x09""]"
9.1166,kind-worker2,True,1,"[""x03""]"
9.1316,kind-worker2,True,1,"[""x03""]"
9.984,kind-worker,True,2,"[""x02"", ""x09""]"
9.9988,kind-worker,True,2,"[""x02"", ""x09""]"
10.0808,kind-worker3,False,2,"[""x06"", ""x10""]"
10.136,kind-worker3,True,2,"[""x06"", ""x10""]"
10.1442,kind-worker3,True,2,"[""x06"", ""x10""]"
10.241,kind-worker3,True,2,"[""x06"", ""x10""]"
10.4792,kind-worker5,True,2,"[""x02"", ""x07""]"
10.536,kind-worker5,True,2,"[""x02"", ""x07""]"
11.0621,kind-worker4,False,1,"[""x10""]"
11.0726,kind-worker4,False,1,"[""x10""]"
12.0822,kind-worker4,False,2,"[""x01"", ""x10""]"
12.0923,kind-worker4,False,2,"[""x01"", ""x10""]"
15.1086,kind-worker4,False,3,"[""x01"", ""x05"", ""x10""]"
15.119,kind-worker4,False,3,"[""x01"", ""x05"", ""x10""]"
17.0821,kind-worker4,False,4,"[""x01"", ""x05"", ""x07"", ""x10""]"
17.0923,kind-worker4,False,4,"[""x01"", ""x05"", ""x07"", ""x10""]"
49.2465,kind-worker2,True,0,[]
49.3347,kind-worker2,False,0,[]
49.3445,kind-worker2,False,0,[]
49.3547,kind-worker2,False,0,[]
49.3705,kind-worker2,False,1,"[""x06""]"
49.3802,kind-worker2,False,1,"[""x06""]"
50.1386,kind-worker,True,0,[]
50.151,kind-worker,True,0,[]
50.1617,kind-worker,False,0,[]
50.1963,kind-worker,False,1,"[""x04""]"
