task_id,name,issuer,context,context_degree,datasets,replica,t_submit_planned,t_submit_start,t_submit_end,submit_jitter_s,admission_s,admission_status,admitted,t_tr_pending,t_tr_scheduled,t_tr_complete,t_tr_failed,job_name,t_job_seen,translation_s,pod_name,t_pod_seen,pod_creation_s,t_pod_scheduled,scheduling_s,node,latency_s,n_failed_attempts,n_attempts_wall,n_attempts_taint,n_attempts_other,nodes_wall_first,nodes_taint_first,block_cause,blocked,t_first_rejection,wait_s,first_rejection_msg,t_pod_running,t_pod_succeeded,t_pod_failed,startup_s,execution_s,completion_s,final_phase,tr_final_phase,timed_out
0,eval-sanitize-40-r1-000,issuer6,x06,7,"[""d06""]",1,0.0,0.0032,0.0382,0.0032,0.035,201,True,0.1139,0.1387,24.1584,nan,eval-sanitize-40-r1-000,0.1347,0.0965,eval-sanitize-40-r1-000-b4zsj,0.145,0.0104,0.1568,0.0118,kind-worker3,0.1536,0,0,0,0,0,0,none,False,nan,nan,,1.0296,22.1986,nan,0.8728,21.169,22.1954,Succeeded,Complete,False
1,eval-sanitize-40-r1-001,issuer2,x02,4,"[""d02""]",1,1.0,1.008,1.0223,0.008,0.0143,201,True,1.0276,1.049,25.6327,nan,eval-sanitize-40-r1-001,1.0488,0.0265,eval-sanitize-40-r1-001-hwd7m,1.0518,0.003,1.0677,0.0158,kind-worker,0.0597,0,0,0,0,0,0,none,False,nan,nan,,2.6111,23.7864,nan,1.5434,21.1753,22.7784,Succeeded,Complete,False
2,eval-sanitize-40-r1-002,issuer7,x07,2,"[""d07""]",1,2.0,2.0157,2.036,0.0157,0.0203,201,True,2.054,2.0785,26.0824,nan,eval-sanitize-40-r1-002,2.0769,0.0409,eval-sanitize-40-r1-002-vnxf9,2.0802,0.0033,2.094,0.0138,kind-worker5,0.0783,0,0,0,0,0,0,none,False,nan,nan,,2.855,24.0544,nan,0.761,21.1993,22.0386,Succeeded,Complete,False
3,eval-sanitize-40-r1-003,issuer2,x02,4,"[""d02""]",1,3.0,3.0005,3.0603,0.0005,0.0598,201,True,3.0677,3.0898,27.723,nan,eval-sanitize-40-r1-003,3.0821,0.0218,eval-sanitize-40-r1-003-xqmlk,3.0907,0.0086,3.1109,0.0202,kind-worker,0.1105,0,0,0,0,0,0,none,False,nan,nan,,4.5555,25.7626,nan,1.4446,21.2071,22.7622,Succeeded,Complete,False
4,eval-sanitize-40-r1-004,issuer2,x02,4,"[""d02""]",1,4.0,4.0002,4.0817,0.0002,0.0815,201,True,4.0889,4.1117,27.9484,nan,eval-sanitize-40-r1-004,4.1043,0.0226,eval-sanitize-40-r1-004-jmkwg,4.1089,0.0045,4.1295,0.0206,kind-worker5,0.1293,0,0,0,0,0,0,none,False,nan,nan,,4.859,26.0798,nan,0.7295,21.2208,22.0796,Succeeded,Complete,False
5,eval-sanitize-40-r1-005,issuer3,x03,8,"[""d03""]",1,5.0,5.0002,5.0111,0.0002,0.0109,201,True,5.0148,5.0385,29.1794,nan,eval-sanitize-40-r1-005,5.0311,0.0199,eval-sanitize-40-r1-005-wrhch,5.0373,0.0063,5.057,0.0197,kind-worker2,0.0568,0,0,0,0,0,0,none,False,nan,nan,,6.0396,27.2726,nan,0.9826,21.233,22.2724,Succeeded,Complete,False
6,eval-sanitize-40-r1-006,issuer3,x03,8,"[""d03""]",1,6.0,6.0001,6.0403,0.0001,0.0402,201,True,6.0442,6.0677,29.1934,nan,eval-sanitize-40-r1-006,6.0606,0.0203,eval-sanitize-40-r1-006-nx4xj,6.0676,0.007,6.0927,0.0251,kind-worker2,0.0926,0,0,0,0,0,0,none,False,nan,nan,,6.9846,28.2109,nan,0.8919,21.2263,22.2107,Succeeded,Complete,False
7,eval-sanitize-40-r1-007,issuer2,x02,4,"[""d02""]",1,7.0,7.0002,7.0078,0.0002,0.0076,201,True,7.0114,7.0342,31.011,nan,eval-sanitize-40-r1-007,7.0271,0.0193,eval-sanitize-40-r1-007-d6ccv,7.0324,0.0053,7.0585,0.0261,kind-worker5,0.0583,0,0,0,0,0,0,none,False,nan,nan,,7.8716,29.0498,nan,0.8131,21.1782,22.0495,Succeeded,Complete,False
8,eval-sanitize-40-r1-008,issuer9,x09,6,"[""d09""]",1,8.0,8.0005,8.0186,0.0005,0.0181,201,True,8.0245,8.0485,32.6931,nan,eval-sanitize-40-r1-008,8.0416,0.023,eval-sanitize-40-r1-008-xl9kv,8.0478,0.0062,8.0787,0.0309,kind-worker,0.0782,0,0,0,0,0,0,none,False,nan,nan,,9.6464,30.7886,nan,1.5677,21.1422,22.7881,Succeeded,Complete,False
9,eval-sanitize-40-r1-009,issuer9,x09,6,"[""d09""]",1,9.0,9.0002,9.1169,0.0002,0.1166,201,True,9.1225,9.1467,33.7003,nan,eval-sanitize-40-r1-009,9.1401,0.0232,eval-sanitize-40-r1-009-fzk4c,9.1463,0.0062,9.17,0.0237,kind-worker,0.1698,0,0,0,0,0,0,none,False,nan,nan,,10.5694,31.7781,nan,1.3994,21.2086,22.7778,Succeeded,Complete,False
