t_recv,kind,type,name,detail
0.0222,Node,ADDED,kind-control-plane,taints=1
0.0237,Node,ADDED,kind-worker,taints=0
0.0251,Node,ADDED,kind-worker2,taints=0
0.0263,Node,ADDED,kind-worker3,taints=0
0.0276,Node,ADDED,kind-worker4,taints=0
0.0287,Node,ADDED,kind-worker5,taints=0
0.0408,TaskRequest,ADDED,eval-sanitize-20-r2-000,phase=None job=None
0.0497,TaskRequest,MODIFIED,eval-sanitize-20-r2-000,phase=Pending job=None
0.0533,Event,ADDED,eval-image-prepull-65b6g.18d4e35acdf3e476,reason=Scheduled count=1 msg=Successfully assigned compute/eval-image-prepull-65b6g to kind-worker4
0.0537,Event,ADDED,eval-image-prepull-65b6g.18d4e35aed672d76,"reason=Pulling count=1 msg=Pulling image ""busybox:musl"""
0.0539,Event,ADDED,eval-image-prepull-65b6g.18d4e35b9167000d,"reason=Pulled count=1 msg=Successfully pulled image ""busybox:musl"" in 2.751s (2.751s including waiting). Image size: 895652 bytes."
0.0541,Event,ADDED,eval-image-prepull-65b6g.18d4e35b93055405,reason=Created count=1 msg=Created container: pause
0.0543,Event,ADDED,eval-image-prepull-65b6g.18d4e35b95017365,reason=Started count=1 msg=Started container pause
0.0548,Event,ADDED,eval-image-prepull-65b6g.18d4e35c2763564c,reason=Killing count=1 msg=Stopping container pause
0.0551,Event,ADDED,eval-image-prepull-kwmc6.18d4e35ace6ce42b,reason=Scheduled count=1 msg=Successfully assigned compute/eval-image-prepull-kwmc6 to kind-worker3
0.0553,Event,ADDED,eval-image-prepull-kwmc6.18d4e35aed5c6f99,"reason=Pulling count=1 msg=Pulling image ""busybox:musl"""
0.0557,Event,ADDED,eval-image-prepull-kwmc6.18d4e35ba2b44112,"reason=Pulled count=1 msg=Successfully pulled image ""busybox:musl"" in 3.042s (3.042s including waiting). Image size: 895652 bytes."
0.0559,Event,ADDED,eval-image-prepull-kwmc6.18d4e35ba3d92f8f,reason=Created count=1 msg=Created container: pause
0.056,Event,ADDED,eval-image-prepull-kwmc6.18d4e35ba6a6bcc6,reason=Started count=1 msg=Started container pause
0.0562,Event,ADDED,eval-image-prepull-kwmc6.18d4e35c59a27d19,reason=Killing count=1 msg=Stopping container pause
0.0566,Event,ADDED,eval-image-prepull-pgs6x.18d4e35ace8fb9ed,reason=Scheduled count=1 msg=Successfully assigned compute/eval-image-prepull-pgs6x to kind-worker
0.0568,Event,ADDED,eval-image-prepull-pgs6x.18d4e35aed548225,"reason=Pulling count=1 msg=Pulling image ""busybox:musl"""
0.0569,Event,ADDED,eval-image-prepull-pgs6x.18d4e35ba03f5f31,"reason=Pulled count=1 msg=Successfully pulled image ""busybox:musl"" in 3.001s (3.001s including waiting). Image size: 895652 bytes."
0.0571,Event,ADDED,eval-image-prepull-pgs6x.18d4e35ba1a6bdc9,reason=Created count=1 msg=Created container: pause
0.0574,Event,ADDED,eval-image-prepull-pgs6x.18d4e35ba659c36d,reason=Started count=1 msg=Started container pause
0.0576,Event,ADDED,eval-image-prepull-pgs6x.18d4e35c2843c0a2,reason=Killing count=1 msg=Stopping container pause
0.0578,Event,ADDED,eval-image-prepull-rnd7x.18d4e35acefec1a1,reason=Scheduled count=1 msg=Successfully assigned compute/eval-image-prepull-rnd7x to kind-worker5
0.0582,Event,ADDED,eval-image-prepull-rnd7x.18d4e35aed3c5f49,"reason=Pulling count=1 msg=Pulling image ""busybox:musl"""
0.0584,Event,ADDED,eval-image-prepull-rnd7x.18d4e35b8d4c0b7b,"reason=Pulled count=1 msg=Successfully pulled image ""busybox:musl"" in 2.685s (2.685s including waiting). Image size: 895652 bytes."
0.0586,Event,ADDED,eval-image-prepull-rnd7x.18d4e35b8ed12826,reason=Created count=1 msg=Created container: pause
0.0588,Event,ADDED,eval-image-prepull-rnd7x.18d4e35b931fd41f,reason=Started count=1 msg=Started container pause
0.0591,Event,ADDED,eval-image-prepull-rnd7x.18d4e35c25f96533,reason=Killing count=1 msg=Stopping container pause
0.0592,Event,ADDED,eval-image-prepull-tgpld.18d4e35acf003d1a,reason=Scheduled count=1 msg=Successfully assigned compute/eval-image-prepull-tgpld to kind-worker2
0.0594,Event,ADDED,eval-image-prepull-tgpld.18d4e35aed33b0b3,"reason=Pulling count=1 msg=Pulling image ""busybox:musl"""
0.0598,Event,ADDED,eval-image-prepull-tgpld.18d4e35b901f668e,"reason=Pulled count=1 msg=Successfully pulled image ""busybox:musl"" in 2.733s (2.733s including waiting). Image size: 895652 bytes."
0.06,Event,ADDED,eval-image-prepull-tgpld.18d4e35b91d753b1,reason=Created count=1 msg=Created container: pause
0.0602,Event,ADDED,eval-image-prepull-tgpld.18d4e35b93ee7f67,reason=Started count=1 msg=Started container pause
0.0603,Event,ADDED,eval-image-prepull-tgpld.18d4e35c25ed5bb5,reason=Killing count=1 msg=Stopping container pause
0.0607,Event,ADDED,eval-image-prepull.18d4e35acda4fbcc,reason=SuccessfulCreate count=1 msg=Created pod: eval-image-prepull-65b6g
0.0608,Event,ADDED,eval-image-prepull.18d4e35ace207db2,reason=SuccessfulCreate count=1 msg=Created pod: eval-image-prepull-kwmc6
0.061,Event,ADDED,eval-image-prepull.18d4e35ace208118,reason=SuccessfulCreate count=1 msg=Created pod: eval-image-prepull-pgs6x
0.0612,Event,ADDED,eval-image-prepull.18d4e35ace915fc1,reason=SuccessfulCreate count=1 msg=Created pod: eval-image-prepull-rnd7x
