task_id,name,issuer,context,context_degree,datasets,replica,t_submit_planned,t_submit_start,t_submit_end,submit_jitter_s,admission_s,admission_status,admitted,t_tr_pending,t_tr_scheduled,t_tr_complete,t_tr_failed,job_name,t_job_seen,translation_s,pod_name,t_pod_seen,pod_creation_s,t_pod_scheduled,scheduling_s,node,latency_s,n_failed_attempts,n_attempts_wall,n_attempts_taint,n_attempts_other,nodes_wall_first,nodes_taint_first,block_cause,blocked,t_first_rejection,wait_s,first_rejection_msg,t_pod_running,t_pod_succeeded,t_pod_failed,startup_s,execution_s,completion_s,final_phase,tr_final_phase,timed_out
0,eval-sanitize-20-r2-000,issuer9,x09,6,"[""d09""]",2,0.0,0.0028,0.0412,0.0028,0.0384,201,True,0.0497,0.0705,24.2611,nan,eval-sanitize-20-r2-000,0.0661,0.025,eval-sanitize-20-r2-000-8c62p,0.0751,0.009,0.0886,0.0135,kind-worker5,0.0858,0,0,0,0,0,0,none,False,nan,nan,,1.0862,22.4608,nan,0.9976,21.3747,22.458,Succeeded,Complete,False
1,eval-sanitize-20-r2-001,issuer9,x09,6,"[""d09""]",2,1.0,1.0013,1.011,0.0013,0.0097,201,True,1.0152,1.0388,25.1179,nan,eval-sanitize-20-r2-001,1.0324,0.0214,eval-sanitize-20-r2-001-h8c89,1.0411,0.0087,1.0565,0.0153,kind-worker4,0.0552,0,0,0,0,0,0,none,False,nan,nan,,2.0664,23.2373,nan,1.0099,21.1709,22.236,Succeeded,Complete,False
2,eval-sanitize-20-r2-002,issuer2,x02,7,"[""d02""]",2,2.0,2.006,2.0593,0.006,0.0534,201,True,2.0671,2.0881,26.797,nan,eval-sanitize-20-r2-002,2.0804,0.0211,eval-sanitize-20-r2-002-nw9rw,2.0902,0.0098,2.1072,0.017,kind-worker2,0.1012,0,0,0,0,0,0,none,False,nan,nan,,3.6637,24.8869,nan,1.5565,21.2232,22.881,Succeeded,Complete,False
3,eval-sanitize-20-r2-003,issuer1,x01,3,"[""d01""]",2,3.0,3.0005,3.0769,0.0005,0.0764,201,True,3.0817,3.1037,26.1437,nan,eval-sanitize-20-r2-003,3.0952,0.0184,eval-sanitize-20-r2-003-rtbcq,3.1025,0.0072,3.1224,0.02,kind-worker,0.122,0,0,0,0,0,0,none,False,nan,nan,,4.2488,25.2208,nan,1.1264,20.972,22.2204,Succeeded,Complete,False
4,eval-sanitize-20-r2-004,issuer2,x02,7,"[""d02""]",2,4.0,4.0079,4.2026,0.0079,0.1947,201,True,4.2015,4.2016,27.8005,nan,eval-sanitize-20-r2-004,4.2243,0.0217,eval-sanitize-20-r2-004-cqxgw,4.2763,0.052,4.2992,0.0229,kind-worker2,0.2913,0,0,0,0,0,0,none,False,nan,nan,,4.6437,25.9519,nan,0.3446,21.3082,21.944,Succeeded,Complete,False
5,eval-sanitize-20-r2-005,issuer10,x10,4,"[""d10""]",2,5.0,5.0005,5.0127,0.0005,0.0121,201,True,5.0158,5.0363,29.1779,nan,eval-sanitize-20-r2-005,5.031,0.0184,eval-sanitize-20-r2-005-6ffmq,5.0376,0.0066,5.0591,0.0215,kind-worker5,0.0585,0,0,0,0,0,0,none,False,nan,nan,,6.1002,27.2141,nan,1.0411,21.1139,22.2136,Succeeded,Complete,False
6,eval-sanitize-20-r2-006,issuer7,x07,4,"[""d07""]",2,6.0,6.0005,6.012,0.0005,0.0114,201,True,6.0178,6.0411,30.1974,nan,eval-sanitize-20-r2-006,6.0344,0.0224,eval-sanitize-20-r2-006-nxww5,6.0404,0.006,6.0665,0.0262,kind-worker,0.066,0,0,0,0,0,0,none,False,nan,nan,,7.0372,28.3139,nan,0.9707,21.2767,22.3133,Succeeded,Complete,False
7,eval-sanitize-20-r2-007,issuer7,x07,4,"[""d07""]",2,7.0,7.0003,7.0155,0.0003,0.0152,201,True,7.0212,7.0431,31.2793,nan,eval-sanitize-20-r2-007,7.0381,0.0226,eval-sanitize-20-r2-007-7rf9j,7.0471,0.009,7.0706,0.0235,kind-worker5,0.0703,0,0,0,0,0,0,none,False,nan,nan,,8.1451,29.2728,nan,1.0745,21.1277,22.2725,Succeeded,Complete,False
8,eval-sanitize-20-r2-008,issuer10,x10,4,"[""d10""]",2,8.0,8.0003,8.0066,0.0003,0.0063,201,True,8.0101,8.0342,32.3237,nan,eval-sanitize-20-r2-008,8.0258,0.0192,eval-sanitize-20-r2-008-8sbv5,8.0332,0.0074,8.0585,0.0253,kind-worker,0.0582,0,0,0,0,0,0,none,False,nan,nan,,9.0497,30.2341,nan,0.9912,21.1845,22.2339,Succeeded,Complete,False
9,eval-sanitize-20-r2-009,issuer5,x05,5,"[""d05""]",2,9.0,9.0002,9.0419,0.0002,0.0417,201,True,9.0458,9.0689,32.8596,nan,eval-sanitize-20-r2-009,9.0618,0.0199,eval-sanitize-20-r2-009-dc7gz,9.0674,0.0056,9.0875,0.02,kind-worker3,0.0873,0,0,0,0,0,0,none,False,nan,nan,,9.7159,31.0108,nan,0.6285,21.2949,22.0106,Succeeded,Complete,False
10,eval-sanitize-20-r2-010,issuer6,x06,5,"[""d06""]",2,10.0,10.0002,10.0116,0.0002,0.0114,201,True,10.051,10.0746,34.2547,nan,eval-sanitize-20-r2-010,10.0681,0.0565,eval-sanitize-20-r2-010-jf6bb,10.0745,0.0064,10.0953,0.0208,kind-worker4,0.0951,0,0,0,0,0,0,none,False,nan,nan,,11.0551,32.1977,nan,0.9598,21.1426,22.1976,Succeeded,Complete,False
11,eval-sanitize-20-r2-011,issuer2,x02,7,"[""d02""]",2,11.0,11.0001,11.0297,0.0001,0.0295,201,True,11.0355,11.0558,35.0512,nan,eval-sanitize-20-r2-011,11.051,0.0213,eval-sanitize-20-r2-011-fnwrt,11.0604,0.0094,11.0769,0.0165,kind-worker2,0.0768,0,0,0,0,0,0,none,False,nan,nan,,12.7669,33.0505,nan,1.69,20.2836,22.0503,Succeeded,Complete,False
