t_recv,node,sanitizing,lambda_size,lambda
0.0218,kind-control-plane,False,0,[]
0.0237,kind-worker,False,0,[]
0.0252,kind-worker2,False,0,[]
0.0265,kind-worker3,False,0,[]
0.0287,kind-worker4,False,0,[]
0.03,kind-worker5,False,0,[]
0.1022,kind-worker5,False,1,"[""x03""]"
0.1135,kind-worker5,False,1,"[""x03""]"
1.0605,kind-worker2,False,0,[]
1.1173,kind-worker3,False,1,"[""x07""]"
1.1278,kind-worker3,False,1,"[""x07""]"
1.2647,kind-worker3,True,1,"[""x07""]"
1.2773,kind-worker3,True,1,"[""x07""]"
1.9505,kind-worker5,True,1,"[""x03""]"
1.96,kind-worker5,True,1,"[""x03""]"
2.0697,kind-worker,False,1,"[""x05""]"
2.0803,kind-worker,False,1,"[""x05""]"
2.9917,kind-worker,True,1,"[""x05""]"
3.0111,kind-worker,True,1,"[""x05""]"
3.0821,kind-worker2,False,1,"[""x04""]"
3.0996,kind-worker2,False,1,"[""x04""]"
3.5998,kind-worker2,True,1,"[""x04""]"
3.6116,kind-worker2,True,1,"[""x04""]"
4.2168,kind-worker4,False,1,"[""x04""]"
4.2216,kind-worker4,False,1,"[""x04""]"
4.8142,kind-control-plane,False,0,[]
4.9929,kind-worker4,True,1,"[""x04""]"
5.007,kind-worker4,True,1,"[""x04""]"
14.8757,kind-worker5,True,1,"[""x03""]"
22.3133,kind-worker5,True,0,[]
22.326,kind-worker5,False,0,[]
22.3406,kind-worker5,False,1,"[""x06""]"
22.3607,kind-worker5,False,2,"[""x06"", ""x09""]"
22.399,kind-worker5,False,2,"[""x06"", ""x09""]"
22.4233,kind-worker5,False,2,"[""x06"", ""x09""]"
22.4364,kind-worker5,False,3,"[""x03"", ""x06"", ""x09""]"
22.4517,kind-worker5,False,3,"[""x03"", ""x06"", ""x09""]"
24.5047,kind-worker5,True,3,"[""x03"", ""x06"", ""x09""]"
24.5211,kind-worker5,True,3,"[""x03"", ""x06"", ""x09""]"
25.9189,kind-worker,True,0,[]
25.9326,kind-worker,False,0,[]
25.9428,kind-worker,False,0,[]
25.9577,kind-worker,False,0,[]
25.9706,kind-worker,False,1,"[""x07""]"
26.0042,kind-worker,False,2,"[""x07"", ""x08""]"
26.0345,kind-worker3,True,0,[]
26.1179,kind-worker,False,2,"[""x07"", ""x08""]"
26.1219,kind-worker3,False,0,[]
26.1322,kind-worker3,False,0,[]
26.1888,kind-worker3,False,1,"[""x10""]"
26.1966,kind-worker,False,3,"[""x01"", ""x07"", ""x08""]"
26.2464,kind-worker2,True,0,[]
26.2523,kind-worker,False,3,"[""x01"", ""x07"", ""x08""]"
26.2537,kind-worker3,False,1,"[""x10""]"
26.2792,kind-worker3,False,2,"[""x05"", ""x10""]"
26.3302,kind-worker2,False,0,[]
