task_id,name,issuer,context,context_degree,datasets,replica,t_submit_planned,t_submit_start,t_submit_end,submit_jitter_s,admission_s,admission_status,admitted,t_tr_pending,t_tr_scheduled,t_tr_complete,t_tr_failed,job_name,t_job_seen,translation_s,pod_name,t_pod_seen,pod_creation_s,t_pod_scheduled,scheduling_s,node,latency_s,n_failed_attempts,n_attempts_wall,n_attempts_taint,n_attempts_other,nodes_wall_first,nodes_taint_first,block_cause,blocked,t_first_rejection,wait_s,first_rejection_msg,t_pod_running,t_pod_succeeded,t_pod_failed,startup_s,execution_s,completion_s,final_phase,tr_final_phase,timed_out
0,eval-conflicts-rho000-r3-000,issuer5,x05,0,"[""d05""]",3,0.0,0.0033,0.0454,0.0033,0.042,201,True,0.0503,0.071,24.2723,nan,eval-conflicts-rho000-r3-000,0.068,0.0227,eval-conflicts-rho000-r3-000-bpwlm,0.079,0.011,0.0939,0.015,kind-worker3,0.0906,0,0,0,0,0,0,none,False,nan,nan,,1.1182,22.3692,nan,1.0243,21.251,22.3659,Succeeded,Complete,False
1,eval-conflicts-rho000-r3-001,issuer7,x07,0,"[""d07""]",3,1.0,1.0004,1.0142,0.0004,0.0138,201,True,1.1116,1.1304,24.1356,nan,eval-conflicts-rho000-r3-001,1.1269,0.1127,eval-conflicts-rho000-r3-001-v5thg,1.1334,0.0065,1.1468,0.0134,kind-worker4,0.1465,0,0,0,0,0,0,none,False,nan,nan,,1.9328,23.1773,nan,0.7859,21.2445,22.1769,Succeeded,Complete,False
2,eval-conflicts-rho000-r3-002,issuer8,x08,0,"[""d08""]",3,2.0,2.0006,2.0474,0.0006,0.0468,201,True,2.0511,2.0728,25.0521,nan,eval-conflicts-rho000-r3-002,2.0664,0.019,eval-conflicts-rho000-r3-002-vwl7k,2.0714,0.005,2.0871,0.0157,kind-worker,0.0865,0,0,0,0,0,0,none,False,nan,nan,,2.9551,24.2581,nan,0.868,21.303,22.2575,Succeeded,Complete,False
3,eval-conflicts-rho000-r3-003,issuer5,x05,0,"[""d05""]",3,3.0,3.0003,3.008,0.0003,0.0078,201,True,3.0119,3.0362,26.0707,nan,eval-conflicts-rho000-r3-003,3.0279,0.0198,eval-conflicts-rho000-r3-003-7fdz5,3.0359,0.0081,3.0561,0.0201,kind-worker4,0.0558,0,0,0,0,0,0,none,False,nan,nan,,3.9082,25.1651,nan,0.8521,21.2569,22.1648,Succeeded,Complete,False
4,eval-conflicts-rho000-r3-004,issuer2,x02,0,"[""d02""]",3,4.0,4.0002,4.0136,0.0002,0.0134,201,True,4.017,4.0448,27.9868,nan,eval-conflicts-rho000-r3-004,4.0332,0.0196,eval-conflicts-rho000-r3-004-k8txh,4.0412,0.008,4.0591,0.0179,kind-worker5,0.0589,0,0,0,0,0,0,none,False,nan,nan,,4.8597,26.028,nan,0.8006,21.1682,22.0278,Succeeded,Complete,False
5,eval-conflicts-rho000-r3-005,issuer5,x05,0,"[""d05""]",3,5.0,5.0001,5.0089,0.0001,0.0089,201,True,5.0193,5.0426,28.1112,nan,eval-conflicts-rho000-r3-005,5.0357,0.0268,eval-conflicts-rho000-r3-005-9b7mn,5.0425,0.0068,5.0635,0.021,kind-worker,0.0635,0,0,0,0,0,0,none,False,nan,nan,,6.0034,27.1574,nan,0.9399,21.154,22.1574,Succeeded,Complete,False
6,eval-conflicts-rho000-r3-006,issuer6,x06,0,"[""d06""]",3,6.0,6.0002,6.013,0.0002,0.0128,201,True,6.0179,6.0414,29.0836,nan,eval-conflicts-rho000-r3-006,6.0341,0.0211,eval-conflicts-rho000-r3-006-2scz8,6.0412,0.007,6.062,0.0208,kind-worker,0.0617,0,0,0,0,0,0,none,False,nan,nan,,6.9641,28.206,nan,0.9021,21.2419,22.2057,Succeeded,Complete,False
7,eval-conflicts-rho000-r3-007,issuer1,x01,0,"[""d01""]",3,7.0,7.0006,7.0159,0.0006,0.0153,201,True,7.0196,7.0843,30.1037,nan,eval-conflicts-rho000-r3-007,7.0774,0.0616,eval-conflicts-rho000-r3-007-tcnrc,7.0829,0.0055,7.1045,0.0216,kind-worker4,0.1039,0,0,0,0,0,0,none,False,nan,nan,,7.9197,29.1599,nan,0.8152,21.2403,22.1594,Succeeded,Complete,False
8,eval-conflicts-rho000-r3-008,issuer2,x02,0,"[""d02""]",3,8.0,8.0003,8.0641,0.0003,0.0638,201,True,8.0677,8.0882,31.1138,nan,eval-conflicts-rho000-r3-008,8.0825,0.0185,eval-conflicts-rho000-r3-008-mkl8v,8.0891,0.0066,8.1069,0.0177,kind-worker2,0.1066,0,0,0,0,0,0,none,False,nan,nan,,8.9399,30.0727,nan,0.833,21.1328,22.0724,Succeeded,Complete,False
9,eval-conflicts-rho000-r3-009,issuer8,x08,0,"[""d08""]",3,9.0,9.0005,9.0151,0.0005,0.0146,201,True,9.0191,9.0423,33.1103,nan,eval-conflicts-rho000-r3-009,9.0353,0.0202,eval-conflicts-rho000-r3-009-sqglt,9.0406,0.0054,9.0639,0.0233,kind-worker5,0.0634,0,0,0,0,0,0,none,False,nan,nan,,9.9133,31.0828,nan,0.8494,21.1694,22.0823,Succeeded,Complete,False
10,eval-conflicts-rho000-r3-010,issuer1,x01,0,"[""d01""]",3,10.0,10.0005,10.0137,0.0005,0.0132,201,True,10.0193,10.0392,33.128,nan,eval-conflicts-rho000-r3-010,10.0342,0.0205,eval-conflicts-rho000-r3-010-tk8cr,10.0417,0.0075,10.0662,0.0245,kind-worker4,0.0656,0,0,0,0,0,0,none,False,nan,nan,,10.9244,32.064,nan,0.8582,21.1396,22.0635,Succeeded,Complete,False
11,eval-conflicts-rho000-r3-011,issuer2,x02,0,"[""d02""]",3,11.0,11.0003,11.0069,0.0003,0.0066,201,True,11.0111,11.0333,35.2207,nan,eval-conflicts-rho000-r3-011,11.0267,0.0198,eval-conflicts-rho000-r3-011-6rwjr,11.0316,0.0049,11.19,0.1584,kind-worker2,0.1898,0,0,0,0,0,0,none,False,nan,nan,,11.9468,33.1396,nan,0.7568,21.1927,22.1393,Succeeded,Complete,False
12,eval-conflicts-rho000-r3-012,issuer5,x05,0,"[""d05""]",3,12.0,12.0001,12.0128,0.0001,0.0127,201,True,12.0165,12.0492,35.2266,nan,eval-conflicts-rho000-r3-012,12.0328,0.02,eval-conflicts-rho000-r3-012-s4wm8,12.0514,0.0186,12.0762,0.0248,kind-worker,0.0761,0,0,0,0,0,0,none,False,nan,nan,,12.977,34.2514,nan,0.9008,21.2745,22.2514,Succeeded,Complete,False
13,eval-conflicts-rho000-r3-013,issuer2,x02,0,"[""d02""]",3,13.0,13.0003,13.0063,0.0003,0.0061,201,True,13.0114,13.0315,37.1861,nan,eval-conflicts-rho000-r3-013,13.0251,0.0188,eval-conflicts-rho000-r3-013-7grfl,13.0313,0.0062,13.0533,0.022,kind-worker2,0.0531,0,0,0,0,0,0,none,False,nan,nan,,13.9557,35.1697,nan,0.9024,21.214,22.1695,Succeeded,Complete,False
14,eval-conflicts-rho000-r3-014,issuer5,x05,0,"[""d05""]",3,14.0,14.0002,14.0333,0.0002,0.0331,201,True,14.0366,14.0557,38.194,nan,eval-conflicts-rho000-r3-014,14.052,0.0187,eval-conflicts-rho000-r3-014-n67rj,14.0589,0.0068,14.0802,0.0213,kind-worker,0.08,0,0,0,0,0,0,none,False,nan,nan,,14.981,36.2495,nan,0.9008,21.2686,22.2493,Succeeded,Complete,False
