task_id,name,issuer,context,context_degree,datasets,replica,t_submit_planned,t_submit_start,t_submit_end,submit_jitter_s,admission_s,admission_status,admitted,t_tr_pending,t_tr_scheduled,t_tr_complete,t_tr_failed,job_name,t_job_seen,translation_s,pod_name,t_pod_seen,pod_creation_s,t_pod_scheduled,scheduling_s,node,latency_s,n_failed_attempts,n_attempts_wall,n_attempts_taint,n_attempts_other,nodes_wall_first,nodes_taint_first,block_cause,blocked,t_first_rejection,wait_s,first_rejection_msg,t_pod_running,t_pod_succeeded,t_pod_failed,startup_s,execution_s,completion_s,final_phase,tr_final_phase,timed_out
0,eval-sanitize-5-r4-000,issuer1,x01,2,"[""d01""]",4,0.0,0.0034,0.0433,0.0034,0.04,201,True,0.0471,0.0677,24.682,nan,eval-sanitize-5-r4-000,0.0639,0.0206,eval-sanitize-5-r4-000-l5g5m,0.074,0.0101,0.0864,0.0124,kind-worker5,0.083,0,0,0,0,0,0,none,False,nan,nan,,1.5129,22.7024,nan,1.4265,21.1895,22.6991,Succeeded,Complete,False
1,eval-sanitize-5-r4-001,issuer8,x08,5,"[""d08""]",4,1.0,1.002,1.0157,0.002,0.0137,201,True,1.0215,1.0454,25.0848,nan,eval-sanitize-5-r4-001,1.037,0.0212,eval-sanitize-5-r4-001-88gpc,1.0453,0.0083,1.0644,0.0191,kind-worker,0.0623,0,0,0,0,0,0,none,False,nan,nan,,1.7828,22.966,nan,0.7184,21.1833,21.964,Succeeded,Complete,False
2,eval-sanitize-5-r4-002,issuer4,x04,6,"[""d04""]",4,2.0,2.004,2.0168,0.004,0.0128,201,True,2.0222,2.0485,26.6891,nan,eval-sanitize-5-r4-002,2.0402,0.0234,eval-sanitize-5-r4-002-46bwq,2.047,0.0068,2.0662,0.0192,kind-worker3,0.0622,0,0,0,0,0,0,none,False,nan,nan,,3.6741,24.7249,nan,1.608,21.0507,22.7209,Succeeded,Complete,False
3,eval-sanitize-5-r4-003,issuer6,x06,3,"[""d06""]",4,3.0,3.0016,3.0263,0.0016,0.0248,201,True,3.0323,3.0525,26.9159,nan,eval-sanitize-5-r4-003,3.0468,0.0205,eval-sanitize-5-r4-003-ttd7v,3.0581,0.0113,3.0685,0.0104,kind-worker,0.067,0,0,0,0,0,0,none,False,nan,nan,,4.0338,24.9523,nan,0.9653,20.9185,21.9508,Succeeded,Complete,False
4,eval-sanitize-5-r4-004,issuer6,x06,3,"[""d06""]",4,4.0,4.0318,4.0432,0.0318,0.0114,201,True,4.0473,4.0709,28.6051,nan,eval-sanitize-5-r4-004,4.0639,0.0207,eval-sanitize-5-r4-004-b29d2,4.0708,0.0069,4.0849,0.0141,kind-worker2,0.053,0,0,0,0,0,0,none,False,nan,nan,,5.5015,26.7435,nan,1.4166,21.242,22.7117,Succeeded,Complete,False
5,eval-sanitize-5-r4-005,issuer2,x02,6,"[""d02""]",4,5.0,5.006,5.0197,0.006,0.0137,201,True,5.0251,5.1167,29.6072,nan,eval-sanitize-5-r4-005,5.0384,0.0187,eval-sanitize-5-r4-005-57xz5,5.1178,0.0794,5.1275,0.0097,kind-worker4,0.1215,0,0,0,0,0,0,none,False,nan,nan,,6.4998,27.7962,nan,1.3723,21.2965,22.7903,Succeeded,Complete,False
6,eval-sanitize-5-r4-006,issuer10,x10,5,"[""d10""]",4,6.0,6.0003,6.0126,0.0003,0.0123,201,True,6.016,6.0394,30.6297,nan,eval-sanitize-5-r4-006,6.0314,0.0188,eval-sanitize-5-r4-006-tshfv,6.0388,0.0074,6.0508,0.012,kind-worker2,0.0505,0,0,0,0,0,0,none,False,nan,nan,,7.5042,28.7509,nan,1.4533,21.2467,22.7506,Succeeded,Complete,False
7,eval-sanitize-5-r4-007,issuer6,x06,3,"[""d06""]",4,7.0,7.0002,7.0087,0.0002,0.0085,201,True,7.0125,7.0367,31.679,nan,eval-sanitize-5-r4-007,7.0291,0.0204,eval-sanitize-5-r4-007-gj5ks,7.0363,0.0072,7.0485,0.0122,kind-worker2,0.0483,0,0,0,0,0,0,none,False,nan,nan,,8.5118,29.7414,nan,1.4633,21.2295,22.7411,Succeeded,Complete,False
8,eval-sanitize-5-r4-008,issuer5,x05,7,"[""d05""]",4,8.0,8.0003,8.0138,0.0003,0.0135,201,True,8.0174,8.0412,47.8395,nan,eval-sanitize-5-r4-008,8.0329,0.0192,eval-sanitize-5-r4-008-6jj4s,8.04,0.0071,22.9862,14.9462,kind-worker5,14.9859,3,3,3,0,1,5,mixed,True,8.0487,14.9375,"0/6 nodes are available: 1 c_wall violated: 1 conflicting context pair(s) with node memory, 5 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 1 No preemption victims found for incoming pod, 5 Preemption is not helpful for scheduling.",23.5963,45.9075,nan,0.6101,22.3112,37.9072,Succeeded,Complete,False
9,eval-sanitize-5-r4-009,issuer10,x10,5,"[""d10""]",4,9.0,9.0004,9.0128,0.0004,0.0124,201,True,9.0167,9.0384,46.7165,nan,eval-sanitize-5-r4-009,9.032,0.0192,eval-sanitize-5-r4-009-n5742,9.038,0.0061,22.9984,13.9604,kind-worker5,13.998,1,0,1,0,0,6,taint,True,9.0431,13.9554,"0/6 nodes are available: 6 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 6 Preemption is not helpful for scheduling.",23.6023,44.7649,nan,0.6039,21.1626,35.7645,Succeeded,Complete,False
10,eval-sanitize-5-r4-010,issuer5,x05,7,"[""d05""]",4,10.0,10.0001,10.0406,0.0001,0.0404,201,True,10.0452,10.0676,47.8501,nan,eval-sanitize-5-r4-010,10.0603,0.0197,eval-sanitize-5-r4-010-24nt8,10.0674,0.0071,23.0025,12.9351,kind-worker5,13.0024,1,0,1,0,0,6,taint,True,10.0747,12.9278,"0/6 nodes are available: 6 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 6 Preemption is not helpful for scheduling.",24.6007,45.9212,nan,1.5982,21.3205,35.9211,Succeeded,Complete,False
11,eval-sanitize-5-r4-011,issuer4,x04,6,"[""d04""]",4,11.0,11.0001,11.0439,0.0001,0.0438,201,True,11.0501,11.074,54.3072,nan,eval-sanitize-5-r4-011,11.0666,0.0227,eval-sanitize-5-r4-011-l9rr2,11.075,0.0084,28.1908,17.1157,kind-worker3,17.1907,7,6,7,0,0,6,mixed,True,11.0815,17.1093,"0/6 nodes are available: 6 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 6 Preemption is not helpful for scheduling.",29.6733,50.9026,nan,1.4825,21.2293,39.9025,Succeeded,Complete,False
12,eval-sanitize-5-r4-012,issuer8,x08,5,"[""d08""]",4,12.0,12.0003,12.0394,0.0003,0.0391,201,True,12.0477,12.0705,50.1582,nan,eval-sanitize-5-r4-012,12.0639,0.0246,eval-sanitize-5-r4-012-lhjwh,12.0723,0.0084,25.5786,13.5063,kind-worker,13.5784,4,3,4,0,0,6,mixed,True,12.0775,13.5011,"0/6 nodes are available: 6 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 6 Preemption is not helpful for scheduling.",26.873,48.1909,nan,1.2943,21.3179,36.1906,Succeeded,Complete,False
13,eval-sanitize-5-r4-013,issuer4,x04,6,"[""d04""]",4,13.0,13.0005,13.0128,0.0005,0.0123,201,True,13.0164,13.0416,53.8265,nan,eval-sanitize-5-r4-013,13.0335,0.0207,eval-sanitize-5-r4-013-5gpzq,13.0412,0.0077,27.9606,14.9194,kind-worker3,14.9601,7,6,7,0,0,6,mixed,True,13.0478,14.9128,"0/6 nodes are available: 6 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 6 Preemption is not helpful for scheduling.",28.6609,50.0039,nan,0.7003,21.343,37.0033,Succeeded,Complete,False
