t_recv,node,sanitizing,lambda_size,lambda
0.0215,kind-control-plane,False,0,[]
0.0255,kind-worker,False,0,[]
0.0267,kind-worker2,False,0,[]
0.028,kind-worker3,False,0,[]
0.0294,kind-worker4,False,0,[]
0.0305,kind-worker5,False,0,[]
0.1033,kind-worker5,False,1,"[""x01""]"
0.1132,kind-worker5,False,1,"[""x01""]"
1.0939,kind-worker2,False,1,"[""x09""]"
1.1072,kind-worker2,False,1,"[""x09""]"
2.1223,kind-worker5,False,2,"[""x01"", ""x02""]"
2.1314,kind-worker5,False,2,"[""x01"", ""x02""]"
3.0712,kind-worker,False,1,"[""x09""]"
3.0825,kind-worker,False,1,"[""x09""]"
4.0656,kind-worker,False,2,"[""x04"", ""x09""]"
4.0766,kind-worker,False,2,"[""x04"", ""x09""]"
5.0642,kind-worker2,False,2,"[""x07"", ""x09""]"
5.0743,kind-worker2,False,2,"[""x07"", ""x09""]"
5.5497,kind-worker,True,2,"[""x04"", ""x09""]"
5.6389,kind-worker,True,2,"[""x04"", ""x09""]"
6.0649,kind-worker5,False,3,"[""x01"", ""x02"", ""x06""]"
6.0749,kind-worker5,False,3,"[""x01"", ""x02"", ""x06""]"
6.7652,kind-worker2,True,2,"[""x07"", ""x09""]"
6.7787,kind-worker2,True,2,"[""x07"", ""x09""]"
7.0645,kind-worker5,False,4,"[""x01"", ""x02"", ""x06"", ""x09""]"
7.0744,kind-worker5,False,4,"[""x01"", ""x02"", ""x06"", ""x09""]"
8.0672,kind-worker4,False,1,"[""x05""]"
8.0771,kind-worker4,False,1,"[""x05""]"
8.8892,kind-worker5,True,4,"[""x01"", ""x02"", ""x06"", ""x09""]"
8.9014,kind-worker5,True,4,"[""x01"", ""x02"", ""x06"", ""x09""]"
9.0614,kind-worker4,False,2,"[""x05"", ""x10""]"
9.0713,kind-worker4,False,2,"[""x05"", ""x10""]"
10.0631,kind-worker3,False,1,"[""x03""]"
10.073,kind-worker3,False,1,"[""x03""]"
13.0625,kind-worker3,False,2,"[""x02"", ""x03""]"
13.0729,kind-worker3,False,2,"[""x02"", ""x03""]"
15.0744,kind-worker3,False,3,"[""x02"", ""x03"", ""x07""]"
15.084,kind-worker3,False,3,"[""x02"", ""x03"", ""x07""]"
15.8448,kind-worker3,True,3,"[""x02"", ""x03"", ""x07""]"
15.8573,kind-worker3,True,3,"[""x02"", ""x03"", ""x07""]"
16.0656,kind-worker4,False,3,"[""x05"", ""x06"", ""x10""]"
16.0744,kind-worker4,False,3,"[""x05"", ""x06"", ""x10""]"
16.5641,kind-worker4,True,3,"[""x05"", ""x06"", ""x10""]"
16.5796,kind-worker4,True,3,"[""x05"", ""x06"", ""x10""]"
25.8196,kind-worker,True,0,[]
25.8333,kind-worker,False,0,[]
25.845,kind-worker,False,0,[]
25.863,kind-worker,False,0,[]
25.8761,kind-worker,False,1,"[""x05""]"
25.9201,kind-worker,False,1,"[""x05""]"
25.9313,kind-worker,False,2,"[""x05"", ""x10""]"
25.9412,kind-worker,False,2,"[""x05"", ""x10""]"
25.9571,kind-worker,False,3,"[""x04"", ""x05"", ""x10""]"
26.0262,kind-worker,False,4,"[""x04"", ""x05"", ""x06"", ""x10""]"
26.0397,kind-worker,False,4,"[""x04"", ""x05"", ""x06"", ""x10""]"
26.0533,kind-worker,False,4,"[""x04"", ""x05"", ""x06"", ""x10""]"
26.1349,kind-worker,False,5,"[""x02"", ""x04"", ""x05"", ""x06"", ""x10""]"
