task_id,name,issuer,context,context_degree,datasets,replica,t_submit_planned,t_submit_start,t_submit_end,submit_jitter_s,admission_s,admission_status,admitted,t_tr_pending,t_tr_scheduled,t_tr_complete,t_tr_failed,job_name,t_job_seen,translation_s,pod_name,t_pod_seen,pod_creation_s,t_pod_scheduled,scheduling_s,node,latency_s,n_failed_attempts,n_attempts_wall,n_attempts_taint,n_attempts_other,nodes_wall_first,nodes_taint_first,block_cause,blocked,t_first_rejection,wait_s,first_rejection_msg,t_pod_running,t_pod_succeeded,t_pod_failed,startup_s,execution_s,completion_s,final_phase,tr_final_phase,timed_out
0,eval-sanitize-1-r4-000,issuer1,x01,2,"[""d01""]",4,0.0,0.0028,0.0403,0.0028,0.0374,201,True,0.0452,0.0687,24.0477,nan,eval-sanitize-1-r4-000,0.0646,0.0243,eval-sanitize-1-r4-000-mqg7v,0.0759,0.0113,0.0923,0.0164,kind-worker3,0.0894,0,0,0,0,0,0,none,False,nan,nan,,0.818,21.9903,nan,0.7257,21.1723,21.9874,Succeeded,Complete,False
1,eval-sanitize-1-r4-001,issuer8,x08,5,"[""d08""]",4,1.0,1.0014,1.0208,0.0014,0.0194,201,True,1.026,1.048,25.3118,nan,eval-sanitize-1-r4-001,1.0399,0.0191,eval-sanitize-1-r4-001-c7wnw,1.0509,0.011,1.0949,0.0441,kind-worker,0.0935,0,0,0,0,0,0,none,False,nan,nan,,2.0805,23.3313,nan,0.9855,21.2508,22.3299,Succeeded,Complete,False
2,eval-sanitize-1-r4-002,issuer4,x04,6,"[""d04""]",4,2.0,2.0039,2.0176,0.0039,0.0137,201,True,2.0213,2.0472,26.333,nan,eval-sanitize-1-r4-002,2.0375,0.0199,eval-sanitize-1-r4-002-zt7zf,2.045,0.0074,2.058,0.0131,kind-worker5,0.0541,0,0,0,0,0,0,none,False,nan,nan,,3.2416,24.4049,nan,1.1835,21.1633,22.4009,Succeeded,Complete,False
3,eval-sanitize-1-r4-003,issuer6,x06,3,"[""d06""]",4,3.0,3.0003,3.0155,0.0003,0.0152,201,True,3.0227,3.0429,28.0038,nan,eval-sanitize-1-r4-003,3.0351,0.0196,eval-sanitize-1-r4-003-qkshd,3.0428,0.0077,3.053,0.0102,kind-worker2,0.0528,0,0,0,0,0,0,none,False,nan,nan,,3.6939,25.9632,nan,0.6409,22.2693,22.9629,Succeeded,Complete,False
4,eval-sanitize-1-r4-004,issuer6,x06,3,"[""d06""]",4,4.0,4.0868,4.1009,0.0868,0.0141,201,True,4.1051,4.1282,28.0001,nan,eval-sanitize-1-r4-004,4.124,0.0231,eval-sanitize-1-r4-004-tsn2c,4.1326,0.0085,4.1399,0.0074,kind-worker4,0.0531,0,0,0,0,0,0,none,False,nan,nan,,4.8166,26.0397,nan,0.6767,21.2231,21.9529,Succeeded,Complete,False
5,eval-sanitize-1-r4-005,issuer2,x02,6,"[""d02""]",4,5.0,5.0003,5.0782,0.0003,0.0779,201,True,5.0838,5.1042,45.9528,nan,eval-sanitize-1-r4-005,5.0981,0.0199,eval-sanitize-1-r4-005-9msdv,5.1052,0.0071,22.2192,17.1139,kind-worker3,17.2189,1,0,1,0,0,6,taint,True,5.1138,17.1054,"0/6 nodes are available: 6 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 6 Preemption is not helpful for scheduling.",22.8614,44.0076,nan,0.6423,21.1462,39.0073,Succeeded,Complete,False
6,eval-sanitize-1-r4-006,issuer10,x10,5,"[""d10""]",4,6.0,6.0003,6.0244,0.0003,0.0241,201,True,6.0281,6.0517,51.2801,nan,eval-sanitize-1-r4-006,6.0434,0.019,eval-sanitize-1-r4-006-dxb7p,6.0532,0.0098,24.461,18.4078,kind-worker,18.4607,5,4,5,0,0,6,mixed,True,6.059,18.402,"0/6 nodes are available: 6 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 6 Preemption is not helpful for scheduling.",25.1784,46.4614,nan,0.7174,21.283,40.4611,Succeeded,Complete,False
7,eval-sanitize-1-r4-007,issuer6,x06,3,"[""d06""]",4,7.0,7.0002,7.0147,0.0002,0.0145,201,True,7.0188,7.0419,53.8257,nan,eval-sanitize-1-r4-007,7.0348,0.0201,eval-sanitize-1-r4-007-twdvc,7.0405,0.0058,25.271,18.2304,kind-worker5,18.2708,7,6,7,0,0,6,mixed,True,7.0467,18.2243,"0/6 nodes are available: 6 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 6 Preemption is not helpful for scheduling.",26.3063,47.6002,nan,1.0353,21.2939,40.6,Succeeded,Complete,False
8,eval-sanitize-1-r4-008,issuer5,x05,7,"[""d05""]",4,8.0,8.0002,8.0166,0.0002,0.0163,201,True,8.0481,8.0711,54.214,nan,eval-sanitize-1-r4-008,8.0637,0.0471,eval-sanitize-1-r4-008-cft9w,8.071,0.0073,26.2408,18.1699,kind-worker2,18.2406,12,11,12,0,0,6,mixed,True,8.0773,18.1636,"0/6 nodes are available: 6 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 6 Preemption is not helpful for scheduling.",27.8111,49.0905,nan,1.5703,21.2794,41.0903,Succeeded,Complete,False
9,eval-sanitize-1-r4-009,issuer10,x10,5,"[""d10""]",4,9.0,9.0005,9.0165,0.0005,0.016,201,True,9.0239,9.0454,53.5653,nan,eval-sanitize-1-r4-009,9.0396,0.0231,eval-sanitize-1-r4-009-vvlvr,9.0475,0.008,24.5987,15.5511,kind-worker,15.5982,5,4,5,0,0,6,mixed,True,9.0539,15.5448,"0/6 nodes are available: 6 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 6 Preemption is not helpful for scheduling.",26.2247,47.4847,nan,1.626,21.2601,38.4843,Succeeded,Complete,False
