task_id,name,issuer,context,context_degree,datasets,replica,t_submit_planned,t_submit_start,t_submit_end,submit_jitter_s,admission_s,admission_status,admitted,t_tr_pending,t_tr_scheduled,t_tr_complete,t_tr_failed,job_name,t_job_seen,translation_s,pod_name,t_pod_seen,pod_creation_s,t_pod_scheduled,scheduling_s,node,latency_s,n_failed_attempts,n_attempts_wall,n_attempts_taint,n_attempts_other,nodes_wall_first,nodes_taint_first,block_cause,blocked,t_first_rejection,wait_s,first_rejection_msg,t_pod_running,t_pod_succeeded,t_pod_failed,startup_s,execution_s,completion_s,final_phase,tr_final_phase,timed_out
0,eval-conflicts-rho010-r3-000,issuer9,x09,0,"[""d09""]",3,0.0,0.0034,0.0449,0.0034,0.0415,201,True,0.049,0.0699,24.7164,nan,eval-conflicts-rho010-r3-000,0.0667,0.0218,eval-conflicts-rho010-r3-000-l8tk6,0.0763,0.0096,0.092,0.0157,kind-worker2,0.0886,0,0,0,0,0,0,none,False,nan,nan,,1.7059,22.7486,nan,1.6139,21.0428,22.7453,Succeeded,Complete,False
1,eval-conflicts-rho010-r3-001,issuer10,x10,1,"[""d10""]",3,1.0,1.0003,1.13,0.0003,0.1296,201,True,1.1339,1.1541,25.7177,nan,eval-conflicts-rho010-r3-001,1.1497,0.0198,eval-conflicts-rho010-r3-001-8n6nz,1.1572,0.0075,1.177,0.0197,kind-worker2,0.1766,0,0,0,0,0,0,none,False,nan,nan,,2.6313,23.7689,nan,1.4544,21.1375,22.7685,Succeeded,Complete,False
2,eval-conflicts-rho010-r3-002,issuer7,x07,1,"[""d07""]",3,2.0,2.0005,2.113,0.0005,0.1125,201,True,2.1169,2.1399,26.9898,nan,eval-conflicts-rho010-r3-002,2.1333,0.0202,eval-conflicts-rho010-r3-002-sftlq,2.1412,0.0079,2.1542,0.013,kind-worker3,0.1537,0,0,0,0,0,0,none,False,nan,nan,,3.9097,25.0886,nan,1.7555,21.1789,23.088,Succeeded,Complete,False
3,eval-conflicts-rho010-r3-003,issuer4,x04,1,"[""d04""]",3,3.0,3.0005,3.0484,0.0005,0.0479,201,True,3.053,3.0786,26.9941,nan,eval-conflicts-rho010-r3-003,3.0694,0.0211,eval-conflicts-rho010-r3-003-mx7fz,3.0769,0.0074,3.0949,0.018,kind-worker3,0.0945,0,0,0,0,0,0,none,False,nan,nan,,3.9032,25.0445,nan,0.8083,21.1413,22.044,Succeeded,Complete,False
4,eval-conflicts-rho010-r3-004,issuer3,x03,2,"[""d03""]",3,4.0,4.0004,4.0898,0.0004,0.0894,201,True,4.0946,4.117,28.6195,nan,eval-conflicts-rho010-r3-004,4.1102,0.0204,eval-conflicts-rho010-r3-004-f6p6d,4.1169,0.0066,4.1322,0.0153,kind-worker4,0.1318,0,0,0,0,0,0,none,False,nan,nan,,5.5355,26.6672,nan,1.4034,21.1317,22.6669,Succeeded,Complete,False
5,eval-conflicts-rho010-r3-005,issuer3,x03,2,"[""d03""]",3,5.0,5.0002,5.0082,0.0002,0.008,201,True,5.0139,5.0389,29.6312,nan,eval-conflicts-rho010-r3-005,5.0301,0.022,eval-conflicts-rho010-r3-005-bdbtp,5.0369,0.0068,5.0582,0.0213,kind-worker5,0.0581,0,0,0,0,0,0,none,False,nan,nan,,6.5463,27.9212,nan,1.4881,21.3749,22.9211,Succeeded,Complete,False
6,eval-conflicts-rho010-r3-006,issuer5,x05,1,"[""d05""]",3,6.0,6.0003,6.0152,0.0003,0.0149,201,True,6.0203,6.044,29.7327,nan,eval-conflicts-rho010-r3-006,6.0359,0.0207,eval-conflicts-rho010-r3-006-hjk8l,6.045,0.0091,6.0903,0.0453,kind-worker2,0.09,0,0,0,0,0,0,none,False,nan,nan,,6.6403,27.8839,nan,0.55,21.2436,21.8836,Succeeded,Complete,False
7,eval-conflicts-rho010-r3-007,issuer8,x08,0,"[""d08""]",3,7.0,7.0003,7.0197,0.0003,0.0194,201,True,7.0235,7.0454,31.0112,nan,eval-conflicts-rho010-r3-007,7.0398,0.0201,eval-conflicts-rho010-r3-007-h2675,7.0497,0.0099,7.1268,0.0771,kind-worker3,0.1265,0,0,0,0,0,0,none,False,nan,nan,,7.925,29.0484,nan,0.7982,21.1235,22.0482,Succeeded,Complete,False
8,eval-conflicts-rho010-r3-008,issuer3,x03,2,"[""d03""]",3,8.0,8.0004,8.0496,0.0004,0.0493,201,True,8.0537,8.0753,32.6385,nan,eval-conflicts-rho010-r3-008,8.0709,0.0213,eval-conflicts-rho010-r3-008-xpc2s,8.079,0.0081,8.1035,0.0245,kind-worker4,0.1032,0,0,0,0,0,0,none,False,nan,nan,,9.5476,30.668,nan,1.4441,21.1203,22.6676,Succeeded,Complete,False
9,eval-conflicts-rho010-r3-009,issuer10,x10,1,"[""d10""]",3,9.0,9.0004,9.0596,0.0004,0.0592,201,True,9.0653,9.0881,33.7514,nan,eval-conflicts-rho010-r3-009,9.0813,0.0217,eval-conflicts-rho010-r3-009-q7wnb,9.088,0.0067,9.115,0.027,kind-worker2,0.1146,0,0,0,0,0,0,none,False,nan,nan,,10.6664,31.8477,nan,1.5515,21.1813,22.8473,Succeeded,Complete,False
