t_recv,node,sanitizing,lambda_size,lambda
0.0195,kind-control-plane,False,0,[]
0.0213,kind-worker,False,0,[]
0.024,kind-worker2,False,0,[]
0.0255,kind-worker3,False,0,[]
0.0275,kind-worker4,False,0,[]
0.0288,kind-worker5,False,0,[]
0.1045,kind-worker2,False,1,"[""x09""]"
0.1174,kind-worker2,False,1,"[""x09""]"
1.1891,kind-worker2,False,2,"[""x09"", ""x10""]"
1.1996,kind-worker2,False,2,"[""x09"", ""x10""]"
2.1651,kind-worker3,False,1,"[""x07""]"
2.1757,kind-worker3,False,1,"[""x07""]"
3.108,kind-worker3,False,2,"[""x04"", ""x07""]"
3.1186,kind-worker3,False,2,"[""x04"", ""x07""]"
4.1443,kind-worker4,False,1,"[""x03""]"
4.1549,kind-worker4,False,1,"[""x03""]"
5.0754,kind-worker5,False,1,"[""x03""]"
5.0846,kind-worker5,False,1,"[""x03""]"
6.1001,kind-worker2,False,3,"[""x05"", ""x09"", ""x10""]"
6.1109,kind-worker2,False,3,"[""x05"", ""x09"", ""x10""]"
7.1374,kind-worker3,False,3,"[""x04"", ""x07"", ""x08""]"
7.1476,kind-worker3,False,3,"[""x04"", ""x07"", ""x08""]"
10.0928,kind-worker3,True,3,"[""x04"", ""x07"", ""x08""]"
10.1087,kind-worker3,True,3,"[""x04"", ""x07"", ""x08""]"
11.1149,kind-worker4,False,2,"[""x02"", ""x03""]"
11.1257,kind-worker4,False,2,"[""x02"", ""x03""]"
12.152,kind-worker,False,1,"[""x07""]"
12.1623,kind-worker,False,1,"[""x07""]"
13.1207,kind-worker,False,2,"[""x07"", ""x09""]"
13.1306,kind-worker,False,2,"[""x07"", ""x09""]"
13.2877,kind-worker2,True,3,"[""x05"", ""x09"", ""x10""]"
13.2997,kind-worker2,True,3,"[""x05"", ""x09"", ""x10""]"
13.4529,kind-worker3,True,3,"[""x04"", ""x07"", ""x08""]"
14.0925,kind-worker4,False,3,"[""x01"", ""x02"", ""x03""]"
14.1035,kind-worker4,False,3,"[""x01"", ""x02"", ""x03""]"
15.1198,kind-worker,False,3,"[""x04"", ""x07"", ""x09""]"
15.1293,kind-worker,False,3,"[""x04"", ""x07"", ""x09""]"
17.0788,kind-worker5,False,2,"[""x01"", ""x03""]"
17.0897,kind-worker5,False,2,"[""x01"", ""x03""]"
18.16,kind-worker5,False,3,"[""x01"", ""x03"", ""x07""]"
18.1697,kind-worker5,False,3,"[""x01"", ""x03"", ""x07""]"
18.8812,kind-worker4,True,3,"[""x01"", ""x02"", ""x03""]"
18.8955,kind-worker4,True,3,"[""x01"", ""x02"", ""x03""]"
20.1047,kind-worker,False,4,"[""x04"", ""x07"", ""x09"", ""x10""]"
20.1159,kind-worker,False,4,"[""x04"", ""x07"", ""x09"", ""x10""]"
21.0772,kind-worker5,False,4,"[""x01"", ""x03"", ""x07"", ""x09""]"
21.0872,kind-worker5,False,4,"[""x01"", ""x03"", ""x07"", ""x09""]"
21.513,kind-worker5,True,4,"[""x01"", ""x03"", ""x07"", ""x09""]"
21.5261,kind-worker5,True,4,"[""x01"", ""x03"", ""x07"", ""x09""]"
24.1079,kind-worker,True,4,"[""x04"", ""x07"", ""x09"", ""x10""]"
